SEASON,SEASON_TYPE,TEAM_ABB,MATCHUP,GDATE,WL,MIN,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM
2019-20,playoffs,-,09/17/2020,W,48,52.2,47.8,49.1,7.5,39.6,9.4,11.3,24.5,41.5,57.7,42.3,85.7,14.3,67.5,32.5,0
2019-20,playoffs,-,09/15/2020,L,53,52.3,47.7,42.1,19.3,39.5,8.8,18.4,15.8,22.8,58.3,41.7,66.7,33.3,61.5,38.5,0
2019-20,playoffs,-,09/15/2020,W,53,57.6,42.4,41.0,0.0,41.0,13.7,17.9,12.0,41.0,70.8,29.2,93.8,6.3,80.0,20.0,0
2019-20,playoffs,-,09/15/2020,W,48,51.9,48.1,48.1,13.5,37.5,5.8,14.4,15.4,34.6,52.0,48.0,69.2,30.8,57.9,42.1,0
2019-20,playoffs,-,09/15/2020,L,48,61.1,38.9,56.2,4.5,30.3,4.5,13.5,16.9,51.7,52.0,48.0,88.9,11.1,61.8,38.2,0
2019-20,playoffs,-,09/13/2020,L,48,65.4,34.6,44.9,6.1,30.6,20.4,24.5,17.3,38.8,50.0,50.0,90.0,10.0,62.5,37.5,0
2019-20,playoffs,-,09/13/2020,W,48,66.2,33.8,50.5,14.4,32.4,9.0,17.1,13.5,36.0,50.0,50.0,100,0.0,65.0,35.0,0
2019-20,playoffs,-,09/12/2020,L,48,44.9,55.1,41.7,4.2,40.6,6.3,17.7,16.7,37.5,35.0,65.0,84.6,15.4,54.5,45.5,0
2019-20,playoffs,-,09/12/2020,W,48,50.0,50.0,33.6,5.0,47.9,14.3,18.5,13.4,28.6,45.0,55.0,84.2,15.8,64.1,35.9,0
2019-20,playoffs,-,09/11/2020,W,48,66.7,33.3,48.6,14.4,32.4,5.4,18.9,10.8,34.2,44.4,55.6,66.7,33.3,51.3,48.7,0
2019-20,playoffs,-,09/11/2020,W,48,55.8,44.2,56.5,8.7,29.3,25.0,14.1,33.7,47.8,46.2,53.8,77.8,22.2,54.3,45.7,0
2019-20,playoffs,-,09/11/2020,L,48,62.7,37.3,52.9,6.9,27.6,11.5,19.5,20.7,46.0,39.1,60.9,100,0.0,54.8,45.2,0
2019-20,playoffs,-,09/11/2020,L,48,52.3,47.7,40.0,9.5,45.7,10.5,14.3,16.2,30.5,42.9,57.1,81.3,18.8,59.5,40.5,0
2019-20,playoffs,-,09/10/2020,W,48,65.9,34.1,61.8,5.5,24.5,17.3,13.6,17.3,56.4,61.8,38.2,100,0.0,69.8,30.2,0
2019-20,playoffs,-,09/10/2020,L,48,49.2,50.8,28.0,4.0,42.0,2.0,30.0,17.0,24.0,71.4,28.6,100,0.0,85.7,14.3,0
2019-20,playoffs,-,09/09/2020,W,58,53.5,46.5,40.0,11.2,45.6,7.2,14.4,11.2,28.8,28.0,72.0,78.9,21.1,50.0,50.0,0
2019-20,playoffs,-,09/09/2020,L,58,54.0,46.0,41.0,6.6,46.7,9.0,12.3,13.1,34.4,52.0,48.0,100,0.0,72.7,27.3,0
2019-20,playoffs,-,09/09/2020,W,48,64.6,35.4,52.1,12.5,25.0,6.3,22.9,12.5,39.6,44.0,56.0,100,0.0,57.6,42.4,0
2019-20,playoffs,-,09/09/2020,L,48,60.3,39.7,42.4,16.5,31.8,10.6,25.9,15.3,25.9,66.7,33.3,77.8,22.2,70.4,29.6,0
2019-20,all-star,-,02/16/2020,L,48,67.5,32.5,71.0,1.3,21.3,18.7,7.7,15.5,69.7,60.0,40.0,45.5,54.5,57.6,42.4,0
2019-20,all-star,-,02/16/2020,W,48,42.6,57.4,47.1,5.1,45.9,13.4,7.0,11.5,42.0,67.6,32.4,58.3,41.7,63.9,36.1,0
2019-20,all-star,-,02/14/2020,W,40,61.8,38.2,62.3,6.6,33.8,27.2,4.0,15.9,55.6,51.1,48.9,47.1,52.9,50.0,50.0,0
2019-20,all-star,-,02/14/2020,L,40,55.0,45.0,65.6,1.5,27.5,22.1,6.9,8.4,64.1,51.2,48.8,83.3,16.7,58.2,41.8,0
2019-20,play-in,-,08/15/2020,W,48,52.4,47.6,36.5,14.3,35.7,4.8,27.8,19.0,22.2,56.5,43.5,46.7,53.3,52.6,47.4,0
2019-20,play-in,-,08/15/2020,L,48,72.8,27.2,50.8,4.9,34.4,7.4,14.8,12.3,45.9,64.5,35.5,71.4,28.6,66.7,33.3,0
2019-20,ist,-,10/22/2019,W,53,61.2,38.8,43.1,0.0,32.3,15.4,24.6,16.9,43.1,35.7,64.3,92.9,7.1,54.8,45.2,0
2019-20,ist,-,10/22/2019,L,53,55.9,44.1,39.3,8.2,46.7,10.7,13.9,16.4,31.1,58.3,41.7,84.2,15.8,69.8,30.2,0
2020-21,pre-season,-,12/19/2020,L,48,47.1,52.9,41.7,12.5,46.9,4.2,11.5,10.4,29.2,30.0,70.0,80.0,20.0,51.4,48.6,0
2020-21,pre-season,-,12/19/2020,L,48,54.4,45.6,37.6,5.1,46.2,10.3,16.2,18.8,32.5,36.4,63.6,72.2,27.8,52.5,47.5,0
2020-21,pre-season,-,12/19/2020,W,48,58.8,41.2,41.7,1.7,42.5,15.8,15.8,20.8,40.0,28.0,72.0,94.1,5.9,54.8,45.2,0
2020-21,pre-season,-,12/19/2020,L,48,43.5,56.5,25.9,0.0,49.1,23.3,25.0,21.6,25.9,33.3,66.7,84.2,15.8,61.8,38.2,0
2020-21,pre-season,-,12/19/2020,W,48,50.6,49.4,50.5,10.1,39.4,10.1,10.1,25.3,40.4,52.0,48.0,84.6,15.4,63.2,36.8,0
2020-21,pre-season,-,12/19/2020,W,48,55.4,44.6,41.0,1.7,28.2,11.1,30.8,20.5,39.3,62.5,37.5,81.8,18.2,68.6,31.4,0
2020-21,pre-season,-,12/18/2020,L,48,60.0,40.0,52.3,1.9,30.8,7.5,16.8,32.7,50.5,50.0,50.0,45.5,54.5,48.7,51.3,0
2020-21,pre-season,-,12/18/2020,L,48,62.9,37.1,47.9,8.3,31.3,4.2,20.8,13.5,39.6,43.5,56.5,70.0,30.0,51.5,48.5,0
2020-21,pre-season,-,12/18/2020,L,48,55.6,44.4,49.6,10.6,26.5,14.2,23.9,8.0,38.9,57.1,42.9,50.0,50.0,55.3,44.7,0
2020-21,pre-season,-,12/18/2020,L,48,51.1,48.9,53.9,15.7,27.0,4.5,19.1,21.3,38.2,54.2,45.8,62.5,37.5,56.3,43.8,0
2020-21,pre-season,-,12/18/2020,L,48,57.8,42.2,42.7,3.9,43.7,10.7,13.6,15.5,38.8,31.8,68.2,93.3,6.7,56.8,43.2,0
2020-21,pre-season,-,12/18/2020,W,48,61.6,38.4,50.4,7.9,28.3,9.4,21.3,17.3,42.5,46.9,53.1,83.3,16.7,56.8,43.2,0
2020-21,pre-season,-,12/18/2020,W,48,58.7,41.3,51.3,8.8,29.2,12.4,19.5,12.4,42.5,44.8,55.2,90.9,9.1,57.5,42.5,0
2020-21,pre-season,-,12/18/2020,W,48,63.0,37.0,43.9,7.0,42.1,3.5,14.0,21.1,36.8,56.0,44.0,68.8,31.3,61.0,39.0,0
2020-21,pre-season,-,12/18/2020,L,48,50.0,50.0,42.5,7.1,47.8,10.6,9.7,23.0,35.4,45.8,54.2,83.3,16.7,61.9,38.1,0
2020-21,pre-season,-,12/18/2020,W,48,58.6,41.4,59.0,7.6,31.4,10.5,9.5,19.0,51.4,54.8,45.2,90.9,9.1,64.3,35.7,0
2020-21,pre-season,-,12/18/2020,L,48,59.2,40.8,43.4,7.2,43.4,7.2,13.3,18.1,36.1,50.0,50.0,91.7,8.3,66.7,33.3,0
2020-21,pre-season,-,12/18/2020,W,48,53.7,46.3,41.9,7.8,41.9,11.6,16.3,13.2,34.1,48.1,51.9,94.4,5.6,66.7,33.3,0
2020-21,pre-season,-,12/18/2020,W,48,60.2,39.8,38.9,14.2,42.5,17.7,18.6,23.9,24.8,54.5,45.5,87.5,12.5,68.4,31.6,0
2020-21,pre-season,-,12/18/2020,W,48,61.8,38.2,40.3,3.4,37.8,10.1,21.8,26.1,37.0,54.2,45.8,93.3,6.7,69.2,30.8,0
2020-21,pre-season,-,12/18/2020,W,48,49.3,50.7,34.2,3.4,48.7,6.0,17.1,17.9,30.8,55.0,45.0,100,0.0,76.9,23.1,0
2020-21,pre-season,-,12/18/2020,L,48,35.9,64.1,26.7,3.8,60.0,15.2,13.3,32.4,22.9,64.3,35.7,85.7,14.3,77.1,22.9,0
2020-21,pre-season,-,12/17/2020,W,53,63.3,36.7,49.6,4.7,32.6,19.4,17.8,9.3,45.0,50.0,50.0,78.6,21.4,58.7,41.3,0
2020-21,pre-season,-,12/17/2020,L,53,55.6,44.4,34.6,3.1,47.2,14.2,18.1,15.0,31.5,45.5,54.5,90.0,10.0,66.7,33.3,0
2020-21,pre-season,-,12/17/2020,L,48,62.5,37.5,54.7,15.1,19.8,7.5,25.5,7.5,39.6,41.4,58.6,71.4,28.6,47.2,52.8,0
2020-21,pre-season,-,12/17/2020,W,48,53.3,46.7,33.6,8.8,53.1,14.2,13.3,18.6,24.8,26.3,73.7,75.0,25.0,51.3,48.7,0
2020-21,pre-season,-,12/17/2020,W,48,62.0,38.0,55.7,14.4,37.1,8.2,7.2,23.7,41.2,40.7,59.3,75.0,25.0,51.3,48.7,0
2020-21,pre-season,-,12/17/2020,W,48,53.8,46.2,50.0,4.7,39.8,7.8,10.2,13.3,45.3,43.8,56.3,70.6,29.4,53.1,46.9,0
2020-21,pre-season,-,12/17/2020,L,48,61.9,38.1,59.1,15.7,31.3,10.4,9.6,14.8,43.5,44.1,55.9,91.7,8.3,56.5,43.5,0
2020-21,pre-season,-,12/17/2020,L,48,56.4,43.6,51.2,11.6,31.4,2.3,17.4,29.1,39.5,45.5,54.5,88.9,11.1,58.1,41.9,0
2020-21,pre-season,-,12/17/2020,L,48,68.1,31.9,53.3,7.6,20.0,4.8,26.7,14.3,45.7,53.6,46.4,100,0.0,62.9,37.1,0
2020-21,pre-season,-,12/17/2020,L,48,60.5,39.5,38.1,13.3,42.9,8.6,19.0,5.7,24.8,40.0,60.0,100,0.0,65.7,34.3,0
2020-21,pre-season,-,12/17/2020,W,48,59.4,40.6,48.8,3.3,43.9,11.4,7.3,17.9,45.5,53.3,46.7,88.9,11.1,66.7,33.3,0
2020-21,pre-season,-,12/17/2020,L,48,53.6,46.4,45.3,5.7,36.8,23.6,17.9,14.2,39.6,58.3,41.7,84.6,15.4,67.6,32.4,0
2020-21,pre-season,-,12/17/2020,W,48,48.5,51.5,42.2,4.7,44.5,15.6,13.3,10.9,37.5,55.6,44.4,94.7,5.3,71.7,28.3,0
2020-21,pre-season,-,12/17/2020,W,48,42.9,57.1,33.6,4.8,57.6,8.0,8.8,16.8,28.8,71.4,28.6,95.8,4.2,84.4,15.6,0
2020-21,pre-season,-,12/16/2020,W,48,65.6,34.4,66.1,14.5,26.6,12.1,7.3,14.5,51.6,39.0,61.0,90.9,9.1,50.0,50.0,0
2020-21,pre-season,-,12/16/2020,W,48,69.5,30.5,51.8,12.5,26.8,8.9,21.4,16.1,39.3,41.4,58.6,80.0,20.0,51.3,48.7,0
2020-21,pre-season,-,12/16/2020,L,48,65.3,34.7,58.9,14.7,28.4,9.5,12.6,26.3,44.2,50.0,50.0,66.7,33.3,54.1,45.9,0
