SEASON,SEASON_TYPE,LINEUP,TEAM_ABB,GROUP_NAME,TEAM_ABBREVIATION,GP,MIN,OFF_RATING,DEF_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,PACE,PIE
2023-24,Regular+Season,S. Curry - A. Wiggins - J. Kuminga - T. Jackson-Davis - B. Podziemski,GSW,6,16,106.5,109.4,-2.9,75.0,2.25,19.1,38.9,50.0,44.1,0.1,48.3,52.0,93.72,52.3,0,0
2023-24,Regular+Season,S. Curry - K. Thompson - D. Green - A. Wiggins - D. Saric,GSW,7,16,142.4,141.7,0.8,72.2,2.17,25.5,41.7,50.0,45.5,0.2,73.3,74.0,102.33,44.4,0,0
2023-24,Regular+Season,S. Curry - K. Thompson - D. Green - D. Saric - M. Moody,GSW,2,16,126.5,114.7,11.8,75.0,3.00,24.0,26.7,73.7,52.9,0.1,63.3,65.9,99.41,54.5,0,0
2023-24,Regular+Season,S. Curry - K. Thompson - D. Green - G. Payton II - J. Kuminga,GSW,8,16,125.0,81.6,43.4,78.9,2.50,22.4,42.1,69.6,57.1,0.1,59.5,65.0,122.77,82.4,0,0
2023-24,Regular+Season,S. Gilgeous-Alexander - J. Giddey - J. Williams - J. Williams - C. Wallace,OKC,5,16,136.1,102.6,33.5,60.0,12.00,24.0,13.3,75.0,45.2,0.0,68.2,67.9,111.70,61.8,0,0
2023-24,Regular+Season,S. Mykhailiuk - O. Brissett - P. Pritchard - X. Tillman - S. Hauser,BOS,4,16,107.7,82.5,25.2,66.7,2.40,23.1,7.1,68.4,42.4,0.1,62.9,62.4,115.96,66.4,0,0
2023-24,Regular+Season,T. Gibson - J. Randle - J. Hart - J. Brunson - I. Quickley,NYK,5,16,131.3,138.7,-7.5,57.1,2.00,19.0,20.0,56.3,42.3,0.1,66.7,73.9,96.69,52.3,0,0
2023-24,Regular+Season,T. Hardaway Jr. - D. Exum - P. Washington - L. Doncic - D. Gafford,DAL,10,16,142.4,90.9,51.5,68.4,4.33,26.5,27.3,81.3,59.3,0.1,75.9,75.3,102.19,72.0,0,0
2023-24,Regular+Season,T. Hardaway Jr. - D. Jones Jr. - L. Doncic - J. Hardy - D. Lively II,DAL,6,16,105.6,80.6,25.0,66.7,2.00,16.7,22.2,76.2,51.3,0.1,45.0,53.9,110.42,64.3,0,0
2023-24,Regular+Season,T. Harris - K. Oubre Jr. - B. Hield - M. Bamba - T. Maxey,PHI,2,16,124.1,124.1,0.0,78.6,5.50,23.4,38.9,64.7,51.4,0.1,53.1,54.7,86.46,46.7,0,0
2023-24,Regular+Season,T. Harris - K. Oubre Jr. - T. Maxey - P. Reed - J. Springer,PHI,4,16,78.8,136.1,-57.3,36.4,0.80,10.3,11.1,66.7,33.3,0.2,39.7,42.3,100.77,13.6,0,0
2023-24,Regular+Season,T. Harris - R. Covington - D. Melton - T. Maxey - P. Reed,PHI,6,16,102.7,102.7,0.0,66.7,1.43,18.9,40.0,68.8,54.8,0.2,53.3,58.2,108.80,50.9,0,0
2023-24,Regular+Season,T. Jones - K. Kuzma - M. Bagley III - J. Poole - C. Kispert,WAS,5,16,123.5,112.1,11.4,68.8,3.67,21.6,31.6,53.8,40.6,0.1,55.7,57.8,101.42,49.0,0,0
2023-24,Regular+Season,T. Jones - M. Bagley III - D. Avdija - C. Kispert - B. Coulibaly,WAS,4,16,79.5,143.2,-63.8,75.0,1.13,16.7,30.0,76.9,48.5,0.2,45.2,46.1,111.33,21.1,0,0
2023-24,Regular+Season,T. Lyles - D. Sabonis - M. Monk - C. Duarte - D. Mitchell,SAC,7,16,111.8,111.8,0.0,60.0,1.20,13.3,29.4,61.1,45.7,0.1,50.0,59.9,105.29,44.7,0,0
2023-24,Regular+Season,T. Lyles - D. Sabonis - M. Monk - D. Mitchell - K. Ellis,SAC,4,16,124.2,126.7,-2.4,50.0,2.00,17.8,33.3,73.3,55.6,0.1,64.3,67.9,95.29,52.8,0,0
2023-24,Regular+Season,T. Rozier - M. Bridges - P. Washington - B. McGowens - N. Smith Jr.,CHA,4,16,118.8,109.7,9.1,84.6,1.57,23.9,25.0,88.2,62.1,0.2,66.0,68.7,96.00,54.9,0,0
2023-24,Regular+Season,T. Warren - J. McLaughlin - N. Alexander-Walker - N. Reid - A. Edwards,MIN,3,16,127.3,96.9,30.4,53.3,8.00,17.8,23.5,78.6,48.4,0.0,57.8,60.6,100.48,61.7,0,0
2023-24,Regular+Season,W. Gabriel - D. Jarreau - J. Goodwin - J. LaRavia - G. Jackson,MEM,2,16,90.9,80.0,10.9,63.6,0.78,15.6,37.5,83.3,61.8,0.3,46.2,51.6,105.29,60.0,0,0
2023-24,Regular+Season,W. Matthews - C. Capela - B. Bogdanovic - D. Murray - V. Krejci,ATL,2,16,100.0,111.4,-11.4,42.9,2.00,12.8,27.3,68.4,46.3,0.1,47.2,46.3,104.13,38.2,0,0
2023-24,Regular+Season,Z. Collins - D. Graham - S. Mamukelashvili - M. Branham - B. Wesley,SAS,3,16,79.4,64.7,14.7,55.6,0.63,10.9,33.3,72.2,51.3,0.2,36.2,41.5,99.71,53.4,0,0
2023-24,Regular+Season,Z. Collins - K. Johnson - T. Jones - M. Branham - J. Sochan,SAS,8,16,128.6,135.3,-6.7,62.5,10.00,20.0,29.4,46.7,37.5,0.0,57.8,61.8,105.87,46.8,0,0
2023-24,Regular+Season,A. Burks - B. Bogdanovic - J. Hart - J. Brunson - P. Achiuwa,NYK,5,15,71.0,81.3,-10.3,44.4,0.67,10.8,13.3,66.7,44.4,0.2,41.7,44.2,101.35,38.2,0,0
2023-24,Regular+Season,A. Burks - I. Stewart - C. Cunningham - J. Duren - A. Thompson,DET,4,15,140.6,71.0,69.7,55.6,1.25,18.9,73.3,93.3,83.3,0.3,65.6,66.6,104.28,82.7,0,0
2023-24,Regular+Season,A. Davis - C. Wood - T. Prince - A. Reaves - M. Christie,LAL,6,15,134.4,96.9,37.5,75.0,3.00,20.9,20.0,88.2,63.0,0.1,64.3,72.1,105.59,75.4,0,0
2023-24,Regular+Season,A. Drummond - C. White - P. Williams - A. Dosunmu - D. Terry,CHI,7,15,110.0,127.6,-17.6,25.0,0.50,7.5,58.3,68.8,64.3,0.2,59.5,60.8,96.22,44.9,0,0
2023-24,Regular+Season,A. Horford - J. Holiday - J. Brown - L. Kornet - P. Pritchard,BOS,4,15,106.9,129.6,-22.7,50.0,1.00,15.8,25.0,92.3,60.0,0.2,58.7,61.5,90.10,43.4,0,0
2023-24,Regular+Season,A. Simons - S. Henderson - K. Murray - T. Camara - D. Reath,POR,3,15,93.8,134.4,-40.6,40.0,0.80,9.5,35.3,64.3,48.4,0.2,44.2,50.1,100.23,33.8,0,0
2023-24,Regular+Season,B. Biyombo - M. Smart - L. Kennard - D. Bane - V. Williams Jr.,MEM,2,15,141.9,112.5,29.4,56.3,3.00,19.6,37.5,76.9,55.2,0.1,62.5,65.2,100.58,57.1,0,0
2023-24,Regular+Season,B. Bogdanovic - B. Fernando - T. Young - D. Hunter - J. Johnson,ATL,2,15,125.7,120.0,5.7,50.0,4.50,17.3,42.9,66.7,52.8,0.1,55.4,56.8,111.63,51.5,0,0
2023-24,Regular+Season,B. Bogdanovic - T. Young - O. Okongwu - S. Bey - A. Griffin,ATL,6,15,129.4,127.8,1.6,50.0,2.00,17.0,31.3,58.3,42.9,0.1,66.1,66.3,110.67,42.1,0,0
2023-24,Regular+Season,B. Fernando - G. Mathews - T. Forrest - A. Griffin - S. Lundy,ATL,3,15,94.1,93.8,0.4,80.0,1.14,19.0,0.0,70.6,42.9,0.2,60.5,65.9,105.13,53.6,0,0
2023-24,Regular+Season,B. Hield - B. Brown - O. Toppin - T. Haliburton - I. Jackson,IND,5,15,97.1,142.4,-45.4,53.8,1.40,15.2,33.3,66.7,46.7,0.1,46.7,49.9,104.19,24.3,0,0
2023-24,Regular+Season,B. Hield - O. Toppin - T. Haliburton - J. Smith - B. Mathurin,IND,6,15,109.1,117.6,-8.6,71.4,2.00,21.3,30.8,38.9,35.5,0.2,63.5,64.8,106.02,51.8,0,0
2023-24,Regular+Season,B. Lopez - D. Lillard - G. Antetokounmpo - M. Beauchamp - A. Jackson Jr.,MIL,2,15,140.6,106.1,34.6,46.7,1.40,16.3,33.3,81.3,60.7,0.2,69.2,73.0,102.86,61.0,0,0
2023-24,Regular+Season,B. Lopez - K. Middleton - C. Payne - B. Portis - M. Beauchamp,MIL,6,15,140.6,90.0,50.6,57.9,3.67,24.4,25.0,87.5,66.7,0.1,75.9,78.2,102.03,73.0,0,0
2023-24,Regular+Season,C. LeVert - D. Mitchell - M. Strus - I. Okoro - E. Mobley,CLE,6,15,77.8,116.7,-38.9,41.7,1.67,11.1,20.0,50.0,33.3,0.1,43.5,43.9,112.73,26.8,0,0
2023-24,Regular+Season,C. Osman - K. Johnson - C. Bassey - T. Jones - M. Branham,SAS,7,15,84.4,115.2,-30.8,81.8,4.50,19.1,29.2,73.3,46.2,0.1,38.2,38.7,105.05,29.6,0,0
2023-24,Regular+Season,C. Osman - K. Johnson - D. Vassell - B. Wesley - D. Barlow,SAS,5,15,97.1,102.9,-5.7,76.9,1.67,20.8,20.0,71.4,44.8,0.2,57.7,59.4,109.71,48.5,0,0
2023-24,Regular+Season,C. Osman - Z. Collins - D. Vassell - T. Jones - J. Sochan,SAS,9,15,54.5,97.1,-42.6,83.3,0.83,12.5,11.1,81.3,44.1,0.2,29.2,33.2,108.43,17.3,0,0
2023-24,Regular+Season,C. Osman - Z. Collins - K. Johnson - T. Jones - J. Sochan,SAS,9,15,86.7,122.6,-35.9,50.0,2.50,10.9,50.0,85.7,63.2,0.1,30.9,35.9,98.73,33.3,0,0
2023-24,Regular+Season,C. Paul - K. Thompson - D. Green - A. Wiggins - J. Kuminga,GSW,3,15,96.9,132.3,-35.4,69.2,2.25,20.9,13.3,78.6,44.8,0.1,53.6,53.7,101.14,32.9,0,0
2023-24,Regular+Season,D. Banton - K. Murray - J. Minaya - R. Rupert - D. Reath,POR,4,15,139.4,91.4,48.0,76.5,1.86,25.0,46.2,83.3,67.7,0.2,70.7,71.7,105.63,63.1,0,0
2023-24,Regular+Season,D. Bertans - M. Bridges - G. Williams - J. Thor - N. Smith Jr.,CHA,3,15,100.0,100.0,0.0,76.9,10.00,21.7,18.8,76.5,48.5,0.0,53.6,54.6,103.20,56.7,0,0
2023-24,Regular+Season,D. DeRozan - A. Drummond - J. Carter - C. White - J. Phillips,CHI,7,15,171.9,120.7,51.2,70.0,14.00,25.5,62.5,78.6,70.0,0.0,68.6,67.5,97.92,71.8,0,0
2023-24,Regular+Season,D. DeRozan - A. Drummond - T. Craig - C. White - D. Terry,CHI,7,15,123.5,87.5,36.0,58.3,7.00,14.6,44.4,64.7,54.3,0.0,46.7,56.7,106.79,76.9,0,0
2023-24,Regular+Season,D. DeRozan - N. Vucevic - A. Drummond - A. Caruso - A. Dosunmu,CHI,8,15,126.7,151.7,-25.1,61.5,2.00,18.2,46.2,43.8,44.8,0.1,58.0,63.7,95.55,43.6,0,0
2023-24,Regular+Season,D. DeRozan - N. Vucevic - T. Craig - J. Carter - A. Dosunmu,CHI,9,15,120.0,93.8,26.3,61.5,4.00,19.5,21.4,78.6,50.0,0.1,53.8,59.2,101.92,53.1,0,0
2023-24,Regular+Season,D. Graham - S. Mamukelashvili - J. Champagnie - B. Wesley - D. Barlow,SAS,2,15,112.1,109.7,2.4,46.2,3.00,13.0,35.0,66.7,46.9,0.1,42.2,49.6,103.90,47.4,0,0
2023-24,Regular+Season,D. Jones Jr. - M. Kleber - L. Doncic - G. Williams - J. Green,DAL,4,15,134.4,110.0,24.4,61.5,2.67,18.6,25.0,81.3,57.1,0.1,73.9,73.7,98.72,66.2,0,0
2023-24,Regular+Season,D. Jordan - R. Jackson - K. Caldwell-Pope - A. Gordon - M. Porter Jr.,DEN,5,15,113.3,122.6,-9.2,58.3,3.50,16.3,33.3,61.5,45.2,0.1,48.2,53.2,100.97,42.8,0,0
2023-24,Regular+Season,D. Jordan - R. Jackson - M. Porter Jr. - C. Braun - P. Watson,DEN,6,15,87.1,90.3,-3.2,80.0,2.67,17.4,35.0,76.5,54.1,0.1,37.9,43.3,97.68,58.1,0,0
2023-24,Regular+Season,D. Lillard - G. Antetokounmpo - C. Payne - B. Portis - P. Connaughton,MIL,4,15,112.5,153.1,-40.6,71.4,1.67,22.2,33.3,70.0,52.6,0.2,75.0,70.5,102.29,36.2,0,0
2023-24,Regular+Season,D. Lillard - J. Crowder - K. Middleton - G. Antetokounmpo - M. Beasley,MIL,4,15,97.1,105.6,-8.5,58.3,1.17,15.9,18.8,73.3,45.2,0.2,53.7,56.5,113.19,38.8,0,0
2023-24,Regular+Season,D. McDermott - C. Osman - Z. Collins - K. Johnson - T. Jones,SAS,8,15,117.6,105.6,12.1,63.6,1.75,15.6,26.7,63.6,48.6,0.1,50.0,60.5,114.27,57.6,0,0
2023-24,Regular+Season,D. McDermott - Z. Collins - D. Vassell - T. Jones - V. Wembanyama,SAS,6,15,112.5,77.4,35.1,81.3,3.25,26.5,28.6,84.2,60.6,0.1,62.5,60.5,100.24,71.1,0,0
2023-24,Regular+Season,D. Murray - T. Young - D. Hunter - O. Okongwu - J. Johnson,ATL,6,15,124.3,138.5,-14.1,56.3,1.50,17.6,35.7,60.0,48.3,0.2,62.1,67.1,120.67,43.7,0,0
2023-24,Regular+Season,D. Powell - J. Green - B. Williams - J. Hardy - O. Prosper,DAL,2,15,78.8,131.3,-52.5,25.0,0.50,4.9,27.3,84.6,48.6,0.1,30.0,38.8,101.52,23.6,0,0
2023-24,Regular+Season,D. Rose - B. Biyombo - D. Bane - S. Aldama - D. Roddy,MEM,5,15,109.7,96.7,13.0,60.0,1.50,19.6,42.9,73.7,60.6,0.2,55.4,56.3,94.86,56.3,0,0
2023-24,Regular+Season,D. Sabonis - M. Monk - K. Huerter - K. Murray - K. Ellis,SAC,5,15,100.0,113.3,-13.3,77.8,1.00,15.9,37.5,72.7,51.9,0.2,47.8,54.0,99.99,38.6,0,0
2023-24,Regular+Season,D. Schroder - C. Boucher - G. Trent Jr. - P. Achiuwa - S. Barnes,TOR,4,15,112.5,141.9,-29.4,60.0,3.00,20.0,30.8,58.3,44.0,0.1,61.5,61.9,100.35,43.4,0,0
2023-24,Regular+Season,D. Schroder - M. Bridges - N. Claxton - C. Thomas - N. Clowney,BKN,2,15,127.6,113.8,13.8,76.9,3.33,21.7,41.2,52.6,47.2,0.1,51.7,55.9,94.80,58.0,0,0
2023-24,Regular+Season,D. Schroder - P. Siakam - G. Trent Jr. - P. Achiuwa - S. Barnes,TOR,8,15,90.9,85.3,5.6,72.7,2.67,18.2,15.8,76.9,40.6,0.1,44.8,47.4,108.83,42.7,0,0
2023-24,Regular+Season,D. Smith Jr. - K. Bates-Diop - D. Sharpe - T. Watford - J. Wilson,BKN,3,15,77.8,100.0,-22.2,57.1,0.67,11.4,26.7,58.8,43.8,0.2,40.0,44.6,88.89,24.5,0,0
2023-24,Regular+Season,D. Vassell - J. Champagnie - B. Wesley - J. Sochan - V. Wembanyama,SAS,6,15,128.1,125.0,3.1,78.6,1.38,22.4,54.5,60.0,57.7,0.3,64.6,68.0,104.58,52.7,0,0
2023-24,Regular+Season,E. Gordon - D. Booker - C. Metu - D. Eubanks - J. Goodwin,PHX,3,15,93.8,87.1,6.7,63.6,1.17,15.9,35.7,85.7,60.7,0.2,47.9,54.5,102.39,71.9,0,0
2023-24,Regular+Season,F. Korkmaz - K. Martin - J. Springer - T. Smith - R. Council IV,PHI,2,15,151.5,118.8,32.8,66.7,6.00,26.1,10.0,60.0,43.3,0.1,86.0,82.6,104.93,68.7,0,0
2023-24,Regular+Season,F. VanVleet - D. Brooks - J. Green - J. Smith Jr. - C. Whitmore,HOU,5,15,109.7,122.6,-12.9,50.0,2.00,15.0,18.8,50.0,32.1,0.1,48.1,54.9,101.89,41.1,0,0
2023-24,Regular+Season,F. VanVleet - J. Green - A. Sengun - J. Smith Jr. - A. Thompson,HOU,4,15,151.5,93.3,58.2,47.1,4.00,15.1,61.9,81.3,70.3,0.1,51.3,57.8,97.66,75.4,0,0
2023-24,Regular+Season,G. Antetokounmpo - C. Payne - B. Portis - P. Connaughton - A. Jackson Jr.,MIL,6,15,79.4,105.7,-26.3,55.6,0.63,11.6,27.8,88.9,58.3,0.2,38.5,44.4,111.14,30.1,0,0
2023-24,Regular+Season,G. Bitadze - C. Okeke - C. Houstan - A. Black - J. Howard,ORL,4,15,121.2,91.2,30.0,69.2,1.29,20.0,30.0,76.5,59.3,0.2,67.4,70.7,107.20,67.5,0,0
2023-24,Regular+Season,G. Hayward - I. Smith - M. Bridges - M. Williams - B. Miller,CHA,5,15,143.8,134.3,9.5,81.3,2.17,27.1,30.0,72.7,52.4,0.2,76.9,80.3,109.51,47.6,0,0
2023-24,Regular+Season,G. Hayward - I. Smith - P. Washington - M. Williams - B. Miller,CHA,4,15,93.5,78.1,15.4,91.7,1.38,21.6,56.3,71.4,64.9,0.3,50.0,50.4,98.93,73.2,0,0
2023-24,Regular+Season,G. Hayward - S. Gilgeous-Alexander - K. Williams - L. Dort - I. Joe,OKC,4,15,137.1,111.8,25.4,58.8,1.67,20.8,30.0,92.3,65.2,0.2,74.1,76.4,108.83,57.6,0,0
2023-24,Regular+Season,G. Hayward - T. Rozier - M. Bridges - M. Williams - B. McGowens,CHA,2,15,137.9,155.2,-17.2,66.7,3.33,22.7,35.7,47.1,41.9,0.1,65.5,66.9,89.96,43.2,0,0
2023-24,Regular+Season,G. Hayward - T. Rozier - P. Washington - N. Richards - B. Miller,CHA,6,15,125.8,125.0,0.8,62.5,2.50,22.2,28.6,55.0,44.1,0.1,56.7,60.6,98.18,52.1,0,0
2023-24,Regular+Season,G. Trent Jr. - J. McDaniels - P. Achiuwa - M. Flynn - S. Barnes,TOR,5,15,79.4,115.6,-36.2,40.0,0.57,10.0,20.0,65.0,45.7,0.2,46.0,49.6,106.20,31.0,0,0
2023-24,Regular+Season,H. Barnes - D. Sabonis - D. Fox - M. Monk - K. Edwards,SAC,4,15,87.9,163.6,-75.8,54.5,3.00,14.0,20.0,55.6,31.0,0.1,40.0,43.8,106.82,19.9,0,0
2023-24,Regular+Season,H. Barnes - D. Sabonis - D. Fox - M. Monk - K. Ellis,SAC,6,15,124.3,117.1,7.2,85.7,6.00,22.2,31.3,81.3,56.3,0.1,58.9,65.6,114.00,55.4,0,0
2023-24,Regular+Season,I. Hartenstein - J. Brunson - D. DiVincenzo - P. Achiuwa - M. McBride,NYK,3,15,102.9,100.0,2.9,50.0,1.75,15.6,23.5,68.4,47.2,0.1,51.7,53.6,108.87,50.0,0,0
2023-24,Regular+Season,I. Hartenstein - J. Hart - J. Brunson - Q. Grimes - I. Quickley,NYK,6,15,106.5,110.3,-3.9,38.5,0.83,11.4,47.1,75.0,60.6,0.2,50.0,51.4,95.36,44.1,0,0
2023-24,Regular+Season,I. Joe - A. Wiggins - C. Holmgren - J. Williams - C. Wallace,OKC,7,15,85.3,81.8,3.5,100,1.67,21.3,16.7,75.0,47.4,0.2,44.6,48.7,107.41,52.1,0,0
2023-24,Regular+Season,I. Smith - L. Ball - N. Richards - J. Thor - B. McGowens,CHA,2,15,73.3,93.9,-20.6,40.0,0.25,5.0,45.0,73.3,57.1,0.3,24.0,36.9,98.08,1.7,0,0
2023-24,Regular+Season,J. Butler - J. Richardson - B. Adebayo - H. Highsmith - T. Herro,MIA,1,15,115.6,100.0,15.6,64.3,1.13,20.5,30.0,77.8,60.7,0.3,69.6,69.8,103.33,66.4,0,0
2023-24,Regular+Season,J. Clarkson - K. Dunn - T. Horton-Tucker - W. Kessler - T. Hendricks,UTA,2,15,121.2,102.9,18.3,43.8,1.17,15.6,38.5,62.5,51.7,0.2,62.1,65.0,105.91,56.1,0,0
2023-24,Regular+Season,J. Crowder - C. Payne - B. Portis - P. Connaughton - M. Beauchamp,MIL,6,15,90.3,150.0,-59.7,54.5,3.00,14.3,27.8,66.7,43.3,0.1,44.4,46.5,96.32,27.0,0,0
2023-24,Regular+Season,J. Grant - D. Ayton - S. Henderson - S. Sharpe - T. Camara,POR,6,15,85.7,114.3,-28.6,37.5,0.38,6.7,35.0,91.7,56.3,0.2,33.9,45.1,112.50,22.8,0,0
2023-24,Regular+Season,J. Grant - M. Thybulle - S. Mays - J. Walker - D. Reath,POR,5,15,118.8,135.7,-17.0,63.6,1.75,16.7,26.7,72.7,46.2,0.1,55.8,63.4,94.51,44.8,0,0
2023-24,Regular+Season,J. Green - A. Holiday - J. Tate - J. Smith Jr. - C. Whitmore,HOU,2,15,142.4,93.8,48.7,62.5,5.00,21.3,28.6,93.3,62.1,0.1,66.7,70.1,102.63,69.1,0,0
2023-24,Regular+Season,J. Green - F. VanVleet - A. Holiday - J. Green - A. Sengun,HOU,4,15,112.9,85.2,27.7,66.7,4.00,19.5,13.3,50.0,32.3,0.1,51.9,55.9,92.39,69.7,0,0
2023-24,Regular+Season,J. Harden - K. Leonard - M. Plumlee - A. Coffey - T. Mann,LAC,2,15,137.5,87.9,49.6,46.7,1.75,14.9,47.1,76.5,61.8,0.1,56.3,61.9,101.35,71.5,0,0
2023-24,Regular+Season,J. Harden - N. Powell - I. Zubac - A. Coffey - T. Mann,LAC,5,15,127.3,139.3,-12.0,66.7,3.33,20.0,41.2,66.7,51.7,0.1,58.1,61.6,95.71,51.4,0,0
2023-24,Regular+Season,J. Harden - P. George - N. Powell - D. Theis - T. Mann,LAC,7,15,167.7,77.4,90.3,64.3,3.00,21.4,25.0,66.7,55.2,0.1,79.5,88.2,99.67,88.5,0,0
2023-24,Regular+Season,J. Holiday - A. Gordon - N. Jokic - J. Murray - P. Watson,DEN,2,15,114.7,123.5,-8.8,92.3,1.71,25.0,15.4,78.6,48.1,0.2,66.0,68.4,106.43,47.3,0,0
2023-24,Regular+Season,J. Holiday - J. Brown - N. Queta - P. Pritchard - S. Hauser,BOS,5,15,151.7,130.0,21.7,68.8,2.20,24.4,41.7,55.6,50.0,0.2,77.8,77.7,93.47,56.8,0,0
2023-24,Regular+Season,J. Ingles - M. Wagner - C. Anthony - F. Wagner - A. Black,ORL,3,15,134.4,109.4,25.0,55.6,2.50,22.2,25.0,100,59.1,0.1,69.0,69.9,103.41,63.2,0,0
2023-24,Regular+Season,J. Jackson Jr. - S. Aldama - V. Williams Jr. - J. Gilyard - G. Jackson,MEM,2,15,90.6,110.0,-19.4,40.0,0.80,10.5,12.5,61.5,34.5,0.2,45.8,51.1,101.00,34.3,0,0
2023-24,Regular+Season,J. Konchar - L. Stevens - M. Hurt - J. LaRavia - G. Jackson,MEM,2,15,120.0,93.5,26.5,69.2,2.25,20.5,50.0,63.2,57.1,0.1,53.6,57.9,97.35,66.7,0,0
2023-24,Regular+Season,J. Morant - X. Tillman - Z. Williams - S. Aldama - V. Williams Jr.,MEM,3,15,115.6,87.1,28.5,86.7,3.25,28.3,9.1,92.3,54.2,0.1,65.4,66.6,98.95,67.2,0,0
2023-24,Regular+Season,J. Randle - I. Hartenstein - J. Brunson - D. DiVincenzo - I. Quickley,NYK,4,15,103.4,96.3,7.2,41.7,1.25,12.2,50.0,71.4,60.7,0.1,50.0,52.6,91.43,58.1,0,0
2023-24,Regular+Season,J. Valanciunas - B. Ingram - H. Jones - J. Alvarado - D. Daniels,NOP,8,15,133.3,68.8,64.6,56.3,3.00,20.0,30.0,94.4,71.4,0.1,72.0,71.6,101.74,85.4,0,0
2023-24,Regular+Season,J. Valanciunas - C. McCollum - M. Ryan - D. Daniels - J. Hawkins,NOP,5,15,108.8,100.0,8.8,76.9,2.00,20.4,27.8,81.3,52.9,0.1,51.6,55.7,102.97,50.8,0,0
2023-24,Regular+Season,J. Valančiūnas - C. McCollum - Z. Williamson - N. Marshall - J. Hawkins,NOP,5,15,115.6,154.8,-39.2,53.3,2.67,18.2,28.6,72.7,48.0,0.1,58.6,61.0,97.76,41.6,0,0
2023-24,Regular+Season,K. Caldwell-Pope - A. Gordon - N. Jokic - M. Porter Jr. - J. Pickett,DEN,3,15,118.5,132.0,-13.5,72.7,2.67,19.5,40.0,57.1,48.3,0.1,50.0,55.9,83.57,48.9,0,0
2023-24,Regular+Season,K. Dunn - J. Collins - C. Sexton - L. Samanic - B. Sensabaugh,UTA,3,15,121.2,117.6,3.6,68.8,3.67,21.6,35.0,77.8,55.3,0.1,52.8,54.2,104.19,46.7,0,0
2023-24,Regular+Season,K. Durant - B. Beal - D. Booker - R. O'Neale - D. Eubanks,PHX,5,15,140.6,126.7,14.0,57.9,3.67,21.6,50.0,62.5,54.2,0.1,64.7,65.3,97.32,54.7,0,0
2023-24,Regular+Season,K. Durant - E. Gordon - B. Beal - R. O'Neale - D. Eubanks,PHX,4,15,89.3,103.4,-14.2,50.0,0.83,13.5,26.7,66.7,48.5,0.2,46.0,48.3,92.85,37.1,0,0
2023-24,Regular+Season,K. Durant - E. Gordon - D. Booker - R. O'Neale - D. Eubanks,PHX,5,15,105.4,88.9,16.5,68.8,3.67,22.0,13.3,77.8,48.5,0.1,58.1,59.5,116.10,61.1,0,0
2023-24,Regular+Season,K. Durant - J. Nurkic - D. Booker - G. Allen - B. Bol,PHX,7,15,126.5,125.0,1.5,72.2,2.17,24.5,50.0,73.3,63.0,0.2,66.7,68.6,103.42,56.4,0,0
2023-24,Regular+Season,K. Durant - J. Nurkic - G. Allen - K. Bates-Diop - J. Goodwin,PHX,5,15,85.7,106.3,-20.5,70.0,1.17,13.7,39.1,76.5,55.0,0.2,34.4,41.2,103.86,38.1,0,0
2023-24,Regular+Season,K. Durant - J. Nurkic - G. Allen - N. Little - J. Goodwin,PHX,4,15,97.0,121.9,-24.9,50.0,3.00,14.0,22.2,85.7,50.0,0.1,43.1,49.2,104.58,41.6,0,0
2023-24,Regular+Season,K. Irving - D. Jones Jr. - P. Washington - D. Gafford - J. Hardy,DAL,4,15,127.6,86.7,40.9,75.0,4.00,25.5,46.2,78.9,65.6,0.1,62.1,60.1,94.30,69.9,0,0
2023-24,Regular+Season,K. Irving - T. Hardaway Jr. - D. Jones Jr. - L. Doncic - G. Williams,DAL,6,15,86.1,138.9,-52.8,40.0,1.33,9.3,14.3,46.7,27.8,0.1,38.3,45.1,112.32,18.4,0,0
2023-24,Regular+Season,K. Johnson - D. Vassell - B. Wesley - J. Sochan - V. Wembanyama,SAS,7,15,81.8,100.0,-18.2,80.0,2.00,19.0,11.1,82.4,45.7,0.1,46.0,49.6,107.73,42.6,0,0
2023-24,Regular+Season,K. Lowry - J. Butler - B. Adebayo - T. Herro - J. Jaquez Jr.,MIA,1,15,96.8,87.5,9.3,50.0,1.00,13.3,40.0,75.0,55.6,0.2,42.2,45.0,102.39,50.9,0,0
2023-24,Regular+Season,K. Lowry - K. Love - J. Richardson - B. Adebayo - D. Robinson,MIA,1,15,93.8,131.3,-37.5,90.0,4.50,20.0,17.4,90.9,41.2,0.1,41.9,44.0,101.27,27.8,0,0
2023-24,Regular+Season,K. Porzingis - J. Brown - D. White - O. Brissett - P. Pritchard,BOS,3,15,143.8,97.0,46.8,75.0,6.00,24.0,37.5,72.2,55.9,0.1,60.9,63.2,101.41,66.7,0,0
2023-24,Regular+Season,K. Porzingis - J. Tatum - O. Brissett - P. Pritchard - S. Hauser,BOS,4,15,109.1,106.1,3.0,41.7,1.67,12.5,11.8,68.4,41.7,0.1,57.7,60.1,105.79,50.8,0,0
2023-24,Regular+Season,L. Doncic - G. Williams - J. Green - J. Hardy - D. Lively II,DAL,4,15,117.1,84.8,32.3,87.5,7.00,24.6,36.4,78.6,52.8,0.1,51.3,52.7,107.44,64.0,0,0
