SEASON,SEASON_TYPE,TEAM_ABB,GP,WIN,LOSE,MIN,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM
2024-25,ist,HOU,2,2,0,6.1,57.1,42.9,50.0,0.0,30.0,20.0,20.0,30.0,50.0,60.0,40.0,100,0.0,71.4,28.6
2024-25,ist,MIN,3,2,1,8.0,48.8,51.2,45.5,4.5,34.1,0.0,20.5,11.4,40.9,0.0,100,80.0,20.0,26.7,73.3
2024-25,ist,NYK,2,2,0,3.5,57.1,42.9,54.5,0.0,13.6,9.1,31.8,18.2,54.5,16.7,83.3,0.0,100,14.3,85.7
2024-25,ist,ATL,2,1,1,4.8,75.0,25.0,52.6,0.0,31.6,0.0,15.8,0.0,52.6,40.0,60.0,100,0.0,57.1,42.9
2024-25,ist,BKN,2,1,1,3.9,76.9,23.1,42.1,0.0,31.6,0.0,26.3,0.0,42.1,50.0,50.0,100,0.0,66.7,33.3
2024-25,ist,CLE,2,1,1,1.1,75.0,25.0,28.6,28.6,0.0,0.0,71.4,0.0,0.0,100,0.0,0.0,0.0,100,0.0
2024-25,ist,LAL,2,1,1,5.1,57.1,42.9,34.8,0.0,39.1,0.0,26.1,8.7,34.8,75.0,25.0,100,0.0,85.7,14.3
2024-25,ist,NOP,2,1,1,1.8,50.0,50.0,46.2,30.8,46.2,0.0,7.7,23.1,15.4,66.7,33.3,100,0.0,80.0,20.0
2024-25,ist,OKC,1,1,0,4.9,55.6,44.4,50.0,0.0,25.0,25.0,25.0,25.0,50.0,33.3,66.7,0.0,100,25.0,75.0
2024-25,ist,ORL,2,1,1,3.1,41.7,58.3,30.0,10.0,30.0,20.0,40.0,30.0,20.0,33.3,66.7,0.0,100,20.0,80.0
2024-25,ist,PHI,2,1,1,3.0,100,0.0,50.0,10.0,0.0,20.0,50.0,25.0,40.0,40.0,60.0,0.0,0.0,40.0,60.0
2024-25,ist,TOR,2,1,1,1.8,25.0,75.0,28.6,0.0,0.0,0.0,71.4,57.1,28.6,100,0.0,0.0,0.0,100,0.0
2024-25,ist,CHA,3,0,3,4.6,56.0,44.0,29.4,0.0,35.3,8.8,35.3,14.7,29.4,60.0,40.0,100,0.0,77.8,22.2
2024-25,ist,CHI,2,0,2,1.2,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-25,ist,IND,1,0,1,1.4,100,0.0,0.0,0.0,0.0,0.0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-25,ist,LAC,1,0,1,5.0,37.5,62.5,50.0,0.0,37.5,0.0,12.5,25.0,50.0,50.0,50.0,0.0,100,33.3,66.7
2024-25,ist,MEM,3,0,3,1.5,62.5,37.5,40.0,0.0,60.0,0.0,0.0,0.0,40.0,0.0,100,100,0.0,50.0,50.0
2024-25,ist,MIA,2,0,2,5.5,45.5,54.5,50.0,0.0,37.5,25.0,12.5,50.0,50.0,33.3,66.7,66.7,33.3,44.4,55.6
2024-25,ist,SAC,1,0,1,10.0,57.9,42.1,47.6,9.5,42.9,9.5,9.5,9.5,38.1,60.0,40.0,33.3,66.7,50.0,50.0
2024-25,ist,SAS,1,0,1,5.4,33.3,66.7,54.5,0.0,27.3,18.2,18.2,27.3,54.5,100,0.0,0.0,100,75.0,25.0
2024-25,ist,WAS,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,pre-season,CHI,4,3,1,4.0,45.0,55.0,50.0,4.5,34.1,20.5,15.9,22.7,45.5,45.5,54.5,80.0,20.0,56.3,43.8
2025-26,pre-season,MIL,4,3,1,4.5,63.6,36.4,61.1,11.1,16.7,5.6,22.2,11.1,50.0,45.5,54.5,100,0.0,53.8,46.2
2025-26,pre-season,OKC,3,3,0,4.6,43.5,56.5,28.6,11.4,42.9,5.7,28.6,20.0,17.1,60.0,40.0,80.0,20.0,70.0,30.0
2025-26,pre-season,TOR,5,3,2,3.4,54.8,45.2,52.9,0.0,26.5,8.8,20.6,23.5,52.9,88.9,11.1,66.7,33.3,83.3,16.7
2025-26,pre-season,ATL,3,2,1,4.1,63.0,37.0,25.0,0.0,37.5,0.0,37.5,18.8,25.0,50.0,50.0,100,0.0,75.0,25.0
2025-26,pre-season,DEN,3,2,1,4.7,41.7,58.3,26.7,0.0,50.0,20.0,23.3,26.7,26.7,50.0,50.0,80.0,20.0,66.7,33.3
2025-26,pre-season,GSW,3,2,1,2.9,47.1,52.9,42.4,0.0,18.2,6.1,39.4,21.2,42.4,28.6,71.4,50.0,50.0,33.3,66.7
2025-26,pre-season,HOU,2,2,0,2.1,60.0,40.0,46.2,0.0,46.2,0.0,7.7,15.4,46.2,0.0,100,100,0.0,40.0,60.0
2025-26,pre-season,NYK,2,2,0,4.4,43.8,56.3,25.0,0.0,75.0,18.8,0.0,18.8,25.0,50.0,50.0,100,0.0,83.3,16.7
2025-26,pre-season,PHX,3,2,1,4.6,60.9,39.1,57.1,0.0,21.4,7.1,21.4,28.6,57.1,37.5,62.5,100,0.0,50.0,50.0
2025-26,pre-season,SAS,2,2,0,7.3,65.2,34.8,54.1,16.2,16.2,0.0,29.7,13.5,37.8,40.0,60.0,50.0,50.0,41.7,58.3
2025-26,pre-season,BOS,2,1,1,2.6,42.9,57.1,25.0,0.0,37.5,0.0,37.5,18.8,25.0,50.0,50.0,100,0.0,75.0,25.0
2025-26,pre-season,BKN,3,1,2,6.0,52.0,48.0,41.0,5.1,30.8,10.3,28.2,5.1,35.9,75.0,25.0,100,0.0,83.3,16.7
2025-26,pre-season,CHA,3,1,2,1.4,50.0,50.0,40.0,0.0,0.0,0.0,60.0,0.0,40.0,0.0,100,0.0,0.0,0.0,100
2025-26,pre-season,IND,1,1,0,6.3,35.7,64.3,18.2,0.0,54.5,0.0,27.3,0.0,18.2,0.0,100,100,0.0,66.7,33.3
2025-26,pre-season,LAC,2,1,1,4.0,69.2,30.8,58.8,11.8,0.0,0.0,41.2,11.8,47.1,60.0,40.0,0.0,0.0,60.0,40.0
2025-26,pre-season,NOP,2,1,1,2.1,50.0,50.0,22.2,0.0,33.3,22.2,44.4,0.0,22.2,100,0.0,0.0,100,50.0,50.0
2025-26,pre-season,ORL,1,1,0,3.7,75.0,25.0,76.9,0.0,0.0,0.0,23.1,0.0,76.9,40.0,60.0,0.0,0.0,40.0,60.0
2025-26,pre-season,POR,4,1,3,3.8,55.6,44.4,47.1,0.0,17.6,11.8,35.3,26.5,47.1,62.5,37.5,50.0,50.0,60.0,40.0
2025-26,pre-season,SAC,2,1,1,4.9,95.0,5.0,78.6,0.0,0.0,7.1,21.4,21.4,78.6,54.5,45.5,0.0,0.0,54.5,45.5
2025-26,pre-season,UTA,2,1,1,7.2,60.7,39.3,53.3,6.7,20.0,20.0,26.7,20.0,46.7,37.5,62.5,50.0,50.0,40.0,60.0
2025-26,pre-season,CLE,2,0,2,4.6,52.6,47.4,44.4,11.1,33.3,11.1,22.2,27.8,33.3,50.0,50.0,100,0.0,66.7,33.3
2025-26,pre-season,DAL,1,0,1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,pre-season,DET,1,0,1,5.0,60.0,40.0,44.4,22.2,0.0,0.0,55.6,55.6,22.2,50.0,50.0,0.0,0.0,50.0,50.0
2025-26,pre-season,LAL,2,0,2,2.9,54.5,45.5,50.0,0.0,25.0,0.0,25.0,0.0,50.0,66.7,33.3,100,0.0,75.0,25.0
2025-26,pre-season,-,1,0,1,1.2,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,pre-season,MEM,1,0,1,2.3,100,0.0,50.0,0.0,0.0,0.0,50.0,0.0,50.0,100,0.0,0.0,0.0,100,0.0
2025-26,pre-season,MIA,4,0,4,5.1,63.2,36.8,63.2,0.0,23.7,5.3,13.2,15.8,63.2,41.7,58.3,100,0.0,53.3,46.7
2025-26,pre-season,MIN,3,0,3,5.6,69.2,30.8,61.5,0.0,23.1,11.5,15.4,15.4,61.5,37.5,62.5,100,0.0,50.0,50.0
2025-26,pre-season,WAS,1,0,1,2.0,100,0.0,33.3,0.0,0.0,33.3,66.7,33.3,33.3,0.0,100,0.0,0.0,0.0,100
2025-26,regular-season,DET,22,15,7,3.7,68.3,31.7,52.9,6.3,18.8,10.8,28.3,10.3,46.6,33.9,66.1,85.7,14.3,43.8,56.2
2025-26,regular-season,PHI,22,13,9,4.6,59.3,40.7,45.8,7.6,31.8,5.5,22.5,14.0,38.1,42.6,57.4,92.0,8.0,58.2,41.8
2025-26,regular-season,SAS,17,13,4,3.6,58.2,41.8,36.4,6.4,30.5,7.0,33.2,7.5,29.9,38.2,61.8,78.9,21.1,52.8,47.2
2025-26,regular-season,CHI,21,12,9,4.3,63.2,36.8,45.4,2.8,29.2,6.5,25.5,8.3,42.6,53.1,46.9,90.5,9.5,64.3,35.7
2025-26,regular-season,TOR,18,12,6,3.4,60.4,39.6,52.1,10.1,25.2,6.7,22.7,15.1,42.0,51.6,48.4,80.0,20.0,58.5,41.5
2025-26,regular-season,ORL,17,11,6,4.7,67.9,32.1,56.1,9.5,14.3,8.5,29.6,11.1,46.6,52.8,47.2,66.7,33.3,54.8,45.2
2025-26,regular-season,POR,22,11,11,4.1,59.7,40.3,41.0,2.5,25.8,7.8,33.2,13.5,38.5,42.0,58.0,85.7,14.3,54.9,45.1
2025-26,regular-season,DAL,26,10,16,4.4,65.3,34.7,47.7,4.1,18.5,10.3,33.7,8.2,43.6,34.5,65.5,93.3,6.7,46.6,53.4
2025-26,regular-season,LAL,10,10,0,2.4,61.5,38.5,42.4,6.1,22.7,3.0,34.8,9.1,36.4,50.0,50.0,80.0,20.0,57.9,42.1
2025-26,regular-season,OKC,13,10,3,5.0,54.5,45.5,38.8,10.2,32.1,3.6,29.1,19.4,28.6,28.9,71.1,66.7,33.3,42.4,57.6
2025-26,regular-season,ATL,20,9,11,3.8,64.8,35.2,46.0,6.4,27.3,7.5,26.7,24.1,39.6,55.8,44.2,94.1,5.9,66.7,33.3
2025-26,regular-season,MIA,16,9,7,2.8,77.1,22.9,50.9,7.5,14.2,6.6,34.9,20.8,43.4,55.6,44.4,100,0.0,62.5,37.5
2025-26,regular-season,MIL,19,9,10,3.7,57.0,43.0,45.6,3.8,34.2,5.1,20.3,17.7,41.8,33.3,66.7,77.8,22.2,48.1,51.9
2025-26,regular-season,MIN,16,9,7,4.2,59.8,40.2,45.2,6.8,28.8,10.2,26.0,15.8,38.4,42.5,57.5,70.6,29.4,50.9,49.1
2025-26,regular-season,UTA,15,9,6,4.2,61.1,38.9,41.9,8.4,26.9,12.0,31.1,16.8,33.5,40.0,60.0,80.0,20.0,52.0,48.0
2025-26,regular-season,BOS,17,8,9,2.7,59.5,40.5,38.7,6.5,36.3,4.0,25.0,7.3,32.3,54.2,45.8,73.3,26.7,61.5,38.5
2025-26,regular-season,GSW,19,8,11,3.5,53.9,46.1,38.9,4.6,44.6,2.3,16.6,14.9,34.3,58.8,41.2,80.8,19.2,68.3,31.7
2025-26,regular-season,MEM,19,8,11,3.7,59.8,40.2,46.1,5.3,29.6,11.2,24.3,15.8,40.8,48.6,51.4,86.7,13.3,60.0,40.0
2025-26,regular-season,NYK,15,8,7,3.1,50.6,49.4,34.2,7.2,48.6,3.6,17.1,8.1,27.0,52.6,47.4,61.1,38.9,56.8,43.2
2025-26,regular-season,PHX,14,8,6,3.7,58.4,41.6,47.7,7.9,21.9,9.3,30.5,16.6,39.7,38.9,61.1,81.8,18.2,48.9,51.1
2025-26,regular-season,SAC,14,7,7,4.3,62.0,38.0,43.9,12.1,18.2,7.6,37.9,23.5,31.8,34.5,65.5,75.0,25.0,43.2,56.8
2025-26,regular-season,CLE,18,6,12,3.2,59.1,40.9,42.7,4.6,29.8,7.6,27.5,14.5,38.2,42.9,57.1,69.2,30.8,51.2,48.8
2025-26,regular-season,DEN,14,6,8,4.7,58.8,41.2,38.3,7.4,25.9,2.5,35.8,4.3,30.9,29.0,71.0,78.6,21.4,44.4,55.6
2025-26,regular-season,HOU,14,6,8,6.1,70.7,29.3,53.3,8.2,20.0,4.6,26.7,8.2,45.1,46.2,53.8,76.9,23.1,52.3,47.7
2025-26,regular-season,NOP,18,5,13,4.4,66.4,33.6,53.5,3.8,15.3,10.2,31.2,21.7,49.7,52.4,47.6,87.5,12.5,58.0,42.0
2025-26,regular-season,WAS,11,5,6,4.5,60.8,39.2,47.4,14.4,34.0,7.2,18.6,8.2,33.0,43.5,56.5,72.7,27.3,52.9,47.1
2025-26,regular-season,CHA,13,4,9,4.4,61.0,39.0,54.2,3.4,30.5,5.9,15.3,8.5,50.8,37.5,62.5,58.3,41.7,43.2,56.8
2025-26,regular-season,BKN,12,3,9,2.0,61.0,39.0,48.6,5.4,32.4,5.4,18.9,13.5,43.2,44.4,55.6,75.0,25.0,53.8,46.2
2025-26,regular-season,IND,14,3,11,4.2,62.8,37.2,57.9,11.2,16.8,6.5,25.2,13.1,46.7,25.8,74.2,100,0.0,37.8,62.2
2025-26,regular-season,LAC,12,2,10,4.1,50.0,50.0,34.5,3.4,25.9,7.8,39.7,9.5,31.0,45.0,55.0,60.0,40.0,50.0,50.0
2025-26,ist,ORL,3,3,0,3.5,45.8,54.2,40.0,13.3,40.0,10.0,20.0,6.7,26.7,33.3,66.7,50.0,50.0,40.0,60.0
2025-26,ist,SAS,5,3,2,3.8,72.5,27.5,37.7,7.5,28.3,3.8,34.0,13.2,30.2,50.0,50.0,100,0.0,66.7,33.3
2025-26,ist,TOR,3,3,0,3.1,81.3,18.8,54.5,18.2,13.6,18.2,31.8,18.2,36.4,50.0,50.0,100,0.0,57.1,42.9
2025-26,ist,BOS,4,2,2,2.1,61.5,38.5,18.2,0.0,40.9,0.0,40.9,9.1,18.2,50.0,50.0,66.7,33.3,60.0,40.0
2025-26,ist,LAC,3,2,1,5.6,48.1,51.9,39.0,4.9,29.3,4.9,31.7,12.2,34.1,37.5,62.5,50.0,50.0,41.7,58.3
2025-26,ist,MEM,3,2,1,3.4,64.3,35.7,51.9,14.8,22.2,7.4,25.9,18.5,37.0,57.1,42.9,100,0.0,66.7,33.3
2025-26,ist,NYK,3,2,1,3.1,53.8,46.2,23.5,0.0,52.9,0.0,23.5,11.8,23.5,0.0,100,66.7,33.3,40.0,60.0
2025-26,ist,OKC,3,2,1,4.8,42.3,57.7,22.7,4.5,27.3,11.4,50.0,13.6,18.2,40.0,60.0,75.0,25.0,55.6,44.4
2025-26,ist,POR,2,2,0,4.8,64.7,35.3,35.3,5.9,35.3,11.8,29.4,26.5,29.4,50.0,50.0,75.0,25.0,60.0,40.0
2025-26,ist,ATL,2,1,1,2.6,50.0,50.0,44.4,0.0,33.3,38.9,22.2,22.2,44.4,50.0,50.0,100,0.0,66.7,33.3
2025-26,ist,BKN,2,1,1,2.9,75.0,25.0,100,0.0,0.0,25.0,0.0,25.0,100,25.0,75.0,0.0,0.0,25.0,75.0
2025-26,ist,CHA,2,1,1,4.3,76.5,23.5,52.2,0.0,39.1,8.7,8.7,4.3,52.2,50.0,50.0,33.3,66.7,44.4,55.6
2025-26,ist,CHI,2,1,1,1.7,60.0,40.0,80.0,0.0,0.0,0.0,20.0,0.0,80.0,100,0.0,0.0,0.0,100,0.0
2025-26,ist,DAL,2,1,1,8.6,77.3,22.7,63.2,5.3,7.9,15.8,28.9,15.8,57.9,16.7,83.3,100,0.0,23.1,76.9
2025-26,ist,DEN,3,1,2,4.8,75.0,25.0,48.5,30.3,9.1,0.0,42.4,6.1,18.2,25.0,75.0,100,0.0,33.3,66.7
2025-26,ist,DET,3,1,2,3.5,50.0,50.0,24.2,6.1,45.5,9.1,30.3,6.1,18.2,25.0,75.0,60.0,40.0,44.4,55.6
2025-26,ist,GSW,3,1,2,4.6,54.2,45.8,33.3,0.0,50.0,0.0,16.7,20.0,33.3,100,0.0,60.0,40.0,80.0,20.0
2025-26,ist,HOU,3,1,2,3.9,55.0,45.0,46.7,13.3,20.0,10.0,33.3,16.7,33.3,85.7,14.3,100,0.0,88.9,11.1
2025-26,ist,LAL,1,1,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,ist,MIA,1,1,0,1.1,100,0.0,100,100,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,100,0.0
2025-26,ist,MIL,3,1,2,4.2,57.1,42.9,57.1,7.1,42.9,0.0,0.0,10.7,50.0,50.0,50.0,75.0,25.0,58.3,41.7
2025-26,ist,PHX,2,1,1,4.4,64.3,35.7,66.7,9.5,28.6,9.5,4.8,19.0,57.1,28.6,71.4,100,0.0,44.4,55.6
2025-26,ist,CLE,2,0,2,3.7,63.6,36.4,36.4,0.0,54.5,18.2,9.1,0.0,36.4,100,0.0,50.0,50.0,75.0,25.0
2025-26,ist,IND,1,0,1,5.2,75.0,25.0,85.7,0.0,0.0,0.0,14.3,0.0,85.7,33.3,66.7,0.0,0.0,33.3,66.7
2025-26,ist,MIN,2,0,2,4.5,46.7,53.3,30.0,10.0,45.0,15.0,25.0,5.0,20.0,33.3,66.7,100,0.0,66.7,33.3
2025-26,ist,NOP,3,0,3,6.0,52.8,47.2,42.4,0.0,27.3,6.1,30.3,30.3,42.4,42.9,57.1,100,0.0,60.0,40.0
2025-26,ist,PHI,2,0,2,1.1,66.7,33.3,40.0,0.0,60.0,0.0,0.0,0.0,40.0,0.0,100,100,0.0,50.0,50.0
