SEASON,SEASON_TYPE,TEAM_ABB,TEAM_ID,TEAM_NAME,PLAYER_NAME,PLAYER_ID,GP,MIN,CATCH_SHOOT_PTS,CATCH_SHOOT_FGM,CATCH_SHOOT_FGA,CATCH_SHOOT_FG_PCT,CATCH_SHOOT_FG3M,CATCH_SHOOT_FG3A,CATCH_SHOOT_FG3_PCT,CATCH_SHOOT_EFG_PCT
2017-18,Pre+Season,SAC,1610612758,Sacramento Kings,De'Aaron Fox,1628368,3,17.2,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,LAC,1610612746,Los Angeles Clippers,DeAndre Jordan,201599,4,23.7,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,NOP,1610612740,New Orleans Pelicans,DeAndre Liggins,202732,1,26.6,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,ATL,1610612737,Atlanta Hawks,DeAndre' Bembry,1627761,3,20.7,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,TOR,1610612761,Toronto Raptors,DeMar DeRozan,201942,4,24.8,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,NOP,1610612740,New Orleans Pelicans,DeMarcus Cousins,202326,4,24.9,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,BKN,1610612751,Brooklyn Nets,DeMarre Carroll,201960,4,23.0,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,IND,1610612754,Indiana Pacers,DeQuan Jones,203199,4,9.2,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,SAS,1610612759,San Antonio Spurs,Dejounte Murray,1627749,4,23.0,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,TOR,1610612761,Toronto Raptors,Delon Wright,1626153,5,22.1,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,PHI,1610612755,Philadelphia 76ers,Demetrius Jackson,1627743,3,5.4,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,ATL,1610612737,Atlanta Hawks,Dennis Schröder,203471,4,23.3,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,DAL,1610612742,Dallas Mavericks,Dennis Smith Jr.,1628372,6,19.1,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,CHI,1610612741,Chicago Bulls,Denzel Valentine,1627756,6,23.2,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,DET,1610612765,Detroit Pistons,Derek Willis,1628491,1,2.2,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,UTA,1610612762,Utah Jazz,Derrick Favors,202324,5,20.3,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,MIA,1610612748,Miami Heat,Derrick Jones Jr.,1627884,5,6.2,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,MIN,1610612750,Minnesota Timberwolves,Derrick Rose,201565,4,16.2,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,MIA,1610612748,Miami Heat,Derrick Walton Jr.,1628476,6,10.4,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,SAS,1610612759,San Antonio Spurs,Derrick White,1628401,4,13.6,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,PHX,1610612756,Phoenix Suns,Devin Booker,1626164,4,28.3,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,DEN,1610612743,Denver Nuggets,Devin Harris,2734,4,14.1,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,ATL,1610612737,Atlanta Hawks,Dewayne Dedmon,203473,5,19.0,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,MEM,1610612763,Memphis Grizzlies,Deyonta Davis,1627738,4,12.1,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,CHI,1610612741,Chicago Bulls,Diamond Stone,1627754,3,4.5,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,MEM,1610612763,Memphis Grizzlies,Dillon Brooks,1628415,5,18.9,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,-,null,-,Dillon Stith,7020,1,2.1,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,MIA,1610612748,Miami Heat,Dion Waiters,203079,5,21.9,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,DAL,1610612742,Dallas Mavericks,Dirk Nowitzki,1717,4,18.3,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,IND,1610612754,Indiana Pacers,Domantas Sabonis,1627734,3,20.2,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,WAS,1610612764,Washington Wizards,Donald Sloan,202388,2,25.9,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,UTA,1610612762,Utah Jazz,Donovan Mitchell,1628378,4,25.1,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,DAL,1610612742,Dallas Mavericks,Dorian Finney-Smith,1627827,3,16.9,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,DAL,1610612742,Dallas Mavericks,Doug McDermott,203926,4,18.6,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,PHX,1610612756,Phoenix Suns,Dragan Bender,1627733,5,25.6,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,GSW,1610612744,Golden State Warriors,Draymond Green,203110,3,24.8,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,MEM,1610612763,Memphis Grizzlies,Durand Scott,1628677,1,6.9,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,CHA,1610612766,Charlotte Hornets,Dwayne Bacon,1628407,5,23.8,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,CHA,1610612766,Charlotte Hornets,Dwight Howard,2730,5,23.7,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,DAL,1610612742,Dallas Mavericks,Dwight Powell,203939,6,16.9,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,MIA,1610612748,Miami Heat,Dwyane Wade,2548,4,19.1,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,NOP,1610612740,New Orleans Pelicans,E'Twaun Moore,202734,4,21.0,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,POR,1610612757,Portland Trail Blazers,Ed Davis,202334,5,13.3,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,CLE,1610612739,Cleveland Cavaliers,Edy Tavares,204002,2,4.9,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,UTA,1610612762,Utah Jazz,Ekpe Udoh,202327,5,14.0,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,PHX,1610612756,Phoenix Suns,Elfrid Payton,203901,5,23.0,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,PHX,1610612756,Phoenix Suns,Elijah Millsap,202407,4,6.0,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,NOP,1610612740,New Orleans Pelicans,Emeka Okafor,2731,5,8.1,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,NYK,1610612752,New York Knicks,Emmanuel Mudiay,1626144,5,19.5,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,NYK,1610612752,New York Knicks,Enes Freedom,202683,4,22.0,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,MIL,1610612749,Milwaukee Bucks,Eric Bledsoe,202339,5,22.9,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,HOU,1610612745,Houston Rockets,Eric Gordon,201569,5,25.5,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,UTA,1610612762,Utah Jazz,Eric Griffin,203547,2,4.6,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,DET,1610612765,Detroit Pistons,Eric Moreland,203961,2,24.1,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,UTA,1610612762,Utah Jazz,Erik McCree,1628571,2,10.5,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,PHI,1610612755,Philadelphia 76ers,Ersan Ilyasova,101141,5,19.5,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,ORL,1610612753,Orlando Magic,Evan Fournier,203095,4,18.3,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,POR,1610612757,Portland Trail Blazers,Evan Turner,202323,5,19.3,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,-,null,-,Fan Zhang,1962937729,1,5.0,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,CHA,1610612766,Charlotte Hornets,Frank Kaminsky,1626163,5,21.7,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,SAC,1610612758,Sacramento Kings,Frank Mason III,1628412,5,21.5,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,NYK,1610612752,New York Knicks,Frank Ntilikina,1628373,1,17.7,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,TOR,1610612761,Toronto Raptors,Fred VanVleet,1627832,4,17.0,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,-,null,-,Frederic Bourdillon,27033,3,26.4,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,PHI,1610612755,Philadelphia 76ers,Furkan Korkmaz,1627788,5,11.9,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,-,null,-,Gal Baruch,27032,1,1.7,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,SAC,1610612758,Sacramento Kings,Garrett Temple,202066,3,22.9,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,DEN,1610612743,Denver Nuggets,Gary Harris,203914,4,24.3,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,LAL,1610612747,Los Angeles Lakers,Gary Payton II,1627780,4,16.5,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,CLE,1610612739,Cleveland Cavaliers,George Hill,201588,3,17.7,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,HOU,1610612745,Houston Rockets,George de Paula,1628437,1,5.1,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,GSW,1610612744,Golden State Warriors,Georges Niang,162777,1,8.5,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,UTA,1610612762,Utah Jazz,Georges Niang,1627777,3,10.1,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,POR,1610612757,Portland Trail Blazers,Georgios Papagiannis,1627834,4,23.8,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,HOU,1610612745,Houston Rockets,Gerald Green,101123,4,10.5,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,DAL,1610612742,Dallas Mavericks,Gian Clavell,1628492,6,17.4,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,MIL,1610612749,Milwaukee Bucks,Giannis Antetokounmpo,203507,2,24.9,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,MIA,1610612748,Miami Heat,Goran Dragic,201609,2,18.6,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,BOS,1610612738,Boston Celtics,Gordon Hayward,202330,3,23.2,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,MIN,1610612750,Minnesota Timberwolves,Gorgui Dieng,203476,3,21.6,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,-,null,-,Grant Jerrett,1962937813,1,11.0,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,BOS,1610612738,Boston Celtics,Greg Monroe,202328,3,17.6,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,BOS,1610612738,Boston Celtics,Guerschon Yabusele,1627824,4,16.3,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,DAL,1610612742,Dallas Mavericks,Harrison Barnes,203084,4,24.1,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,MIA,1610612748,Miami Heat,Hassan Whiteside,202355,5,19.4,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,DET,1610612765,Detroit Pistons,Henry Ellenson,1627740,5,19.2,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,NOP,1610612740,New Orleans Pelicans,Ian Clark,203546,4,22.0,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,WAS,1610612764,Washington Wizards,Ian Mahinmi,101133,5,14.2,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,IND,1610612754,Indiana Pacers,Ike Anigbogu,1628387,2,12.7,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,LAC,1610612746,Los Angeles Clippers,Ike Iroegbu,1628528,1,17.3,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,SAC,1610612758,Sacramento Kings,Iman Shumpert,202697,3,13.9,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,POR,1610612757,Portland Trail Blazers,Isaiah Briscoe,1628515,6,11.2,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,PHX,1610612756,Phoenix Suns,Isaiah Canaan,203477,3,12.8,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,NYK,1610612752,New York Knicks,Isaiah Hicks,1628439,1,1.9,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,ATL,1610612737,Atlanta Hawks,Isaiah Taylor,1627819,3,9.4,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,BKN,1610612751,Brooklyn Nets,Isaiah Whitehead,1627785,2,13.1,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,DET,1610612765,Detroit Pistons,Ish Smith,202397,5,25.7,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,-,null,-,Issac Humphries,55374,1,18.7,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,MEM,1610612763,Memphis Grizzlies,Ivan Rabb,1628397,4,10.1,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,LAL,1610612747,Los Angeles Lakers,Ivica Zubac,1627826,6,12.2,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,DAL,1610612742,Dallas Mavericks,J.J. Barea,200826,4,16.9,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,PHI,1610612755,Philadelphia 76ers,JJ Redick,200755,4,21.7,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,CLE,1610612739,Cleveland Cavaliers,JR Smith,2747,4,16.4,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,SAC,1610612758,Sacramento Kings,JaKarr Sampson,203960,5,10.7,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,MEM,1610612763,Memphis Grizzlies,JaMychal Green,203210,4,18.1,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,GSW,1610612744,Golden State Warriors,JaVale McGee,201580,4,7.9,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,BOS,1610612738,Boston Celtics,Jabari Bird,1628444,3,8.5,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,SAC,1610612758,Sacramento Kings,Jack Cooley,204022,3,6.1,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,PHI,1610612755,Philadelphia 76ers,Jacob Pullen,1626643,4,6.8,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,UTA,1610612762,Utah Jazz,Jae Crowder,203109,4,18.7,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,BKN,1610612751,Brooklyn Nets,Jahlil Okafor,1626143,5,16.9,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,POR,1610612757,Portland Trail Blazers,Jake Layman,1627774,6,14.3,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,TOR,1610612761,Toronto Raptors,Jakob Poeltl,1627751,5,16.2,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,DAL,1610612742,Dallas Mavericks,Jalen Jones,1627883,3,11.8,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,MIN,1610612750,Minnesota Timberwolves,Jamal Crawford,2037,3,21.6,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,DEN,1610612743,Denver Nuggets,Jamal Murray,1627750,4,23.3,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,DET,1610612765,Detroit Pistons,Jameer Nelson,2749,3,20.9,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,ORL,1610612753,Orlando Magic,Jamel Artis,1628503,1,7.2,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,PHI,1610612755,Philadelphia 76ers,James Blackmon Jr.,1628511,4,5.6,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,DET,1610612765,Detroit Pistons,James Ennis III,203516,5,20.3,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,HOU,1610612745,Houston Rockets,James Harden,201935,5,31.9,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,MIA,1610612748,Miami Heat,James Johnson,201949,6,21.1,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,PHI,1610612755,Philadelphia 76ers,James Michael McAdoo,203949,3,9.5,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,LAC,1610612746,Los Angeles Clippers,Jamil Wilson,203966,4,8.9,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,CHI,1610612741,Chicago Bulls,Jarell Eddie,204067,5,4.1,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,MEM,1610612763,Memphis Grizzlies,Jarell Martin,1626185,5,16.6,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,BKN,1610612751,Brooklyn Nets,Jarrett Allen,1628386,4,13.7,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,NYK,1610612752,New York Knicks,Jarrett Jack,101127,5,17.6,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,IND,1610612754,Indiana Pacers,Jarrod Uthoff,1627784,2,15.0,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,-,null,-,Jason Cadee,1962937737,1,28.0,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,WAS,1610612764,Washington Wizards,Jason Smith,201160,4,20.1,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,MIL,1610612749,Milwaukee Bucks,Jason Terry,1891,1,6.8,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,LAC,1610612746,Los Angeles Clippers,Jawun Evans,1628393,4,24.9,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,BOS,1610612738,Boston Celtics,Jaylen Brown,1627759,4,21.3,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,CHI,1610612741,Chicago Bulls,Jaylen Johnson,1628575,3,3.9,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,BOS,1610612738,Boston Celtics,Jayson Tatum,1628369,4,24.9,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,CLE,1610612739,Cleveland Cavaliers,Jeff Green,201145,5,19.6,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,MIN,1610612750,Minnesota Timberwolves,Jeff Teague,201952,3,25.3,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,DAL,1610612742,Dallas Mavericks,Jeff Withey,203481,4,13.2,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,OKC,1610612760,Oklahoma City Thunder,Jerami Grant,203924,4,22.3,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,ATL,1610612737,Atlanta Hawks,Jeremy Evans,202379,3,5.2,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,CHA,1610612766,Charlotte Hornets,Jeremy Lamb,203087,3,22.9,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,BKN,1610612751,Brooklyn Nets,Jeremy Lin,202391,4,24.4,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,MEM,1610612763,Memphis Grizzlies,Jeremy Morgan,1628456,2,7.6,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,BKN,1610612751,Brooklyn Nets,Jeremy Senglin,1628496,1,5.4,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,CHI,1610612741,Chicago Bulls,Jerian Grant,1626170,6,22.8,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,PHI,1610612755,Philadelphia 76ers,Jerryd Bayless,201573,5,20.7,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,MIN,1610612750,Minnesota Timberwolves,Jimmy Butler III,202710,3,22.4,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,NYK,1610612752,New York Knicks,Joakim Noah,201149,2,10.4,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,WAS,1610612764,Washington Wizards,Jodie Meeks,201975,5,14.1,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,BKN,1610612751,Brooklyn Nets,Joe Harris,203925,4,19.2,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,UTA,1610612762,Utah Jazz,Joe Ingles,204060,5,23.0,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,HOU,1610612745,Houston Rockets,Joe Johnson,2207,4,20.7,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,IND,1610612754,Indiana Pacers,Joe Young,1626202,4,8.9,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,MIL,1610612749,Milwaukee Bucks,Joel Anthony,201202,4,11.1,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,MIL,1610612749,Milwaukee Bucks,Joel Bolomboy,1627762,4,8.6,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,PHI,1610612755,Philadelphia 76ers,Joel Embiid,203954,2,14.6,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,SAS,1610612759,San Antonio Spurs,Joffrey Lauvergne,203530,5,18.0,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,ATL,1610612737,Atlanta Hawks,John Collins,1628381,5,19.2,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,MIL,1610612749,Milwaukee Bucks,John Henson,203089,4,15.3,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,CLE,1610612739,Cleveland Cavaliers,John Holland,204066,5,13.5,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,ATL,1610612737,Atlanta Hawks,John Jenkins,203098,2,7.7,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,WAS,1610612764,Washington Wizards,John Wall,202322,3,19.4,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,DAL,1610612742,Dallas Mavericks,Johnathan Motley,1628405,3,10.6,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,CHA,1610612766,Charlotte Hornets,Johnny O'Bryant III,203948,5,16.1,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,DET,1610612765,Detroit Pistons,Jon Leuer,202720,4,18.3,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,UTA,1610612762,Utah Jazz,Jonas Jerebko,201973,3,13.9,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,TOR,1610612761,Toronto Raptors,Jonas Valančiūnas,202685,5,20.1,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,ORL,1610612753,Orlando Magic,Jonathan Isaac,1628371,6,22.9,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,ORL,1610612753,Orlando Magic,Jonathon Simmons,203613,6,24.3,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,GSW,1610612744,Golden State Warriors,Jordan Bell,1628395,4,12.1,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,CLE,1610612739,Cleveland Cavaliers,Jordan Clarkson,203903,6,19.0,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,NOP,1610612740,New Orleans Pelicans,Jordan Crawford,202348,3,18.9,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,ATL,1610612737,Atlanta Hawks,Jordan Mathews,1628535,1,4.5,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,MIA,1610612748,Miami Heat,Jordan Mickey,1626175,6,12.2,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,CLE,1610612739,Cleveland Cavaliers,Jose Calderon,101181,5,18.2,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,-,null,-,Josh Akognon,1962937763,1,41.3,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,-,null,-,Josh Boone,51956,1,28.9,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,DEN,1610612743,Denver Nuggets,Josh Childress,2735,1,3.6,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,LAL,1610612747,Los Angeles Lakers,Josh Hart,1628404,4,15.2,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,OKC,1610612760,Oklahoma City Thunder,Josh Huestis,203962,4,16.1,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,PHX,1610612756,Phoenix Suns,Josh Jackson,1628367,5,30.0,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,ATL,1610612737,Atlanta Hawks,Josh Magette,203705,5,8.8,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,MIA,1610612748,Miami Heat,Josh Richardson,1626196,5,26.4,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,NOP,1610612740,New Orleans Pelicans,Josh Smith,2746,3,22.3,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,NOP,1610612740,New Orleans Pelicans,Jrue Holiday,201950,4,23.8,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,DEN,1610612743,Denver Nuggets,Juancho Hernangomez,1627823,5,20.5,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,LAL,1610612747,Los Angeles Lakers,Julius Randle,203944,6,21.3,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,CHA,1610612766,Charlotte Hornets,Julyan Stone,202933,2,19.7,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,-,null,-,Jun Shi,1962937730,1,4.6,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,PHI,1610612755,Philadelphia 76ers,Justin Anderson,1626147,5,17.7,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,CHI,1610612741,Chicago Bulls,Justin Holiday,203200,6,26.2,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,SAC,1610612758,Sacramento Kings,Justin Jackson,1628382,5,23.1,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,MIA,1610612748,Miami Heat,Justise Winslow,1626159,6,24.4,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,POR,1610612757,Portland Trail Blazers,Jusuf Nurkić,203994,5,19.6,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,TOR,1610612761,Toronto Raptors,KJ McDaniels,203909,3,8.0,0.0,0.0,0.0,-,-,-,-,-
2017-18,Pre+Season,BOS,1610612738,Boston Celtics,Kadeem Allen,1628443,3,4.6,0.0,0.0,0.0,-,-,-,-,-
