SEASON,SEASON_TYPE,LINEUP,TEAM_ABB,GROUP_NAME,TEAM_ABBREVIATION,GP,MIN,OPP_FGM,OPP_FGA,OPP_FG_PCT,OPP_FG3M,OPP_FG3A,OPP_FG3_PCT,OPP_FTM,OPP_FTA,OPP_FT_PCT,OPP_OREB,OPP_DREB,OPP_REB,OPP_AST,OPP_TOV,OPP_STL,OPP_BLK,OPP_BLKA,OPP_PF,OPP_PFD,OPP_PTS,PLUS_MINUS
2016-17,All+Star,K. Durant - M. Gasol - J. Harden - S. Curry - A. Davis,WST,1,10.3,14.0,29.0,48.3,5.0,14.0,35.7,0.0,0.0,0.0,2.0,9.0,11.0,12.0,2.0,3.0,0.0,0.0,1.0,2.0,33.0,-1.0,0,0
2016-17,All+Star,J. Simmons - J. Okafor - F. Kaminsky - B. Ingram - M. Brogdon,USA,1,9.0,13.0,22.0,59.1,3.0,11.0,27.3,0.0,0.0,0.0,2.0,6.0,8.0,8.0,4.0,2.0,0.0,0.0,2.0,0.0,29.0,-1.0,0,0
2016-17,All+Star,K. Lowry - P. Millsap - J. Wall - P. George - I. Thomas,EST,1,7.8,14.0,26.0,53.8,6.0,14.0,42.9,0.0,0.0,0.0,3.0,6.0,9.0,9.0,3.0,4.0,0.0,0.0,0.0,0.0,34.0,-2.0,0,0
2016-17,All+Star,K. Towns - D. Booker - M. Turner - M. Chriss - M. Brogdon,USA,1,7.3,11.0,18.0,61.1,6.0,9.0,66.7,3.0,5.0,60.0,5.0,6.0,11.0,6.0,4.0,1.0,0.0,1.0,4.0,2.0,31.0,7.0,0,0
2016-17,All+Star,D. Saric - N. Jokic - K. Porzingis - B. Hield - J. Murray,WLD,1,6.9,11.0,16.0,68.8,4.0,9.0,44.4,1.0,1.0,100,1.0,3.0,4.0,4.0,4.0,3.0,0.0,0.0,1.0,2.0,27.0,-4.0,0,0
2016-17,All+Star,M. Gasol - R. Westbrook - J. Harden - G. Hayward - A. Davis,WST,1,6.4,10.0,17.0,58.8,4.0,8.0,50.0,2.0,2.0,100,3.0,4.0,7.0,3.0,4.0,2.0,0.0,1.0,1.0,1.0,26.0,-4.0,0,0
2016-17,All+Star,R. Westbrook - D. Jordan - G. Hayward - K. Thompson - D. Green,WST,1,6.1,11.0,18.0,61.1,4.0,9.0,44.4,0.0,0.0,0.0,0.0,5.0,5.0,5.0,2.0,2.0,0.0,0.0,1.0,1.0,26.0,-2.0,0,0
2016-17,All+Star,J. Simmons - J. Okafor - D. Russell - F. Kaminsky - B. Ingram,USA,1,5.6,6.0,9.0,66.7,3.0,6.0,50.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,15.0,-8.0,0,0
2016-17,All+Star,A. Abrines - T. Lyles - W. Hernangomez - D. Sabonis - J. Murray,WLD,1,5.4,8.0,12.0,66.7,2.0,4.0,50.0,0.0,2.0,0.0,2.0,5.0,7.0,3.0,2.0,1.0,0.0,0.0,0.0,3.0,18.0,3.0,0,0
2016-17,All+Star,B. Armstrong - A. Elgort - O. Schmidt - L. Whalen - J. Williams,EST,1,5.3,3.0,8.0,37.5,1.0,5.0,20.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,7.0,-10.0,0,0
2016-17,All+Star,M. Cuban - B. Davis - R. Miller -  . Master P - C. Parker,WST,1,5.3,3.0,9.0,33.3,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,6.0,2.0,0,0
2016-17,All+Star,L. James - C. Anthony - K. Walker - J. Butler - G. Antetokounmpo,EST,1,5.2,8.0,15.0,53.3,3.0,10.0,30.0,0.0,0.0,0.0,0.0,6.0,6.0,7.0,0.0,2.0,0.0,0.0,3.0,0.0,19.0,7.0,0,0
2016-17,All+Star,C. Anthony - K. Lowry - J. Wall - K. Walker - I. Thomas,EST,1,5.1,10.0,16.0,62.5,3.0,8.0,37.5,0.0,0.0,0.0,2.0,3.0,5.0,6.0,1.0,2.0,0.0,0.0,1.0,1.0,23.0,3.0,0,0
2016-17,All+Star,M. Gasol - R. Westbrook - G. Hayward - K. Thompson - D. Green,WST,1,4.8,8.0,15.0,53.3,3.0,8.0,37.5,0.0,0.0,0.0,2.0,4.0,6.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,19.0,-1.0,0,0
2016-17,All+Star,N. Ogwumike - B. Davis - R. Miller - H. Minhaj -  . Master P,WST,1,4.7,7.0,13.0,53.8,0.0,1.0,0.0,0.0,0.0,0.0,3.0,5.0,8.0,4.0,2.0,1.0,1.0,1.0,1.0,0.0,14.0,6.0,0,0
2016-17,All+Star,W. Butler - N. Cannon - M. Lasry - L. Whalen - J. Williams,EST,1,4.7,3.0,9.0,33.3,1.0,3.0,33.3,1.0,2.0,50.0,2.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,8.0,-6.0,0,0
2016-17,All+Star,M. Cuban - A. Mackie - R. Miller - H. Minhaj -  . Master P,WST,1,4.5,3.0,3.0,100,0.0,0.0,0.0,6.0,11.0,54.5,0.0,5.0,5.0,2.0,4.0,1.0,1.0,0.0,3.0,6.0,12.0,4.0,0,0
2016-17,All+Star,C. Anthony - D. DeRozan - P. George - K. Irving - K. Walker,EST,1,4.3,7.0,13.0,53.8,2.0,4.0,50.0,0.0,0.0,0.0,1.0,6.0,7.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0,0
2016-17,All+Star,D. Exum - D. Saric - K. Porzingis - W. Hernangomez - B. Hield,WLD,1,4.2,7.0,15.0,46.7,0.0,6.0,0.0,0.0,0.0,0.0,3.0,2.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,-6.0,0,0
2016-17,All+Star,B. Armstrong - W. Butler - M. Lasry - L. Whalen - J. Williams,EST,1,3.8,2.0,10.0,20.0,1.0,4.0,25.0,0.0,0.0,0.0,2.0,2.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,-7.0,0,0
2016-17,All+Star,N. Ogwumike - B. Davis - A. Mackie - H. Minhaj - C. Parker,WST,1,3.8,1.0,9.0,11.1,0.0,3.0,0.0,2.0,4.0,50.0,3.0,3.0,6.0,1.0,3.0,1.0,0.0,0.0,1.0,2.0,4.0,-9.0,0,0
2016-17,All+Star,T. Cavanagh - B. Davis - A. Grammer - J. Jinfu - R. Miller,WST,1,3.8,4.0,9.0,44.4,1.0,4.0,25.0,0.0,0.0,0.0,3.0,4.0,7.0,2.0,2.0,3.0,0.0,0.0,0.0,1.0,9.0,5.0,0,0
2016-17,All+Star,A. Grammer - J. Jinfu - A. Mackie - R. Miller - A. Sanchez,WST,1,3.7,1.0,5.0,20.0,0.0,1.0,0.0,2.0,2.0,100,4.0,1.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,-2.0,0,0
2016-17,All+Star,D. Rachel - A. Elgort - C. McLaughlin - O. Schmidt - K. Wu,EST,1,3.7,3.0,7.0,42.9,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,6.0,2.0,0,0
2016-17,All+Star,B. Davis - J. Jinfu - A. Mackie - R. Miller -  . Master P,WST,1,3.5,2.0,4.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,0,0
2016-17,All+Star,W. Butler - D. Rachel - M. Lasry - P. Rosenberg - K. Wu,EST,1,3.4,2.0,7.0,28.6,0.0,0.0,0.0,4.0,6.0,66.7,3.0,2.0,5.0,1.0,0.0,2.0,0.0,1.0,5.0,3.0,8.0,1.0,0,0
2016-17,All+Star,J. Simmons - K. Towns - F. Kaminsky - D. Booker - M. Brogdon,USA,1,3.3,7.0,14.0,50.0,2.0,8.0,25.0,1.0,1.0,100,4.0,2.0,6.0,3.0,1.0,3.0,0.0,0.0,0.0,1.0,17.0,3.0,0,0
2016-17,All+Star,C. Anthony - J. Wall - P. George - K. Walker - I. Thomas,EST,1,3.1,6.0,8.0,75.0,0.0,2.0,0.0,2.0,2.0,100,1.0,4.0,5.0,6.0,1.0,1.0,0.0,0.0,1.0,1.0,14.0,5.0,0,0
2016-17,All+Star,K. Porzingis - T. Lyles - W. Hernangomez - B. Hield - J. Murray,WLD,1,3.0,5.0,8.0,62.5,2.0,4.0,50.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,12.0,-2.0,0,0
2016-17,All+Star,A. Abrines - K. Porzingis - T. Lyles - D. Sabonis - J. Murray,WLD,1,2.9,5.0,6.0,83.3,2.0,3.0,66.7,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,12.0,5.0,0,0
2016-17,All+Star,K. Durant - D. Jordan - S. Curry - K. Thompson - D. Green,WST,1,2.9,4.0,8.0,50.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,-3.0,0,0
2016-17,All+Star,N. Ogwumike - M. Cuban - B. Davis - R. Miller - C. Parker,WST,1,2.9,3.0,5.0,60.0,0.0,2.0,0.0,1.0,1.0,100,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,3.0,0,0
2016-17,All+Star,P. Millsap - J. Wall - P. George - I. Thomas - G. Antetokounmpo,EST,1,2.9,5.0,8.0,62.5,1.0,4.0,25.0,0.0,0.0,0.0,1.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,3.0,0,0
2016-17,All+Star,N. Ogwumike - B. Davis - A. Grammer - R. Miller - C. Parker,WST,1,2.7,3.0,5.0,60.0,2.0,3.0,66.7,0.0,0.0,0.0,1.0,3.0,4.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,8.0,6.0,0,0
2016-17,All+Star,A. Abrines - D. Exum - D. Saric - K. Porzingis - W. Hernangomez,WLD,1,2.6,2.0,4.0,50.0,1.0,1.0,100,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,-2.0,0,0
2016-17,All+Star,B. Armstrong - W. Butler - M. Lasry - C. McLaughlin - L. Whalen,EST,1,2.5,3.0,6.0,50.0,1.0,2.0,50.0,0.0,0.0,0.0,1.0,6.0,7.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,7.0,4.0,0,0
2016-17,All+Star,L. James - K. Lowry - D. DeRozan - J. Wall - J. Butler,EST,1,2.2,5.0,8.0,62.5,2.0,4.0,50.0,0.0,0.0,0.0,2.0,5.0,7.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,0,0
2016-17,All+Star,B. Davis - A. Mackie - R. Miller -  . Master P - C. Parker,WST,1,2.0,4.0,7.0,57.1,0.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,8.0,6.0,0,0
2016-17,All+Star,J. Simmons - D. Russell - K. Towns - F. Kaminsky - D. Booker,USA,1,2.0,4.0,7.0,57.1,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,1.0,0,0
2016-17,All+Star,J. Simmons - K. Towns - D. Booker - B. Ingram - M. Brogdon,USA,1,1.9,1.0,4.0,25.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,-5.0,0,0
2016-17,All+Star,N. Cannon - D. Rachel - A. Elgort - M. Lasry - K. Wu,EST,1,1.9,3.0,5.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,6.0,4.0,0,0
2016-17,All+Star,A. Abrines - D. Exum - D. Saric - N. Jokic - K. Porzingis,WLD,1,1.7,3.0,5.0,60.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,2.0,0,0
2016-17,All+Star,T. Cavanagh - B. Davis - A. Grammer - R. Miller - A. Sanchez,WST,1,1.6,3.0,3.0,100,2.0,2.0,100,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,0,0
2016-17,All+Star,K. Durant - S. Curry - K. Thompson - A. Davis - D. Green,WST,1,1.5,3.0,4.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,6.0,0.0,0,0
2016-17,All+Star,N. Jokic - T. Lyles - D. Sabonis - B. Hield - J. Murray,WLD,1,1.5,3.0,3.0,100,1.0,1.0,100,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0,0
2016-17,All+Star,P. Millsap - D. DeRozan - P. George - K. Irving - G. Antetokounmpo,EST,1,1.5,3.0,3.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,6.0,0.0,0,0
2016-17,All+Star,C. Anthony - K. Lowry - D. DeRozan - K. Irving - K. Walker,EST,1,1.4,3.0,3.0,100,1.0,1.0,100,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,7.0,1.0,0,0
2016-17,All+Star,D. Jordan - S. Curry - D. Cousins - K. Thompson - K. Leonard,WST,1,1.4,4.0,4.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,5.0,0,0
2016-17,All+Star,K. Durant - R. Westbrook - J. Harden - A. Davis - D. Green,WST,1,1.4,3.0,5.0,60.0,2.0,3.0,66.7,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,4.0,0,0
2016-17,All+Star,K. Lowry - P. Millsap - D. DeRozan - P. George - K. Irving,EST,1,1.4,2.0,4.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,-4.0,0,0
2016-17,All+Star,D. DeRozan - P. George - K. Irving - K. Walker - G. Antetokounmpo,EST,1,1.3,1.0,3.0,33.3,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0
2016-17,All+Star,W. Butler - D. Rachel - M. Lasry - C. McLaughlin - P. Rosenberg,EST,1,1.3,1.0,5.0,20.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,-3.0,0,0
2016-17,All+Star,D. Jordan - J. Harden - S. Curry - K. Leonard - A. Davis,WST,1,1.1,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0,0
2016-17,All+Star,R. Westbrook - D. Jordan - D. Cousins - K. Thompson - K. Leonard,WST,1,1.1,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-6.0,0,0
2016-17,All+Star,W. Butler - D. Rachel - A. Elgort - O. Schmidt - K. Wu,EST,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-17,All+Star,A. Grammer - J. Jinfu - A. Mackie - H. Minhaj - A. Sanchez,WST,1,0.8,1.0,1.0,100,0.0,0.0,0.0,1.0,2.0,50.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0,0
2016-17,All+Star,B. Armstrong - W. Butler - A. Elgort - O. Schmidt - K. Wu,EST,1,0.8,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0
2016-17,All+Star,D. Rachel - A. Elgort - O. Schmidt - J. Williams - K. Wu,EST,1,0.8,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-3.0,0,0
2016-17,All+Star,D. Exum - D. Saric - K. Porzingis - T. Lyles - D. Sabonis,WLD,1,0.7,2.0,2.0,100,2.0,2.0,100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,3.0,0,0
2016-17,All+Star,N. Jokic - K. Porzingis - T. Lyles - B. Hield - J. Murray,WLD,1,0.6,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.0,0,0
2016-17,All+Star,N. Ogwumike - M. Cuban - A. Grammer - H. Minhaj - C. Parker,WST,1,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0
2016-17,All+Star,D. Exum - D. Saric - K. Porzingis - W. Hernangomez - D. Sabonis,WLD,1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-17,All+Star,M. Cuban - A. Mackie - R. Miller - H. Minhaj -  . JJ,WST,1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0,0
2016-17,All+Star,C. Anthony - K. Lowry - D. DeRozan - K. Walker - I. Thomas,EST,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2016-17,All+Star,M. Cuban - B. Davis - A. Mackie - R. Miller - H. Minhaj,WST,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2017-18,Playoffs,E. Turner - A. Aminu - D. Lillard - C. McCollum - J. Nurkic,POR,3,22.0,21.0,40.0,52.5,4.0,10.3,38.7,9.3,11.7,80.0,4.7,16.7,21.3,13.0,7.3,2.3,3.0,2.0,8.0,10.3,55.3,1.7,0,0
2017-18,Playoffs,R. Rondo - J. Holiday - N. Mirotic - E. Moore - A. Davis,NOP,9,20.1,17.0,39.4,43.1,5.0,14.7,34.1,4.1,5.2,78.7,4.3,15.8,20.1,11.2,6.1,3.9,2.3,2.1,8.2,7.3,43.1,-3.8,0,0
2017-18,Playoffs,T. Young - D. Collison - B. Bogdanovic - V. Oladipo - M. Turner,IND,7,18.5,10.9,30.1,36.0,4.4,15.0,29.5,6.4,7.7,83.3,4.1,11.7,15.9,5.9,6.7,3.0,1.6,1.1,9.4,8.7,32.6,-5.4,0,0
2017-18,Playoffs,K. Lowry - S. Ibaka - D. DeRozan - J. Valanciunas - O. Anunoby,TOR,8,17.6,16.1,34.0,47.4,3.6,8.8,41.4,4.4,5.3,83.3,3.1,10.4,13.5,9.0,4.4,2.8,1.8,2.3,7.1,6.8,40.3,-1.9,0,0
2017-18,Playoffs,J. Redick - J. Embiid - D. Saric - T. McConnell - B. Simmons,PHI,2,17.1,13.0,29.5,44.1,2.5,11.0,22.7,4.0,5.5,72.7,4.0,8.5,12.5,6.5,4.5,2.5,3.5,1.0,6.5,6.0,32.5,-4.5,0,0
2017-18,Playoffs,M. Gortat - J. Wall - M. Morris - B. Beal - O. Porter Jr.,WAS,5,16.1,13.2,25.2,52.4,4.8,7.8,61.5,6.8,8.6,79.1,1.8,10.8,12.6,8.6,5.2,2.0,1.8,1.6,7.0,6.6,38.0,2.6,0,0
2017-18,Playoffs,C. Anthony - C. Brewer - R. Westbrook - P. George - S. Adams,OKC,6,15.3,14.2,28.3,50.0,4.0,9.2,43.6,3.3,4.7,71.4,4.0,9.8,13.8,8.2,5.2,2.8,1.7,1.7,6.7,6.0,35.7,2.8,0,0
2017-18,Playoffs,A. Iguodala - K. Durant - S. Curry - K. Thompson - D. Green,GSW,9,14.4,12.0,25.7,46.8,3.2,9.1,35.4,3.7,4.6,80.5,2.6,9.8,12.3,6.9,6.1,2.9,1.1,1.2,6.0,5.4,30.9,-7.6,0,0
2017-18,Playoffs,A. Aminu - D. Lillard - M. Harkless - C. McCollum - J. Nurkic,POR,1,14.3,16.0,28.0,57.1,3.0,7.0,42.9,1.0,1.0,100,2.0,7.0,9.0,10.0,3.0,6.0,1.0,1.0,7.0,5.0,36.0,4.0,0,0
2017-18,Playoffs,A. Iguodala - K. Durant - J. McGee - K. Thompson - D. Green,GSW,5,14.0,9.4,24.8,37.9,3.2,9.2,34.8,4.0,5.0,80.0,2.8,7.0,9.8,5.0,2.8,1.8,0.2,2.2,5.8,5.4,26.0,-3.4,0,0
2017-18,Playoffs,T. Ariza - C. Paul - P. Tucker - J. Harden - C. Capela,HOU,15,13.6,9.7,21.2,45.6,2.5,7.1,35.5,4.2,4.8,87.5,1.7,9.8,11.5,5.7,5.2,1.8,0.9,1.9,5.7,4.9,26.1,-3.3,0,0
2017-18,Playoffs,R. Rubio - D. Favors - R. Gobert - J. Ingles - D. Mitchell,UTA,6,13.5,9.5,23.3,40.7,2.8,7.3,38.6,4.3,5.7,76.5,2.2,8.5,10.7,5.7,4.0,2.3,1.5,1.7,4.7,5.0,26.2,-6.3,0,0
2017-18,Playoffs,L. James - J. Smith - K. Love - G. Hill - T. Thompson,CLE,13,12.9,11.4,22.4,50.9,3.1,8.1,38.1,3.5,4.4,80.7,1.5,8.4,9.8,6.5,2.7,1.2,1.4,0.8,6.6,4.8,29.4,0.5,0,0
2017-18,Playoffs,J. Teague - T. Gibson - J. Butler - A. Wiggins - K. Towns,MIN,5,12.8,10.8,23.2,46.6,5.4,11.4,47.4,5.8,8.0,72.5,2.6,10.0,12.6,6.0,2.4,1.6,2.0,0.6,3.6,5.8,32.8,9.4,0,0
2017-18,Playoffs,E. Bledsoe - J. Henson - K. Middleton - T. Snell - G. Antetokounmpo,MIL,2,12.4,10.5,24.0,43.8,1.0,6.5,15.4,0.0,0.0,0.0,2.5,6.5,9.0,5.0,2.5,3.0,1.0,1.5,3.5,4.0,22.0,-1.5,0,0
2017-18,Playoffs,L. James - K. Korver - J. Smith - J. Calderon - K. Love,CLE,4,10.9,8.5,17.3,49.3,1.8,4.3,41.2,2.5,3.5,71.4,1.8,8.8,10.5,5.8,4.3,2.0,1.0,0.5,5.0,4.0,21.3,3.3,0,0
2017-18,Playoffs,J. Redick - R. Covington - J. Embiid - D. Saric - B. Simmons,PHI,7,10.6,8.7,19.1,45.5,3.4,8.3,41.4,1.9,3.1,59.1,2.1,8.3,10.4,5.4,3.6,1.7,1.1,1.3,5.7,4.0,22.7,1.0,0,0
2017-18,Playoffs,L. James - K. Korver - J. Smith - K. Love - G. Hill,CLE,13,10.6,8.5,16.8,50.5,1.9,4.9,39.1,3.7,4.8,77.4,1.9,6.6,8.5,5.4,3.7,1.2,0.6,0.9,5.5,4.3,22.5,-2.4,0,0
2017-18,Playoffs,K. Durant - J. McGee - S. Curry - K. Thompson - D. Green,GSW,5,10.3,8.6,20.8,41.3,2.6,8.4,31.0,2.4,3.0,80.0,3.0,6.4,9.4,4.8,2.6,1.4,0.4,2.2,3.4,5.2,22.2,-1.2,0,0
2017-18,Playoffs,K. Durant - S. Curry - K. Thompson - D. Green - K. Looney,GSW,12,9.6,6.8,17.6,38.4,2.0,7.9,25.3,2.6,3.5,73.8,2.8,6.9,9.8,3.3,3.4,1.6,0.5,1.0,3.8,3.4,18.1,-1.8,0,0
2017-18,Playoffs,L. Aldridge - R. Gay - D. Green - P. Mills - D. Murray,SAS,5,9.5,8.0,15.2,52.6,2.4,5.0,48.0,1.2,1.6,75.0,2.4,8.8,11.2,5.6,3.6,0.4,1.6,0.0,3.4,4.4,19.6,3.4,0,0
2017-18,Playoffs,M. Ginobili - L. Aldridge - R. Gay - P. Mills - D. Murray,SAS,2,9.5,5.5,17.0,32.4,1.0,6.0,16.7,2.5,4.0,62.5,2.0,7.5,9.5,3.0,1.5,1.5,0.0,0.0,4.0,3.5,14.5,-6.0,0,0
2017-18,Playoffs,E. Bledsoe - K. Middleton - G. Antetokounmpo - T. Maker - M. Brogdon,MIL,5,9.4,7.0,14.0,50.0,2.2,5.6,39.3,4.0,5.0,80.0,1.2,5.0,6.2,4.6,3.0,1.2,0.6,1.0,5.2,3.8,20.2,0.0,0,0
2017-18,Playoffs,C. Miles - K. Lowry - S. Ibaka - F. VanVleet - O. Anunoby,TOR,1,9.1,7.0,11.0,63.6,2.0,4.0,50.0,4.0,8.0,50.0,1.0,2.0,3.0,2.0,1.0,0.0,0.0,1.0,4.0,6.0,20.0,-8.0,0,0
2017-18,Playoffs,L. James - J. Green - T. Thompson - J. Clarkson - C. Osman,CLE,1,9.0,9.0,16.0,56.3,0.0,3.0,0.0,2.0,4.0,50.0,0.0,6.0,6.0,3.0,0.0,1.0,1.0,0.0,2.0,4.0,20.0,2.0,0,0
2017-18,All+Star,K. Dunn - T. Prince - D. Fox - J. Tatum - K. Kuzma,USA,1,16.0,30.0,49.0,61.2,11.0,24.0,45.8,1.0,2.0,50.0,7.0,19.0,26.0,22.0,7.0,4.0,0.0,2.0,0.0,2.0,72.0,25.0,0,0
2017-18,All+Star,L. James - K. Durant - R. Westbrook - K. Irving - A. Davis,LBN,1,14.6,18.0,40.0,45.0,7.0,22.0,31.8,6.0,6.0,100,4.0,13.0,17.0,12.0,3.0,6.0,2.0,1.0,2.0,5.0,49.0,14.0,0,0
2017-18,All+Star,B. Bogdanovic - D. Sabonis - F. Ntilikina - L. Markkanen - D. Brooks,WLD,1,12.7,14.0,33.0,42.4,4.0,12.0,33.3,0.0,0.0,0.0,2.0,10.0,12.0,7.0,5.0,5.0,2.0,0.0,2.0,0.0,32.0,-19.0,0,0
2017-18,All+Star,B. Ingram - J. Brown - D. Smith Jr. - D. Mitchell - J. Collins,USA,1,12.1,20.0,30.0,66.7,8.0,15.0,53.3,0.0,0.0,0.0,2.0,10.0,12.0,13.0,4.0,3.0,0.0,2.0,3.0,0.0,48.0,10.0,0,0
2017-18,All+Star,J. Harden - S. Curry - D. DeRozan - G. Antetokounmpo - J. Embiid,STP,1,10.9,14.0,29.0,48.3,5.0,12.0,41.7,0.0,1.0,0.0,4.0,9.0,13.0,10.0,3.0,3.0,1.0,1.0,5.0,2.0,33.0,5.0,0,0
2017-18,All+Star,J. Embiid - D. Saric - B. Simmons - B. Hield - J. Murray,WLD,1,8.7,12.0,20.0,60.0,3.0,9.0,33.3,2.0,2.0,100,2.0,6.0,8.0,6.0,6.0,3.0,2.0,0.0,0.0,1.0,29.0,-6.0,0,0
2017-18,All+Star,J. Harden - S. Curry - K. Thompson - G. Antetokounmpo - K. Towns,STP,1,8.3,12.0,22.0,54.5,4.0,12.0,33.3,3.0,3.0,100,2.0,7.0,9.0,7.0,0.0,2.0,1.0,1.0,3.0,3.0,31.0,11.0,0,0
