SEASON,SEASON_TYPE,LINEUP,TEAM_ABB,GROUP_NAME,TEAM_ABBREVIATION,GP,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT
2017-18,Playoffs,L. James - K. Korver - J. Green - G. Hill - J. Clarkson,CLE,1,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0,0
2017-18,Playoffs,L. James - K. Korver - K. Love - G. Hill - L. Nance Jr.,CLE,3,1.0,0.0,0.0,0.0,0.7,1.7,1.3,1.3,2.7,0,0
2017-18,Playoffs,L. Stephenson - C. Joseph - G. Robinson III - D. Sabonis - T. Leaf,IND,1,1.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0,0
2017-18,Playoffs,M. Ginobili - P. Gasol - T. Parker - R. Gay - D. Bertans,SAS,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0
2017-18,Playoffs,M. Gortat - T. Lawson - J. Wall - T. Satoransky - M. Scott,WAS,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2017-18,Playoffs,Nene - G. Green - P. Tucker - E. Gordon - J. Harden,HOU,1,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0,0
2017-18,Playoffs,Nene - T. Ariza - C. Paul - P. Tucker - J. Harden,HOU,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0,0
2017-18,Playoffs,P. Gasol - L. Aldridge - R. Gay - P. Mills - D. Murray,SAS,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0
2017-18,Playoffs,R. Rondo - E. Moore - A. Davis - S. Hill - I. Clark,NOP,3,1.0,0.0,0.0,0.0,0.7,0.7,0.7,0.0,2.7,0,0
2017-18,Playoffs,R. Rubio - J. Crowder - R. Gobert - D. Exum - J. Ingles,UTA,1,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0
2017-18,Playoffs,R. Rubio - J. Jerebko - J. Crowder - R. Gobert - D. Mitchell,UTA,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0
2017-18,Playoffs,R. Westbrook - P. Patterson - S. Adams - A. Abrines - J. Huestis,OKC,1,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0
2017-18,Playoffs,S. Livingston - K. Durant - D. Green - K. Looney - Q. Cook,GSW,6,1.0,0.0,0.0,0.0,1.3,0.2,0.0,0.0,1.0,0,0
2017-18,Playoffs,S. Livingston - K. Durant - K. Thompson - P. McCaw - J. Bell,GSW,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0
2017-18,Playoffs,S. Livingston - K. Durant - N. Young - K. Looney - P. McCaw,GSW,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,0
2017-18,Playoffs,S. Livingston - K. Durant - S. Curry - K. Looney - J. Bell,GSW,1,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0
2017-18,Playoffs,T. Ariza - C. Paul - E. Gordon - R. Anderson - J. Harden,HOU,2,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0
2017-18,Playoffs,T. Ariza - C. Paul - G. Green - P. Tucker - C. Capela,HOU,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0,0
2017-18,Playoffs,T. Zeller - S. Muhammad - M. Dellavedova - T. Maker - S. Brown,MIL,1,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0
2017-18,Playoffs,A. Aminu - E. Davis - D. Lillard - C. McCollum - P. Connaughton,POR,1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0
2017-18,Playoffs,A. Burks - J. Crowder - R. Gobert - D. Exum - D. Mitchell,UTA,3,0.9,0.7,0.0,0.0,1.3,0.7,0.0,0.0,0.0,0,0
2017-18,Playoffs,A. Burks - J. Crowder - R. Gobert - R. Neto - D. Exum,UTA,1,0.9,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0
2017-18,Playoffs,A. Burks - R. Gobert - R. Neto - J. Ingles - R. O'Neale,UTA,1,0.9,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0,0
2017-18,Playoffs,A. Horford - M. Morris - A. Baynes - M. Smart - T. Rozier,BOS,2,0.9,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0,0
2017-18,Playoffs,C. Anthony - R. Felton - P. George - P. Patterson - A. Abrines,OKC,1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2017-18,Playoffs,C. Miles - K. Lowry - L. Brown - L. Nogueira - D. Wright,TOR,1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0,0
2017-18,Playoffs,C. Miles - K. Lowry - S. Ibaka - D. DeRozan - J. Poeltl,TOR,2,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2017-18,Playoffs,C. Miles - S. Ibaka - D. DeRozan - D. Wright - J. Poeltl,TOR,5,0.9,0.0,0.0,0.0,0.8,0.0,0.4,0.4,0.8,0,0
2017-18,Playoffs,D. Wade - K. Olynyk - R. McGruder - J. Winslow - B. Adebayo,MIA,1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2017-18,Playoffs,E. Ilyasova - A. Johnson - J. Redick - R. Covington - B. Simmons,PHI,1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2017-18,Playoffs,E. Ilyasova - M. Belinelli - R. Covington - J. Embiid - B. Simmons,PHI,4,0.9,0.5,1.0,0.5,2.5,0.0,0.0,0.5,0.0,0,0
2017-18,Playoffs,E. Turner - A. Aminu - C. McCollum - P. Connaughton - Z. Collins,POR,1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0
2017-18,Playoffs,G. Dragic - J. Johnson - H. Whiteside - T. Johnson - J. Winslow,MIA,1,0.9,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0,0
2017-18,Playoffs,G. Dragic - J. Johnson - W. Ellington - J. Richardson - B. Adebayo,MIA,1,0.9,0.0,2.0,0.0,4.0,0.0,0.0,0.0,2.0,0,0
2017-18,Playoffs,G. Monroe - M. Smart - G. Yabusele - A. Nader - S. Ojeleye,BOS,1,0.9,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0
2017-18,Playoffs,I. Mahinmi - J. Wall - B. Beal - T. Satoransky - M. Scott,WAS,1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2017-18,Playoffs,J. Holiday - N. Mirotic - E. Moore - D. Miller - I. Clark,NOP,1,0.9,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0,0
2017-18,Playoffs,J. Holiday - N. Mirotic - E. Moore - D. Miller - S. Hill,NOP,2,0.9,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0
2017-18,Playoffs,J. Terry - E. Bledsoe - S. Muhammad - G. Antetokounmpo - J. Parker,MIL,1,0.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0
2017-18,Playoffs,J. Terry - K. Middleton - S. Muhammad - G. Antetokounmpo - M. Dellavedova,MIL,1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2017-18,Playoffs,K. Korver - J. Green - G. Hill - T. Thompson - R. Hood,CLE,1,0.9,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0
2017-18,Playoffs,M. Ginobili - L. Aldridge - P. Mills - D. Bertans - K. Anderson,SAS,1,0.9,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0,0
2017-18,Playoffs,M. Morris - A. Baynes - S. Larkin - T. Rozier - J. Brown,BOS,1,0.9,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0
2017-18,Playoffs,N. Young - J. McGee - K. Looney - Q. Cook - J. Bell,GSW,1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2017-18,Playoffs,P. Gasol - T. Parker - D. Green - D. Bertans - K. Anderson,SAS,1,0.9,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0
2017-18,Playoffs,S. Livingston - A. Iguodala - K. Durant - K. Looney - Q. Cook,GSW,1,0.9,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0
2017-18,Playoffs,S. Livingston - A. Iguodala - K. Thompson - K. Looney - Q. Cook,GSW,2,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0
2017-18,Playoffs,T. Ariza - C. Paul - P. Tucker - E. Gordon - L. Mbah a Moute,HOU,2,0.9,0.0,0.0,0.0,0.0,2.5,1.0,0.0,1.0,0,0
2017-18,Playoffs,W. Ellington - L. Babbitt - K. Olynyk - R. McGruder - J. Winslow,MIA,1,0.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0
2017-18,Playoffs,A. Baynes - M. Smart - T. Rozier - J. Brown - J. Tatum,BOS,2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2017-18,Playoffs,C. Anthony - R. Westbrook - P. George - P. Patterson - A. Abrines,OKC,2,0.8,0.5,0.0,0.5,1.0,0.0,0.0,0.0,1.0,0,0
2017-18,Playoffs,C. Miles - K. Lowry - S. Ibaka - J. Valanciunas - D. Wright,TOR,2,0.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0,0
2017-18,Playoffs,C. Miles - S. Ibaka - D. DeRozan - J. Valanciunas - F. VanVleet,TOR,1,0.8,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0,0
2017-18,Playoffs,C. Miles - S. Ibaka - D. Wright - P. Siakam - F. VanVleet,TOR,1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2017-18,Playoffs,C. Paul - G. Green - P. Tucker - E. Gordon - R. Anderson,HOU,1,0.8,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0,0
2017-18,Playoffs,D. DeRozan - D. Wright - J. Poeltl - P. Siakam - F. VanVleet,TOR,1,0.8,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0
2017-18,Playoffs,D. Wade - G. Dragic - J. Johnson - J. Winslow - J. Richardson,MIA,1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2017-18,Playoffs,D. Wade - J. Johnson - W. Ellington - H. Whiteside - J. Richardson,MIA,1,0.8,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0,0
2017-18,Playoffs,E. Ilyasova - A. Johnson - M. Belinelli - R. Covington - T. McConnell,PHI,1,0.8,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0
2017-18,Playoffs,E. Ilyasova - J. Redick - D. Saric - T. McConnell - B. Simmons,PHI,3,0.8,0.0,0.0,0.0,0.7,1.0,0.0,0.0,2.0,0,0
2017-18,Playoffs,E. Ilyasova - R. Covington - D. Saric - T. McConnell - B. Simmons,PHI,1,0.8,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0
2017-18,Playoffs,J. Crawford - D. Rose - G. Dieng - T. Jones - M. Georges-Hunt,MIN,1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2017-18,Playoffs,J. Green - K. Love - T. Thompson - J. Clarkson - C. Osman,CLE,1,0.8,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0,0
2017-18,Playoffs,J. Jerebko - D. Favors - A. Burks - D. Exum - D. Mitchell,UTA,1,0.8,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0
2017-18,Playoffs,J. Smith - J. Green - G. Hill - T. Thompson - L. Nance Jr.,CLE,1,0.8,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0,0
2017-18,Playoffs,J. Terry - J. Henson - T. Snell - G. Antetokounmpo - J. Parker,MIL,1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0,0
2017-18,Playoffs,J. Terry - T. Zeller - K. Middleton - J. Parker - M. Brogdon,MIL,1,0.8,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0
2017-18,Playoffs,K. Durant - N. Young - S. Curry - D. Green - K. Looney,GSW,4,0.8,0.0,0.0,0.8,0.0,0.8,0.5,0.0,1.0,0,0
2017-18,Playoffs,K. Korver - J. Smith - J. Green - G. Hill - T. Thompson,CLE,1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0
2017-18,Playoffs,K. Lowry - S. Ibaka - D. DeRozan - D. Wright - P. Siakam,TOR,2,0.8,0.0,0.0,0.5,1.0,0.0,0.0,0.0,1.0,0,0
2017-18,Playoffs,L. James - J. Smith - J. Green - R. Hood - L. Nance Jr.,CLE,2,0.8,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0,0
2017-18,Playoffs,L. James - J. Smith - K. Love - G. Hill - L. Nance Jr.,CLE,7,0.8,0.0,0.0,0.0,0.6,0.7,0.7,0.3,0.6,0,0
2017-18,Playoffs,L. James - K. Korver - J. Green - T. Thompson - R. Hood,CLE,2,0.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0
2017-18,Playoffs,M. Gortat - T. Lawson - J. Wall - M. Scott - O. Porter Jr.,WAS,1,0.8,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0
2017-18,Playoffs,M. Morris - T. Satoransky - M. Scott - T. Frazier - K. Oubre Jr.,WAS,1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0,0
2017-18,Playoffs,N. Young - K. Thompson - D. Green - K. Looney - Q. Cook,GSW,1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2017-18,Playoffs,P. Gasol - L. Aldridge - R. Gay - P. Mills - B. Forbes,SAS,1,0.8,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0
2017-18,Playoffs,R. Rubio - J. Jerebko - R. Gobert - R. O'Neale - D. Mitchell,UTA,1,0.8,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0
2017-18,Playoffs,S. Livingston - A. Iguodala - K. Durant - J. McGee - D. Green,GSW,1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2017-18,Playoffs,S. Livingston - K. Durant - S. Curry - D. Green - K. Looney,GSW,3,0.8,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0,0
2017-18,Playoffs,T. Ariza - G. Green - E. Gordon - R. Anderson - J. Harden,HOU,1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2017-18,Playoffs,T. Ariza - G. Green - T. Black - Zhou - A. Jackson,HOU,1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2017-18,Playoffs,T. Zeller - G. Antetokounmpo - M. Dellavedova - J. Parker - M. Brogdon,MIL,4,0.8,0.0,0.0,0.0,0.5,1.0,0.3,0.5,0.5,0,0
2017-18,Playoffs,A. Baynes - S. Larkin - J. Brown - G. Yabusele - J. Tatum,BOS,1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2017-18,Playoffs,A. Horford - M. Morris - M. Smart - J. Brown - S. Ojeleye,BOS,1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2017-18,Playoffs,C. Anthony - R. Felton - P. Patterson - A. Abrines - J. Grant,OKC,1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0
2017-18,Playoffs,C. Joseph - G. Robinson III - J. Young - D. Sabonis - T. Leaf,IND,1,0.7,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0,0
2017-18,Playoffs,C. Miles - L. Brown - D. Wright - N. Powell - P. Siakam,TOR,1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2017-18,Playoffs,D. West - K. Durant - N. Young - S. Curry - D. Green,GSW,1,0.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0
2017-18,Playoffs,D. West - S. Livingston - A. Iguodala - S. Curry - D. Green,GSW,1,0.7,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0,0
2017-18,Playoffs,E. Bledsoe - T. Snell - G. Antetokounmpo - J. Parker - M. Brogdon,MIL,1,0.7,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0
2017-18,Playoffs,E. Ilyasova - M. Belinelli - R. Covington - J. Embiid - M. Fultz,PHI,1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2017-18,Playoffs,E. Udoh - A. Burks - J. Crowder - D. Exum - D. Mitchell,UTA,1,0.7,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2017-18,Playoffs,G. Monroe - M. Morris - T. Rozier - J. Brown - S. Ojeleye,BOS,1,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0
2017-18,Playoffs,J. Jerebko - A. Burks - R. Gobert - D. Exum - J. Ingles,UTA,1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2017-18,Playoffs,J. Johnson - T. Ariza - E. Gordon - R. Anderson - C. Capela,HOU,1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2017-18,Playoffs,J. Redick - J. Embiid - D. Saric - T. McConnell - J. Anderson,PHI,1,0.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
2017-18,Playoffs,J. Redick - M. Belinelli - R. Covington - J. Embiid - B. Simmons,PHI,1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2017-18,Playoffs,J. Smith - K. Love - G. Hill - T. Thompson - C. Osman,CLE,2,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0
2017-18,Playoffs,J. Wall - M. Morris - B. Beal - T. Satoransky - M. Scott,WAS,1,0.7,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0
2017-18,Playoffs,K. Korver - J. Clarkson - R. Hood - L. Nance Jr. - C. Osman,CLE,1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2017-18,Playoffs,L. James - J. Calderon - J. Green - R. Hood - L. Nance Jr.,CLE,1,0.7,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0,0
2017-18,Playoffs,L. James - J. Smith - G. Hill - T. Thompson - R. Hood,CLE,1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2017-18,Playoffs,L. James - J. Smith - J. Green - G. Hill - L. Nance Jr.,CLE,1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2017-18,Playoffs,M. Ginobili - T. Parker - L. Aldridge - D. Bertans - K. Anderson,SAS,2,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0
2017-18,Playoffs,M. Morris - A. Baynes - S. Larkin - G. Yabusele - J. Tatum,BOS,1,0.7,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0
2017-18,Playoffs,M. Morris - A. Baynes - S. Larkin - J. Tatum - S. Ojeleye,BOS,1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2017-18,Playoffs,M. Morris - A. Baynes - S. Larkin - T. Rozier - S. Ojeleye,BOS,1,0.7,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0,0
2017-18,Playoffs,Nene - C. Paul - E. Gordon - L. Mbah a Moute - J. Harden,HOU,2,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0
2017-18,Playoffs,Nene - T. Ariza - C. Paul - R. Anderson - J. Harden,HOU,1,0.7,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0,0
2017-18,Playoffs,R. Felton - C. Brewer - R. Westbrook - S. Adams - J. Grant,OKC,1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0
2017-18,Playoffs,R. Felton - P. Patterson - A. Abrines - J. Grant - T. Ferguson,OKC,1,0.7,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0
2017-18,Playoffs,R. Gobert - D. Exum - J. Ingles - R. O'Neale - D. Mitchell,UTA,1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2017-18,Playoffs,R. Rubio - D. Favors - J. Crowder - R. O'Neale - D. Mitchell,UTA,3,0.7,0.7,0.0,0.3,0.7,0.0,0.0,0.0,0.0,0,0
2017-18,Playoffs,R. Rubio - J. Jerebko - D. Favors - J. Ingles - R. O'Neale,UTA,1,0.7,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0
2017-18,Playoffs,A. Aminu - E. Davis - D. Lillard - M. Harkless - P. Connaughton,POR,1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0,0
2017-18,Playoffs,A. Baynes - S. Larkin - M. Smart - T. Rozier - J. Tatum,BOS,1,0.6,3.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0,0
2017-18,Playoffs,A. Brooks - D. Rose - N. Bjelica - G. Dieng - T. Jones,MIN,1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2017-18,Playoffs,A. Iguodala - K. Durant - J. McGee - K. Thompson - Q. Cook,GSW,1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2017-18,Playoffs,A. Iguodala - K. Durant - N. Young - S. Curry - D. Green,GSW,1,0.6,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0
2017-18,Playoffs,C. Miles - K. Lowry - D. DeRozan - J. Valanciunas - N. Powell,TOR,1,0.6,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2017-18,Playoffs,D. Wade - G. Dragic - J. Johnson - W. Ellington - H. Whiteside,MIA,1,0.6,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0,0
2017-18,Playoffs,D. Wade - G. Dragic - J. Winslow - J. Richardson - B. Adebayo,MIA,1,0.6,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0,0
2017-18,Playoffs,D. West - S. Livingston - N. Young - Q. Cook - J. Bell,GSW,1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2017-18,Playoffs,J. Crawford - D. Rose - J. Butler - G. Dieng - A. Wiggins,MIN,1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2017-18,Playoffs,J. Crawford - J. Teague - N. Bjelica - G. Dieng - A. Wiggins,MIN,2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2017-18,Playoffs,J. Holiday - N. Mirotic - A. Davis - S. Hill - I. Clark,NOP,1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2017-18,Playoffs,J. Terry - K. Middleton - T. Snell - G. Antetokounmpo - M. Brogdon,MIL,1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2017-18,Playoffs,J. Terry - T. Zeller - T. Snell - G. Antetokounmpo - M. Brogdon,MIL,1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2017-18,Playoffs,K. Korver - J. Green - K. Love - R. Hood - L. Nance Jr.,CLE,1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2017-18,Playoffs,K. Lowry - D. DeRozan - J. Valanciunas - N. Powell - F. VanVleet,TOR,1,0.6,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0,0
2017-18,Playoffs,L. James - K. Korver - J. Green - K. Love - J. Clarkson,CLE,1,0.6,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0,0
2017-18,Playoffs,M. Morris - A. Baynes - T. Rozier - J. Tatum - S. Ojeleye,BOS,1,0.6,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0
2017-18,Playoffs,N. Young - S. Curry - K. Looney - Q. Cook - J. Bell,GSW,1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0
2017-18,Playoffs,Nene - C. Paul - G. Green - P. Tucker - E. Gordon,HOU,1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2017-18,Playoffs,Nene - T. Ariza - E. Gordon - L. Mbah a Moute - J. Harden,HOU,1,0.6,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0,0
2017-18,Playoffs,P. Gasol - D. Green - P. Mills - K. Anderson - D. Murray,SAS,1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2017-18,Playoffs,R. Rubio - J. Jerebko - D. Favors - J. Crowder - J. Ingles,UTA,1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2017-18,Playoffs,S. Livingston - A. Iguodala - K. Thompson - D. Green - K. Looney,GSW,1,0.6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2017-18,Playoffs,S. Livingston - A. Iguodala - N. Young - S. Curry - J. Bell,GSW,1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2017-18,Playoffs,S. Livingston - K. Durant - K. Looney - Q. Cook - J. Bell,GSW,1,0.6,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0,0
2017-18,Playoffs,S. Livingston - K. Durant - K. Thompson - D. Green - J. Bell,GSW,2,0.6,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0,0
2017-18,Playoffs,T. Booker - L. Stephenson - C. Joseph - B. Bogdanovic - V. Oladipo,IND,1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2017-18,Playoffs,T. Lawson - J. Wall - M. Morris - T. Satoransky - M. Scott,WAS,1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2017-18,Playoffs,A. Burks - J. Crowder - R. Gobert - R. Neto - D. Mitchell,UTA,1,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0
2017-18,Playoffs,A. Horford - G. Monroe - M. Morris - S. Larkin - J. Brown,BOS,1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2017-18,Playoffs,A. Iguodala - K. Durant - S. Curry - K. Thompson - J. Bell,GSW,2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0
2017-18,Playoffs,A. Johnson - J. Redick - M. Belinelli - D. Saric - M. Fultz,PHI,1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2017-18,Playoffs,C. Brewer - R. Westbrook - P. Patterson - S. Adams - J. Huestis,OKC,1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2017-18,Playoffs,C. Miles - D. DeRozan - J. Valanciunas - P. Siakam - F. VanVleet,TOR,1,0.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
2017-18,Playoffs,C. Miles - K. Lowry - D. DeRozan - J. Valanciunas - F. VanVleet,TOR,3,0.5,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.7,0,0
2017-18,Playoffs,D. Collison - T. Booker - C. Joseph - B. Bogdanovic - D. Sabonis,IND,1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
