SEASON,SEASON_TYPE,TEAM_ABB,TEAM_ID,TEAM_NAME,PLAYER_NAME,PLAYER_ID,G,MIN,SCREEN_ASSISTS,SCREEN_AST_PTS,DEFLECTIONS,OFF_LOOSE_BALLS_RECOVERED,DEF_LOOSE_BALLS_RECOVERED,LOOSE_BALLS_RECOVERED,PCT_LOOSE_BALLS_RECOVERED_OFF,PCT_LOOSE_BALLS_RECOVERED_DEF,CHARGES_DRAWN,CONTESTED_SHOTS_2PT,CONTESTED_SHOTS_3PT,CONTESTED_SHOTS
2025-26,Regular+Season,SAC,1610612758,Sacramento Kings,DeMar DeRozan,201942,40,33.3,0.1,0.4,2.2,0.2,0.3,0.5,33.3,66.7,0.10,1.9,1.4,3.3
2025-26,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Dean Wade,1629731,34,22.6,0.8,2.1,2.1,0.2,0.2,0.4,46.2,53.8,0.00,3.8,1.3,5.1
2025-26,Regular+Season,LAL,1610612747,Los Angeles Lakers,Deandre Ayton,1629028,34,29.3,3.8,8.9,1.5,0.3,0.3,0.7,50.0,50.0,0.00,6.1,2.1,8.2
2025-26,Regular+Season,POR,1610612757,Portland Trail Blazers,Deni Avdija,1630166,40,35.4,0.2,0.4,1.6,0.5,0.3,0.7,64.3,35.7,0.00,3.3,1.5,4.8
2025-26,Regular+Season,SAC,1610612758,Sacramento Kings,Dennis Schröder,203471,31,27.3,0.3,0.6,1.5,0.3,0.1,0.4,66.7,33.3,0.10,1.2,1.1,2.2
2025-26,Regular+Season,DAL,1610612742,Dallas Mavericks,Dereck Lively II,1641726,7,16.5,1.6,3.3,0.6,0.3,0.4,0.7,40.0,60.0,0.00,6.6,1.6,8.1
2025-26,Regular+Season,NOP,1610612740,New Orleans Pelicans,Derik Queen,1642852,41,26.2,1.6,3.9,2.6,0.3,0.1,0.4,64.7,35.3,0.10,5.1,2.2,7.3
2025-26,Regular+Season,LAC,1610612746,Los Angeles Clippers,Derrick Jones Jr.,1627884,17,24.2,0.8,2.0,1.9,0.3,0.1,0.4,71.4,28.6,0.00,2.1,1.2,3.3
2025-26,Regular+Season,BOS,1610612738,Boston Celtics,Derrick White,1628401,38,34.3,0.3,0.7,2.9,0.3,0.5,0.8,34.5,65.5,0.16,4.8,3.0,7.8
2025-26,Regular+Season,ORL,1610612753,Orlando Magic,Desmond Bane,1630217,40,33.8,0.5,1.1,1.7,0.3,0.5,0.8,40.6,59.4,0.03,2.6,2.6,5.2
2025-26,Regular+Season,PHX,1610612756,Phoenix Suns,Devin Booker,1626164,37,34.1,0.5,1.0,1.6,0.5,0.5,1.0,50.0,50.0,0.03,1.5,1.3,2.8
2025-26,Regular+Season,SAC,1610612758,Sacramento Kings,Devin Carter,1642269,10,9.1,0.1,0.3,1.0,0.1,0.1,0.2,50.0,50.0,0.00,0.8,0.9,1.7
2025-26,Regular+Season,SAS,1610612759,San Antonio Spurs,Devin Vassell,1630170,32,31.9,0.3,0.7,1.7,0.2,0.3,0.5,33.3,66.7,0.00,2.1,1.3,3.4
2025-26,Regular+Season,PHX,1610612756,Phoenix Suns,Dillon Brooks,1628415,34,30.8,0.5,1.1,2.5,0.3,0.2,0.5,55.6,44.4,0.03,1.2,1.6,2.9
2025-26,Regular+Season,SAC,1610612758,Sacramento Kings,Domantas Sabonis,1627734,11,33.2,4.8,10.9,2.0,0.5,0.5,0.9,50.0,50.0,0.00,3.9,1.8,5.7
2025-26,Regular+Season,PHI,1610612755,Philadelphia 76ers,Dominick Barlow,1631230,28,25.0,0.7,1.7,1.4,0.3,0.4,0.8,42.9,57.1,0.00,5.4,2.2,7.6
2025-26,Regular+Season,POR,1610612757,Portland Trail Blazers,Donovan Clingan,1642270,37,27.1,2.4,5.5,1.0,0.3,0.1,0.4,80.0,20.0,0.00,8.9,3.6,12.5
2025-26,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Donovan Mitchell,1628378,37,33.8,0.3,0.7,3.3,0.4,0.3,0.8,55.2,44.8,0.00,1.2,1.4,2.6
2025-26,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Donte DiVincenzo,1628978,41,31.5,0.4,1.0,3.0,0.4,0.5,0.8,42.9,57.1,0.00,1.7,1.3,3.0
2025-26,Regular+Season,HOU,1610612745,Houston Rockets,Dorian Finney-Smith,1627827,9,15.5,0.6,1.2,0.9,0.2,0.0,0.2,100,0.0,0.00,1.6,1.0,2.6
2025-26,Regular+Season,SAC,1610612758,Sacramento Kings,Doug McDermott,203926,5,12.5,0.0,0.0,0.2,0.2,0.2,0.4,50.0,50.0,0.00,1.2,1.0,2.2
2025-26,Regular+Season,BKN,1610612751,Brooklyn Nets,Drake Powell,1642962,26,18.9,0.0,0.1,1.1,0.2,0.2,0.4,45.5,54.5,0.00,1.3,1.1,2.4
2025-26,Regular+Season,GSW,1610612744,Golden State Warriors,Draymond Green,203110,34,26.9,2.4,6.1,2.3,0.2,0.2,0.4,53.8,46.2,0.12,4.8,2.6,7.5
2025-26,Regular+Season,SAC,1610612758,Sacramento Kings,Drew Eubanks,1629234,30,14.0,2.0,4.5,0.7,0.1,0.0,0.1,66.7,33.3,0.03,2.7,0.7,3.4
2025-26,Regular+Season,CHA,1610612766,Charlotte Hornets,Drew Peterson,1641809,6,10.7,0.2,0.3,1.8,0.2,0.0,0.2,100,0.0,0.00,0.5,0.3,0.8
2025-26,Regular+Season,LAL,1610612747,Los Angeles Lakers,Drew Timme,1631166,4,3.7,0.8,2.3,0.3,0.0,0.0,0.0,0.0,0.0,0.00,0.5,0.3,0.8
2025-26,Regular+Season,MIA,1610612748,Miami Heat,Dru Smith,1630696,39,17.1,0.1,0.3,3.0,0.1,0.2,0.4,40.0,60.0,0.10,1.3,1.1,2.4
2025-26,Regular+Season,DET,1610612765,Detroit Pistons,Duncan Robinson,1629130,36,29.1,0.8,1.6,1.9,0.2,0.2,0.4,50.0,50.0,0.11,2.2,1.7,3.8
2025-26,Regular+Season,POR,1610612757,Portland Trail Blazers,Duop Reath,1641871,25,8.5,0.4,0.8,0.3,0.1,0.1,0.2,60.0,40.0,0.04,1.6,1.0,2.6
2025-26,Regular+Season,DAL,1610612742,Dallas Mavericks,Dwight Powell,203939,25,13.2,2.6,6.0,1.6,0.1,0.2,0.4,33.3,66.7,0.12,3.1,0.6,3.8
2025-26,Regular+Season,SAC,1610612758,Sacramento Kings,Dylan Cardwell,1642928,12,18.7,2.3,5.0,1.4,0.5,0.3,0.8,66.7,33.3,0.00,5.7,1.0,6.7
2025-26,Regular+Season,SAS,1610612759,San Antonio Spurs,Dylan Harper,1642844,30,21.3,0.2,0.3,1.3,0.4,0.3,0.7,57.1,42.9,0.00,1.4,1.0,2.4
2025-26,Regular+Season,ATL,1610612737,Atlanta Hawks,Dyson Daniels,1630700,41,34.2,1.4,3.5,4.4,0.5,0.5,0.9,51.3,48.7,0.05,3.2,2.6,5.8
2025-26,Regular+Season,BKN,1610612751,Brooklyn Nets,E.J. Liddell,1630604,5,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.8,0.2,1.0
2025-26,Regular+Season,BKN,1610612751,Brooklyn Nets,Egor Dëmin,1642856,33,24.8,0.1,0.4,2.0,0.2,0.2,0.4,57.1,42.9,0.06,2.3,1.5,3.8
2025-26,Regular+Season,UTA,1610612762,Utah Jazz,Elijah Harkless,1641989,6,10.8,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.00,0.8,1.3,2.2
2025-26,Regular+Season,CHI,1610612741,Chicago Bulls,Emanuel Miller,1641801,4,7.2,0.0,0.0,0.5,0.3,0.5,0.8,33.3,66.7,0.00,0.8,0.0,0.8
2025-26,Regular+Season,PHI,1610612755,Philadelphia 76ers,Eric Gordon,201569,5,13.6,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.00,0.2,1.0,1.2
2025-26,Regular+Season,IND,1610612754,Indiana Pacers,Ethan Thompson,1630679,16,17.1,0.5,1.2,1.4,0.1,0.0,0.1,100,0.0,0.06,1.9,1.3,3.2
2025-26,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Evan Mobley,1630596,35,33.2,2.1,4.9,2.1,0.3,0.2,0.6,60.0,40.0,0.00,7.6,3.4,11.0
2025-26,Regular+Season,ORL,1610612753,Orlando Magic,Franz Wagner,1630532,24,33.4,0.2,0.5,2.2,0.4,0.4,0.8,50.0,50.0,0.04,2.6,1.9,4.5
2025-26,Regular+Season,MEM,1610612763,Memphis Grizzlies,GG Jackson,1641713,16,17.1,0.1,0.3,1.9,0.1,0.3,0.4,16.7,83.3,0.00,2.1,1.5,3.6
2025-26,Regular+Season,LAL,1610612747,Los Angeles Lakers,Gabe Vincent,1629216,18,20.4,0.4,1.2,1.8,0.2,0.2,0.3,50.0,50.0,0.06,1.1,1.3,2.4
2025-26,Regular+Season,TOR,1610612761,Toronto Raptors,Garrett Temple,202066,7,3.5,0.3,0.6,0.6,0.1,0.0,0.1,100,0.0,0.00,0.4,0.4,0.9
2025-26,Regular+Season,IND,1610612754,Indiana Pacers,Garrison Mathews,1629726,12,15.0,0.1,0.2,0.9,0.0,0.0,0.0,0.0,0.0,0.33,0.9,0.8,1.7
2025-26,Regular+Season,MIL,1610612749,Milwaukee Bucks,Gary Harris,203914,25,15.7,0.3,0.6,1.6,0.1,0.1,0.2,50.0,50.0,0.00,0.6,1.0,1.6
2025-26,Regular+Season,GSW,1610612744,Golden State Warriors,Gary Payton II,1627780,36,12.7,0.6,1.5,1.4,0.3,0.1,0.4,66.7,33.3,0.00,1.1,0.7,1.8
2025-26,Regular+Season,MIL,1610612749,Milwaukee Bucks,Gary Trent Jr.,1629018,34,26.1,0.0,0.0,1.9,0.2,0.1,0.4,61.5,38.5,0.00,0.4,0.7,1.1
2025-26,Regular+Season,MIL,1610612749,Milwaukee Bucks,Giannis Antetokounmpo,203507,26,29.3,1.7,4.0,1.9,0.6,0.1,0.7,84.2,15.8,0.00,2.5,1.7,4.3
2025-26,Regular+Season,ORL,1610612753,Orlando Magic,Goga Bitadze,1629048,36,17.0,1.9,4.4,1.6,0.1,0.1,0.2,50.0,50.0,0.03,3.7,1.4,5.1
2025-26,Regular+Season,TOR,1610612761,Toronto Raptors,Gradey Dick,1641711,41,15.5,0.1,0.2,1.9,0.2,0.2,0.4,55.6,44.4,0.05,0.4,0.3,0.8
2025-26,Regular+Season,CHA,1610612766,Charlotte Hornets,Grant Williams,1629684,2,13.6,0.5,1.0,0.0,0.5,0.0,0.5,100,0.0,0.00,1.5,1.5,3.0
2025-26,Regular+Season,PHX,1610612756,Phoenix Suns,Grayson Allen,1628960,22,30.3,0.1,0.3,2.3,0.2,0.5,0.7,26.7,73.3,0.00,1.4,1.6,3.0
2025-26,Regular+Season,NYK,1610612752,New York Knicks,Guerschon Yabusele,1627824,28,10.2,0.5,1.1,0.5,0.1,0.0,0.1,75.0,25.0,0.04,0.9,0.5,1.4
2025-26,Regular+Season,GSW,1610612744,Golden State Warriors,Gui Santos,1630611,28,12.6,0.2,0.5,1.3,0.3,0.1,0.4,70.0,30.0,0.04,1.7,1.0,2.7
2025-26,Regular+Season,SAS,1610612759,San Antonio Spurs,Harrison Barnes,203084,40,28.9,0.8,1.8,1.4,0.3,0.2,0.5,57.9,42.1,0.05,2.1,1.8,3.9
2025-26,Regular+Season,SAS,1610612759,San Antonio Spurs,Harrison Ingram,1631127,1,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,1.0,0.0,1.0
2025-26,Regular+Season,NOP,1610612740,New Orleans Pelicans,Herbert Jones,1630529,23,28.3,0.4,1.0,3.4,0.3,0.3,0.7,50.0,50.0,0.09,1.5,2.2,3.7
2025-26,Regular+Season,BOS,1610612738,Boston Celtics,Hugo González,1642864,33,15.3,0.5,1.2,1.3,0.2,0.2,0.4,50.0,50.0,0.06,1.6,0.8,2.4
2025-26,Regular+Season,NOP,1610612740,New Orleans Pelicans,Hunter Dickinson,1630621,1,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,1.0,1.0,2.0
2025-26,Regular+Season,PHI,1610612755,Philadelphia 76ers,Hunter Sallis,1642282,3,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,1.0,0.7,1.7
2025-26,Regular+Season,DEN,1610612743,Denver Nuggets,Hunter Tyson,1641816,9,8.8,0.1,0.2,0.8,0.0,0.2,0.2,0.0,100,0.00,0.9,1.3,2.2
2025-26,Regular+Season,TOR,1610612761,Toronto Raptors,Immanuel Quickley,1630193,40,32.5,0.4,0.9,2.1,0.3,0.3,0.6,47.8,52.2,0.00,1.9,1.8,3.7
2025-26,Regular+Season,DET,1610612765,Detroit Pistons,Isaac Jones,1642403,1,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,1.0,1.0,2.0
2025-26,Regular+Season,CHI,1610612741,Chicago Bulls,Isaac Okoro,1630171,31,24.7,0.4,0.9,1.3,0.3,0.1,0.4,66.7,33.3,0.23,3.1,1.3,4.4
2025-26,Regular+Season,UTA,1610612762,Utah Jazz,Isaiah Collier,1642268,29,23.6,0.2,0.5,1.3,0.1,0.1,0.3,50.0,50.0,0.03,0.8,1.8,2.6
2025-26,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Isaiah Hartenstein,1628392,24,26.9,3.4,7.8,2.5,0.5,0.2,0.8,72.2,27.8,0.04,5.0,1.9,6.8
2025-26,Regular+Season,IND,1610612754,Indiana Pacers,Isaiah Jackson,1630543,29,18.3,2.3,5.2,2.1,0.3,0.2,0.5,64.3,35.7,0.00,3.4,1.6,5.0
2025-26,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Isaiah Joe,1630198,32,19.6,0.3,0.6,1.4,0.1,0.2,0.3,30.0,70.0,0.09,0.9,1.4,2.3
2025-26,Regular+Season,PHX,1610612756,Phoenix Suns,Isaiah Livers,1630587,18,11.2,0.3,0.8,0.7,0.1,0.1,0.2,66.7,33.3,0.00,1.6,0.7,2.3
2025-26,Regular+Season,DET,1610612765,Detroit Pistons,Isaiah Stewart,1630191,34,23.7,1.7,4.1,0.5,0.2,0.2,0.4,53.3,46.7,0.00,7.6,2.5,10.1
2025-26,Regular+Season,LAC,1610612746,Los Angeles Clippers,Ivica Zubac,1627826,34,31.3,3.0,7.3,1.0,0.2,0.2,0.4,50.0,50.0,0.00,7.3,2.1,9.4
2025-26,Regular+Season,HOU,1610612745,Houston Rockets,JD Davison,1631120,10,9.1,0.2,0.4,0.7,0.0,0.2,0.2,0.0,100,0.00,0.7,0.6,1.3
2025-26,Regular+Season,MEM,1610612763,Memphis Grizzlies,Ja Morant,1629630,18,28.3,0.0,0.0,2.4,0.4,0.2,0.6,70.0,30.0,0.11,0.7,1.0,1.7
2025-26,Regular+Season,TOR,1610612761,Toronto Raptors,Ja'Kobe Walter,1642266,37,17.7,0.1,0.3,2.1,0.2,0.2,0.4,42.9,57.1,0.08,1.0,1.3,2.3
2025-26,Regular+Season,HOU,1610612745,Houston Rockets,Jabari Smith Jr.,1631095,36,34.6,0.4,0.8,1.4,0.1,0.3,0.4,28.6,71.4,0.00,4.0,2.2,6.2
2025-26,Regular+Season,PHI,1610612755,Philadelphia 76ers,Jabari Walker,1631133,33,13.5,0.4,0.8,0.9,0.1,0.1,0.2,50.0,50.0,0.09,1.0,0.7,1.6
2025-26,Regular+Season,ATL,1610612737,Atlanta Hawks,Jacob Toppin,1631210,2,3.8,0.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.5,0.5,1.0
2025-26,Regular+Season,DAL,1610612742,Dallas Mavericks,Jaden Hardy,1630702,21,13.2,0.1,0.1,0.5,0.1,0.1,0.2,75.0,25.0,0.05,0.6,0.5,1.1
2025-26,Regular+Season,DET,1610612765,Detroit Pistons,Jaden Ivey,1631093,22,17.1,0.1,0.3,1.1,0.2,0.2,0.4,50.0,50.0,0.00,1.1,0.8,1.9
2025-26,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Jaden McDaniels,1630183,39,31.8,0.3,0.7,2.4,0.3,0.3,0.5,47.6,52.4,0.00,3.3,2.4,5.7
2025-26,Regular+Season,HOU,1610612745,Houston Rockets,Jae'Sean Tate,1630256,18,8.6,0.2,0.5,0.9,0.3,0.1,0.4,85.7,14.3,0.00,1.1,0.6,1.6
2025-26,Regular+Season,MEM,1610612763,Memphis Grizzlies,Jahmai Mashack,1642942,5,4.6,0.0,0.0,0.4,0.2,0.0,0.2,100,0.0,0.00,0.6,0.4,1.0
2025-26,Regular+Season,MIA,1610612748,Miami Heat,Jahmir Young,1642443,3,6.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00,1.0,0.7,1.7
2025-26,Regular+Season,LAC,1610612746,Los Angeles Clippers,Jahmyl Telfort,1643141,3,3.6,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.00,0.3,0.0,0.3
2025-26,Regular+Season,MIA,1610612748,Miami Heat,Jaime Jaquez Jr.,1631170,37,28.8,0.2,0.6,1.5,0.2,0.3,0.5,42.1,57.9,0.00,3.1,2.4,5.5
2025-26,Regular+Season,LAL,1610612747,Los Angeles Lakers,Jake LaRavia,1631222,38,27.3,0.2,0.6,3.4,0.3,0.3,0.6,45.5,54.5,0.03,2.2,1.8,4.0
2025-26,Regular+Season,TOR,1610612761,Toronto Raptors,Jakob Poeltl,1627751,21,25.3,3.9,8.6,2.4,0.2,0.3,0.6,41.7,58.3,0.05,5.4,1.8,7.2
2025-26,Regular+Season,NYK,1610612752,New York Knicks,Jalen Brunson,1628973,36,35.3,0.4,0.9,1.4,0.3,0.4,0.7,40.0,60.0,0.28,1.1,2.0,3.1
2025-26,Regular+Season,DET,1610612765,Detroit Pistons,Jalen Duren,1631105,31,28.4,2.6,6.2,1.4,0.5,0.5,1.0,51.6,48.4,0.00,5.9,2.9,8.7
2025-26,Regular+Season,PHX,1610612756,Phoenix Suns,Jalen Green,1630224,2,14.9,0.0,0.0,0.5,0.0,0.5,0.5,0.0,100,0.00,0.0,1.0,1.0
2025-26,Regular+Season,ATL,1610612737,Atlanta Hawks,Jalen Johnson,1630552,38,35.3,0.6,1.5,2.3,0.3,0.2,0.6,57.1,42.9,0.03,2.9,2.0,4.9
2025-26,Regular+Season,DEN,1610612743,Denver Nuggets,Jalen Pickett,1629618,17,22.0,0.4,0.9,0.7,0.1,0.1,0.1,50.0,50.0,0.00,1.3,1.0,2.3
2025-26,Regular+Season,CHI,1610612741,Chicago Bulls,Jalen Smith,1630188,32,18.2,1.3,2.8,0.4,0.1,0.2,0.3,30.0,70.0,0.09,3.8,1.4,5.2
2025-26,Regular+Season,ORL,1610612753,Orlando Magic,Jalen Suggs,1630591,23,25.4,0.2,0.3,3.6,0.4,0.4,0.9,50.0,50.0,0.17,1.6,1.0,2.7
2025-26,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Jalen Williams,1631114,22,30.3,0.4,1.1,3.5,0.1,0.4,0.5,27.3,72.7,0.00,2.1,1.4,3.5
2025-26,Regular+Season,BKN,1610612751,Brooklyn Nets,Jalen Wilson,1630592,22,15.0,0.2,0.6,0.7,0.1,0.1,0.2,50.0,50.0,0.00,1.2,0.9,2.1
2025-26,Regular+Season,ORL,1610612753,Orlando Magic,Jamal Cain,1631288,13,9.1,0.0,0.0,0.8,0.1,0.0,0.1,100,0.0,0.00,1.0,0.8,1.9
2025-26,Regular+Season,DEN,1610612743,Denver Nuggets,Jamal Murray,1627750,36,35.5,0.5,1.3,1.9,0.2,0.3,0.5,47.1,52.9,0.03,2.0,1.6,3.6
2025-26,Regular+Season,TOR,1610612761,Toronto Raptors,Jamal Shead,1642347,41,21.2,0.1,0.2,2.1,0.2,0.2,0.4,50.0,50.0,0.07,0.8,1.3,2.1
2025-26,Regular+Season,PHX,1610612756,Phoenix Suns,Jamaree Bouyea,1631123,17,15.6,0.1,0.2,1.5,0.2,0.2,0.4,42.9,57.1,0.00,1.3,0.9,2.2
2025-26,Regular+Season,LAC,1610612746,Los Angeles Clippers,James Harden,201935,36,35.5,0.0,0.0,2.0,0.3,0.5,0.8,37.9,62.1,0.00,1.1,1.3,2.4
2025-26,Regular+Season,IND,1610612754,Indiana Pacers,James Wiseman,1630164,4,14.6,1.0,2.3,0.0,0.3,0.3,0.5,50.0,50.0,0.00,3.3,1.5,4.8
2025-26,Regular+Season,WAS,1610612764,Washington Wizards,Jamir Watkins,1642364,13,12.4,0.0,0.0,1.9,0.1,0.1,0.2,33.3,66.7,0.23,1.3,1.4,2.7
2025-26,Regular+Season,TOR,1610612761,Toronto Raptors,Jamison Battle,1642419,21,10.1,0.1,0.2,0.4,0.1,0.1,0.1,66.7,33.3,0.00,1.0,0.3,1.3
2025-26,Regular+Season,IND,1610612754,Indiana Pacers,Jarace Walker,1641716,39,23.3,0.2,0.5,1.6,0.1,0.3,0.4,28.6,71.4,0.00,1.7,1.1,2.8
2025-26,Regular+Season,PHI,1610612755,Philadelphia 76ers,Jared McCain,1642272,25,19.0,0.3,0.7,1.4,0.2,0.2,0.5,50.0,50.0,0.00,1.0,1.0,2.0
2025-26,Regular+Season,MEM,1610612763,Memphis Grizzlies,Jaren Jackson Jr.,1628991,37,30.4,0.8,2.0,2.1,0.3,0.2,0.5,52.6,47.4,0.03,6.0,3.1,9.1
2025-26,Regular+Season,LAL,1610612747,Los Angeles Lakers,Jarred Vanderbilt,1629020,28,20.5,0.5,1.3,1.8,0.3,0.3,0.6,50.0,50.0,0.00,1.4,0.8,2.2
2025-26,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Jarrett Allen,1628386,29,26.5,2.7,6.0,2.8,0.3,0.4,0.7,45.0,55.0,0.00,5.8,1.2,7.0
2025-26,Regular+Season,ORL,1610612753,Orlando Magic,Jase Richardson,1642859,19,14.9,0.0,0.0,0.7,0.2,0.3,0.4,37.5,62.5,0.00,1.4,0.6,1.9
2025-26,Regular+Season,MEM,1610612763,Memphis Grizzlies,Javon Small,1642914,12,14.4,0.1,0.2,1.2,0.1,0.1,0.2,50.0,50.0,0.00,0.7,1.4,2.1
2025-26,Regular+Season,POR,1610612757,Portland Trail Blazers,Javonte Cooke,1631451,6,7.4,0.0,0.0,0.7,0.2,0.0,0.2,100,0.0,0.00,0.5,0.0,0.5
2025-26,Regular+Season,DET,1610612765,Detroit Pistons,Javonte Green,1629750,38,19.9,0.2,0.5,3.0,0.2,0.5,0.7,33.3,66.7,0.00,1.0,1.2,2.2
2025-26,Regular+Season,LAL,1610612747,Los Angeles Lakers,Jaxson Hayes,1629637,32,17.6,2.1,4.9,1.0,0.1,0.1,0.2,57.1,42.9,0.00,3.9,1.5,5.4
2025-26,Regular+Season,IND,1610612754,Indiana Pacers,Jay Huff,1630643,40,20.0,1.4,3.2,0.8,0.2,0.1,0.3,81.8,18.2,0.00,6.3,2.1,8.4
2025-26,Regular+Season,BOS,1610612738,Boston Celtics,Jaylen Brown,1627759,36,34.2,0.4,1.0,1.9,0.6,0.4,0.9,58.8,41.2,0.03,2.0,3.1,5.1
2025-26,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Jaylen Clark,1641740,37,14.3,0.2,0.4,1.7,0.2,0.1,0.3,63.6,36.4,0.00,1.5,0.9,2.4
2025-26,Regular+Season,MEM,1610612763,Memphis Grizzlies,Jaylen Wells,1642377,39,27.5,0.1,0.4,1.7,0.2,0.4,0.6,39.1,60.9,0.00,2.2,1.6,3.8
2025-26,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Jaylin Williams,1631119,27,18.3,1.1,2.5,1.3,0.2,0.2,0.4,50.0,50.0,0.30,4.0,1.6,5.6
2025-26,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Jaylon Tyson,1642281,36,27.0,0.7,1.6,2.0,0.3,0.4,0.6,39.1,60.9,0.00,2.8,2.3,5.1
2025-26,Regular+Season,HOU,1610612745,Houston Rockets,Jeff Green,201145,9,5.2,0.1,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.00,0.6,1.0,1.6
2025-26,Regular+Season,POR,1610612757,Portland Trail Blazers,Jerami Grant,203924,26,30.4,0.3,0.7,1.6,0.5,0.2,0.7,66.7,33.3,0.00,2.0,1.5,3.4
2025-26,Regular+Season,NOP,1610612740,New Orleans Pelicans,Jeremiah Fears,1642847,42,26.7,0.1,0.2,2.6,0.2,0.3,0.5,40.9,59.1,0.02,1.3,1.4,2.6
2025-26,Regular+Season,IND,1610612754,Indiana Pacers,Jeremiah Robinson-Earl,1630526,16,18.5,0.2,0.4,0.5,0.4,0.1,0.4,85.7,14.3,0.00,1.9,1.8,3.7
2025-26,Regular+Season,SAS,1610612759,San Antonio Spurs,Jeremy Sochan,1631110,21,15.3,1.5,3.3,1.2,0.3,0.1,0.4,66.7,33.3,0.00,2.4,0.5,3.0
2025-26,Regular+Season,MIL,1610612749,Milwaukee Bucks,Jericho Sims,1630579,25,16.5,1.5,3.4,0.6,0.2,0.2,0.4,44.4,55.6,0.00,1.9,1.1,3.0
2025-26,Regular+Season,ORL,1610612753,Orlando Magic,Jett Howard,1641724,22,12.2,0.1,0.2,0.4,0.2,0.2,0.5,50.0,50.0,0.00,1.3,0.4,1.7
2025-26,Regular+Season,CHI,1610612741,Chicago Bulls,Jevon Carter,1628975,16,12.3,0.1,0.2,1.6,0.0,0.1,0.1,0.0,100,0.00,0.4,1.3,1.8
2025-26,Regular+Season,GSW,1610612744,Golden State Warriors,Jimmy Butler III,202710,36,31.4,0.9,2.4,2.5,0.5,0.3,0.8,60.0,40.0,0.03,1.1,1.3,2.4
2025-26,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Joan Beringer,1642866,12,7.2,0.4,1.1,0.4,0.2,0.0,0.2,100,0.0,0.00,1.3,0.5,1.8
2025-26,Regular+Season,MEM,1610612763,Memphis Grizzlies,Jock Landale,1629111,37,22.6,2.5,6.0,1.1,0.2,0.2,0.3,53.8,46.2,0.03,3.5,0.8,4.3
2025-26,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Joe Ingles,204060,7,6.6,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.00,0.3,0.3,0.6
2025-26,Regular+Season,PHI,1610612755,Philadelphia 76ers,Joel Embiid,203954,20,29.5,3.3,8.2,0.9,0.3,0.2,0.6,63.6,36.4,0.00,6.5,2.0,8.6
2025-26,Regular+Season,LAC,1610612746,Los Angeles Clippers,John Collins,1628381,38,27.5,0.7,1.7,1.9,0.2,0.3,0.5,40.0,60.0,0.03,3.0,2.9,5.9
2025-26,Regular+Season,MEM,1610612763,Memphis Grizzlies,John Konchar,1629723,20,13.7,0.3,0.6,2.3,0.3,0.5,0.8,43.8,56.3,0.00,1.1,0.9,2.0
2025-26,Regular+Season,PHI,1610612755,Philadelphia 76ers,Johni Broome,1641780,5,7.6,0.4,0.8,0.6,0.2,0.0,0.2,100,0.0,0.00,2.8,0.6,3.4
2025-26,Regular+Season,IND,1610612754,Indiana Pacers,Johnny Furphy,1642277,20,17.4,0.2,0.4,0.9,0.2,0.3,0.5,40.0,60.0,0.00,2.5,0.6,3.1
2025-26,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Johnny Juzang,1630548,11,4.9,0.1,0.3,0.4,0.1,0.0,0.1,100,0.0,0.00,0.5,0.3,0.7
2025-26,Regular+Season,DEN,1610612743,Denver Nuggets,Jonas Valančiūnas,202685,33,13.3,1.6,3.7,0.2,0.1,0.2,0.2,25.0,75.0,0.00,3.4,0.6,4.0
2025-26,Regular+Season,ORL,1610612753,Orlando Magic,Jonathan Isaac,1628371,31,11.2,0.3,0.9,1.4,0.0,0.1,0.1,0.0,100,0.00,2.0,0.8,2.8
