SEASON,SEASON_TYPE,PLAYER_NAME,PLAYER_ID,TEAM_ABB,AGE,VS_PLAYER_NAME,GP,W,L,MIN,OPP_FGM,OPP_FGA,OPP_FG_PCT,OPP_FG3M,OPP_FG3A,OPP_FG3_PCT,OPP_FTM,OPP_FTA,OPP_FT_PCT,OPP_OREB,OPP_DREB,OPP_REB,OPP_AST,OPP_TOV,OPP_STL,OPP_BLK,OPP_BLKA,OPP_PF,OPP_PFD,OPP_PTS,PLUS_MINUS
2025-26,Regular+Season,Mitchell, Ajay,1642349,OKC,37,32,5,46.3,34.8,81.7,42.6,14.2,37.9,37.4,17.2,23.0,74.7,10.4,31.4,41.8,23.1,17.8,6.8,3.9,4.8,22.9,20.4,101.0,-16.2,0,0
2025-26,Regular+Season,Moody, Moses,1630541,GSW,37,19,18,46.7,39.4,86.9,45.4,11.2,33.0,34.0,16.7,21.4,77.9,11.6,32.5,44.1,26.1,15.4,9.3,4.6,4.8,18.0,18.8,106.8,-4.6,0,0
2025-26,Regular+Season,Pritchard, Payton,1630202,BOS,37,24,13,49.2,40.5,89.2,45.4,15.1,40.1,37.7,19.1,24.2,79.1,12.1,30.5,42.6,26.4,13.4,5.7,4.4,5.4,19.2,22.0,115.2,-6.8,0,0
2025-26,Regular+Season,Siakam, Pascal,1627783,IND,37,7,30,47.0,42.1,86.4,48.7,11.5,33.2,34.5,20.8,27.2,76.6,11.1,33.6,44.8,24.3,13.6,6.5,4.4,5.0,21.5,22.3,116.4,5.6,0,0
2025-26,Regular+Season,Simons, Anfernee,1629014,BOS,37,24,13,49.3,40.2,86.1,46.7,14.2,38.0,37.3,18.4,23.5,78.4,11.3,31.2,42.5,26.7,14.3,5.7,4.7,4.2,20.4,21.3,113.0,-8.7,0,0
2025-26,Regular+Season,Smith, Dru,1630696,MIA,37,20,17,44.5,38.9,88.2,44.1,13.9,40.1,34.7,16.3,20.3,80.1,11.8,31.7,43.5,26.0,16.0,9.2,5.2,5.1,19.4,16.8,108.0,-0.3,0,0
2025-26,Regular+Season,Spencer, Cam,1642285,MEM,37,15,22,46.9,39.6,85.5,46.3,13.7,38.2,35.8,17.1,22.6,75.7,11.0,33.0,44.0,25.9,14.8,7.6,4.8,4.6,19.8,19.1,110.0,-3.1,0,0
2025-26,Regular+Season,Wallace, Cason,1641717,OKC,37,30,7,46.7,35.2,82.4,42.7,13.2,35.6,37.1,16.2,21.9,74.1,10.9,31.5,42.3,22.0,19.0,7.6,4.2,5.8,20.2,20.0,99.8,-17.4,0,0
2025-26,Regular+Season,Ware, Kel'el,1642276,MIA,37,20,17,45.3,41.9,90.3,46.4,14.2,39.9,35.6,16.9,20.9,80.7,12.1,33.4,45.5,26.6,14.4,8.0,5.3,4.8,17.9,17.7,114.8,3.4,0,0
2025-26,Regular+Season,Batum, Nicolas,201587,LAC,36,14,22,48.9,41.5,88.1,47.1,13.3,34.7,38.2,20.0,25.2,79.3,11.9,32.1,44.0,24.0,12.9,8.2,4.6,5.6,21.2,22.6,116.4,1.9,0,0
2025-26,Regular+Season,Christie, Max,1631108,DAL,36,13,23,47.0,41.9,90.5,46.4,12.0,34.4,35.0,18.3,23.7,77.3,12.3,33.0,45.2,25.7,12.5,8.8,5.2,5.6,20.1,18.7,114.3,5.3,0,0
2025-26,Regular+Season,Collins, John,1628381,LAC,36,13,23,49.4,42.3,90.6,46.7,14.3,39.4,36.3,17.9,21.8,82.1,12.3,30.5,42.8,27.4,13.8,9.4,4.9,5.2,20.4,19.0,116.9,0.6,0,0
2025-26,Regular+Season,Ellis, Keon,1631165,SAC,36,7,29,47.0,43.6,85.1,51.3,12.1,33.5,36.2,18.5,23.9,77.6,10.5,34.6,45.1,26.9,16.1,9.0,4.5,4.0,17.8,19.1,117.9,14.8,0,0
2025-26,Regular+Season,Filipowski, Kyle,1642271,UTA,36,13,23,46.4,42.2,87.1,48.4,16.1,41.7,38.5,18.6,24.2,76.8,11.2,32.1,43.3,28.5,13.3,7.9,6.4,3.4,20.4,20.8,119.1,4.5,0,0
2025-26,Regular+Season,George, Keyonte,1641718,UTA,36,13,23,46.5,44.2,88.5,50.0,14.5,38.3,37.9,20.3,25.8,78.6,10.6,31.4,42.0,30.0,12.1,8.5,5.1,3.3,21.0,21.5,123.2,6.6,0,0
2025-26,Regular+Season,Jackson Jr., Jaren,1628991,MEM,36,14,22,46.3,39.6,88.3,44.8,14.7,40.9,35.8,17.0,21.6,78.5,10.8,33.0,43.7,25.3,13.4,8.3,5.3,5.1,19.5,19.9,110.8,4.4,0,0
2025-26,Regular+Season,Johnson, Jalen,1630552,ATL,36,18,18,45.8,41.8,87.1,48.0,12.4,35.5,34.9,18.8,24.0,78.4,11.0,32.2,43.2,27.4,14.9,8.7,4.5,4.4,18.2,19.4,114.9,0.4,0,0
2025-26,Regular+Season,Krejčí, Vít,1630249,ATL,36,17,19,46.7,39.7,85.2,46.5,12.0,34.5,34.9,19.3,24.1,80.1,11.3,33.0,44.3,25.4,15.9,8.7,5.2,4.4,16.4,19.8,110.6,0.1,0,0
2025-26,Regular+Season,Kuzma, Kyle,1628398,MIL,36,17,19,47.9,41.2,88.6,46.5,13.9,39.4,35.2,19.8,25.4,78.0,12.0,34.9,47.0,27.6,13.8,7.4,4.1,3.6,17.4,20.4,116.0,4.7,0,0
2025-26,Regular+Season,LaRavia, Jake,1631222,LAL,36,23,13,47.4,42.3,86.1,49.2,14.0,36.3,38.5,18.8,23.8,79.0,11.3,29.6,40.9,27.5,15.9,9.3,3.6,4.1,23.1,20.5,117.4,3.4,0,0
2025-26,Regular+Season,Landale, Jock,1629111,MEM,36,15,21,46.6,42.8,86.5,49.5,14.2,37.5,37.9,16.9,22.3,75.7,10.7,32.3,42.9,27.7,14.5,7.8,4.7,3.8,20.5,19.9,116.7,3.6,0,0
2025-26,Regular+Season,McDaniels, Jaden,1630183,MIN,36,23,13,47.2,40.5,89.5,45.2,11.9,34.4,34.7,17.9,22.6,79.3,11.5,30.2,41.7,25.7,14.1,7.9,3.5,5.8,20.6,21.8,110.8,-6.9,0,0
2025-26,Regular+Season,Murphy III, Trey,1630530,NOP,36,9,27,46.3,42.8,87.1,49.2,14.0,38.5,36.4,18.2,22.9,79.6,11.4,31.8,43.1,27.4,15.1,8.1,5.6,3.8,19.6,19.2,117.9,6.5,0,0
2025-26,Regular+Season,Payton II, Gary,1627780,GSW,36,19,17,47.1,42.3,90.2,46.9,12.1,35.1,34.5,20.1,25.1,80.3,12.9,31.7,44.6,26.3,15.6,8.2,3.9,5.5,16.5,21.4,116.8,4.8,0,0
2025-26,Regular+Season,Risacher, Zaccharie,1642258,ATL,36,17,19,45.3,42.2,86.6,48.7,13.0,34.9,37.3,17.2,21.5,80.0,10.1,33.0,43.0,27.6,14.9,9.0,4.9,5.0,17.6,18.3,114.5,0.6,0,0
2025-26,Regular+Season,Sensabaugh, Brice,1641729,UTA,36,12,24,46.0,42.8,87.7,48.8,13.8,38.3,35.9,22.3,27.8,80.3,12.2,31.8,44.0,28.0,12.7,8.4,5.6,3.7,19.4,21.6,121.7,10.1,0,0
2025-26,Regular+Season,Trent Jr., Gary,1629018,MIL,36,16,20,47.9,42.3,86.7,48.8,13.7,36.4,37.5,21.4,27.2,78.7,10.9,34.0,44.9,27.7,13.5,8.3,3.8,4.1,18.5,21.9,119.8,10.2,0,0
2025-26,Regular+Season,Vučević, Nikola,202696,CHI,36,17,19,46.3,44.1,92.5,47.6,14.0,37.7,37.1,14.7,18.8,78.3,10.6,32.2,42.8,27.7,10.6,8.8,4.8,4.3,18.3,15.7,116.8,4.5,0,0
2025-26,Regular+Season,Walter, Ja'Kobe,1642266,TOR,36,22,14,47.7,40.4,84.6,47.8,12.3,34.3,36.0,21.6,26.2,82.6,11.4,35.0,46.4,24.8,16.2,8.4,5.3,5.0,18.8,21.9,114.8,9.0,0,0
2025-26,Regular+Season,Watson, Peyton,1631212,DEN,36,24,12,47.7,43.6,91.3,47.8,14.0,38.0,36.9,17.9,22.8,78.6,12.5,28.9,41.4,27.7,12.6,7.6,4.7,4.7,22.6,18.7,119.1,-7.7,0,0
2025-26,Regular+Season,White, Derrick,1628401,BOS,36,23,13,49.6,39.3,88.5,44.4,15.0,40.5,36.9,19.4,23.7,81.7,11.8,30.9,42.7,25.8,14.6,6.0,4.2,6.2,20.0,21.0,112.9,-8.3,0,0
2025-26,Regular+Season,Alvarado, Jose,1630631,NOP,35,8,27,47.1,40.8,89.4,45.7,13.7,41.4,33.0,17.4,22.9,76.1,13.4,31.9,45.3,26.6,14.7,7.0,5.2,4.4,20.0,19.6,112.7,2.9,0,0
2025-26,Regular+Season,Bitadze, Goga,1629048,ORL,35,19,16,46.5,40.4,86.5,46.7,11.8,34.7,34.1,17.8,22.3,79.6,11.5,31.5,43.0,24.7,15.5,8.0,6.4,5.8,21.2,19.8,110.4,0.0,0,0
2025-26,Regular+Season,Booker, Devin,1626164,PHX,35,22,13,47.4,39.2,85.2,46.0,12.6,35.9,35.1,19.7,25.0,78.8,12.3,30.0,42.3,24.2,16.9,8.3,3.9,3.8,21.1,21.6,110.6,-5.4,0,0
2025-26,Regular+Season,Brown, Jaylen,1627759,BOS,35,22,13,49.0,40.9,89.6,45.7,14.9,39.9,37.4,20.0,24.7,81.0,12.2,30.4,42.7,26.5,13.8,5.9,4.0,5.9,19.4,21.9,116.8,-5.0,0,0
2025-26,Regular+Season,Brunson, Jalen,1628973,NYK,35,23,12,48.4,42.2,87.5,48.2,14.8,39.4,37.5,19.4,24.7,78.9,11.2,31.2,42.3,25.9,13.6,7.0,3.9,4.1,20.5,20.5,118.6,-4.9,0,0
2025-26,Regular+Season,Champagnie, Justin,1630551,WAS,35,9,26,47.0,44.7,92.0,48.6,13.9,37.9,36.6,20.6,25.4,81.3,12.8,29.8,42.6,29.9,12.0,10.0,5.5,5.0,16.2,21.1,123.8,11.3,0,0
2025-26,Regular+Season,Clark, Jaylen,1641740,MIN,35,24,11,46.8,38.0,86.3,44.0,10.7,34.1,31.4,21.4,26.1,82.0,11.9,31.3,43.2,22.6,14.9,6.8,5.1,3.8,22.4,20.5,108.1,-3.6,0,0
2025-26,Regular+Season,Clingan, Donovan,1642270,POR,35,19,16,46.9,41.3,87.7,47.1,13.2,35.6,37.0,17.7,21.5,82.3,11.6,29.3,40.9,26.1,14.9,11.0,6.0,4.1,22.8,18.3,113.4,-0.7,0,0
2025-26,Regular+Season,Clowney, Noah,1641730,BKN,35,11,24,49.0,42.6,88.2,48.4,13.1,33.8,38.7,18.0,22.6,79.7,10.6,32.5,43.1,28.0,14.2,8.8,4.0,4.9,22.7,20.4,116.3,1.9,0,0
2025-26,Regular+Season,Coward, Cedric,1642907,MEM,35,14,21,45.7,39.6,88.4,44.8,13.8,39.4,35.0,16.5,20.3,81.4,10.6,31.4,42.0,24.8,12.8,8.5,5.5,4.8,19.8,19.1,109.6,-0.8,0,0
2025-26,Regular+Season,Diabaté, Moussa,1631217,CHA,35,12,23,48.7,42.0,86.9,48.3,13.2,34.2,38.7,18.5,22.9,80.7,10.6,27.6,38.2,27.3,14.2,8.2,4.6,4.2,22.4,21.2,115.6,-0.2,0,0
2025-26,Regular+Season,Fontecchio, Simone,1631323,MIA,35,19,16,45.2,38.4,88.1,43.6,12.5,39.6,31.7,18.6,22.9,80.9,11.9,33.6,45.5,25.3,14.2,9.3,6.1,4.4,18.4,19.1,107.9,1.1,0,0
2025-26,Regular+Season,Goodwin, Jordan,1630692,PHX,35,22,13,48.4,38.3,83.3,46.0,12.7,35.6,35.7,20.2,26.6,75.8,11.0,29.6,40.6,23.3,17.2,7.9,5.2,4.3,18.7,22.5,109.6,-4.5,0,0
2025-26,Regular+Season,Green, AJ,1631260,MIL,35,16,19,47.8,40.4,86.9,46.5,13.4,36.7,36.5,19.4,25.0,77.6,11.0,33.1,44.1,26.8,14.3,8.4,4.5,4.3,19.7,20.5,113.6,-2.7,0,0
2025-26,Regular+Season,Holland II, Ronald,1641842,DET,35,26,9,46.8,34.6,80.5,43.0,10.9,34.0,32.1,23.3,28.7,81.0,11.9,29.4,41.3,20.9,19.2,8.8,5.4,6.0,22.7,22.7,103.3,-7.8,0,0
2025-26,Regular+Season,Kennard, Luke,1628379,ATL,35,17,18,46.6,39.1,85.6,45.7,12.3,37.0,33.3,19.0,23.8,79.8,10.8,32.9,43.6,26.5,14.4,8.2,4.4,4.3,17.9,19.9,109.5,-1.9,0,0
2025-26,Regular+Season,McCollum, CJ,203468,WAS,35,10,25,46.5,42.9,92.3,46.5,13.5,37.9,35.8,20.2,25.0,80.7,13.9,34.1,48.0,27.4,11.4,8.9,5.6,6.4,17.0,21.5,119.5,7.4,0,0
2025-26,Regular+Season,Mitchell, Davion,1630558,MIA,35,20,15,45.8,41.0,88.5,46.3,12.5,37.3,33.6,16.0,20.0,80.0,11.1,33.9,45.0,25.3,14.7,6.8,4.8,4.0,18.7,18.0,110.5,-5.9,0,0
2025-26,Regular+Season,Mitchell, Donovan,1628378,CLE,35,19,16,46.2,39.2,84.4,46.4,13.2,34.6,38.3,19.8,24.6,80.5,10.3,30.7,41.1,25.4,14.7,7.9,3.9,4.2,20.9,20.4,111.4,-8.4,0,0
2025-26,Regular+Season,Murray, Jamal,1627750,DEN,35,23,12,47.7,42.7,88.6,48.2,13.4,37.1,36.2,18.0,22.8,79.3,10.9,29.8,40.7,27.4,11.9,7.0,4.4,3.8,21.7,18.5,116.8,-8.1,0,0
2025-26,Regular+Season,Okogie, Josh,1629006,HOU,35,22,13,49.7,42.1,89.9,46.9,13.2,35.0,37.8,17.1,22.9,74.4,12.1,26.2,38.3,24.7,15.6,9.7,5.2,6.7,20.8,20.4,114.5,-4.1,0,0
2025-26,Regular+Season,Queta, Neemias,1629674,BOS,35,22,13,49.7,38.9,87.7,44.3,14.9,39.3,37.9,17.1,21.1,81.2,11.2,31.0,42.1,25.9,15.1,5.9,4.3,6.2,18.6,20.3,109.8,-8.6,0,0
2025-26,Regular+Season,Robinson, Duncan,1629130,DET,35,27,8,47.0,38.2,84.3,45.3,12.7,35.1,36.3,22.2,27.6,80.5,11.5,29.1,40.6,23.4,15.1,8.7,5.3,5.9,22.3,22.3,111.3,-7.8,0,0
2025-26,Regular+Season,Sharpe, Shaedon,1631101,POR,35,17,18,46.3,40.9,88.7,46.1,11.4,34.1,33.4,21.1,26.4,79.8,12.8,29.7,42.5,25.1,13.9,10.6,5.6,4.5,22.1,21.1,114.2,1.3,0,0
2025-26,Regular+Season,Sheppard, Reed,1642263,HOU,35,22,13,48.2,39.3,86.9,45.2,12.6,36.0,35.0,17.5,22.8,76.8,11.8,27.6,39.5,24.2,12.9,9.8,4.5,6.1,20.9,20.0,108.6,-10.8,0,0
2025-26,Regular+Season,Thompson, Amen,1641708,HOU,35,22,13,48.9,40.1,87.3,46.0,12.3,35.7,34.4,17.3,23.0,75.1,10.6,27.0,37.6,24.1,14.0,8.9,4.8,5.4,21.0,19.5,109.8,-9.4,0,0
2025-26,Regular+Season,Thompson, Klay,202691,DAL,35,11,24,44.8,38.9,88.2,44.1,10.0,31.8,31.5,16.4,21.9,74.7,12.4,34.3,46.7,23.8,12.6,9.5,4.6,6.4,20.2,17.4,104.2,3.0,0,0
2025-26,Regular+Season,Towns, Karl-Anthony,1626157,NYK,35,22,13,47.5,40.5,85.3,47.5,14.6,37.6,38.7,17.5,22.6,77.6,9.5,31.3,40.8,25.7,14.1,6.5,5.1,3.8,20.0,20.7,113.1,-7.1,0,0
2025-26,Regular+Season,Williams, Patrick,1630172,CHI,35,15,20,45.7,42.7,86.6,49.3,12.6,33.2,37.9,18.9,24.2,78.1,10.0,34.6,44.6,26.5,12.4,8.3,6.2,4.1,17.7,19.1,116.8,11.4,0,0
2025-26,Regular+Season,Bey, Saddiq,1630180,NOP,34,8,26,46.4,43.9,88.9,49.3,13.7,39.2,35.0,17.7,21.8,81.1,11.6,32.1,43.7,28.3,14.0,7.2,5.5,2.9,19.6,19.0,119.1,6.7,0,0
2025-26,Regular+Season,Butler III, Jimmy,202710,GSW,34,20,14,47.4,41.1,86.9,47.2,11.5,35.3,32.7,16.0,20.1,79.7,10.9,31.8,42.6,25.5,15.0,7.7,3.8,3.9,20.3,18.3,109.7,-6.6,0,0
2025-26,Regular+Season,Cissoko, Sidy,1631321,POR,34,16,18,46.8,40.9,86.7,47.2,11.8,33.9,34.8,18.8,24.3,77.3,12.1,30.0,42.1,26.5,15.5,10.1,6.6,4.6,24.1,21.0,112.3,0.9,0,0
2025-26,Regular+Season,Clifford, Nique,1642363,SAC,34,7,27,47.1,42.5,87.7,48.4,12.9,35.5,36.2,19.0,24.7,76.9,11.4,32.9,44.3,27.3,15.1,9.5,4.8,5.2,19.0,20.2,116.8,9.4,0,0
2025-26,Regular+Season,Grimes, Quentin,1629656,PHI,34,20,14,47.4,39.6,86.3,45.9,12.5,35.9,34.8,19.9,24.9,79.7,10.8,32.2,43.0,25.5,14.7,7.3,5.0,6.4,21.0,20.3,111.5,-2.4,0,0
2025-26,Regular+Season,Harden, James,201935,LAC,34,13,21,49.3,43.4,89.5,48.5,13.9,35.8,38.7,19.2,24.0,80.1,12.4,30.2,42.6,27.3,13.6,8.8,4.2,5.2,20.6,20.0,120.0,-0.3,0,0
2025-26,Regular+Season,Hunter, De'Andre,1629631,CLE,34,18,16,46.5,40.8,86.2,47.3,13.9,35.6,38.9,20.0,24.5,81.7,10.9,32.8,43.6,27.8,14.6,8.5,3.8,4.5,20.7,20.4,115.5,0.6,0,0
2025-26,Regular+Season,Jaquez Jr., Jaime,1631170,MIA,34,19,15,45.2,38.6,88.0,43.8,13.3,39.7,33.6,16.7,21.2,78.9,12.1,32.0,44.1,24.8,15.8,8.3,5.2,4.1,19.9,17.3,107.2,-6.3,0,0
2025-26,Regular+Season,Kolek, Tyler,1642278,NYK,34,21,13,46.8,37.0,85.9,43.1,13.8,37.9,36.4,17.5,23.0,75.9,9.9,30.6,40.4,22.0,13.5,9.0,5.5,4.6,19.3,20.7,105.3,-6.2,0,0
2025-26,Regular+Season,Maxey, Tyrese,1630178,PHI,34,20,14,47.8,41.3,87.4,47.2,11.7,34.7,33.5,18.5,23.4,79.3,11.2,32.4,43.6,26.6,15.1,7.0,5.1,5.5,20.4,20.2,112.8,-2.8,0,0
2025-26,Regular+Season,Murray, Kris,1631200,POR,34,14,20,46.4,40.2,84.8,47.5,10.4,31.5,33.2,21.6,26.4,82.1,11.3,29.9,41.3,24.3,14.3,9.9,6.6,4.7,21.8,21.5,112.6,3.2,0,0
2025-26,Regular+Season,Mykhailiuk, Svi,1629004,UTA,34,11,23,46.6,42.7,87.7,48.8,13.5,38.2,35.4,18.9,24.1,78.4,10.3,31.2,41.5,28.2,12.3,9.3,4.8,2.6,19.9,20.7,117.9,4.0,0,0
2025-26,Regular+Season,Peavy, Micah,1642877,NOP,34,6,28,46.9,40.9,86.8,47.1,14.7,40.6,36.1,19.5,25.9,75.2,11.7,30.9,42.6,27.6,14.8,7.9,5.9,4.6,18.7,21.1,115.9,7.9,0,0
2025-26,Regular+Season,Porter Jr., Craig,1641854,CLE,34,20,14,46.5,38.7,84.5,45.8,14.1,35.7,39.4,18.6,23.6,78.8,10.7,30.3,41.1,24.5,17.4,8.7,4.4,5.8,20.8,20.3,110.0,-4.1,0,0
2025-26,Regular+Season,Richard, Will,1642954,GSW,34,20,14,46.8,40.3,85.3,47.3,11.0,32.9,33.6,17.6,22.1,79.9,10.8,32.2,43.0,24.8,15.7,8.5,4.6,4.3,20.0,20.8,109.4,-0.9,0,0
2025-26,Regular+Season,Sharpe, Day'Ron,1630549,BKN,34,11,23,48.7,40.1,81.7,49.2,11.8,32.8,36.0,18.5,23.7,78.0,8.4,30.9,39.3,25.6,16.2,9.4,5.4,3.6,19.1,20.1,110.6,0.7,0,0
2025-26,Regular+Season,Smith Jr., Jabari,1631095,HOU,34,21,13,49.0,40.5,86.7,46.7,12.6,34.5,36.6,18.2,23.8,76.4,9.9,26.8,36.6,23.9,14.0,9.2,4.9,5.7,21.2,20.3,111.7,-8.7,0,0
2025-26,Regular+Season,Stewart, Isaiah,1630191,DET,34,25,9,47.4,36.8,85.9,42.8,13.4,37.8,35.3,22.6,27.6,81.7,12.3,30.4,42.7,23.2,15.4,8.4,5.1,7.9,21.9,22.2,109.6,-3.9,0,0
2025-26,Regular+Season,Tyson, Jaylon,1642281,CLE,34,18,16,47.0,40.6,87.3,46.5,13.6,35.1,38.7,21.0,25.4,82.5,11.8,32.0,43.8,25.8,16.1,8.7,4.4,5.7,18.8,20.0,115.8,0.1,0,0
2025-26,Regular+Season,Wade, Dean,1629731,CLE,34,19,15,46.4,40.3,86.7,46.5,13.0,33.9,38.2,19.3,24.3,79.5,10.1,32.7,42.7,25.5,15.1,8.2,4.0,4.3,19.0,19.7,112.9,-0.4,0,0
2025-26,Regular+Season,Walker, Jabari,1631133,PHI,34,20,14,46.7,41.1,83.7,49.1,11.7,34.5,34.1,19.3,25.1,77.1,10.2,28.5,38.7,26.8,15.4,8.2,6.2,5.5,21.1,20.3,113.3,0.2,0,0
2025-26,Regular+Season,Williams, Brandon,1630314,DAL,34,13,21,45.6,41.0,86.4,47.5,11.0,32.5,33.8,18.6,22.7,82.0,12.2,32.5,44.7,24.1,14.9,8.6,5.5,5.5,22.2,18.2,111.7,1.2,0,0
2025-26,Regular+Season,da Silva, Tristan,1641783,ORL,34,19,15,46.9,40.3,86.7,46.5,11.6,32.8,35.4,17.4,21.8,79.7,10.8,32.0,42.9,24.0,14.4,7.4,5.1,5.2,20.9,19.5,109.7,-1.1,0,0
2025-26,Regular+Season,Claxton, Nic,1629651,BKN,33,10,23,49.0,43.8,90.0,48.7,12.7,33.5,38.1,18.9,23.5,80.6,11.9,33.9,45.9,29.4,13.6,8.7,4.1,5.1,22.0,20.8,119.3,7.8,0,0
2025-26,Regular+Season,Clayton Jr., Walter,1642383,UTA,33,12,21,46.4,42.3,86.5,48.9,14.8,40.5,36.5,19.2,24.5,78.5,10.8,30.1,41.0,27.7,13.1,8.8,6.7,3.0,21.1,19.8,118.6,3.9,0,0
2025-26,Regular+Season,Conley, Mike,201144,MIN,33,22,11,46.6,40.7,85.8,47.5,12.0,33.0,36.5,18.4,22.5,81.4,10.4,32.5,43.0,25.9,14.9,6.4,4.0,4.2,21.2,19.3,111.9,-1.7,0,0
2025-26,Regular+Season,Cunningham, Cade,1630595,DET,33,24,9,47.0,37.1,83.6,44.3,12.9,36.3,35.4,21.8,26.3,82.8,10.5,29.2,39.7,23.5,16.2,8.8,5.6,6.1,22.6,21.7,108.7,-10.1,0,0
2025-26,Regular+Season,Durant, Kevin,201142,HOU,33,20,13,48.7,40.1,87.0,46.0,12.4,35.0,35.4,17.8,23.3,76.2,10.4,26.0,36.4,23.2,13.5,9.5,4.8,5.8,22.0,19.4,110.3,-10.5,0,0
2025-26,Regular+Season,Hield, Buddy,1627741,GSW,33,16,17,46.5,42.5,87.3,48.7,12.5,33.1,37.7,17.1,21.2,80.5,12.8,32.7,45.5,26.1,15.7,7.9,3.4,4.5,17.8,19.9,114.6,7.0,0,0
2025-26,Regular+Season,Holmgren, Chet,1631096,OKC,33,27,6,47.0,36.4,84.1,43.2,13.2,36.7,36.0,16.4,21.4,76.6,10.4,31.7,42.1,22.9,17.9,7.1,4.1,5.9,21.5,20.2,102.4,-15.7,0,0
2025-26,Regular+Season,Isaac, Jonathan,1628371,ORL,33,18,15,47.2,38.1,85.2,44.8,11.1,33.3,33.3,18.2,22.9,79.6,11.8,32.0,43.8,21.5,15.6,8.1,5.3,5.6,24.6,19.9,105.6,0.3,0,0
2025-26,Regular+Season,Jones, Spencer,1642461,DEN,33,22,11,48.2,42.9,90.6,47.4,12.8,36.8,34.7,18.7,23.7,78.8,12.0,30.3,42.3,27.6,13.1,7.8,4.6,4.0,21.1,18.7,117.3,-4.6,0,0
2025-26,Regular+Season,Mobley, Evan,1630596,CLE,33,18,15,46.9,39.7,87.3,45.5,13.2,35.6,36.9,19.5,24.3,80.1,11.3,31.5,42.8,25.7,14.7,8.1,4.1,5.3,20.5,20.5,112.0,-4.5,0,0
2025-26,Regular+Season,Thompson, Ausar,1641709,DET,33,24,9,48.1,38.6,87.0,44.3,14.0,37.6,37.2,20.7,25.5,81.0,11.7,27.8,39.5,24.6,16.4,9.3,5.1,6.9,21.2,21.7,111.8,-5.0,0,0
2025-26,Regular+Season,Valančiūnas, Jonas,202685,DEN,33,23,10,49.4,43.0,91.6,47.0,15.2,39.3,38.7,18.8,24.2,77.7,11.8,31.9,43.7,28.0,10.5,7.3,4.8,3.7,21.3,20.9,120.0,5.3,0,0
2025-26,Regular+Season,Wallace, Keaton,1630811,ATL,33,17,16,47.1,39.0,84.4,46.2,13.0,38.0,34.2,18.4,21.9,83.7,10.3,34.5,44.8,23.9,15.6,9.1,4.8,6.0,15.2,18.5,109.3,6.6,0,0
2025-26,Regular+Season,Wiggins, Andrew,203952,MIA,33,17,16,45.5,42.0,88.3,47.5,12.8,37.0,34.5,15.7,19.5,80.5,11.6,33.7,45.3,26.1,15.2,7.3,5.1,4.3,18.6,17.2,112.4,-1.2,0,0
2025-26,Regular+Season,Williams, Mark,1631109,PHX,33,21,12,46.7,40.5,85.7,47.3,12.8,36.4,35.3,16.6,21.2,78.4,12.3,31.4,43.7,25.1,18.1,8.3,3.7,3.3,21.1,19.4,110.5,-3.5,0,0
2025-26,Regular+Season,Ayton, Deandre,1629028,LAL,32,20,12,47.8,44.0,88.9,49.5,13.7,36.9,37.2,16.0,20.4,78.1,11.1,30.0,41.2,28.8,15.0,9.7,3.7,4.0,19.9,19.1,117.6,1.0,0,0
2025-26,Regular+Season,Brooks, Dillon,1628415,PHX,32,20,12,47.3,41.5,85.1,48.8,12.3,34.3,35.9,18.7,23.6,79.1,11.6,31.1,42.8,25.2,18.0,8.1,3.7,3.3,21.8,21.7,114.1,0.0,0,0
2025-26,Regular+Season,Capela, Clint,203991,HOU,32,19,13,49.2,40.9,88.7,46.1,12.7,35.8,35.4,16.7,21.8,76.7,11.2,30.8,42.1,25.5,12.3,9.1,4.8,6.7,15.8,17.9,111.1,-2.0,0,0
2025-26,Regular+Season,Drummond, Andre,203083,PHI,32,19,13,48.5,42.0,88.4,47.5,11.1,34.3,32.3,17.4,22.6,76.8,11.8,33.2,44.9,28.3,14.6,6.4,3.8,5.4,19.9,20.2,112.5,-0.3,0,0
2025-26,Regular+Season,Dëmin, Egor,1642856,BKN,32,11,21,48.5,41.6,86.0,48.4,11.8,32.0,37.0,19.0,23.4,81.2,10.7,33.4,44.1,27.4,15.3,9.1,4.4,4.6,20.6,20.1,114.0,1.1,0,0
2025-26,Regular+Season,Edgecombe, VJ,1642845,PHI,32,20,12,48.2,40.7,88.8,45.8,11.7,34.3,34.1,17.6,22.2,79.1,11.2,32.9,44.1,25.5,14.6,7.7,5.3,6.6,20.1,19.8,110.7,-4.2,0,0
2025-26,Regular+Season,González, Hugo,1642864,BOS,32,21,11,49.0,37.2,85.7,43.3,13.6,40.1,34.0,17.4,22.9,76.0,11.4,27.8,39.2,24.8,17.1,6.3,5.1,5.5,19.3,21.0,105.4,-16.3,0,0
2025-26,Regular+Season,Green, Draymond,203110,GSW,32,18,14,46.9,40.7,87.3,46.6,12.9,36.8,35.0,16.2,20.5,79.3,10.6,32.4,42.9,25.4,14.0,8.7,4.0,4.2,18.9,19.5,110.4,-3.0,0,0
2025-26,Regular+Season,Huerter, Kevin,1628989,CHI,32,16,16,45.4,41.5,88.8,46.7,12.7,35.2,36.2,17.9,22.2,80.5,10.1,31.8,41.9,26.4,10.5,8.7,4.7,5.0,18.1,18.0,113.6,2.7,0,0
