SEASON,SEASON_TYPE,TEAM_ABB,TEAM_ID,TEAM_NAME,PLAYER_NAME,PLAYER_ID,PLAYER_LAST_TEAM_ABBREVIATION,PLAYER_POSITION,GP,G,FREQ,FGM_LT_06,FGA_LT_06,LT_06_PCT,NS_LT_06_PCT,PLUSMINUS
2024-25,Regular+Season,MIL,1610612749,Milwaukee Bucks,Pat Connaughton,1626192,MIL,G,41,35,34.3,1.4,2.3,60.2,63.2,-3.0
2024-25,Regular+Season,IND,1610612754,Indiana Pacers,Ben Sheppard,1641767,IND,G,62,53,30.8,1.3,2.3,59.3,61.9,-2.6
2024-25,Regular+Season,CHA,1610612766,Charlotte Hornets,Marcus Garrett,1630585,CHA,G,4,3,27.3,0.5,2.3,22.2,62.3,-40.1
2024-25,Regular+Season,IND,1610612754,Indiana Pacers,T.J. McConnell,204456,IND,G,79,70,33.5,1.4,2.2,62.5,60.2,2.3
2024-25,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Sam Merrill,1630241,CLE,G,71,58,29.4,1.3,2.2,57.6,61.9,-4.3
2024-25,Regular+Season,POR,1610612757,Portland Trail Blazers,Duop Reath,1641871,POR,C,42,30,36.2,1.4,2.2,62.4,63.1,-0.7
2024-25,Regular+Season,MIL,1610612749,Milwaukee Bucks,Jericho Sims,1630579,MIL,C,47,36,36.6,1.1,2.2,51.0,62.5,-11.5
2024-25,Regular+Season,IND,1610612754,Indiana Pacers,Jarace Walker,1641716,IND,F,70,60,37.1,1.7,2.2,75.5,61.5,14.0
2024-25,Regular+Season,ATL,1610612737,Atlanta Hawks,Garrison Mathews,1629726,ATL,G,43,38,33.9,1.5,2.2,66.3,62.9,3.4
2024-25,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Nae'Qwan Tomlin,1641772,CLE,F,5,4,44.0,0.8,2.2,36.4,59.5,-23.2
2024-25,Regular+Season,DAL,1610612742,Dallas Mavericks,Olivier-Maxence Prosper,1641765,DAL,F,48,35,39.3,1.3,2.2,58.1,62.9,-4.8
2024-25,Regular+Season,PHX,1610612756,Phoenix Suns,Bol Bol,1629626,PHX,C-F,34,25,35.2,1.3,2.2,60.8,61.5,-0.7
2024-25,Regular+Season,IND,1610612754,Indiana Pacers,Tony Bradley,1628396,IND,C-F,11,8,40.0,1.3,2.2,58.3,62.1,-3.8
2024-25,Regular+Season,CHA,1610612766,Charlotte Hornets,Josh Okogie,1629006,CHA,G,39,34,39.0,1.6,2.2,71.8,63.5,8.3
2024-25,Regular+Season,DEN,1610612743,Denver Nuggets,Julian Strawther,1631124,DEN,G,64,60,26.7,1.3,2.2,61.9,62.3,-0.4
2024-25,Regular+Season,HOU,1610612745,Houston Rockets,Aaron Holiday,1628988,HOU,G,58,45,38.0,1.2,2.2,56.0,60.6,-4.6
2024-25,Regular+Season,MIL,1610612749,Milwaukee Bucks,Andre Jackson Jr.,1641748,MIL,G,61,51,35.3,1.3,2.1,59.5,62.0,-2.5
2024-25,Regular+Season,MIA,1610612748,Miami Heat,Dru Smith,1630696,MIA,G,14,13,25.2,1.1,2.1,53.3,60.9,-7.5
2024-25,Regular+Season,NOP,1610612740,New Orleans Pelicans,Antonio Reeves,1641810,NOP,G,37,32,42.7,1.4,2.1,64.6,62.5,2.1
2024-25,Regular+Season,DET,1610612765,Detroit Pistons,Simone Fontecchio,1631323,DET,F,75,63,35.6,1.4,2.1,64.4,62.0,2.4
2024-25,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Luke Travers,1631247,CLE,F,9,8,50.0,1.3,2.1,63.2,59.9,3.3
2024-25,Regular+Season,GSW,1610612744,Golden State Warriors,Gary Payton II,1627780,GSW,G,61,52,38.7,1.2,2.1,57.4,61.3,-4.0
2024-25,Regular+Season,PHI,1610612755,Philadelphia 76ers,Jeff Dowtin Jr.,1630288,PHI,G,39,31,39.8,1.3,2.1,63.4,62.4,1.0
2024-25,Regular+Season,LAC,1610612746,Los Angeles Clippers,Jordan Miller,1641757,LAC,G,31,26,42.4,1.6,2.1,76.6,62.7,13.8
2024-25,Regular+Season,ORL,1610612753,Orlando Magic,Trevelin Queen,1630243,ORL,G,28,18,33.9,1.3,2.0,64.9,63.2,1.7
2024-25,Regular+Season,DAL,1610612742,Dallas Mavericks,Jaden Hardy,1630702,DAL,G,54,47,39.6,1.2,2.0,59.1,61.8,-2.7
2024-25,Regular+Season,CHI,1610612741,Chicago Bulls,Julian Phillips,1641763,CHI,F,76,62,39.0,1.3,2.0,64.3,64.0,0.3
2024-25,Regular+Season,CHA,1610612766,Charlotte Hornets,Taj Gibson,201959,CHA,F,36,26,36.9,1.0,2.0,47.9,61.6,-13.7
2024-25,Regular+Season,MIA,1610612748,Miami Heat,Alec Burks,202692,MIA,G,49,38,33.7,1.2,2.0,61.6,61.9,-0.3
2024-25,Regular+Season,SAC,1610612758,Sacramento Kings,Terence Davis,1629056,SAC,G,1,1,40.0,1.0,2.0,50.0,61.9,-11.9
2024-25,Regular+Season,DET,1610612765,Detroit Pistons,Ron Harper Jr.,1631199,DET,G-F,1,1,100,0.0,2.0,0.0,47.3,-47.3
2024-25,Regular+Season,BKN,1610612751,Brooklyn Nets,De'Anthony Melton,1629001,BKN,G,6,6,28.6,1.3,2.0,66.7,62.0,4.6
2024-25,Regular+Season,CHI,1610612741,Chicago Bulls,Adama Sanogo,1641766,CHI,F,3,2,50.0,1.0,2.0,50.0,61.2,-11.2
2024-25,Regular+Season,LAL,1610612747,Los Angeles Lakers,Shake Milton,1629003,LAL,G,47,35,35.1,1.3,2.0,67.7,62.0,5.8
2024-25,Regular+Season,LAL,1610612747,Los Angeles Lakers,Trey Jemison III,1641998,LAL,C,34,24,35.4,1.1,2.0,56.7,63.2,-6.5
2024-25,Regular+Season,MEM,1610612763,Memphis Grizzlies,GG Jackson,1641713,MEM,F,27,19,29.8,1.2,2.0,62.3,63.0,-0.8
2024-25,Regular+Season,LAL,1610612747,Los Angeles Lakers,Christian Koloko,1631132,LAL,C,36,27,43.2,1.1,1.9,54.3,64.5,-10.2
2024-25,Regular+Season,LAL,1610612747,Los Angeles Lakers,Alex Len,203458,LAL,C,40,31,37.9,1.4,1.9,70.1,62.4,7.7
2024-25,Regular+Season,MEM,1610612763,Memphis Grizzlies,Marvin Bagley III,1628963,MEM,F,27,14,33.5,1.0,1.9,50.0,66.3,-16.3
2024-25,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Isaac Okoro,1630171,CLE,F-G,54,43,26.8,1.0,1.9,53.8,62.4,-8.5
2024-25,Regular+Season,BKN,1610612751,Brooklyn Nets,Dariq Whitehead,1641727,BKN,G-F,14,12,31.4,1.4,1.9,74.1,59.5,14.5
2024-25,Regular+Season,DEN,1610612743,Denver Nuggets,DeAndre Jordan,201599,DEN,C,53,42,32.0,1.1,1.9,57.4,62.6,-5.2
2024-25,Regular+Season,NYK,1610612752,New York Knicks,Landry Shamet,1629013,NYK,G,47,39,30.7,1.3,1.9,67.8,62.0,5.8
2024-25,Regular+Season,BOS,1610612738,Boston Celtics,Baylor Scheierman,1631248,BOS,G,28,20,37.1,1.0,1.9,54.7,61.2,-6.5
2024-25,Regular+Season,DET,1610612765,Detroit Pistons,Ronald Holland II,1641842,DET,F,81,69,36.2,1.2,1.9,65.1,61.9,3.2
2024-25,Regular+Season,IND,1610612754,Indiana Pacers,Enrique Freeman,1642402,IND,F,17,14,40.0,1.2,1.9,65.6,64.1,1.5
2024-25,Regular+Season,MIL,1610612749,Milwaukee Bucks,Ryan Rollins,1631157,MIL,G,52,39,33.6,1.1,1.9,57.7,62.2,-4.5
2024-25,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Ousmane Dieng,1631172,OKC,F,34,24,35.8,1.1,1.9,58.7,61.8,-3.1
2024-25,Regular+Season,ORL,1610612753,Orlando Magic,Gary Harris,203914,ORL,G,47,37,36.0,1.1,1.9,57.5,61.0,-3.6
2024-25,Regular+Season,HOU,1610612745,Houston Rockets,Jeff Green,201145,HOU,F,32,25,38.3,1.4,1.8,74.6,63.3,11.3
2024-25,Regular+Season,ORL,1610612753,Orlando Magic,Cory Joseph,202709,ORL,G,48,41,35.5,1.3,1.8,69.3,62.8,6.5
2024-25,Regular+Season,DET,1610612765,Detroit Pistons,Marcus Sasser,1631204,DET,G,54,38,33.8,1.1,1.8,58.6,60.8,-2.3
2024-25,Regular+Season,SAC,1610612758,Sacramento Kings,Isaac Jones,1642403,SAC,F,33,28,40.3,1.0,1.8,55.0,61.9,-6.9
2024-25,Regular+Season,BOS,1610612738,Boston Celtics,Torrey Craig,1628470,BOS,F,26,20,32.2,1.0,1.8,53.2,64.0,-10.8
2024-25,Regular+Season,NYK,1610612752,New York Knicks,Cameron Payne,1626166,NYK,G,71,54,38.7,1.1,1.8,60.2,61.7,-1.6
2024-25,Regular+Season,LAL,1610612747,Los Angeles Lakers,Markieff Morris,202693,LAL,F,15,11,39.7,1.2,1.8,66.7,61.9,4.8
2024-25,Regular+Season,CHI,1610612741,Chicago Bulls,Chris Duarte,1630537,CHI,G,13,11,51.1,0.9,1.8,52.2,64.3,-12.2
2024-25,Regular+Season,WAS,1610612764,Washington Wizards,Marcus Smart,203935,WAS,G,33,27,26.6,1.0,1.8,55.2,61.7,-6.6
2024-25,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Kenrich Williams,1629026,OKC,G-F,69,57,34.1,1.1,1.8,60.3,62.2,-1.9
2024-25,Regular+Season,MIL,1610612749,Milwaukee Bucks,Jamaree Bouyea,1631123,MIL,G,4,2,29.2,1.3,1.8,71.4,67.7,3.7
2024-25,Regular+Season,HOU,1610612745,Houston Rockets,Cam Whitmore,1641715,HOU,F,48,40,36.8,1.1,1.8,61.9,62.1,-0.2
2024-25,Regular+Season,PHI,1610612755,Philadelphia 76ers,Eric Gordon,201569,PHI,G,37,31,31.7,1.2,1.7,68.8,63.4,5.4
2024-25,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Jaylon Tyson,1642281,CLE,G-F,41,33,33.7,1.2,1.7,70.0,61.2,8.8
2024-25,Regular+Season,POR,1610612757,Portland Trail Blazers,Justin Minaya,1631303,POR,F,14,11,50.0,1.3,1.7,75.0,63.6,11.4
2024-25,Regular+Season,MIL,1610612749,Milwaukee Bucks,Chris Livingston,1641753,MIL,F,14,9,50.0,1.1,1.7,62.5,61.9,0.6
2024-25,Regular+Season,BKN,1610612751,Brooklyn Nets,Tyson Etienne,1630623,BKN,G,7,4,32.4,1.3,1.7,75.0,61.9,13.1
2024-25,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Jaylen Clark,1641740,MIN,G,37,31,32.8,1.1,1.7,66.7,62.5,4.1
2024-25,Regular+Season,DEN,1610612743,Denver Nuggets,Vlatko Čančar,1628427,DEN,F,10,8,36.2,1.0,1.7,58.8,61.0,-2.1
2024-25,Regular+Season,UTA,1610612762,Utah Jazz,Elijah Harkless,1641989,UTA,G,10,7,34.0,1.3,1.7,76.5,63.0,13.5
2024-25,Regular+Season,CHI,1610612741,Chicago Bulls,Dalen Terry,1631207,CHI,F,72,54,32.3,0.9,1.7,52.5,61.9,-9.4
2024-25,Regular+Season,TOR,1610612761,Toronto Raptors,Bruno Fernando,1628981,TOR,F-C,16,9,38.6,1.2,1.7,70.4,63.9,6.4
2024-25,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Ajay Mitchell,1642349,OKC,G,36,30,30.2,1.0,1.7,59.0,60.5,-1.5
2024-25,Regular+Season,BOS,1610612738,Boston Celtics,Xavier Tillman,1630214,BOS,F,28,17,42.7,1.0,1.7,59.6,61.8,-2.2
2024-25,Regular+Season,ATL,1610612737,Atlanta Hawks,Kobe Bufkin,1641723,ATL,G,9,8,30.6,0.8,1.7,46.7,63.3,-16.7
2024-25,Regular+Season,TOR,1610612761,Toronto Raptors,D.J. Carton,1630618,TOR,G,3,3,62.5,0.7,1.7,40.0,64.7,-24.7
2024-25,Regular+Season,WAS,1610612764,Washington Wizards,JT Thor,1630550,WAS,F,18,10,32.6,0.9,1.7,56.7,63.5,-6.8
2024-25,Regular+Season,NYK,1610612752,New York Knicks,Kevin McCullar Jr.,1641755,NYK,G,3,2,50.0,1.3,1.7,80.0,61.0,19.0
2024-25,Regular+Season,SAC,1610612758,Sacramento Kings,Markelle Fultz,1628365,SAC,G,16,12,42.6,1.0,1.6,61.5,62.5,-0.9
2024-25,Regular+Season,LAC,1610612746,Los Angeles Clippers,Patty Mills,201988,LAC,G,26,20,35.9,1.1,1.6,66.7,62.5,4.2
2024-25,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Rob Dillingham,1642265,MIN,G,42,33,36.8,1.0,1.6,61.8,60.4,1.4
2024-25,Regular+Season,ATL,1610612737,Atlanta Hawks,Keaton Wallace,1630811,ATL,G,29,24,24.7,1.0,1.6,61.7,63.5,-1.8
2024-25,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Craig Porter Jr.,1641854,CLE,G,48,36,34.2,1.0,1.6,59.7,60.1,-0.4
2024-25,Regular+Season,CHI,1610612741,Chicago Bulls,Jevon Carter,1628975,CHI,G,30,20,35.8,1.2,1.6,72.9,60.8,12.1
2024-25,Regular+Season,PHX,1610612756,Phoenix Suns,Monte Morris,1628420,PHX,G,43,35,34.8,1.0,1.6,60.9,60.8,0.1
2024-25,Regular+Season,CHA,1610612766,Charlotte Hornets,Isaiah Wong,1631209,CHA,G,17,15,38.0,0.9,1.6,59.3,64.1,-4.8
2024-25,Regular+Season,LAC,1610612746,Los Angeles Clippers,Kobe Brown,1641738,LAC,F,26,21,43.6,1.1,1.6,68.3,62.3,6.0
2024-25,Regular+Season,CHI,1610612741,Chicago Bulls,Talen Horton-Tucker,1629659,CHI,G,55,44,28.4,1.0,1.6,64.4,60.8,3.6
2024-25,Regular+Season,MEM,1610612763,Memphis Grizzlies,Cam Spencer,1642285,MEM,G,19,14,40.0,1.3,1.6,80.0,61.6,18.4
2024-25,Regular+Season,HOU,1610612745,Houston Rockets,Jae'Sean Tate,1630256,HOU,F,47,36,34.9,0.8,1.6,54.8,62.1,-7.3
2024-25,Regular+Season,HOU,1610612745,Houston Rockets,Nate Williams,1631466,HOU,G,13,12,36.4,1.1,1.5,70.0,62.2,7.8
2024-25,Regular+Season,LAL,1610612747,Los Angeles Lakers,Bronny James,1642355,LAL,G,19,16,40.3,0.9,1.5,62.1,61.3,0.8
2024-25,Regular+Season,BKN,1610612751,Brooklyn Nets,Reece Beekman,1641736,BKN,G,33,22,35.7,1.2,1.5,80.0,61.7,18.3
2024-25,Regular+Season,NYK,1610612752,New York Knicks,Tyler Kolek,1642278,NYK,G,25,19,38.4,1.0,1.5,68.4,63.0,5.5
2024-25,Regular+Season,TOR,1610612761,Toronto Raptors,Ulrich Chomche,1642279,TOR,C,6,4,47.4,1.3,1.5,88.9,58.5,30.4
2024-25,Regular+Season,BKN,1610612751,Brooklyn Nets,Cui Cui,1642385,BKN,F,2,1,75.0,1.0,1.5,66.7,57.6,9.1
2024-25,Regular+Season,MIA,1610612748,Miami Heat,Keshad Johnson,1642352,MIA,F,12,8,39.1,0.5,1.5,33.3,59.2,-25.9
2024-25,Regular+Season,IND,1610612754,Indiana Pacers,Johnny Furphy,1642277,IND,G,36,25,35.3,0.9,1.5,63.0,61.3,1.7
2024-25,Regular+Season,GSW,1610612744,Golden State Warriors,Pat Spencer,1630311,GSW,G,26,20,45.8,1.0,1.5,68.4,65.1,3.3
2024-25,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Tristan Thompson,202684,CLE,C-F,38,27,29.7,0.7,1.4,50.9,61.6,-10.7
2024-25,Regular+Season,CHA,1610612766,Charlotte Hornets,Seth Curry,203552,CHA,G,67,49,31.2,1.0,1.4,67.0,63.0,4.0
2024-25,Regular+Season,MEM,1610612763,Memphis Grizzlies,Lamar Stevens,1630205,MEM,F,16,8,33.8,1.0,1.4,69.6,65.3,4.3
2024-25,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Dillon Jones,1641794,OKC,F,47,30,32.8,0.8,1.4,55.2,62.4,-7.2
2024-25,Regular+Season,BOS,1610612738,Boston Celtics,Drew Peterson,1641809,BOS,F,19,11,43.5,0.5,1.4,37.0,59.9,-22.9
2024-25,Regular+Season,TOR,1610612761,Toronto Raptors,Garrett Temple,202066,TOR,G-F,22,15,34.1,0.9,1.4,61.3,63.6,-2.3
2024-25,Regular+Season,POR,1610612757,Portland Trail Blazers,Rayan Rupert,1641712,POR,G-F,39,28,35.0,0.7,1.4,52.7,60.4,-7.7
2024-25,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Luka Garza,1630568,MIN,C,35,25,38.9,1.0,1.4,69.4,63.9,5.5
2024-25,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Bones Hyland,1630538,MIN,G,23,17,38.6,1.0,1.4,71.9,62.7,9.2
2024-25,Regular+Season,ORL,1610612753,Orlando Magic,Jett Howard,1641724,ORL,G,55,42,35.2,0.9,1.4,64.5,60.7,3.8
2024-25,Regular+Season,LAL,1610612747,Los Angeles Lakers,Armel Traore,1642422,LAL,F,8,7,47.8,0.6,1.4,45.5,65.1,-19.7
2024-25,Regular+Season,BOS,1610612738,Boston Celtics,Jordan Walsh,1641775,BOS,G,40,24,38.3,0.8,1.4,55.6,60.7,-5.1
2024-25,Regular+Season,DEN,1610612743,Denver Nuggets,Jalen Pickett,1629618,DEN,G,43,27,24.2,0.7,1.3,54.4,62.2,-7.8
2024-25,Regular+Season,SAS,1610612759,San Antonio Spurs,Blake Wesley,1631104,SAS,G,53,39,29.4,0.8,1.3,65.2,61.0,4.2
2024-25,Regular+Season,PHI,1610612755,Philadelphia 76ers,Reggie Jackson,202704,PHI,G,30,19,24.8,0.9,1.3,73.7,62.6,11.1
2024-25,Regular+Season,SAS,1610612759,San Antonio Spurs,David Duke Jr.,1630561,SAS,G,4,2,38.5,0.8,1.3,60.0,46.4,13.6
2024-25,Regular+Season,PHI,1610612755,Philadelphia 76ers,Phillip Wheeler,1630762,PHI,F,4,2,33.3,0.8,1.3,60.0,62.5,-2.5
2024-25,Regular+Season,SAC,1610612758,Sacramento Kings,Jae Crowder,203109,SAC,F,8,6,29.4,0.8,1.3,60.0,63.2,-3.2
2024-25,Regular+Season,CHI,1610612741,Chicago Bulls,E.J. Liddell,1630604,CHI,F,9,6,42.3,0.7,1.2,54.5,62.4,-7.9
2024-25,Regular+Season,PHX,1610612756,Phoenix Suns,Damion Lee,1627814,PHX,G-F,18,13,39.3,0.7,1.2,59.1,61.2,-2.1
2024-25,Regular+Season,MEM,1610612763,Memphis Grizzlies,Yuki Kawamura,1642530,MEM,G,14,10,53.1,0.9,1.2,76.5,61.4,15.1
2024-25,Regular+Season,ATL,1610612737,Atlanta Hawks,Jacob Toppin,1631210,ATL,F,10,7,36.4,0.5,1.2,41.7,61.4,-19.8
2024-25,Regular+Season,GSW,1610612744,Golden State Warriors,Kevin Knox II,1628995,GSW,F,10,7,32.4,0.6,1.2,50.0,61.8,-11.8
2024-25,Regular+Season,DAL,1610612742,Dallas Mavericks,Jazian Gortman,1641789,DAL,G,10,6,52.2,0.8,1.2,66.7,63.2,3.4
2024-25,Regular+Season,ORL,1610612753,Orlando Magic,Caleb Houstan,1631216,ORL,G,54,36,27.9,0.8,1.2,67.2,61.0,6.1
2024-25,Regular+Season,DEN,1610612743,Denver Nuggets,Hunter Tyson,1641816,DEN,F,45,29,30.1,0.8,1.2,66.0,62.8,3.3
2024-25,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Terrence Shannon Jr.,1630545,MIN,G-F,28,18,32.0,0.7,1.2,60.6,62.5,-1.9
2024-25,Regular+Season,DEN,1610612743,Denver Nuggets,Trey Alexander,1641725,DEN,G,12,7,37.8,0.8,1.2,71.4,65.3,6.1
2024-25,Regular+Season,CHA,1610612766,Charlotte Hornets,Jaylen Sims,1631301,CHA,G,6,5,18.9,0.8,1.2,71.4,64.4,7.0
2024-25,Regular+Season,SAC,1610612758,Sacramento Kings,Doug McDermott,203926,SAC,F,39,28,31.7,0.6,1.1,55.6,60.3,-4.7
2024-25,Regular+Season,LAC,1610612746,Los Angeles Clippers,Cam Christie,1642353,LAC,G,7,6,47.1,0.7,1.1,62.5,68.2,-5.7
2024-25,Regular+Season,SAS,1610612759,San Antonio Spurs,Malaki Branham,1631103,SAS,F,36,28,32.8,0.5,1.1,46.3,61.2,-14.9
2024-25,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Adam Flagler,1641745,OKC,G,22,12,34.2,0.6,1.1,56.0,58.5,-2.5
2024-25,Regular+Season,NYK,1610612752,New York Knicks,Pacôme Dadiet,1642359,NYK,F,16,13,40.0,0.8,1.1,66.7,60.2,6.5
2024-25,Regular+Season,SAC,1610612758,Sacramento Kings,Devin Carter,1642269,SAC,G,33,22,26.7,0.8,1.1,75.0,60.4,14.6
2024-25,Regular+Season,MIL,1610612749,Milwaukee Bucks,Tyler Smith,1641890,MIL,F,16,11,38.6,0.6,1.1,52.9,65.3,-12.3
2024-25,Regular+Season,WAS,1610612764,Washington Wizards,Anthony Gill,1630264,WAS,F,38,21,28.2,0.7,1.1,65.0,63.1,1.9
2024-25,Regular+Season,WAS,1610612764,Washington Wizards,Johnny Davis,1631098,WAS,G,25,13,29.9,0.4,1.0,38.5,63.4,-24.9
2024-25,Regular+Season,MEM,1610612763,Memphis Grizzlies,Zyon Pullin,1642389,MEM,G,2,2,100,0.5,1.0,50.0,59.9,-9.9
2024-25,Regular+Season,IND,1610612754,Indiana Pacers,Jahlil Okafor,1626143,IND,C-F,1,1,33.3,0.0,1.0,0.0,73.1,-73.1
2024-25,Regular+Season,IND,1610612754,Indiana Pacers,RayJ Dennis,1642484,IND,G,7,4,21.9,0.6,1.0,57.1,60.8,-3.7
2024-25,Regular+Season,GSW,1610612744,Golden State Warriors,Braxton Key,1630296,GSW,F,1,1,33.3,1.0,1.0,100,56.8,43.2
2024-25,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Jesse Edwards,1642399,MIN,C,1,1,50.0,1.0,1.0,100,66.9,33.1
2024-25,Regular+Season,GSW,1610612744,Golden State Warriors,Yuri Collins,1641879,GSW,G,2,2,50.0,1.0,1.0,100,75.0,25.0
2024-25,Regular+Season,LAC,1610612746,Los Angeles Clippers,Trentyn Flowers,1642280,LAC,F,4,3,40.0,0.8,1.0,75.0,61.2,13.8
2024-25,Regular+Season,BOS,1610612738,Boston Celtics,Miles Norris,1641936,BOS,F,3,3,50.0,0.3,1.0,33.3,58.8,-25.5
2024-25,Regular+Season,SAC,1610612758,Sacramento Kings,Jalen McDaniels,1629667,SAC,F,1,1,33.3,0.0,1.0,0.0,54.0,-54.0
2024-25,Regular+Season,POR,1610612757,Portland Trail Blazers,Sidy Cissoko,1631321,POR,G,13,9,42.9,0.7,0.9,75.0,56.5,18.5
2024-25,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Alex Ducas,1642505,OKC,G,13,7,30.0,0.7,0.9,75.0,56.2,18.8
2024-25,Regular+Season,BOS,1610612738,Boston Celtics,JD Davison,1631120,BOS,G,11,9,45.5,0.5,0.9,50.0,60.8,-10.8
2024-25,Regular+Season,PHX,1610612756,Phoenix Suns,TyTy Washington Jr.,1631102,PHX,G,9,5,23.5,0.7,0.9,75.0,61.1,13.9
2024-25,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Josh Minott,1631169,MIN,F,38,22,30.1,0.6,0.9,61.8,62.6,-0.8
2024-25,Regular+Season,NYK,1610612752,New York Knicks,MarJon Beauchamp,1630699,NYK,F,28,17,41.0,0.4,0.9,44.0,60.5,-16.5
2024-25,Regular+Season,HOU,1610612745,Houston Rockets,Jack McVeigh,1629098,HOU,G-F,8,4,31.8,0.5,0.9,57.1,61.2,-4.1
2024-25,Regular+Season,LAC,1610612746,Los Angeles Clippers,Patrick Baldwin Jr.,1631116,LAC,F,17,13,51.7,0.3,0.9,40.0,63.4,-23.4
2024-25,Regular+Season,UTA,1610612762,Utah Jazz,Jaden Springer,1630531,UTA,G,31,17,28.4,0.7,0.9,85.2,63.7,21.5
2024-25,Regular+Season,SAC,1610612758,Sacramento Kings,Isaiah Crawford,1642384,SAC,F,7,5,42.9,0.1,0.9,16.7,60.7,-44.0
2024-25,Regular+Season,SAS,1610612759,San Antonio Spurs,Jordan McLaughlin,1629162,SAS,G,39,22,30.8,0.6,0.8,69.7,60.8,8.9
2024-25,Regular+Season,MIN,1610612750,Minnesota Timberwolves,PJ Dozier,1628408,MIN,G-F,5,4,44.4,0.6,0.8,75.0,58.6,16.5
2024-25,Regular+Season,IND,1610612754,Indiana Pacers,James Johnson,201949,IND,F,8,3,46.2,0.3,0.8,33.3,61.5,-28.1
2024-25,Regular+Season,CHI,1610612741,Chicago Bulls,Jahmir Young,1642443,CHI,G,4,2,33.3,0.8,0.8,100,65.3,34.7
2024-25,Regular+Season,DEN,1610612743,Denver Nuggets,Spencer Jones,1642461,DEN,F,13,6,27.3,0.2,0.7,33.3,54.8,-21.5
2024-25,Regular+Season,SAS,1610612759,San Antonio Spurs,Malachi Flynn,1630201,SAS,G,3,2,9.5,0.3,0.7,50.0,55.7,-5.7
2024-25,Regular+Season,NYK,1610612752,New York Knicks,Anton Watson,1641817,NYK,F,6,4,57.1,0.7,0.7,100,59.5,40.6
2024-25,Regular+Season,GSW,1610612744,Golden State Warriors,Jackson Rowe,1642050,GSW,F,5,3,21.4,0.4,0.6,66.7,58.7,8.0
2024-25,Regular+Season,DEN,1610612743,Denver Nuggets,PJ Hall,1641790,DEN,C,12,6,21.9,0.3,0.6,42.9,60.9,-18.0
2024-25,Regular+Season,NOP,1610612740,New Orleans Pelicans,Matt Ryan,1630346,NOP,F,12,5,29.2,0.3,0.6,57.1,60.6,-3.5
2024-25,Regular+Season,SAC,1610612758,Sacramento Kings,Mason Jones,1630222,SAC,G,7,4,33.3,0.1,0.6,25.0,65.3,-40.3
2024-25,Regular+Season,POR,1610612757,Portland Trail Blazers,Taze Moore,1631386,POR,G,2,1,14.3,0.0,0.5,0.0,66.2,-66.2
2024-25,Regular+Season,SAS,1610612759,San Antonio Spurs,Harrison Ingram,1631127,SAS,F,4,2,25.0,0.3,0.5,50.0,66.5,-16.5
2024-25,Regular+Season,ORL,1610612753,Orlando Magic,Mac McClung,1630644,ORL,G,2,1,50.0,0.5,0.5,100,57.8,42.2
2024-25,Regular+Season,LAL,1610612747,Los Angeles Lakers,Quincy Olivari,1642439,LAL,G,2,1,33.3,0.5,0.5,100,71.3,28.7
2024-25,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Malevy Leons,1642502,OKC,F,4,2,28.6,0.3,0.5,50.0,58.5,-8.5
2024-25,Regular+Season,MIA,1610612748,Miami Heat,Josh Christopher,1630528,MIA,G,9,2,17.4,0.3,0.4,75.0,62.8,12.2
2024-25,Regular+Season,MIL,1610612749,Milwaukee Bucks,Stanley Umude,1630649,MIL,G,16,6,18.9,0.3,0.4,57.1,65.7,-8.5
2024-25,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Leonard Miller,1631159,MIN,F,7,2,33.3,0.4,0.4,100,60.4,39.6
2024-25,Regular+Season,DET,1610612765,Detroit Pistons,Bobi Klintman,1641752,DET,F,5,1,20.0,0.2,0.4,50.0,53.8,-3.8
2024-25,Regular+Season,MIL,1610612749,Milwaukee Bucks,Liam Robbins,1641857,MIL,C,10,4,21.1,0.3,0.4,75.0,64.9,10.1
2024-25,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Joe Ingles,204060,MIN,F-G,11,3,12.9,0.3,0.4,75.0,57.4,17.6
2024-25,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Tristen Newton,1641803,MIN,G,3,1,12.5,0.0,0.3,0.0,63.6,-63.6
