SEASON,SEASON_TYPE,TEAM_ABB,TEAM_ID,TEAM_NAME,PLAYER_NAME,PLAYER_ID,PLAYER_LAST_TEAM_ABBREVIATION,PLAYER_POSITION,GP,G,FREQ,FG3M,FG3A,FG3_PCT,NS_FG3_PCT,PLUSMINUS
2021-22,Regular+Season,POR,1610612757,Portland Trail Blazers,Eric Bledsoe,202339,POR,G,54,52,39.5,1.3,3.6,35.7,35.6,0.1
2021-22,Regular+Season,SAC,1610612758,Sacramento Kings,Justin Holiday,203200,SAC,F-G,74,72,37.0,1.4,3.6,39.7,36.1,3.6
2021-22,Regular+Season,BKN,1610612751,Brooklyn Nets,Kessler Edwards,1630556,BKN,F,44,42,34.3,1.3,3.6,36.1,34.6,1.5
2021-22,Regular+Season,ATL,1610612737,Atlanta Hawks,Danilo Gallinari,201568,ATL,F,66,63,39.2,1.2,3.6,34.9,35.3,-0.4
2021-22,Regular+Season,DEN,1610612743,Denver Nuggets,Michael Porter Jr.,1629008,DEN,F,9,7,35.6,1.1,3.6,31.3,37.0,-5.7
2021-22,Regular+Season,DEN,1610612743,Denver Nuggets,Monte Morris,1628420,DEN,G,75,75,38.4,1.1,3.5,32.0,36.1,-4.1
2021-22,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Jeremiah Robinson-Earl,1630526,OKC,F,49,46,30.7,1.2,3.5,33.9,35.7,-1.8
2021-22,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Jarred Vanderbilt,1629020,MIN,F,74,70,35.7,1.1,3.5,32.3,35.1,-2.8
2021-22,Regular+Season,DAL,1610612742,Dallas Mavericks,Tim Hardaway Jr.,203501,DAL,G-F,42,41,37.2,1.2,3.5,33.6,34.5,-1.0
2021-22,Regular+Season,IND,1610612754,Indiana Pacers,Duane Washington Jr.,1630613,IND,G,46,44,41.0,1.4,3.5,39.9,35.4,4.5
2021-22,Regular+Season,BKN,1610612751,Brooklyn Nets,James Johnson,201949,BKN,F,61,58,42.6,1.4,3.5,39.0,35.3,3.6
2021-22,Regular+Season,IND,1610612754,Indiana Pacers,Terry Taylor,1630678,IND,F,31,30,34.1,1.6,3.5,45.4,35.1,10.3
2021-22,Regular+Season,ORL,1610612753,Orlando Magic,Chuma Okeke,1629643,ORL,F,70,69,36.0,1.2,3.5,34.6,35.0,-0.4
2021-22,Regular+Season,BKN,1610612751,Brooklyn Nets,Joe Harris,203925,BKN,G-F,14,14,33.6,1.0,3.4,29.2,35.5,-6.3
2021-22,Regular+Season,DAL,1610612742,Dallas Mavericks,Maxi Kleber,1628467,DAL,F,59,55,29.5,1.1,3.4,30.7,34.5,-3.8
2021-22,Regular+Season,SAC,1610612758,Sacramento Kings,Maurice Harkless,203090,SAC,F-G,46,38,45.1,1.1,3.4,31.2,35.3,-4.0
2021-22,Regular+Season,HOU,1610612745,Houston Rockets,Dennis Schröder,203471,HOU,G,64,61,34.5,1.1,3.4,33.5,35.4,-1.9
2021-22,Regular+Season,MIL,1610612749,Milwaukee Bucks,Jordan Nwora,1629670,MIL,F,60,52,45.0,1.2,3.4,35.3,35.0,0.3
2021-22,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Isaac Okoro,1630171,CLE,F-G,67,60,33.9,1.0,3.4,30.0,35.5,-5.5
2021-22,Regular+Season,HOU,1610612745,Houston Rockets,Alperen Sengun,1630578,HOU,C,72,66,27.7,1.2,3.4,35.8,35.7,0.1
2021-22,Regular+Season,ORL,1610612753,Orlando Magic,Hassani Gravett,1629755,ORL,G,8,8,38.0,1.4,3.4,40.7,36.4,4.3
2021-22,Regular+Season,PHI,1610612755,Philadelphia 76ers,Georges Niang,1627777,PHI,F,76,74,35.9,1.4,3.4,41.4,34.9,6.5
2021-22,Regular+Season,MEM,1610612763,Memphis Grizzlies,Ziaire Williams,1630533,MEM,F,62,61,39.2,1.0,3.4,29.3,35.3,-6.0
2021-22,Regular+Season,IND,1610612754,Indiana Pacers,Ricky Rubio,201937,IND,G,34,32,36.0,0.8,3.4,25.4,34.4,-8.9
2021-22,Regular+Season,PHI,1610612755,Philadelphia 76ers,Danny Green,201980,PHI,G,62,59,35.1,1.3,3.3,40.1,35.3,4.8
2021-22,Regular+Season,GSW,1610612744,Golden State Warriors,Damion Lee,1627814,GSW,G-F,63,61,44.8,1.1,3.3,34.3,35.3,-1.0
2021-22,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Georgios Kalaitzakis,1630686,OKC,F,9,8,47.6,1.6,3.3,46.7,34.9,11.7
2021-22,Regular+Season,POR,1610612757,Portland Trail Blazers,Cameron McGriff,1630787,POR,F,3,3,55.6,1.3,3.3,40.0,31.7,8.3
2021-22,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Lindy Waters III,1630322,OKC,F,24,21,44.0,1.4,3.3,42.5,34.0,8.5
2021-22,Regular+Season,PHX,1610612756,Phoenix Suns,Cameron Johnson,1629661,PHX,F,66,63,34.3,1.2,3.3,35.2,35.6,-0.4
2021-22,Regular+Season,GSW,1610612744,Golden State Warriors,Kevon Looney,1626172,GSW,F,82,77,27.3,1.1,3.3,33.8,35.5,-1.7
2021-22,Regular+Season,WAS,1610612764,Washington Wizards,Rui Hachimura,1629060,WAS,F,42,39,39.8,1.5,3.3,44.6,36.0,8.6
2021-22,Regular+Season,LAC,1610612746,Los Angeles Clippers,Isaiah Hartenstein,1628392,LAC,C-F,68,61,26.5,1.1,3.3,32.9,34.0,-1.1
2021-22,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Malik Beasley,1627736,MIN,G,79,73,43.6,1.1,3.3,32.6,35.7,-3.2
2021-22,Regular+Season,ORL,1610612753,Orlando Magic,R.J. Hampton,1630181,ORL,G,64,59,41.7,1.3,3.3,39.8,36.0,3.8
2021-22,Regular+Season,WAS,1610612764,Washington Wizards,Kentavious Caldwell-Pope,203484,WAS,G,77,74,34.9,1.1,3.3,34.3,36.0,-1.8
2021-22,Regular+Season,CHI,1610612741,Chicago Bulls,DeMar DeRozan,201942,CHI,G-F,76,74,32.8,1.1,3.3,34.0,35.3,-1.3
2021-22,Regular+Season,POR,1610612757,Portland Trail Blazers,Kris Dunn,1627739,POR,G,14,13,33.1,1.4,3.3,41.3,34.0,7.3
2021-22,Regular+Season,ATL,1610612737,Atlanta Hawks,Clint Capela,203991,ATL,C,74,67,23.2,1.1,3.3,34.2,34.5,-0.4
2021-22,Regular+Season,TOR,1610612761,Toronto Raptors,Thaddeus Young,201152,TOR,F,51,46,40.2,1.1,3.3,34.1,34.3,-0.1
2021-22,Regular+Season,CHA,1610612766,Charlotte Hornets,Montrezl Harrell,1626149,CHA,F-C,71,67,28.6,1.0,3.3,31.5,34.9,-3.4
2021-22,Regular+Season,SAC,1610612758,Sacramento Kings,Damian Jones,1627745,SAC,C,53,46,29.8,1.4,3.3,42.8,35.5,7.3
2021-22,Regular+Season,DET,1610612765,Detroit Pistons,Cory Joseph,202709,DET,G,65,59,34.1,1.2,3.3,36.0,35.6,0.4
2021-22,Regular+Season,UTA,1610612762,Utah Jazz,Nickeil Alexander-Walker,1629638,UTA,G,64,60,38.5,1.2,3.3,35.6,35.6,0.0
2021-22,Regular+Season,MIA,1610612748,Miami Heat,Markieff Morris,202693,MIA,F,17,16,49.1,0.9,3.2,29.1,34.0,-5.0
2021-22,Regular+Season,LAC,1610612746,Los Angeles Clippers,Terance Mann,1629611,LAC,G-F,81,76,31.8,1.1,3.2,35.6,35.5,0.1
2021-22,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Tre Mann,1630544,OKC,G,60,53,40.0,1.0,3.2,32.1,35.4,-3.3
2021-22,Regular+Season,CHA,1610612766,Charlotte Hornets,Mason Plumlee,203486,CHA,F-C,73,71,22.6,1.0,3.2,29.9,34.8,-4.9
2021-22,Regular+Season,PHI,1610612755,Philadelphia 76ers,Matisse Thybulle,1629680,PHI,G-F,66,61,32.9,0.8,3.2,24.1,36.0,-12.0
2021-22,Regular+Season,GSW,1610612744,Golden State Warriors,Nemanja Bjelica,202357,GSW,F,71,66,30.6,1.1,3.2,34.8,35.6,-0.8
2021-22,Regular+Season,MEM,1610612763,Memphis Grizzlies,Steven Adams,203500,MEM,C,76,67,22.8,1.1,3.2,33.3,34.2,-0.8
2021-22,Regular+Season,TOR,1610612761,Toronto Raptors,Chris Boucher,1628449,TOR,F-C,80,73,36.1,1.0,3.2,31.3,35.5,-4.2
2021-22,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Collin Sexton,1629012,CLE,G,11,11,34.7,0.8,3.2,25.7,35.9,-10.1
2021-22,Regular+Season,BKN,1610612751,Brooklyn Nets,LaMarcus Aldridge,200746,BKN,C-F,47,43,26.4,1.2,3.2,36.9,35.3,1.6
2021-22,Regular+Season,POR,1610612757,Portland Trail Blazers,Ben McLemore,203463,POR,G,62,58,48.0,1.2,3.1,39.5,36.0,3.5
2021-22,Regular+Season,NOP,1610612740,New Orleans Pelicans,Jaxson Hayes,1629637,NOP,C-F,70,63,35.9,1.0,3.1,31.8,34.7,-2.9
2021-22,Regular+Season,IND,1610612754,Indiana Pacers,Justin Anderson,1626147,IND,F-G,16,15,41.0,1.4,3.1,44.0,33.9,10.1
2021-22,Regular+Season,WAS,1610612764,Washington Wizards,Kyle Kuzma,1628398,WAS,F,66,65,25.3,1.0,3.1,33.0,35.7,-2.7
2021-22,Regular+Season,WAS,1610612764,Washington Wizards,Raul Neto,203526,WAS,G,68,65,34.9,1.1,3.1,36.0,35.4,0.6
2021-22,Regular+Season,DET,1610612765,Detroit Pistons,Kelly Olynyk,203482,DET,F-C,40,38,29.2,1.2,3.1,38.7,35.6,3.1
2021-22,Regular+Season,SAS,1610612759,San Antonio Spurs,Doug McDermott,203926,SAS,F,51,51,38.3,1.2,3.1,39.2,35.3,3.9
2021-22,Regular+Season,HOU,1610612745,Houston Rockets,Eric Gordon,201569,HOU,G,57,55,40.0,1.0,3.1,32.4,35.3,-2.9
2021-22,Regular+Season,NOP,1610612740,New Orleans Pelicans,Larry Nance Jr.,1626204,NOP,F-C,46,43,35.3,1.1,3.1,35.2,35.5,-0.3
2021-22,Regular+Season,CHI,1610612741,Chicago Bulls,Javonte Green,1629750,CHI,G-F,65,59,36.0,1.1,3.1,37.5,36.3,1.2
2021-22,Regular+Season,LAL,1610612747,Los Angeles Lakers,Avery Bradley,202340,LAL,G,62,56,38.5,1.2,3.1,39.8,36.0,3.8
2021-22,Regular+Season,TOR,1610612761,Toronto Raptors,Precious Achiuwa,1630173,TOR,F,73,64,26.9,1.0,3.1,32.0,35.4,-3.4
2021-22,Regular+Season,PHX,1610612756,Phoenix Suns,Torrey Craig,1628470,PHX,F,78,70,35.1,1.1,3.1,34.2,35.3,-1.1
2021-22,Regular+Season,DEN,1610612743,Denver Nuggets,Bones Hyland,1630538,DEN,G,68,64,41.9,1.0,3.1,32.2,35.0,-2.7
2021-22,Regular+Season,POR,1610612757,Portland Trail Blazers,Trendon Watford,1630570,POR,F,48,44,34.8,1.1,3.1,36.1,35.3,0.8
2021-22,Regular+Season,PHI,1610612755,Philadelphia 76ers,Furkan Korkmaz,1627788,PHI,G-F,63,58,41.2,1.0,3.1,32.6,35.7,-3.0
2021-22,Regular+Season,SAS,1610612759,San Antonio Spurs,Zach Collins,1628380,SAS,F-C,28,27,25.1,1.2,3.0,38.8,33.3,5.5
2021-22,Regular+Season,ORL,1610612753,Orlando Magic,Moritz Wagner,1629021,ORL,F-C,60,54,35.2,1.1,3.0,37.4,35.3,2.0
2021-22,Regular+Season,DET,1610612765,Detroit Pistons,Hamidou Diallo,1628977,DET,G,58,55,39.4,1.2,3.0,40.3,36.2,4.1
2021-22,Regular+Season,DET,1610612765,Detroit Pistons,Carsen Edwards,1629035,DET,G,4,2,42.9,0.8,3.0,25.0,35.8,-10.8
2021-22,Regular+Season,LAL,1610612747,Los Angeles Lakers,Stanley Johnson,1626169,LAL,F-G,48,46,28.0,1.1,3.0,36.1,35.1,1.0
2021-22,Regular+Season,IND,1610612754,Indiana Pacers,Oshae Brissett,1629052,IND,F-G,67,62,32.5,1.2,3.0,41.3,34.6,6.7
2021-22,Regular+Season,GSW,1610612744,Golden State Warriors,Jonathan Kuminga,1630228,GSW,F,65,57,37.0,1.0,3.0,32.8,35.4,-2.6
2021-22,Regular+Season,ORL,1610612753,Orlando Magic,Freddie Gillespie,1630273,ORL,C,9,9,33.8,1.6,3.0,51.9,35.3,16.6
2021-22,Regular+Season,POR,1610612757,Portland Trail Blazers,Greg Brown III,1630535,POR,F,42,36,45.3,1.1,3.0,35.7,34.9,0.8
2021-22,Regular+Season,DEN,1610612743,Denver Nuggets,Facundo Campazzo,1630267,DEN,G,58,54,43.5,1.1,3.0,35.6,34.5,1.2
2021-22,Regular+Season,NYK,1610612752,New York Knicks,Nerlens Noel,203457,NYK,C-F,25,23,27.5,1.3,3.0,44.0,34.5,9.5
2021-22,Regular+Season,TOR,1610612761,Toronto Raptors,Daniel Oturu,1630187,TOR,C,2,2,42.9,3.0,3.0,100,40.0,60.0
2021-22,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Scotty Hopson,203816,OKC,G-F,1,1,42.9,1.0,3.0,33.3,37.4,-4.1
2021-22,Regular+Season,NOP,1610612740,New Orleans Pelicans,Tony Snell,203503,NOP,G,51,49,43.3,1.1,3.0,35.5,35.2,0.3
2021-22,Regular+Season,POR,1610612757,Portland Trail Blazers,CJ Elleby,1629604,POR,F-G,52,48,37.0,1.1,3.0,38.7,35.7,3.0
2021-22,Regular+Season,IND,1610612754,Indiana Pacers,Myles Turner,1626167,IND,C-F,42,39,21.2,1.2,3.0,40.8,35.3,5.5
2021-22,Regular+Season,SAS,1610612759,San Antonio Spurs,Josh Richardson,1626196,SAS,G,65,56,36.8,1.1,3.0,36.3,35.4,0.8
2021-22,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Kenrich Williams,1629026,OKC,G-F,49,46,39.1,1.0,3.0,33.8,35.5,-1.7
2021-22,Regular+Season,LAL,1610612747,Los Angeles Lakers,Wenyen Gabriel,1629117,LAL,F,24,20,35.1,0.8,3.0,26.8,35.1,-8.3
2021-22,Regular+Season,POR,1610612757,Portland Trail Blazers,Joe Ingles,204060,POR,F-G,45,40,42.5,0.7,3.0,24.8,35.6,-10.8
2021-22,Regular+Season,POR,1610612757,Portland Trail Blazers,Keon Johnson,1630553,POR,G,34,32,37.0,0.9,2.9,30.0,35.7,-5.7
2021-22,Regular+Season,MEM,1610612763,Memphis Grizzlies,De'Anthony Melton,1629001,MEM,G,73,72,31.1,1.2,2.9,40.8,35.7,5.1
2021-22,Regular+Season,MIA,1610612748,Miami Heat,Javonte Smart,1630606,MIA,G,12,9,43.2,0.9,2.9,31.4,36.3,-4.8
2021-22,Regular+Season,DET,1610612765,Detroit Pistons,Saddiq Bey,1630180,DET,F,82,74,34.9,1.1,2.9,36.8,36.2,0.6
2021-22,Regular+Season,ATL,1610612737,Atlanta Hawks,Onyeka Okongwu,1630168,ATL,F-C,48,45,25.4,0.9,2.9,30.2,35.3,-5.0
2021-22,Regular+Season,ORL,1610612753,Orlando Magic,Markelle Fultz,1628365,ORL,G,18,17,40.3,1.0,2.9,34.6,34.9,-0.3
2021-22,Regular+Season,PHX,1610612756,Phoenix Suns,Frank Kaminsky,1626163,PHX,F-C,9,8,19.7,1.1,2.9,38.5,33.8,4.6
2021-22,Regular+Season,SAC,1610612758,Sacramento Kings,Trey Lyles,1626168,SAC,F,73,64,30.1,0.9,2.9,31.4,34.3,-2.9
2021-22,Regular+Season,SAS,1610612759,San Antonio Spurs,Joshua Primo,1630563,SAS,G,48,43,31.7,1.1,2.9,37.0,35.5,1.4
2021-22,Regular+Season,CHI,1610612741,Chicago Bulls,Patrick Williams,1630172,CHI,F,17,15,33.3,0.8,2.9,28.6,34.6,-6.0
2021-22,Regular+Season,GSW,1610612744,Golden State Warriors,Klay Thompson,202691,GSW,G,32,31,30.3,0.9,2.9,31.5,35.7,-4.1
2021-22,Regular+Season,DET,1610612765,Detroit Pistons,Cassius Stanley,1630199,DET,G,8,8,46.9,0.8,2.9,26.1,37.3,-11.2
2021-22,Regular+Season,POR,1610612757,Portland Trail Blazers,Jusuf Nurkić,203994,POR,C,56,54,20.8,1.2,2.9,41.6,35.0,6.6
2021-22,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Paul Watson,1628778,OKC,G,8,8,43.4,0.8,2.9,26.1,34.2,-8.1
2021-22,Regular+Season,ORL,1610612753,Orlando Magic,Terrence Ross,203082,ORL,G-F,63,58,42.8,1.1,2.9,36.5,35.8,0.7
2021-22,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Theo Maledon,1630177,OKC,G,47,44,35.0,1.3,2.9,43.7,35.2,8.5
2021-22,Regular+Season,BKN,1610612751,Brooklyn Nets,Blake Griffin,201933,BKN,F,55,49,29.5,1.0,2.9,34.2,35.1,-1.0
2021-22,Regular+Season,NYK,1610612752,New York Knicks,Quentin Grimes,1629656,NYK,G,42,38,42.7,1.2,2.9,42.5,35.8,6.7
2021-22,Regular+Season,HOU,1610612745,Houston Rockets,KJ Martin,1630231,HOU,F,78,71,40.3,0.8,2.9,29.1,34.9,-5.7
2021-22,Regular+Season,NYK,1610612752,New York Knicks,Taj Gibson,201959,NYK,F,51,45,38.0,1.0,2.9,34.2,35.2,-0.9
2021-22,Regular+Season,SAS,1610612759,San Antonio Spurs,Devin Vassell,1630170,SAS,G-F,71,64,30.8,1.0,2.8,36.0,34.9,1.1
2021-22,Regular+Season,IND,1610612754,Indiana Pacers,T.J. McConnell,204456,IND,G,27,26,34.4,1.0,2.8,34.2,36.3,-2.0
2021-22,Regular+Season,LAC,1610612746,Los Angeles Clippers,Amir Coffey,1629599,LAC,G-F,63,58,38.0,1.1,2.8,39.0,35.9,3.1
2021-22,Regular+Season,MEM,1610612763,Memphis Grizzlies,Brandon Clarke,1629634,MEM,F,64,58,34.2,1.1,2.8,37.8,35.3,2.5
2021-22,Regular+Season,BKN,1610612751,Brooklyn Nets,Andre Drummond,203083,BKN,C,73,65,26.1,1.1,2.8,39.0,35.1,3.9
2021-22,Regular+Season,NOP,1610612740,New Orleans Pelicans,Garrett Temple,202066,NOP,G-F,59,53,36.7,1.0,2.8,37.0,35.6,1.3
2021-22,Regular+Season,UTA,1610612762,Utah Jazz,Rudy Gay,200752,UTA,F-G,55,53,37.6,1.0,2.8,37.3,34.4,2.8
2021-22,Regular+Season,DEN,1610612743,Denver Nuggets,Zeke Nnaji,1630192,DEN,F-C,38,35,37.9,1.1,2.8,39.0,35.0,4.1
2021-22,Regular+Season,POR,1610612757,Portland Trail Blazers,Drew Eubanks,1629234,POR,F-C,70,61,28.3,1.0,2.8,36.8,34.8,2.0
2021-22,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Olivier Sarr,1630846,OKC,C,21,16,30.9,1.1,2.8,41.4,33.5,7.9
2021-22,Regular+Season,POR,1610612757,Portland Trail Blazers,Dennis Smith Jr.,1628372,POR,G,35,33,42.5,1.0,2.7,35.4,34.8,0.7
2021-22,Regular+Season,LAC,1610612746,Los Angeles Clippers,Luke Kennard,1628379,LAC,G,70,61,32.1,0.9,2.7,33.5,35.1,-1.6
2021-22,Regular+Season,UTA,1610612762,Utah Jazz,Danuel House Jr.,1627863,UTA,F-G,40,37,40.5,1.0,2.7,35.8,34.5,1.3
2021-22,Regular+Season,CHI,1610612741,Chicago Bulls,Ayo Dosunmu,1630245,CHI,G,77,67,28.6,0.8,2.7,31.0,35.4,-4.5
2021-22,Regular+Season,PHX,1610612756,Phoenix Suns,Cameron Payne,1626166,PHX,G,58,54,37.8,0.9,2.7,34.2,35.8,-1.6
2021-22,Regular+Season,DET,1610612765,Detroit Pistons,Isaiah Livers,1630587,DET,F,18,14,31.6,0.6,2.7,22.4,36.0,-13.6
2021-22,Regular+Season,MEM,1610612763,Memphis Grizzlies,Kyle Anderson,203937,MEM,F-G,69,63,33.4,0.9,2.7,33.5,35.4,-1.9
2021-22,Regular+Season,PHX,1610612756,Phoenix Suns,Aaron Holiday,1628988,PHX,G,60,55,43.1,0.9,2.7,33.1,35.1,-2.0
2021-22,Regular+Season,DEN,1610612743,Denver Nuggets,PJ Dozier,1628408,DEN,G-F,18,17,37.7,0.8,2.7,30.6,36.2,-5.6
2021-22,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Rajon Rondo,200765,CLE,G,38,35,40.1,1.0,2.7,35.9,36.3,-0.4
2021-22,Regular+Season,NOP,1610612740,New Orleans Pelicans,Jose Alvarado,1630631,NOP,G,49,43,45.2,0.9,2.7,32.3,35.1,-2.7
2021-22,Regular+Season,LAL,1610612747,Los Angeles Lakers,Wayne Ellington,201961,LAL,G,43,38,43.4,0.9,2.7,32.8,35.7,-2.9
2021-22,Regular+Season,CHI,1610612741,Chicago Bulls,Troy Brown Jr.,1628972,CHI,G-F,61,50,35.4,1.1,2.7,38.8,36.2,2.6
2021-22,Regular+Season,DAL,1610612742,Dallas Mavericks,Reggie Bullock Jr.,203493,DAL,G-F,68,63,29.4,0.8,2.7,30.1,35.5,-5.4
2021-22,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Taurean Prince,1627752,MIN,F,67,62,37.4,1.0,2.7,38.3,35.7,2.6
2021-22,Regular+Season,SAS,1610612759,San Antonio Spurs,Tre Jones,1630200,SAS,G,64,58,36.6,0.9,2.7,33.1,33.6,-0.5
2021-22,Regular+Season,WAS,1610612764,Washington Wizards,Corey Kispert,1630557,WAS,F,75,67,33.3,1.0,2.7,36.3,36.0,0.3
2021-22,Regular+Season,SAS,1610612759,San Antonio Spurs,Keita Bates-Diop,1628966,SAS,F,57,52,37.9,0.9,2.7,32.2,34.8,-2.5
2021-22,Regular+Season,ATL,1610612737,Atlanta Hawks,Wes Iwundu,1628411,ATL,F,3,3,29.6,1.3,2.7,50.0,38.2,11.8
2021-22,Regular+Season,ORL,1610612753,Orlando Magic,Jeff Dowtin Jr.,1630288,ORL,G,6,6,40.0,0.3,2.7,12.5,35.3,-22.8
2021-22,Regular+Season,DAL,1610612742,Dallas Mavericks,Dwight Powell,203939,DAL,F-C,82,74,23.0,0.9,2.7,33.9,35.2,-1.2
2021-22,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Cedi Osman,1626224,CLE,F,66,61,41.7,0.9,2.6,34.3,35.5,-1.2
2021-22,Regular+Season,MEM,1610612763,Memphis Grizzlies,John Konchar,1629723,MEM,G,72,64,35.8,0.9,2.6,33.2,35.4,-2.2
2021-22,Regular+Season,SAS,1610612759,San Antonio Spurs,Lonnie Walker IV,1629022,SAS,G-F,70,66,36.9,0.8,2.6,31.4,35.3,-4.0
2021-22,Regular+Season,PHI,1610612755,Philadelphia 76ers,Shake Milton,1629003,PHI,G-F,55,50,38.1,0.9,2.6,33.8,35.5,-1.7
2021-22,Regular+Season,NYK,1610612752,New York Knicks,Obi Toppin,1630167,NYK,F,71,66,44.2,0.8,2.6,32.1,35.4,-3.3
2021-22,Regular+Season,IND,1610612754,Indiana Pacers,Lance Stephenson,202362,IND,F,45,41,49.4,1.1,2.6,42.4,35.5,6.9
2021-22,Regular+Season,MIL,1610612749,Milwaukee Bucks,Serge Ibaka,201586,MIL,F,54,44,25.0,1.0,2.6,37.6,34.2,3.4
2021-22,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Isaiah Roby,1629676,OKC,F,45,38,24.1,0.7,2.6,27.4,35.1,-7.7
2021-22,Regular+Season,ATL,1610612737,Atlanta Hawks,Chaundee Brown Jr.,1630602,ATL,F,5,4,40.6,0.8,2.6,30.8,36.1,-5.4
2021-22,Regular+Season,MIL,1610612749,Milwaukee Bucks,Wesley Matthews,202083,MIL,G,49,45,32.9,0.8,2.6,32.3,35.4,-3.1
2021-22,Regular+Season,GSW,1610612744,Golden State Warriors,Gary Payton II,1627780,GSW,G,69,64,39.2,0.9,2.6,33.0,35.3,-2.3
2021-22,Regular+Season,IND,1610612754,Indiana Pacers,Jalen Smith,1630188,IND,F-C,49,39,29.0,0.9,2.6,34.1,34.9,-0.8
2021-22,Regular+Season,DET,1610612765,Detroit Pistons,Saben Lee,1630240,DET,G,34,31,35.5,0.6,2.6,24.1,34.7,-10.6
2021-22,Regular+Season,DET,1610612765,Detroit Pistons,Braxton Key,1630296,DET,F,11,9,32.2,0.6,2.5,21.4,35.6,-14.2
2021-22,Regular+Season,ATL,1610612737,Atlanta Hawks,Delon Wright,1626153,ATL,G,76,64,35.3,1.0,2.5,37.8,35.6,2.2
2021-22,Regular+Season,ORL,1610612753,Orlando Magic,Robin Lopez,201577,ORL,C,36,26,25.7,0.7,2.5,28.6,33.4,-4.8
2021-22,Regular+Season,SAC,1610612758,Sacramento Kings,Terence Davis,1629056,SAC,G,30,22,37.6,0.8,2.5,30.3,34.9,-4.6
2021-22,Regular+Season,DEN,1610612743,Denver Nuggets,Austin Rivers,203085,DEN,G,67,59,35.5,0.9,2.5,36.7,36.0,0.7
2021-22,Regular+Season,TOR,1610612761,Toronto Raptors,Khem Birch,203920,TOR,C,55,44,28.8,0.8,2.5,31.9,34.9,-3.0
2021-22,Regular+Season,CHI,1610612741,Chicago Bulls,Derrick Jones Jr.,1627884,CHI,F,49,47,33.8,1.0,2.5,38.2,35.3,2.9
2021-22,Regular+Season,MEM,1610612763,Memphis Grizzlies,Tyus Jones,1626145,MEM,G,72,71,39.2,0.8,2.5,32.6,35.6,-3.0
2021-22,Regular+Season,MIA,1610612748,Miami Heat,Kyle Guy,1629657,MIA,G,14,11,47.9,1.2,2.5,48.6,36.4,12.1
2021-22,Regular+Season,NOP,1610612740,New Orleans Pelicans,Jared Harper,1629607,NOP,G,4,4,55.6,1.0,2.5,40.0,34.7,5.3
2021-22,Regular+Season,WAS,1610612764,Washington Wizards,Jordan Schakel,1630648,WAS,G,4,3,66.7,0.5,2.5,20.0,34.4,-14.4
2021-22,Regular+Season,ATL,1610612737,Atlanta Hawks,Cameron Oliver,1628419,ATL,F,2,2,22.7,1.0,2.5,40.0,34.6,5.4
2021-22,Regular+Season,NOP,1610612740,New Orleans Pelicans,Willy Hernangomez,1626195,NOP,C-F,49,42,23.9,1.1,2.5,42.6,34.9,7.7
2021-22,Regular+Season,MIL,1610612749,Milwaukee Bucks,DeAndre' Bembry,1627761,MIL,G-F,55,49,34.9,0.7,2.5,28.5,35.5,-7.1
2021-22,Regular+Season,WAS,1610612764,Washington Wizards,Daniel Gafford,1629655,WAS,F-C,72,57,20.6,1.0,2.5,41.0,35.5,5.5
2021-22,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Lamar Stevens,1630205,CLE,F,62,50,35.2,0.8,2.5,31.4,35.7,-4.4
2021-22,Regular+Season,HOU,1610612745,Houston Rockets,Josh Christopher,1630528,HOU,G,72,65,36.9,0.9,2.5,36.7,35.4,1.3
2021-22,Regular+Season,SAC,1610612758,Sacramento Kings,Josh Jackson,1628367,SAC,G-F,49,45,38.3,1.0,2.5,40.0,35.9,4.1
2021-22,Regular+Season,WAS,1610612764,Washington Wizards,Tomas Satoransky,203107,WAS,G,54,46,39.5,0.8,2.4,32.8,35.0,-2.2
2021-22,Regular+Season,LAL,1610612747,Los Angeles Lakers,Kent Bazemore,203145,LAL,G-F,37,32,33.7,1.0,2.4,40.0,34.9,5.1
2021-22,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Dean Wade,1629731,CLE,F-C,49,40,31.7,1.0,2.4,40.3,35.3,5.1
2021-22,Regular+Season,PHX,1610612756,Phoenix Suns,JaVale McGee,201580,PHX,C-F,74,61,23.5,0.9,2.4,36.9,35.1,1.8
2021-22,Regular+Season,GSW,1610612744,Golden State Warriors,Andre Iguodala,2738,GSW,G-F,31,27,33.3,0.6,2.4,24.0,35.8,-11.8
