SEASON,SEASON_TYPE,PLAYER_NAME,PLAYER_ID,TEAM_ABB,AGE,GP,W,L,MIN,POINTS,DRIVE_PTS,DRIVE_FG_PCT,CATCH_SHOOT_PTS,CATCH_SHOOT_FG_PCT,PULL_UP_PTS,PULL_UP_FG_PCT,PAINT_TOUCH_PTS,PAINT_TOUCH_FG_PCT,POST_TOUCH_PTS,POST_TOUCH_FG_PCT,ELBOW_TOUCH_PTS,ELBOW_TOUCH_FG_PCT,EFF_FG_PCT
2019-20,All+Star,BKN,,29,10,19,22.5,9.1,1.1,42.1,4.4,31.4,0.7,47.1,0.9,100,0.0,0.0,0.3,100,52.0,0,0
2019-20,All+Star,NOP,,24,6,18,28.9,22.8,11.2,50.8,0.0,0.0,0.5,28.6,4.5,66.2,1.2,52.9,1.6,64.3,57.4,0,0
2019-20,PlayIn,TOR,,4,0,4,7.3,4.3,0.0,0.0,2.3,42.9,0.0,0.0,1.0,100,0.0,0.0,0.0,0.0,43.3,0,0
2019-20,PlayIn,MIL,,34,16,18,29.2,10.2,0.2,57.1,6.7,43.2,2.5,41.1,0.2,60.0,0.0,0.0,0.0,0.0,62.4,0,0
2019-20,PlayIn,WAS,,20,4,16,6.9,1.8,0.5,20.0,0.3,28.6,0.3,25.0,0.2,66.7,0.0,0.0,0.0,0.0,33.3,0,0
2019-20,PlayIn,DEN,,16,11,5,27.3,18.1,3.3,50.0,4.5,41.7,2.8,36.7,5.4,71.7,1.1,33.3,0.9,55.6,60.2,0,0
2019-20,PlayIn,HOU,,28,20,8,13.9,6.3,1.5,51.6,3.5,40.7,0.8,26.7,0.0,0.0,0.0,0.0,0.1,33.3,54.7,0,0
2019-20,PlayIn,IND,,19,3,16,29.9,14.6,3.4,36.9,7.2,40.7,2.1,28.8,0.4,27.3,0.0,0.0,0.1,16.7,48.9,0,0
2019-20,PlayIn,OKC,,26,20,6,22.9,10.4,2.3,40.3,4.3,40.2,1.2,30.6,1.1,86.7,0.0,0.0,0.2,33.3,55.3,0,0
2019-20,PlayIn,UTA,,31,11,20,23.4,10.1,1.6,45.2,3.7,33.9,2.5,41.0,1.5,66.7,0.0,0.0,0.2,50.0,51.6,0,0
2019-20,PlayIn,PHI,,27,17,10,16.7,3.9,0.1,25.0,0.2,40.0,0.0,0.0,2.6,60.9,0.1,100,0.3,50.0,58.5,0,0
2019-20,PlayIn,LAL,,15,8,7,5.8,1.3,0.5,50.0,0.0,0.0,0.0,0.0,0.4,42.9,0.0,0.0,0.1,100,38.9,0,0
2019-20,PlayIn,OKC,,37,32,5,26.2,14.2,7.3,52.6,2.4,31.9,2.6,46.7,0.9,72.7,0.0,0.0,0.5,81.8,52.9,0,0
2019-20,PlayIn,GSW,,20,11,9,19.4,6.9,0.4,50.0,5.1,36.8,0.2,33.3,0.8,46.2,0.5,66.7,0.3,75.0,51.2,0,0
2019-20,PlayIn,OKC,,27,22,5,18.6,6.0,0.8,38.9,2.9,32.5,0.3,27.3,0.8,64.7,0.0,0.0,0.4,75.0,51.4,0,0
2019-20,PlayIn,WAS,,28,8,20,28.2,17.3,4.0,46.0,3.4,37.1,1.1,34.9,5.6,61.5,0.8,47.4,3.3,56.1,54.1,0,0
2019-20,PlayIn,TOR,,4,1,3,5.8,1.8,0.0,0.0,0.8,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.8,0,0
2019-20,PlayIn,HOU,,28,18,10,34.3,21.8,6.6,53.3,2.7,36.3,2.5,35.4,4.0,53.4,2.9,57.1,2.7,59.6,53.4,0,0
2019-20,PlayIn,BOS,,6,4,2,5.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.3,50.0,0.0,0.0,0.0,0.0,50.0,0,0
2019-20,PlayIn,HOU,,35,22,13,36.7,18.3,6.3,48.6,1.3,23.0,1.5,31.0,5.8,72.7,0.0,0.0,0.9,57.1,52.8,0,0
2019-20,PlayIn,MIL,,22,10,12,7.7,1.5,0.4,57.1,0.4,27.3,0.4,50.0,0.1,100,0.0,0.0,0.0,0.0,48.1,0,0
2019-20,PlayIn,PHI,,32,19,13,20.2,7.3,0.0,0.0,1.5,37.2,0.1,100,4.4,56.3,0.3,80.0,0.3,40.0,56.2,0,0
2019-20,PlayIn,MIL,,15,5,10,6.5,1.5,0.1,33.3,0.4,14.3,0.2,20.0,0.4,75.0,0.0,0.0,0.0,0.0,35.4,0,0
2019-20,PlayIn,IND,,30,5,25,31.7,17.6,7.6,51.0,3.4,42.7,6.2,38.7,0.5,63.6,0.1,25.0,0.3,66.7,51.1,0,0
2019-20,PlayIn,MIA,,32,16,16,31.4,15.5,4.0,44.7,4.5,40.0,2.8,38.6,2.2,60.7,0.7,52.4,0.5,66.7,53.7,0,0
2019-20,PlayIn,BOS,,38,24,14,24.0,13.4,3.4,50.5,4.8,47.3,5.0,38.5,0.2,80.0,0.0,0.0,0.2,100,55.6,0,0
2019-20,PlayIn,ORL,,39,21,18,30.1,15.4,4.4,48.9,3.1,36.3,2.3,29.2,1.6,67.5,0.1,50.0,0.4,77.8,51.8,0,0
2019-20,PlayIn,DAL,,19,10,9,31.1,20.3,2.9,42.6,2.2,32.7,3.2,36.7,8.8,67.6,1.2,40.0,2.9,48.8,52.2,0,0
2019-20,PlayIn,MIN,,31,20,11,34.7,29.2,10.5,60.8,3.9,53.2,10.2,39.0,0.8,45.5,0.4,26.3,0.5,50.0,58.6,0,0
2019-20,PlayIn,WAS,,16,0,16,4.3,1.8,0.4,66.7,0.6,60.0,0.0,0.0,0.5,66.7,0.0,0.0,0.1,100,78.1,0,0
2019-20,PlayIn,CHA,,6,1,5,8.8,3.5,1.0,60.0,2.0,50.0,0.5,50.0,0.0,0.0,0.0,0.0,0.0,0.0,65.6,0,0
2019-20,PlayIn,NYK,,25,16,9,9.5,1.6,0.1,50.0,0.0,0.0,0.0,0.0,1.3,57.1,0.0,0.0,0.1,25.0,50.0,0,0
2019-20,PlayIn,ATL,,29,16,13,10.9,5.3,0.3,40.0,2.5,46.2,0.1,33.3,1.2,77.3,0.0,0.0,0.5,87.5,67.9,0,0
2019-20,PlayIn,DET,,33,23,10,26.3,11.3,3.3,46.4,0.4,22.7,0.9,36.6,3.2,61.3,0.1,0.0,1.1,59.3,51.7,0,0
2019-20,PlayIn,LAL,,23,15,8,35.3,26.6,10.6,64.0,3.7,42.0,7.0,37.3,0.6,71.4,0.0,0.0,0.4,60.0,59.0,0,0
2019-20,PlayIn,CHI,,32,15,17,26.2,14.5,4.3,49.1,4.7,42.4,1.3,59.3,0.7,66.7,0.0,0.0,0.3,66.7,60.5,0,0
2019-20,PlayIn,MIA,,28,13,15,30.8,16.8,4.4,43.6,4.1,37.5,3.2,38.2,3.6,64.2,1.0,37.0,2.0,57.1,49.5,0,0
2019-20,PlayIn,BOS,,33,22,11,11.6,2.8,0.3,100,1.8,41.7,0.4,71.4,0.1,66.7,0.0,0.0,0.0,0.0,68.9,0,0
2019-20,PlayIn,BKN,,12,3,9,16.9,5.4,2.4,52.6,1.8,28.0,0.7,25.0,0.3,20.0,0.0,0.0,0.0,0.0,42.7,0,0
2019-20,PlayIn,IND,,28,6,22,24.1,6.7,1.0,37.5,3.3,32.0,0.7,38.1,0.4,40.0,0.0,0.0,0.1,0.0,47.7,0,0
2019-20,PlayIn,IND,,24,5,19,32.1,17.8,4.0,45.7,4.3,42.7,5.0,39.3,2.6,71.0,0.1,0.0,1.0,52.9,50.6,0,0
2019-20,PlayIn,WAS,,23,7,16,27.2,10.3,2.6,39.1,2.9,28.9,0.2,10.5,1.6,76.2,0.0,0.0,0.5,75.0,44.4,0,0
2019-20,PlayIn,SAS,,11,8,3,5.9,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.7,66.7,0.0,0.0,0.0,0.0,66.7,0,0
2019-20,PlayIn,POR,,6,4,2,16.3,6.0,2.7,58.3,1.0,16.7,0.7,28.6,0.3,50.0,0.0,0.0,0.0,0.0,44.1,0,0
2019-20,PlayIn,MIL,,37,17,20,23.5,13.0,0.9,47.1,6.2,45.3,2.7,51.1,2.2,57.8,1.5,50.0,0.6,61.1,58.4,0,0
2019-20,PlayIn,DET,,6,5,1,8.8,2.8,0.3,33.3,1.5,27.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,0,0
2019-20,PlayIn,LAC,,16,5,11,22.5,8.0,2.2,45.8,1.9,27.0,3.9,42.9,0.1,33.3,0.0,0.0,0.0,0.0,47.9,0,0
2019-20,PlayIn,MIN,,29,19,10,13.9,6.4,1.3,57.1,1.8,31.6,2.0,43.8,0.1,66.7,0.0,0.0,0.1,100,55.8,0,0
2019-20,PlayIn,LAC,,6,2,4,20.2,8.2,0.7,10.0,3.5,43.8,1.3,22.2,1.3,50.0,0.0,0.0,0.0,0.0,44.8,0,0
2019-20,PlayIn,OKC,,29,24,5,11.2,5.2,0.1,20.0,1.9,34.6,0.1,33.3,2.6,80.0,0.0,0.0,0.5,66.7,61.8,0,0
2019-20,PlayIn,GSW,,39,21,18,27.1,11.9,3.3,51.1,3.4,38.8,3.9,39.6,0.8,59.1,0.1,100,0.5,66.7,55.3,0,0
2019-20,PlayIn,MEM,,2,1,1,10.2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,50.0,0.0,0.0,1.0,50.0,33.3,0,0
2019-20,PlayIn,TOR,,38,23,15,33.7,21.8,6.2,52.3,4.9,37.5,8.3,46.9,1.8,78.0,1.1,48.5,0.6,42.3,52.4,0,0
2019-20,PlayIn,CHA,,22,11,11,29.7,19.4,5.2,40.7,6.4,36.2,4.5,32.8,1.4,75.0,0.0,0.0,1.0,58.8,48.4,0,0
2019-20,PlayIn,DAL,,33,13,20,22.5,11.8,6.5,47.6,1.2,19.7,1.8,38.6,0.2,50.0,0.0,0.0,0.1,66.7,45.9,0,0
2019-20,PlayIn,UTA,,36,11,25,19.8,10.1,2.6,63.6,3.7,33.8,2.0,35.3,0.3,30.0,0.0,0.0,0.1,33.3,52.2,0,0
2019-20,PlayIn,LAL,,19,9,10,7.8,1.5,0.3,33.3,0.6,33.3,0.5,25.0,0.2,66.7,0.0,0.0,0.0,0.0,38.6,0,0
2019-20,PlayIn,LAC,,31,14,17,16.9,6.3,0.4,23.1,4.3,34.4,0.7,37.0,0.8,52.6,0.6,57.1,0.3,33.3,48.1,0,0
2019-20,PlayIn,OKC,,21,18,3,7.6,1.4,0.3,50.0,0.1,16.7,0.0,0.0,0.4,100,0.0,0.0,0.0,0.0,46.3,0,0
2019-20,PlayIn,DEN,,38,25,13,24.7,7.2,1.3,34.5,1.5,33.9,0.4,24.2,2.1,63.0,0.0,0.0,0.7,61.1,50.0,0,0
2019-20,PlayIn,NOP,,25,5,20,19.7,8.0,2.8,39.7,2.0,44.7,1.0,45.8,0.5,80.0,0.0,0.0,0.1,50.0,55.4,0,0
2019-20,PlayIn,WAS,,37,10,27,27.3,9.5,1.4,33.3,3.2,41.5,4.7,44.5,0.1,50.0,0.0,0.0,0.0,0.0,52.3,0,0
2019-20,PlayIn,GSW,,33,16,17,17.4,7.5,0.9,60.0,3.6,35.7,1.0,27.1,1.0,65.2,0.0,0.0,0.6,90.9,53.0,0,0
2019-20,PlayIn,ATL,,35,10,25,30.9,18.8,5.3,50.3,4.1,39.2,8.4,45.8,0.3,50.0,0.0,0.0,0.6,66.7,54.4,0,0
2019-20,PlayIn,DET,,32,23,9,35.6,26.7,11.2,49.3,2.0,28.8,8.5,42.7,0.9,47.4,0.8,60.0,0.6,53.3,51.4,0,0
2019-20,PlayIn,ATL,,9,5,4,4.9,2.2,0.0,0.0,1.7,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,50.0,60.7,0,0
2019-20,PlayIn,POR,,31,15,16,20.9,10.3,2.7,47.3,4.8,36.0,1.8,32.4,0.3,100,0.0,0.0,0.1,100,48.8,0,0
2019-20,PlayIn,DAL,,31,11,20,10.0,1.8,0.6,33.3,0.3,21.1,0.1,16.7,0.1,33.3,0.0,0.0,0.1,50.0,37.9,0,0
2019-20,PlayIn,LAC,,24,8,16,8.8,3.2,0.8,21.1,1.0,34.8,0.2,14.3,0.4,50.0,0.0,0.0,0.1,100,40.4,0,0
2019-20,PlayIn,MEM,,37,15,22,23.7,12.0,2.3,45.2,3.8,48.0,5.4,48.8,0.6,69.2,0.0,0.0,0.2,60.0,62.6,0,0
2019-20,PlayIn,BKN,,14,3,11,25.4,19.6,8.6,48.3,1.9,37.5,7.9,39.7,0.6,75.0,0.0,0.0,0.4,66.7,49.3,0,0
2019-20,PlayIn,WAS,,21,3,18,16.9,9.2,1.3,37.5,0.9,37.5,1.8,25.9,2.3,61.1,0.2,100,0.5,50.0,50.3,0,0
2019-20,PlayIn,DEN,,28,20,8,30.6,11.7,1.1,33.3,4.8,40.2,1.9,42.0,1.2,84.2,0.0,0.0,0.6,63.6,57.1,0,0
2019-20,PlayIn,DET,,28,20,8,20.0,8.3,2.0,40.7,2.6,40.3,1.6,31.0,0.6,77.8,0.0,0.0,0.4,80.0,52.9,0,0
2019-20,PlayIn,SAS,,29,21,8,7.6,2.1,0.2,37.5,0.9,23.7,0.2,42.9,0.3,50.0,0.0,0.0,0.0,0.0,38.9,0,0
2019-20,PlayIn,OKC,,37,30,7,27.0,7.5,1.1,31.7,3.6,35.2,0.6,36.0,0.3,46.2,0.0,0.0,0.2,80.0,51.2,0,0
2019-20,PlayIn,MEM,,35,14,21,26.7,13.7,3.3,46.4,3.7,33.8,1.8,37.0,2.7,75.0,0.2,100,0.5,77.8,53.6,0,0
2019-20,PlayIn,MEM,,2,0,2,15.3,3.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,40.0,0.0,0.0,0.5,0.0,37.5,0,0
2019-20,PlayIn,DET,,16,15,1,9.6,3.3,0.1,50.0,2.8,37.5,0.3,25.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0,0
2019-20,PlayIn,OKC,,33,27,6,29.0,18.2,3.4,55.9,4.4,40.9,1.9,46.9,6.6,74.6,0.8,58.8,1.4,61.8,63.3,0,0
2019-20,PlayIn,BOS,,8,3,5,11.3,2.3,0.0,0.0,0.4,9.1,0.0,0.0,1.0,80.0,0.0,0.0,0.3,100,34.1,0,0
2019-20,PlayIn,CLE,,3,2,1,5.8,3.0,1.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.1,0,0
2019-20,PlayIn,LAL,,4,1,3,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2019-20,PlayIn,LAC,,16,4,12,14.2,2.9,0.8,37.5,0.6,27.3,1.8,28.9,0.0,0.0,0.0,0.0,0.0,0.0,41.1,0,0
2019-20,PlayIn,OKC,,26,23,3,5.3,1.8,0.1,0.0,1.3,31.4,0.1,20.0,0.1,0.0,0.0,0.0,0.1,100,45.5,0,0
2019-20,PlayIn,DEN,,14,10,4,28.9,9.5,1.0,42.9,1.6,29.6,0.3,14.3,3.3,70.4,0.0,0.0,1.4,58.3,49.1,0,0
2019-20,PlayIn,MEM,,12,4,8,15.5,2.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,52.2,0.0,0.0,0.1,0.0,41.9,0,0
2019-20,PlayIn,TOR,,2,0,2,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2019-20,PlayIn,HOU,,32,19,13,11.5,3.6,0.1,40.0,0.0,0.0,0.0,0.0,3.1,53.6,0.0,0.0,0.4,55.6,53.1,0,0
2019-20,PlayIn,CHI,,18,9,9,28.0,18.6,7.5,57.3,4.9,39.0,2.7,27.5,0.3,100,0.0,0.0,0.3,66.7,52.9,0,0
2019-20,PlayIn,IND,,4,0,4,13.8,1.8,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0,0
2019-20,PlayIn,UTA,,24,6,18,14.5,4.4,1.2,46.2,0.9,17.9,0.2,33.3,0.8,75.0,0.0,0.0,0.3,100,45.2,0,0
2019-20,PlayIn,DET,,1,0,1,6.8,2.0,2.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,0,0
2019-20,PlayIn,MIL,,26,11,15,15.1,6.7,3.5,52.4,0.9,27.6,2.9,45.3,0.2,50.0,0.0,0.0,0.0,0.0,49.1,0,0
2019-20,PlayIn,PHX,,38,23,15,28.0,13.4,2.7,44.9,5.7,51.8,4.8,35.5,0.3,75.0,0.0,0.0,0.1,66.7,57.2,0,0
2019-20,PlayIn,TOR,,32,18,14,19.7,7.1,0.6,50.0,1.5,34.0,0.2,28.6,2.8,60.3,0.1,100,1.0,59.1,57.4,0,0
2019-20,PlayIn,CHA,,31,11,20,23.9,15.2,6.2,50.0,3.0,47.0,2.2,29.0,0.7,55.6,0.0,0.0,0.3,28.6,54.8,0,0
2019-20,PlayIn,DAL,,37,14,23,34.5,18.7,8.6,54.4,1.5,28.2,4.2,35.6,1.6,59.1,0.2,42.9,0.9,61.9,50.4,0,0
2019-20,PlayIn,ATL,,19,2,17,19.5,9.2,1.9,63.6,3.9,41.7,0.9,31.6,0.6,83.3,0.0,0.0,0.0,0.0,62.2,0,0
2019-20,PlayIn,CLE,,34,21,13,17.5,4.9,1.6,49.1,0.7,42.1,1.6,40.7,0.5,75.0,0.0,0.0,0.4,100,55.8,0,0
2019-20,PlayIn,DEN,,5,3,2,4.4,0.8,0.4,50.0,0.0,0.0,0.0,0.0,0.4,100,0.0,0.0,0.0,0.0,20.0,0,0
2019-20,PlayIn,DAL,,26,9,17,19.0,10.2,3.8,52.0,2.2,32.2,4.0,37.3,0.2,50.0,0.1,100,0.0,0.0,47.6,0,0
2019-20,PlayIn,DEN,,9,5,4,13.7,4.6,0.0,0.0,3.0,42.9,0.3,100,0.7,40.0,0.0,0.0,0.0,0.0,62.1,0,0
2019-20,PlayIn,SAC,,1,0,1,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,50.0,0.0,0.0,0.0,0.0,20.0,0,0
2019-20,PlayIn,CHI,,23,10,13,10.4,2.6,0.5,42.9,0.7,25.0,0.1,20.0,0.3,50.0,0.0,0.0,0.1,100,47.5,0,0
2019-20,PlayIn,LAL,,31,19,12,13.3,5.2,1.1,51.9,2.3,33.3,1.0,48.3,0.6,61.5,0.0,0.0,0.2,75.0,53.9,0,0
2019-20,PlayIn,DAL,,27,8,19,20.7,8.2,0.9,47.4,0.1,100,0.1,33.3,5.4,70.9,0.4,66.7,1.1,66.7,62.3,0,0
2019-20,PlayIn,DET,,30,22,8,16.4,7.6,2.5,44.1,2.2,48.9,2.0,31.6,0.5,87.5,0.0,0.0,0.1,66.7,50.3,0,0
2019-20,PlayIn,BKN,,21,8,13,19.3,7.5,2.9,43.6,2.9,37.7,0.6,23.8,0.8,66.7,0.0,0.0,0.4,50.0,46.9,0,0
2019-20,PlayIn,SAC,,5,1,4,8.3,1.0,0.0,0.0,0.6,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0,0
2019-20,PlayIn,CLE,,23,12,11,30.4,17.7,6.6,50.0,3.7,38.7,5.7,38.3,0.3,50.0,0.0,0.0,0.1,100,52.3,0,0
2019-20,PlayIn,SAS,,11,7,4,6.2,2.9,1.7,53.3,0.3,33.3,0.5,66.7,0.2,50.0,0.0,0.0,0.0,0.0,58.0,0,0
2019-20,PlayIn,MIA,,34,19,15,29.7,9.3,4.5,54.3,2.5,38.4,2.0,48.3,0.1,50.0,0.0,0.0,0.1,66.7,54.6,0,0
2019-20,PlayIn,BKN,,34,11,23,17.6,7.5,0.5,50.0,0.4,20.8,0.1,25.0,5.3,70.1,0.4,62.5,1.0,64.0,61.7,0,0
2019-20,PlayIn,SAS,,29,21,8,32.5,21.0,7.6,50.0,2.4,29.6,8.1,43.2,1.0,73.7,0.1,100,0.4,75.0,53.4,0,0
2019-20,PlayIn,CLE,,34,19,15,27.2,14.3,3.2,45.5,4.4,34.2,3.2,41.5,1.4,69.0,0.0,0.0,0.7,69.2,50.1,0,0
2019-20,PlayIn,GSW,,14,9,5,20.5,9.7,2.6,35.5,3.9,39.6,0.5,13.6,1.0,70.0,0.0,0.0,0.3,66.7,47.4,0,0
2019-20,PlayIn,NOP,,2,0,2,11.7,4.5,0.0,0.0,0.0,0.0,0.0,0.0,4.5,100,0.0,0.0,1.0,100,80.0,0,0
2019-20,PlayIn,SAC,,38,8,30,33.1,18.5,4.8,51.5,3.3,40.5,6.5,46.6,0.9,86.7,1.5,56.8,0.9,56.0,53.0,0,0
2019-20,PlayIn,CLE,,34,19,15,22.6,5.8,0.3,37.5,3.5,32.8,0.3,36.4,0.7,56.3,0.0,0.0,0.4,100,51.8,0,0
2019-20,PlayIn,LAL,,32,20,12,29.3,13.9,0.6,52.9,2.2,59.3,0.2,27.3,10.1,73.6,0.8,57.1,2.7,58.6,68.2,0,0
2019-20,PlayIn,POR,,39,19,20,35.3,26.1,10.3,50.0,5.3,41.4,3.3,35.1,1.1,55.2,0.2,60.0,0.8,52.4,53.6,0,0
2019-20,PlayIn,SAC,,31,7,24,27.3,13.0,5.3,41.9,3.3,35.8,3.6,40.8,0.1,50.0,0.0,0.0,0.1,50.0,48.1,0,0
2019-20,PlayIn,DAL,,7,3,4,16.5,4.3,0.0,0.0,0.0,0.0,0.0,0.0,4.0,73.3,0.0,0.0,0.3,25.0,61.1,0,0
2019-20,PlayIn,NOP,,39,9,30,26.1,12.9,5.3,51.9,0.6,20.8,1.6,38.8,3.3,69.2,0.6,42.9,1.0,62.5,50.5,0,0
2019-20,PlayIn,LAC,,17,7,10,24.2,10.4,1.2,50.0,3.8,40.7,0.3,40.0,2.7,80.0,0.0,0.0,0.6,60.0,65.0,0,0
2019-20,PlayIn,BOS,,37,23,14,34.2,18.6,4.9,46.8,4.0,29.5,8.5,39.1,0.5,53.3,0.0,0.0,0.2,66.7,49.9,0,0
2019-20,PlayIn,ORL,,39,21,18,33.8,19.0,7.6,52.1,2.7,34.6,4.2,34.2,1.3,72.4,0.0,0.0,0.5,58.8,50.6,0,0
2019-20,PlayIn,PHX,,35,22,13,34.1,25.5,9.7,52.9,2.3,35.9,10.2,41.8,1.1,50.0,0.3,42.9,0.5,61.5,50.6,0,0
2019-20,PlayIn,SAC,,12,1,11,8.4,3.2,0.8,27.3,0.8,21.4,0.5,25.0,0.3,66.7,0.0,0.0,0.2,100,40.8,0,0
2019-20,PlayIn,SAS,,32,23,9,31.9,15.0,1.8,39.3,7.3,39.8,4.3,41.1,0.2,60.0,0.0,0.0,0.1,100,52.9,0,0
2019-20,PlayIn,PHX,,32,20,12,30.9,21.3,6.7,52.6,4.9,35.5,8.6,45.2,0.9,66.7,0.9,50.0,0.4,75.0,53.2,0,0
2019-20,PlayIn,SAC,,11,2,9,33.2,17.2,1.1,55.6,2.7,38.2,0.0,0.0,10.4,62.7,0.8,22.2,6.2,63.6,52.4,0,0
2019-20,PlayIn,PHI,,26,16,10,24.9,8.5,1.6,58.3,1.3,27.3,0.1,11.1,3.4,69.6,0.1,100,0.2,33.3,57.7,0,0
2019-20,PlayIn,POR,,35,19,16,27.2,11.1,0.1,40.0,3.0,37.1,0.1,11.1,7.1,66.2,0.2,75.0,0.5,54.5,59.8,0,0
2019-20,PlayIn,CLE,,35,20,15,33.8,29.7,8.8,59.8,5.3,43.8,10.3,41.1,0.9,56.5,0.0,0.0,0.2,75.0,58.8,0,0
2019-20,PlayIn,MIN,,38,24,14,31.3,13.1,1.7,43.4,7.4,37.6,2.1,39.0,0.3,54.5,0.0,0.0,0.1,100,55.0,0,0
2019-20,PlayIn,HOU,,8,5,3,15.4,2.6,0.0,0.0,2.3,28.6,0.4,25.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,0,0
2019-20,PlayIn,SAC,,7,1,6,10.0,3.4,0.0,0.0,3.4,34.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.2,0,0
2019-20,PlayIn,BKN,,26,8,18,18.1,5.8,1.5,50.0,1.7,31.3,1.3,46.9,0.2,50.0,0.0,0.0,0.2,100,53.4,0,0
2019-20,PlayIn,GSW,,32,18,14,27.0,8.7,1.6,62.9,4.6,33.6,0.1,22.2,1.3,50.0,0.0,0.0,0.2,28.6,52.7,0,0
2019-20,PlayIn,SAC,,29,6,23,14.2,5.3,0.2,28.6,0.4,40.0,0.4,85.7,3.3,68.3,0.1,50.0,1.2,51.7,63.0,0,0
2019-20,PlayIn,CHA,,6,1,5,10.7,0.8,0.5,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0,0
2019-20,PlayIn,LAL,,4,2,2,3.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,100,0.0,0.0,0.0,0.0,33.3,0,0
2019-20,PlayIn,MIA,,36,19,17,17.0,6.4,2.4,50.8,1.8,32.8,0.8,45.8,0.6,66.7,0.0,0.0,0.4,66.7,50.3,0,0
2019-20,PlayIn,DET,,35,26,9,29.0,11.6,1.2,47.2,6.4,39.9,2.1,37.7,0.3,100,0.0,0.0,0.2,60.0,58.7,0,0
2019-20,PlayIn,POR,,28,13,15,7.5,2.8,0.3,42.9,2.1,45.5,0.0,0.0,0.3,50.0,0.1,50.0,0.2,60.0,62.3,0,0
2019-20,PlayIn,DAL,,25,8,17,11.8,2.6,0.1,100,0.1,100,0.0,0.0,1.4,52.4,0.0,0.0,0.6,66.7,61.3,0,0
2019-20,PlayIn,SAC,,11,3,8,17.6,4.1,0.0,0.0,0.0,0.0,0.2,100,3.4,62.5,0.0,0.0,0.4,33.3,54.8,0,0
2019-20,PlayIn,SAS,,28,21,7,21.5,10.8,5.0,48.4,1.9,30.5,1.0,27.7,0.3,37.5,0.0,0.0,0.1,25.0,46.6,0,0
2019-20,PlayIn,ATL,,39,19,20,34.3,11.9,4.0,45.3,0.6,15.0,0.9,50.0,3.5,66.0,0.0,0.0,1.3,75.8,50.6,0,0
2019-20,PlayIn,BKN,,8,1,7,4.4,1.8,0.3,50.0,0.8,28.6,0.0,0.0,0.6,100,0.0,0.0,0.1,0.0,50.0,0,0
2019-20,PlayIn,BKN,,32,11,21,24.7,10.5,1.2,37.0,4.7,41.8,2.9,32.0,0.3,55.6,0.0,0.0,0.4,75.0,53.3,0,0
2019-20,PlayIn,UTA,,7,2,5,9.4,2.4,0.3,0.0,0.9,40.0,0.3,33.3,0.4,100,0.0,0.0,0.0,0.0,45.5,0,0
2019-20,PlayIn,CHI,,5,0,5,6.6,3.0,0.6,33.3,1.6,42.9,0.0,0.0,0.8,66.7,0.0,0.0,0.4,100,53.8,0,0
2019-20,PlayIn,PHI,,6,3,3,12.3,5.5,1.5,57.1,4.0,61.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.2,0,0
2019-20,PlayIn,IND,,17,4,13,16.2,4.4,0.7,75.0,2.5,30.4,0.4,30.0,0.4,60.0,0.0,0.0,0.0,0.0,49.3,0,0
2019-20,PlayIn,CLE,,33,19,14,33.0,18.0,4.7,50.0,2.9,31.7,1.7,32.9,6.7,75.2,0.5,31.6,1.6,51.4,55.2,0,0
2019-20,PlayIn,ORL,,24,14,10,33.4,22.7,8.2,46.9,3.0,41.7,3.8,38.8,2.5,55.3,0.5,57.1,1.1,40.0,53.7,0,0
2019-20,PlayIn,MEM,,18,7,11,14.9,6.4,1.5,45.0,2.2,28.9,0.2,15.4,0.4,44.4,0.0,0.0,0.2,100,48.0,0,0
2019-20,PlayIn,LAL,,16,10,6,20.9,4.9,0.5,37.5,3.3,38.3,0.9,25.0,0.0,0.0,0.0,0.0,0.0,0.0,48.6,0,0
