SEASON,SEASON_TYPE,TEAM_ID,TEAM_ABB,GAME_ID,MATCHUP,HOME_AWAY,GDATE,WL,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PLUS_MINUS
2016-17,pre-season,1610612757,POR,0011600057,POR@LAC,AWAY,13/10/2016,L,240,108,38,79,48.1,10,24,41.7,22,29,75.9,6,38,44,23,5,0,19,31,-1
2016-17,pre-season,1610612758,SAC,0011600058,SAC@LAL,AWAY,13/10/2016,W,240,116,44,75,58.7,13,21,61.9,15,19,78.9,5,32,37,31,7,6,18,22,12
2016-17,pre-season,1610612760,OKC,0011600054,OKCvs.MEM,HOME,13/10/2016,L,240,94,28,66,42.4,14,21,66.7,24,33,72.7,8,38,46,15,3,6,28,36,-16
2016-17,pre-season,1610612761,TOR,0011600059,TOR@CLE,AWAY,13/10/2016,W,240,119,45,78,57.7,11,25,44.0,18,20,90.0,5,34,39,31,13,5,16,22,25
2016-17,pre-season,1610612763,MEM,0011600054,MEM@OKC,AWAY,13/10/2016,W,240,110,33,83,39.8,10,23,43.5,34,44,77.3,7,29,36,16,11,1,11,25,16
2016-17,pre-season,1610612764,WAS,0011600053,WASvs.PHI,HOME,13/10/2016,W,240,100,37,88,42.0,9,26,34.6,17,31,54.8,8,39,47,22,12,3,7,21,21
2016-17,pre-season,1610612765,DET,0011600056,DET@ATL,AWAY,13/10/2016,W,240,99,34,80,42.5,4,16,25.0,27,33,81.8,11,34,45,22,7,4,19,20,5
2016-17,pre-season,1610612740,NOP,0011600052,NOPvs.HOU,HOME,12/10/2016,L,240,104,36,82,43.9,7,24,29.2,25,32,78.1,7,35,42,27,6,4,16,27,-12
2016-17,pre-season,1610612743,DEN,0011600050,DEN@MIN,AWAY,12/10/2016,L,240,88,30,73,41.1,3,20,15.0,25,31,80.6,10,35,45,19,7,3,25,28,-17
2016-17,pre-season,1610612745,HOU,0011600052,HOU@NOP,AWAY,12/10/2016,W,240,116,41,95,43.2,10,36,27.8,24,28,85.7,15,33,48,22,7,5,11,25,12
2016-17,pre-season,1610612749,MIL,0011600048,MIL@IND,AWAY,12/10/2016,L,240,83,28,83,33.7,5,22,22.7,22,31,71.0,12,35,47,12,5,4,15,22,-18
2016-17,pre-season,1610612750,MIN,0011600050,MINvs.DEN,HOME,12/10/2016,W,240,105,34,82,41.5,9,19,47.4,28,38,73.7,10,32,42,22,14,6,16,20,17
2016-17,pre-season,1610612753,ORL,0011600049,ORLvs.SAS,HOME,12/10/2016,L,240,89,32,81,39.5,7,21,33.3,18,21,85.7,15,36,51,17,7,8,23,23,-6
2016-17,pre-season,1610612754,IND,0011600048,INDvs.MIL,HOME,12/10/2016,W,240,101,37,86,43.0,9,24,37.5,18,24,75.0,11,41,52,19,5,6,11,23,18
2016-17,pre-season,1610612756,PHX,0011600051,PHX@UTA,AWAY,12/10/2016,W,240,111,34,76,44.7,4,15,26.7,39,53,73.6,8,31,39,16,11,3,20,40,1
2016-17,pre-season,1610612759,SAS,0011600049,SAS@ORL,AWAY,12/10/2016,W,240,95,33,85,38.8,11,24,45.8,18,20,90.0,10,32,42,22,16,4,16,21,6
2016-17,pre-season,1610612762,UTA,0011600051,UTAvs.PHX,HOME,12/10/2016,L,240,110,31,76,40.8,7,19,36.8,41,53,77.4,12,30,42,16,8,5,21,39,-1
2016-17,pre-season,1610612742,DAL,0011600046,DALvs.OKC,HOME,11/10/2016,W,240,114,40,86,46.5,9,28,32.1,25,31,80.6,12,40,52,25,7,4,15,19,5
2016-17,pre-season,1610612747,LAL,0011600047,LALvs.POR,HOME,11/10/2016,L,265,106,41,95,43.2,8,28,28.6,16,26,61.5,11,35,46,19,7,6,13,25,-3
2016-17,pre-season,1610612748,MIA,0011600045,MIAvs.BKN,HOME,11/10/2016,W,240,121,46,92,50.0,12,31,38.7,17,26,65.4,10,45,55,24,6,7,13,26,21
2016-17,pre-season,1610612751,BKN,0011600045,BKN@MIA,AWAY,11/10/2016,L,240,100,32,82,39.0,14,33,42.4,22,27,81.5,3,34,37,20,5,1,13,27,-21
2016-17,pre-season,1610612755,PHI,0011600044,PHI@MEM,AWAY,11/10/2016,L,240,91,31,81,38.3,6,23,26.1,23,33,69.7,11,33,44,17,9,9,23,23,-30
2016-17,pre-season,1610612757,POR,0011600047,POR@LAL,AWAY,11/10/2016,W,265,109,39,87,44.8,11,27,40.7,20,29,69.0,13,41,54,23,8,6,21,29,3
2016-17,pre-season,1610612760,OKC,0011600046,OKC@DAL,AWAY,11/10/2016,L,240,109,39,96,40.6,14,36,38.9,17,24,70.8,17,37,54,24,8,4,15,27,-5
2016-17,pre-season,1610612763,MEM,0011600044,MEMvs.PHI,HOME,11/10/2016,W,240,121,43,89,48.3,13,29,44.8,22,35,62.9,10,40,50,26,13,8,15,23,30
2016-17,pre-season,93,MAC,0011600043,MAC@SAC,AWAY,10/10/2016,L,240,96,34,90,37.8,15,36,41.7,13,18,72.2,14,21,35,19,7,0,24,26,-39
2016-17,pre-season,1610612737,ATL,0011600040,ATLvs.CLE,HOME,10/10/2016,W,240,99,38,83,45.8,2,19,10.5,21,31,67.7,9,36,45,22,9,5,18,20,6
2016-17,pre-season,1610612739,CLE,0011600040,CLE@ATL,AWAY,10/10/2016,L,240,93,31,79,39.2,9,30,30.0,22,26,84.6,7,35,42,19,7,3,19,26,-6
2016-17,pre-season,1610612746,LAC,0011600042,LACvs.UTA,HOME,10/10/2016,L,240,94,30,75,40.0,10,27,37.0,24,33,72.7,7,23,30,18,8,5,14,28,-2
2016-17,pre-season,1610612750,MIN,0011600038,MIN@CHA,AWAY,10/10/2016,L,240,86,33,95,34.7,7,26,26.9,13,17,76.5,13,37,50,16,11,5,13,20,-12
2016-17,pre-season,1610612752,NYK,0011600039,NYKvs.WAS,HOME,10/10/2016,W,240,90,34,83,41.0,13,30,43.3,9,11,81.8,13,28,41,20,11,4,21,20,2
2016-17,pre-season,1610612758,SAC,0011600043,SACvs.MAC,HOME,10/10/2016,W,240,135,53,79,67.1,10,19,52.6,19,24,79.2,6,36,42,30,15,6,20,24,39
2016-17,pre-season,1610612759,SAS,0011600041,SAS@DET,AWAY,10/10/2016,W,240,86,33,80,41.3,7,15,46.7,13,17,76.5,9,38,47,21,10,3,17,14,5
2016-17,pre-season,1610612762,UTA,0011600042,UTA@LAC,AWAY,10/10/2016,W,240,96,35,70,50.0,2,14,14.3,24,34,70.6,13,38,51,12,9,4,21,33,2
2016-17,pre-season,1610612764,WAS,0011600039,WAS@NYK,AWAY,10/10/2016,L,240,88,36,82,43.9,3,21,14.3,13,17,76.5,15,33,48,15,12,5,22,24,-2
2016-17,pre-season,1610612765,DET,0011600041,DETvs.SAS,HOME,10/10/2016,L,240,81,35,86,40.7,4,20,20.0,7,13,53.8,8,32,40,20,10,3,14,17,-5
2016-17,pre-season,1610612766,CHA,0011600038,CHAvs.MIN,HOME,10/10/2016,W,240,98,37,85,43.5,12,36,33.3,12,14,85.7,7,44,51,23,7,9,16,15,12
2016-17,pre-season,1610612740,NOP,0011600037,NOP@HOU,AWAY,09/10/2016,L,240,117,40,85,47.1,7,21,33.3,30,38,78.9,7,39,46,27,8,5,14,30,-6
2016-17,pre-season,1610612743,DEN,0011600036,DEN@LAL,AWAY,09/10/2016,L,240,115,39,82,47.6,6,22,27.3,31,45,68.9,15,39,54,21,5,4,20,24,-9
2016-17,pre-season,1610612745,HOU,0011600037,HOUvs.NOP,HOME,09/10/2016,W,240,123,42,89,47.2,16,37,43.2,23,33,69.7,11,34,45,26,6,8,16,33,6
2016-17,pre-season,1610612747,LAL,0011600036,LALvs.DEN,HOME,09/10/2016,W,240,124,43,81,53.1,14,28,50.0,24,34,70.6,2,27,29,18,13,4,9,29,9
2016-17,pre-season,1610612737,ATL,0011600035,ATL@SAS,AWAY,08/10/2016,L,240,91,34,82,41.5,6,18,33.3,17,17,100,9,30,39,27,9,2,17,20,-11
2016-17,pre-season,1610612738,BOS,0011600029,BOSvs.CHA,HOME,08/10/2016,W,240,104,40,90,44.4,9,32,28.1,15,16,93.8,5,30,35,23,10,6,12,28,18
2016-17,pre-season,1610612739,CLE,0011600033,CLEvs.PHI,HOME,08/10/2016,W,240,108,39,85,45.9,8,23,34.8,22,29,75.9,5,36,41,29,6,7,11,26,3
2016-17,pre-season,1610612741,CHI,0011600030,CHIvs.IND,HOME,08/10/2016,W,240,121,39,76,51.3,10,21,47.6,33,42,78.6,9,35,44,25,10,2,18,28,16
2016-17,pre-season,1610612742,DAL,0011600034,DAL@MIL,AWAY,08/10/2016,L,240,74,29,86,33.7,6,32,18.8,10,15,66.7,17,33,50,16,8,5,20,18,-14
2016-17,pre-season,1610612748,MIA,0011600032,MIAvs.MIN,HOME,08/10/2016,L,240,100,37,80,46.3,8,22,36.4,18,29,62.1,6,36,42,21,7,7,19,26,-9
2016-17,pre-season,1610612749,MIL,0011600034,MILvs.DAL,HOME,08/10/2016,W,240,88,33,79,41.8,5,16,31.3,17,21,81.0,11,36,47,19,9,5,19,23,14
2016-17,pre-season,1610612750,MIN,0011600032,MIN@MIA,AWAY,08/10/2016,W,240,109,35,89,39.3,10,23,43.5,29,39,74.4,14,37,51,18,8,9,16,18,9
2016-17,pre-season,1610612751,BKN,0011600031,BKN@NYK,AWAY,08/10/2016,L,240,98,29,75,38.7,9,33,27.3,31,42,73.8,12,30,42,13,8,0,19,24,-18
2016-17,pre-season,1610612752,NYK,0011600031,NYKvs.BKN,HOME,08/10/2016,W,240,116,45,84,53.6,12,27,44.4,14,23,60.9,9,30,39,26,12,3,15,30,18
2016-17,pre-season,1610612754,IND,0011600030,IND@CHI,AWAY,08/10/2016,L,240,105,41,82,50.0,8,22,36.4,15,23,65.2,4,33,37,27,9,5,15,27,-16
2016-17,pre-season,1610612755,PHI,0011600033,PHI@CLE,AWAY,08/10/2016,L,240,105,33,89,37.1,10,35,28.6,29,35,82.9,13,37,50,26,8,9,11,24,-3
2016-17,pre-season,1610612759,SAS,0011600035,SASvs.ATL,HOME,08/10/2016,W,240,102,36,79,45.6,7,23,30.4,23,28,82.1,4,37,41,24,10,4,14,24,11
2016-17,pre-season,1610612766,CHA,0011600029,CHA@BOS,AWAY,08/10/2016,L,240,86,31,81,38.3,1,19,5.3,23,30,76.7,12,38,50,18,7,6,20,14,-18
2016-17,pre-season,1610612743,DEN,0011600028,DEN@LAL,AWAY,07/10/2016,W,240,101,34,96,35.4,6,27,22.2,27,30,90.0,15,45,60,25,13,5,19,20,4
2016-17,pre-season,1610612747,LAL,0011600028,LALvs.DEN,HOME,07/10/2016,L,240,97,37,94,39.4,10,30,33.3,13,22,59.1,8,39,47,21,12,3,18,24,-4
2016-17,pre-season,1610612756,PHX,0011600027,PHX@POR,AWAY,07/10/2016,L,240,110,45,97,46.4,6,18,33.3,14,25,56.0,11,37,48,22,11,3,13,30,-5
2016-17,pre-season,1610612757,POR,0011600027,PORvs.PHX,HOME,07/10/2016,W,240,115,37,89,41.6,6,20,30.0,35,39,89.7,14,42,56,16,6,4,14,22,5
2016-17,pre-season,1610612737,ATL,0011600023,ATL@MEM,AWAY,06/10/2016,W,240,104,41,86,47.7,7,21,33.3,15,23,65.2,11,42,53,28,7,4,14,25,21
2016-17,pre-season,1610612738,BOS,0011600025,BOS@CHA,AWAY,06/10/2016,W,240,107,40,88,45.5,14,32,43.8,13,19,68.4,9,40,49,21,9,3,17,24,15
2016-17,pre-season,1610612741,CHI,0011600022,CHI@IND,AWAY,06/10/2016,L,240,108,38,89,42.7,6,30,20.0,26,33,78.8,4,36,40,19,10,7,16,17,-7
2016-17,pre-season,1610612744,GSW,0011600026,GSWvs.SAC,HOME,06/10/2016,W,240,105,31,70,44.3,15,35,42.9,28,35,80.0,7,38,45,22,12,6,24,19,9
2016-17,pre-season,1610612751,BKN,0011600024,BKNvs.DET,HOME,06/10/2016,W,240,101,35,78,44.9,14,34,41.2,17,24,70.8,5,32,37,21,10,1,15,17,7
2016-17,pre-season,1610612754,IND,0011600022,INDvs.CHI,HOME,06/10/2016,W,240,115,45,93,48.4,9,19,47.4,16,23,69.6,13,42,55,26,9,4,20,23,7
2016-17,pre-season,1610612755,PHI,0011600021,PHIvs.WAS,HOME,06/10/2016,L,290,119,46,94,48.9,9,28,32.1,18,23,78.3,12,33,45,25,7,6,24,30,-6
2016-17,pre-season,1610612758,SAC,0011600026,SAC@GSW,AWAY,06/10/2016,L,240,96,35,83,42.2,12,26,46.2,14,20,70.0,10,33,43,24,17,2,22,26,-9
2016-17,pre-season,1610612763,MEM,0011600023,MEMvs.ATL,HOME,06/10/2016,L,240,83,30,82,36.6,4,24,16.7,19,33,57.6,11,25,36,16,7,8,10,23,-21
2016-17,pre-season,1610612764,WAS,0011600021,WAS@PHI,AWAY,06/10/2016,W,290,125,49,102,48.0,5,20,25.0,22,30,73.3,13,32,45,30,13,1,14,25,6
2016-17,pre-season,1610612765,DET,0011600024,DET@BKN,AWAY,06/10/2016,L,240,94,39,89,43.8,5,22,22.7,11,15,73.3,17,35,52,21,7,3,24,21,-7
2016-17,pre-season,1610612766,CHA,0011600025,CHAvs.BOS,HOME,06/10/2016,L,240,92,37,87,42.5,6,27,22.2,12,16,75.0,6,35,41,24,5,3,15,20,-15
2016-17,pre-season,12304,FCB,0011600020,FCBvs.OKC,HOME,05/10/2016,L,240,89,30,70,42.9,14,31,45.2,15,20,75.0,6,22,28,24,15,2,23,24,-3
2016-17,pre-season,1610612739,CLE,0011600017,CLEvs.ORL,HOME,05/10/2016,W,240,117,42,79,53.2,13,27,48.1,20,28,71.4,4,38,42,30,10,4,13,26,15
2016-17,pre-season,1610612746,LAC,0011600019,LACvs.TOR,HOME,05/10/2016,W,240,104,36,69,52.2,9,23,39.1,23,27,85.2,9,37,46,28,9,4,27,21,6
2016-17,pre-season,1610612753,ORL,0011600017,ORL@CLE,AWAY,05/10/2016,L,240,102,33,75,44.0,11,24,45.8,25,35,71.4,6,31,37,23,8,3,17,20,-15
2016-17,pre-season,1610612756,PHX,0011600018,PHXvs.UTA,HOME,05/10/2016,L,240,99,38,99,38.4,6,22,27.3,17,23,73.9,22,25,47,16,9,7,17,25,-5
2016-17,pre-season,1610612760,OKC,0011600020,OKC@FCB,AWAY,05/10/2016,W,240,92,33,65,50.8,5,15,33.3,21,26,80.8,6,29,35,17,11,5,27,23,3
2016-17,pre-season,1610612761,TOR,0011600019,TOR@LAC,AWAY,05/10/2016,L,240,98,34,77,44.2,6,17,35.3,24,31,77.4,8,24,32,13,19,5,15,21,-6
2016-17,pre-season,1610612762,UTA,0011600018,UTA@PHX,AWAY,05/10/2016,W,240,104,36,73,49.3,5,16,31.3,27,39,69.2,10,34,44,19,9,10,23,25,5
2016-17,pre-season,1610612738,BOS,0011600011,BOS@PHI,AWAY,04/10/2016,L,240,89,36,90,40.0,8,31,25.8,9,12,75.0,8,35,43,23,11,4,16,19,-3
2016-17,pre-season,1610612740,NOP,0011600013,NOPvs.IND,HOME,04/10/2016,L,240,96,31,76,40.8,8,22,36.4,26,34,76.5,3,41,44,24,5,4,14,18,-17
2016-17,pre-season,1610612744,GSW,0011600016,GSWvs.LAC,HOME,04/10/2016,W,240,120,37,72,51.4,15,29,51.7,31,39,79.5,6,41,47,29,12,6,19,27,45
2016-17,pre-season,1610612745,HOU,0011600014,HOUvs.NYK,HOME,04/10/2016,W,240,130,44,82,53.7,20,42,47.6,22,26,84.6,7,44,51,27,8,6,22,21,27
2016-17,pre-season,1610612746,LAC,0011600016,LAC@GSW,AWAY,04/10/2016,L,240,75,25,77,32.5,6,27,22.2,19,26,73.1,4,31,35,17,9,1,23,31,-45
2016-17,pre-season,1610612747,LAL,0011600015,LALvs.SAC,HOME,04/10/2016,W,240,103,34,74,45.9,8,26,30.8,27,43,62.8,12,40,52,19,10,7,20,28,19
2016-17,pre-season,1610612748,MIA,0011600012,MIA@WAS,AWAY,04/10/2016,W,240,106,43,78,55.1,11,23,47.8,9,15,60.0,5,41,46,27,8,4,16,18,11
2016-17,pre-season,1610612752,NYK,0011600014,NYK@HOU,AWAY,04/10/2016,L,240,103,39,96,40.6,11,31,35.5,14,18,77.8,10,24,34,23,9,5,13,20,-27
2016-17,pre-season,1610612754,IND,0011600013,IND@NOP,AWAY,04/10/2016,W,240,113,45,104,43.3,11,34,32.4,12,17,70.6,16,43,59,25,8,3,11,24,17
2016-17,pre-season,1610612755,PHI,0011600011,PHIvs.BOS,HOME,04/10/2016,W,240,92,33,78,42.3,10,31,32.3,16,18,88.9,8,39,47,23,10,5,24,18,3
2016-17,pre-season,1610612758,SAC,0011600015,SAC@LAL,AWAY,04/10/2016,L,240,84,28,78,35.9,5,19,26.3,23,31,74.2,7,31,38,16,9,3,20,29,-19
2016-17,pre-season,1610612764,WAS,0011600012,WASvs.MIA,HOME,04/10/2016,L,240,95,35,89,39.3,8,19,42.1,17,23,73.9,10,30,40,21,7,0,10,15,-11
2016-17,pre-season,12315,RMD,0011600010,RMDvs.OKC,HOME,03/10/2016,W,265,142,47,81,58.0,20,37,54.1,28,40,70.0,11,29,40,32,9,5,24,31,5
2016-17,pre-season,1610612741,CHI,0011600005,CHIvs.MIL,HOME,03/10/2016,L,240,91,35,76,46.1,5,19,26.3,16,25,64.0,11,37,48,22,9,7,22,26,-2
2016-17,pre-season,1610612742,DAL,0011600009,DALvs.CHA,HOME,03/10/2016,W,240,95,38,90,42.2,13,33,39.4,6,10,60.0,9,40,49,21,7,3,12,27,7
2016-17,pre-season,1610612743,DEN,0011600004,DEN@TOR,AWAY,03/10/2016,W,240,108,35,76,46.1,7,23,30.4,31,44,70.5,13,32,45,24,6,7,17,22,2
2016-17,pre-season,1610612749,MIL,0011600005,MIL@CHI,AWAY,03/10/2016,W,240,93,30,80,37.5,10,25,40.0,23,33,69.7,15,30,45,20,12,6,17,23,2
2016-17,pre-season,1610612753,ORL,0011600006,ORL@MEM,AWAY,03/10/2016,L,240,97,35,73,47.9,11,24,45.8,16,25,64.0,5,32,37,19,6,0,23,28,-5
2016-17,pre-season,1610612756,PHX,0011600007,PHXvs.SAS,HOME,03/10/2016,W,240,91,28,74,37.8,3,11,27.3,32,38,84.2,13,35,48,16,13,10,28,21,5
2016-17,pre-season,1610612759,SAS,0011600007,SAS@PHX,AWAY,03/10/2016,L,240,86,32,80,40.0,11,25,44.0,11,16,68.8,11,30,41,17,15,8,32,34,-5
2016-17,pre-season,1610612760,OKC,0011600010,OKC@RMD,AWAY,03/10/2016,L,265,137,52,95,54.7,11,29,37.9,22,32,68.8,12,24,36,22,13,2,17,34,-5
2016-17,pre-season,1610612761,TOR,0011600004,TORvs.DEN,HOME,03/10/2016,L,240,106,39,90,43.3,7,22,31.8,21,27,77.8,14,29,43,15,10,5,13,31,-2
2016-17,pre-season,1610612763,MEM,0011600006,MEMvs.ORL,HOME,03/10/2016,W,240,102,34,72,47.2,5,24,20.8,29,39,74.4,5,33,38,19,11,1,13,27,5
2016-17,pre-season,1610612766,CHA,0011600009,CHA@DAL,AWAY,03/10/2016,L,240,88,28,76,36.8,4,22,18.2,28,39,71.8,10,38,48,14,3,2,13,18,-7
2016-17,pre-season,12329,SDS,0011600003,SDS@HOU,AWAY,02/10/2016,L,240,94,36,85,42.4,4,23,17.4,18,24,75.0,6,35,41,18,4,2,21,20,-37
2016-17,pre-season,1610612745,HOU,0011600003,HOUvs.SDS,HOME,02/10/2016,W,240,131,49,94,52.1,14,42,33.3,19,30,63.3,14,38,52,34,12,7,9,20,37
2016-17,pre-season,1610612740,NOP,0011600002,NOPvs.DAL,HOME,01/10/2016,W,240,116,47,82,57.3,12,21,57.1,10,14,71.4,9,35,44,29,3,6,16,23,14
2016-17,pre-season,1610612742,DAL,0011600002,DAL@NOP,AWAY,01/10/2016,L,240,102,36,84,42.9,12,28,42.9,18,25,72.0,13,23,36,23,9,5,10,20,-14
2016-17,pre-season,1610612744,GSW,0011600001,GSW@TOR,AWAY,01/10/2016,L,240,93,33,84,39.3,12,36,33.3,15,24,62.5,9,33,42,19,15,7,22,24,-4
2016-17,pre-season,1610612761,TOR,0011600001,TORvs.GSW,HOME,01/10/2016,W,240,97,37,86,43.0,6,23,26.1,17,29,58.6,16,42,58,14,14,7,24,25,4
2016-17,regular-season,1610612737,ATL,0021601226,ATL@IND,AWAY,12/04/2017,L,240,86,30,72,41.7,11,29,37.9,15,19,78.9,8,29,37,19,5,4,20,15,-18
2016-17,regular-season,1610612738,BOS,0021601219,BOSvs.MIL,HOME,12/04/2017,W,240,112,41,90,45.6,12,36,33.3,18,26,69.2,10,35,45,31,12,3,8,17,18
2016-17,regular-season,1610612739,CLE,0021601218,CLEvs.TOR,HOME,12/04/2017,L,240,83,28,76,36.8,10,37,27.0,17,24,70.8,10,32,42,20,5,7,15,14,-15
2016-17,regular-season,1610612740,NOP,0021601230,NOP@POR,AWAY,12/04/2017,W,240,103,40,90,44.4,8,24,33.3,15,21,71.4,11,31,42,20,13,3,11,17,3
2016-17,regular-season,1610612741,CHI,0021601222,CHIvs.BKN,HOME,12/04/2017,W,240,112,41,95,43.2,14,30,46.7,16,21,76.2,14,48,62,28,15,4,13,18,39
2016-17,regular-season,1610612742,DAL,0021601223,DAL@MEM,AWAY,12/04/2017,W,240,100,33,75,44.0,9,34,26.5,25,31,80.6,8,29,37,21,9,5,12,19,7
2016-17,regular-season,1610612743,DEN,0021601225,DEN@OKC,AWAY,12/04/2017,W,240,111,39,85,45.9,7,25,28.0,26,32,81.3,5,38,43,22,6,8,17,17,6
2016-17,regular-season,1610612744,GSW,0021601229,GSWvs.LAL,HOME,12/04/2017,W,240,109,41,90,45.6,12,36,33.3,15,22,68.2,14,40,54,26,14,8,21,17,15
2016-17,regular-season,1610612745,HOU,0021601224,HOUvs.MIN,HOME,12/04/2017,W,240,123,45,97,46.4,19,56,33.9,14,22,63.6,16,31,47,37,11,7,10,14,5
2016-17,regular-season,1610612746,LAC,0021601228,LACvs.SAC,HOME,12/04/2017,W,240,115,43,83,51.8,10,28,35.7,19,25,76.0,11,32,43,29,4,6,6,15,20
2016-17,regular-season,1610612747,LAL,0021601229,LAL@GSW,AWAY,12/04/2017,L,240,94,41,93,44.1,4,17,23.5,8,14,57.1,11,29,40,23,13,2,18,22,-15
2016-17,regular-season,1610612748,MIA,0021601221,MIAvs.WAS,HOME,12/04/2017,W,240,110,46,88,52.3,8,24,33.3,10,12,83.3,14,37,51,19,2,4,18,13,8
2016-17,regular-season,1610612749,MIL,0021601219,MIL@BOS,AWAY,12/04/2017,L,240,94,37,84,44.0,6,23,26.1,14,17,82.4,9,34,43,26,6,9,17,20,-18
2016-17,regular-season,1610612750,MIN,0021601224,MIN@HOU,AWAY,12/04/2017,L,240,118,48,91,52.7,11,23,47.8,11,15,73.3,10,39,49,37,7,3,15,15,-5
2016-17,regular-season,1610612751,BKN,0021601222,BKN@CHI,AWAY,12/04/2017,L,240,73,28,86,32.6,3,33,9.1,14,18,77.8,10,38,48,17,8,3,19,16,-39
2016-17,regular-season,1610612752,NYK,0021601220,NYKvs.PHI,HOME,12/04/2017,W,240,114,41,83,49.4,9,22,40.9,23,32,71.9,17,26,43,17,5,7,19,18,1
2016-17,regular-season,1610612753,ORL,0021601217,ORLvs.DET,HOME,12/04/2017,W,240,113,42,87,48.3,13,25,52.0,16,17,94.1,6,45,51,27,7,6,11,22,4
2016-17,regular-season,1610612754,IND,0021601226,INDvs.ATL,HOME,12/04/2017,W,240,104,39,82,47.6,10,24,41.7,16,19,84.2,8,33,41,21,5,7,10,14,18
2016-17,regular-season,1610612755,PHI,0021601220,PHI@NYK,AWAY,12/04/2017,L,240,113,46,93,49.5,7,23,30.4,14,20,70.0,16,22,38,21,10,4,13,25,-1
2016-17,regular-season,1610612757,POR,0021601230,PORvs.NOP,HOME,12/04/2017,L,240,100,41,85,48.2,13,30,43.3,5,13,38.5,14,39,53,22,4,2,25,18,-3
2016-17,regular-season,1610612758,SAC,0021601228,SAC@LAC,AWAY,12/04/2017,L,240,95,40,81,49.4,5,11,45.5,10,14,71.4,7,30,37,27,2,1,11,18,-20
2016-17,regular-season,1610612759,SAS,0021601227,SAS@UTA,AWAY,12/04/2017,L,240,97,39,86,45.3,8,21,38.1,11,13,84.6,15,27,42,16,12,2,15,17,-4
2016-17,regular-season,1610612760,OKC,0021601225,OKCvs.DEN,HOME,12/04/2017,L,240,105,43,101,42.6,8,25,32.0,11,17,64.7,14,37,51,20,10,8,12,24,-6
2016-17,regular-season,1610612761,TOR,0021601218,TOR@CLE,AWAY,12/04/2017,W,240,98,40,86,46.5,8,26,30.8,10,16,62.5,12,36,48,20,8,2,9,20,15
2016-17,regular-season,1610612762,UTA,0021601227,UTAvs.SAS,HOME,12/04/2017,W,240,101,39,77,50.6,10,26,38.5,13,20,65.0,7,29,36,24,10,5,17,16,4
2016-17,regular-season,1610612763,MEM,0021601223,MEMvs.DAL,HOME,12/04/2017,L,240,93,33,84,39.3,8,25,32.0,19,22,86.4,16,32,48,18,4,5,15,23,-7
2016-17,regular-season,1610612764,WAS,0021601221,WAS@MIA,AWAY,12/04/2017,L,240,102,42,87,48.3,7,26,26.9,11,14,78.6,8,26,34,18,9,0,11,13,-8
2016-17,regular-season,1610612765,DET,0021601217,DET@ORL,AWAY,12/04/2017,L,240,109,41,106,38.7,11,36,30.6,16,28,57.1,17,36,53,20,6,3,8,15,-4
2016-17,regular-season,1610612737,ATL,0021601212,ATLvs.CHA,HOME,11/04/2017,W,240,103,41,79,51.9,7,27,25.9,14,18,77.8,11,39,50,30,6,4,17,17,27
2016-17,regular-season,1610612740,NOP,0021601215,NOP@LAL,AWAY,11/04/2017,L,240,96,37,79,46.8,7,22,31.8,15,20,75.0,5,34,39,29,5,5,17,16,-12
2016-17,regular-season,1610612742,DAL,0021601214,DALvs.DEN,HOME,11/04/2017,L,240,91,35,88,39.8,12,40,30.0,9,11,81.8,8,34,42,24,8,4,13,11,-18
2016-17,regular-season,1610612743,DEN,0021601214,DEN@DAL,AWAY,11/04/2017,W,240,109,41,84,48.8,18,42,42.9,9,14,64.3,10,43,53,31,7,1,17,14,18
2016-17,regular-season,1610612747,LAL,0021601215,LALvs.NOP,HOME,11/04/2017,W,240,108,42,88,47.7,8,22,36.4,16,23,69.6,8,39,47,24,15,3,13,18,12
2016-17,regular-season,1610612750,MIN,0021601213,MINvs.OKC,HOME,11/04/2017,L,240,98,38,86,44.2,5,20,25.0,17,25,68.0,11,24,35,24,12,3,11,17,-2
2016-17,regular-season,1610612756,PHX,0021601216,PHX@SAC,AWAY,11/04/2017,L,240,104,41,109,37.6,8,30,26.7,14,24,58.3,18,30,48,19,8,3,9,23,-25
2016-17,regular-season,1610612758,SAC,0021601216,SACvs.PHX,HOME,11/04/2017,W,240,129,43,83,51.8,9,19,47.4,34,43,79.1,8,47,55,28,7,2,13,23,25
2016-17,regular-season,1610612760,OKC,0021601213,OKC@MIN,AWAY,11/04/2017,W,240,100,37,86,43.0,7,22,31.8,19,25,76.0,18,36,54,22,7,4,17,21,2
2016-17,regular-season,1610612766,CHA,0021601212,CHA@ATL,AWAY,11/04/2017,L,240,76,29,88,33.0,3,23,13.0,15,19,78.9,15,25,40,16,11,1,15,17,-27
2016-17,regular-season,1610612738,BOS,0021601204,BOSvs.BKN,HOME,10/04/2017,W,240,114,41,91,45.1,14,38,36.8,18,21,85.7,9,42,51,31,7,4,14,23,9
2016-17,regular-season,1610612739,CLE,0021601205,CLE@MIA,AWAY,10/04/2017,L,265,121,44,89,49.4,14,35,40.0,19,22,86.4,7,40,47,19,7,4,21,25,-3
