SEASON,SEASON_TYPE,LINEUP,TEAM_ABB,GROUP_NAME,TEAM_ABBREVIATION,GP,MIN,EFG_PCT,FTA_RATE,TM_TOV_PCT,OREB_PCT,OPP_EFG_PCT,OPP_FTA_RATE,OPP_TOV_PCT,OPP_OREB_PCT
2023-24,PlayIn,C. McCollum - B. Ingram - Z. Williamson - H. Jones - T. Murphy III,NOP,1,0,100,0.000,0.0,0.0,0.0,0.000,0.0,0.0,0,0
2023-24,PlayIn,C. McCollum - L. Nance Jr. - B. Ingram - Z. Williamson - T. Murphy III,NOP,1,0,0.0,0.000,0.0,0.0,0.0,0.000,0.0,0.0,0,0
2023-24,PlayIn,C. McCollum - L. Nance Jr. - H. Jones - J. Alvarado - D. Daniels,NOP,1,0,0.0,0.000,100,0.0,0.0,0.000,0.0,0.0,0,0
2023-24,PlayIn,C. McCollum - L. Nance Jr. - H. Jones - T. Murphy III - D. Daniels,NOP,1,0,0.0,0.000,0.0,0.0,150.0,0.000,0.0,0.0,0,0
2023-24,PlayIn,C. McCollum - L. Nance Jr. - N. Marshall - T. Murphy III - J. Alvarado,NOP,1,0,75.0,0.000,0.0,100,0.0,0.000,100,0.0,0,0
2023-24,PlayIn,C. Paul - S. Curry - A. Wiggins - K. Looney - M. Moody,GSW,1,0,0.0,0.000,50.0,0.0,0.0,0.000,0.0,50.0,0,0
2023-24,PlayIn,C. Paul - S. Curry - K. Thompson - D. Green - M. Moody,GSW,1,0,0.0,0.000,0.0,100,0.0,0.000,0.0,0.0,0,0
2023-24,PlayIn,D. DeRozan - A. Drummond - T. Craig - C. White - D. Terry,CHI,1,0,0.0,0.000,100,100,0.0,0.000,0.0,0.0,0,0
2023-24,PlayIn,D. DeRozan - N. Vucevic - A. Caruso - T. Craig - C. White,CHI,1,0,0.0,0.000,0.0,0.0,0.0,0.000,50.0,0.0,0,0
2023-24,PlayIn,H. Barnes - D. Fox - D. Mitchell - K. Murray - K. Ellis,SAC,1,0,0.0,0.000,0.0,0.0,0.0,0.000,0.0,0.0,0,0
2023-24,PlayIn,J. Valančiūnas - B. Ingram - N. Marshall - H. Jones - T. Murphy III,NOP,1,0,0.0,0.000,0.0,0.0,0.0,3.000,0.0,100,0,0
2023-24,PlayIn,K. Love - B. Adebayo - H. Highsmith - T. Herro - J. Jaquez Jr.,MIA,1,0,75.0,0.500,0.0,100,0.0,0.000,0.0,0.0,0,0
2023-24,PlayIn,L. James - A. Davis - T. Prince - R. Hachimura - A. Reaves,LAL,1,0,0.0,0.000,0.0,0.0,100,0.000,0.0,0.0,0,0
2023-24,PlayIn,L. Nance Jr. - H. Jones - T. Murphy III - J. Alvarado - D. Daniels,NOP,1,0,0.0,0.000,0.0,0.0,0.0,2.000,0.0,100,0,0
2023-24,PlayIn,L. Nance Jr. - N. Marshall - H. Jones - J. Alvarado - D. Daniels,NOP,1,0,0.0,0.000,0.0,0.0,0.0,0.000,0.0,0.0,0,0
2023-24,PlayIn,S. Curry - K. Thompson - D. Green - J. Kuminga - T. Jackson-Davis,GSW,1,0,0.0,0.000,100,0.0,150.0,0.000,0.0,0.0,0,0
2023-24,PlayIn,S. Curry - K. Thompson - D. Green - M. Moody - B. Podziemski,GSW,1,0,0.0,0.000,0.0,0.0,0.0,0.000,0.0,100,0,0
2025-26,Regular+Season,R. Gobert - J. Randle - D. DiVincenzo - A. Edwards - J. McDaniels,MIN,31,410,58.8,0.286,14.2,30.8,52.0,0.191,12.3,28.2,0,0
2025-26,Regular+Season,M. Porter Jr. - T. Mann - N. Claxton - N. Clowney - E. Dëmin,BKN,18,306,56.4,0.262,15.7,29.4,56.2,0.226,13.9,27.7,0,0
2025-26,Regular+Season,N. Alexander-Walker - O. Okongwu - J. Johnson - D. Daniels - Z. Risacher,ATL,25,251,58.6,0.203,13.7,25.9,57.0,0.228,14.4,26.2,0,0
2025-26,Regular+Season,J. Harden - K. Leonard - K. Dunn - I. Zubac - J. Collins,LAC,20,250,57.9,0.205,15.4,27.9,58.1,0.194,15.3,27.6,0,0
2025-26,Regular+Season,K. Durant - J. Okogie - A. Sengun - J. Smith Jr. - A. Thompson,HOU,21,235,59.1,0.221,13.9,34.8,56.8,0.226,16.4,32.6,0,0
2025-26,Regular+Season,T. Harris - D. Robinson - C. Cunningham - J. Duren - A. Thompson,DET,20,230,56.6,0.274,14.6,35.4,51.7,0.310,14.2,29.1,0,0
2025-26,Regular+Season,D. Booker - R. O'Neale - D. Brooks - M. Williams - C. Gillespie,PHX,22,194,57.8,0.191,14.6,23.7,53.9,0.224,17.4,30.7,0,0
2025-26,Regular+Season,J. Brown - D. White - N. Queta - P. Pritchard - J. Walsh,BOS,21,184,58.6,0.142,13.7,34.5,52.5,0.202,12.7,34.3,0,0
2025-26,Regular+Season,N. Alexander-Walker - O. Okongwu - V. Krejčí - J. Johnson - D. Daniels,ATL,27,179,49.7,0.276,14.1,25.5,53.8,0.241,17.6,28.8,0,0
2025-26,Regular+Season,N. Jokić - J. Murray - C. Johnson - P. Watson - S. Jones,DEN,13,171,68.3,0.229,13.6,30.5,55.2,0.211,13.0,30.5,0,0
2025-26,Regular+Season,G. Antetokounmpo - M. Turner - G. Trent Jr. - R. Rollins - A. Green,MIL,17,169,60.2,0.323,16.0,26.4,55.5,0.346,10.5,33.9,0,0
2025-26,Regular+Season,J. Nurkić - L. Markkanen - S. Mykhailiuk - K. George - A. Bailey,UTA,17,167,51.8,0.177,13.8,32.2,58.3,0.306,12.5,19.4,0,0
2025-26,Regular+Season,B. Ingram - J. Poeltl - R. Barrett - I. Quickley - S. Barnes,TOR,12,166,58.2,0.289,13.3,33.3,58.1,0.286,16.3,28.1,0,0
2025-26,Regular+Season,G. Antetokounmpo - M. Turner - K. Porter Jr. - R. Rollins - A. Green,MIL,11,160,59.2,0.323,14.2,29.1,52.4,0.221,13.5,24.4,0,0
2025-26,Regular+Season,A. Gordon - N. Jokić - J. Murray - C. Johnson - C. Braun,DEN,10,159,55.1,0.284,13.2,33.3,52.5,0.246,12.3,22.4,0,0
2025-26,Regular+Season,A. Wiggins - N. Powell - B. Adebayo - D. Mitchell - K. Ware,MIA,13,138,53.4,0.202,13.6,32.1,58.9,0.152,14.1,24.6,0,0
2025-26,Regular+Season,K. Towns - O. Anunoby - J. Hart - M. Bridges - J. Brunson,NYK,15,132,61.2,0.188,14.5,23.1,57.2,0.287,11.6,26.3,0,0
2025-26,Regular+Season,K. Porziņģis - N. Alexander-Walker - J. Johnson - D. Daniels - Z. Risacher,ATL,11,129,56.0,0.267,11.1,29.4,54.7,0.249,11.3,28.1,0,0
2025-26,Regular+Season,P. George - J. Embiid - T. Maxey - D. Barlow - V. Edgecombe,PHI,11,129,56.6,0.226,12.1,28.6,57.4,0.153,14.4,29.8,0,0
2025-26,Regular+Season,M. Turner - K. Kuzma - G. Trent Jr. - R. Rollins - A. Green,MIL,18,127,53.9,0.157,11.3,16.8,52.5,0.280,15.5,34.6,0,0
2025-26,Regular+Season,H. Barnes - D. Vassell - J. Champagnie - V. Wembanyama - S. Castle,SAS,11,123,60.6,0.322,18.3,30.6,51.1,0.224,15.2,25.9,0,0
2025-26,Regular+Season,J. Holiday - D. Avdija - S. Sharpe - T. Camara - D. Clingan,POR,13,122,55.3,0.244,18.1,36.2,56.3,0.193,14.9,26.6,0,0
2025-26,Regular+Season,W. Carter Jr. - D. Bane - F. Wagner - J. Suggs - P. Banchero,ORL,11,117,58.9,0.344,14.6,30.6,51.4,0.351,15.3,26.6,0,0
2025-26,Regular+Season,K. Towns - J. Hart - M. Bridges - J. Brunson - M. McBride,NYK,13,115,61.7,0.282,9.9,32.7,56.1,0.337,13.2,32.7,0,0
2025-26,Regular+Season,A. Wiggins - N. Powell - D. Mitchell - P. Larsson - K. Ware,MIA,9,114,55.6,0.188,10.8,26.6,56.5,0.176,12.4,38.4,0,0
2025-26,Regular+Season,S. Curry - J. Butler III - D. Green - M. Moody - Q. Post,GSW,16,114,54.3,0.204,13.4,22.7,59.7,0.227,13.4,21.1,0,0
2025-26,Regular+Season,H. Barnes - D. Fox - L. Kornet - D. Vassell - J. Champagnie,SAS,12,113,58.2,0.221,10.1,18.1,53.3,0.145,12.7,32.3,0,0
2025-26,Regular+Season,S. Bey - H. Jones - T. Murphy III - J. Fears - D. Queen,NOP,14,113,54.8,0.276,14.0,32.4,53.6,0.181,15.7,32.5,0,0
2025-26,Regular+Season,I. Hartenstein - S. Gilgeous-Alexander - L. Dort - C. Holmgren - C. Wallace,OKC,10,112,59.0,0.234,14.4,33.7,52.3,0.263,20.1,33.6,0,0
2025-26,Regular+Season,S. Gilgeous-Alexander - L. Dort - C. Holmgren - J. Williams - C. Wallace,OKC,11,110,60.1,0.244,11.2,18.4,51.0,0.220,19.0,22.9,0,0
2025-26,Regular+Season,J. Brown - D. White - N. Queta - P. Pritchard - S. Hauser,BOS,19,109,61.1,0.199,9.7,31.5,52.9,0.295,14.8,28.3,0,0
2025-26,Regular+Season,L. James - M. Smart - D. Ayton - L. Dončić - J. LaRavia,LAL,7,109,59.8,0.225,14.3,30.2,52.1,0.134,15.3,26.8,0,0
2025-26,Regular+Season,D. Avdija - S. Sharpe - K. Murray - T. Camara - D. Clingan,POR,11,106,53.8,0.264,16.7,47.0,52.0,0.200,13.8,33.6,0,0
2025-26,Regular+Season,J. Jackson Jr. - V. Williams Jr. - Z. Edey - J. Wells - C. Coward,MEM,9,102,56.8,0.168,14.1,28.0,48.2,0.132,10.7,19.7,0,0
2025-26,Regular+Season,T. Jones - W. Carter Jr. - D. Bane - P. Banchero - A. Black,ORL,11,102,61.0,0.251,7.1,18.5,55.7,0.153,12.7,35.5,0,0
2025-26,Regular+Season,W. Carter Jr. - D. Bane - F. Wagner - J. Suggs - T. da Silva,ORL,11,98,52.4,0.214,16.1,26.7,58.7,0.206,14.2,23.5,0,0
2025-26,Regular+Season,K. Caldwell-Pope - J. Landale - S. Aldama - C. Spencer - J. Wells,MEM,18,97,59.7,0.241,14.8,46.0,64.1,0.288,15.0,20.5,0,0
2025-26,Regular+Season,J. Brown - D. White - N. Queta - P. Pritchard - J. Minott,BOS,12,96,51.3,0.187,12.4,36.3,53.8,0.263,16.0,30.6,0,0
2025-26,Regular+Season,P. Siakam - A. Nembhard - J. Huff - E. Thompson - B. Mathurin,IND,8,96,45.6,0.244,8.6,22.4,55.0,0.228,13.0,27.1,0,0
2025-26,Regular+Season,A. Wiggins - N. Powell - B. Adebayo - T. Herro - D. Mitchell,MIA,7,94,58.3,0.249,9.6,22.2,53.8,0.276,13.0,24.2,0,0
2025-26,Regular+Season,D. Booker - R. O'Neale - D. Brooks - G. Allen - M. Williams,PHX,11,94,57.1,0.322,13.5,31.9,57.0,0.210,14.4,36.4,0,0
2025-26,Regular+Season,B. Lopez - J. Harden - K. Leonard - K. Dunn - J. Collins,LAC,11,93,56.3,0.289,14.4,27.2,58.7,0.200,15.6,24.1,0,0
2025-26,Regular+Season,K. Durant - A. Sengun - J. Smith Jr. - A. Thompson - R. Sheppard,HOU,17,92,55.6,0.298,13.3,34.3,56.4,0.392,13.2,27.7,0,0
2025-26,Regular+Season,K. Towns - O. Anunoby - M. Bridges - J. Brunson - M. McBride,NYK,13,91,62.5,0.329,14.2,33.3,65.3,0.299,15.0,34.2,0,0
2025-26,Regular+Season,K. Middleton - C. McCollum - B. Coulibaly - A. Sarr - K. George,WAS,6,90,50.3,0.237,13.5,22.1,55.3,0.247,13.5,28.7,0,0
2025-26,Regular+Season,R. Westbrook - D. DeRozan - Z. LaVine - K. Murray - M. Raynaud,SAC,11,90,59.9,0.176,13.6,28.4,51.2,0.380,11.9,31.6,0,0
2025-26,Regular+Season,S. Bey - T. Murphy III - B. McGowens - J. Fears - D. Queen,NOP,8,90,53.7,0.247,11.8,23.2,66.9,0.200,14.4,32.1,0,0
2025-26,Regular+Season,D. Mitchell - D. Hunter - D. Garland - E. Mobley - J. Tyson,CLE,8,89,51.8,0.263,12.1,28.4,59.5,0.301,11.6,27.4,0,0
2025-26,Regular+Season,H. Barnes - D. Fox - L. Kornet - D. Vassell - S. Castle,SAS,10,89,58.6,0.204,9.5,24.5,57.5,0.139,12.5,18.9,0,0
2025-26,Regular+Season,R. Westbrook - D. DeRozan - D. Schröder - Z. LaVine - D. Sabonis,SAC,10,89,48.3,0.237,11.6,24.3,57.1,0.331,10.2,24.5,0,0
2025-26,Regular+Season,R. Westbrook - D. DeRozan - P. Achiuwa - K. Murray - M. Raynaud,SAC,8,89,44.2,0.198,14.1,32.1,61.0,0.203,10.2,27.7,0,0
2025-26,Regular+Season,K. Middleton - C. McCollum - B. Coulibaly - A. Sarr - T. Johnson,WAS,7,88,56.8,0.232,11.7,30.1,53.8,0.265,16.1,32.6,0,0
2025-26,Regular+Season,K. Middleton - C. McCollum - A. Sarr - B. Carrington - K. George,WAS,9,86,55.7,0.228,11.7,27.2,57.3,0.230,10.7,23.7,0,0
2025-26,Regular+Season,N. Vučević - C. White - I. Okoro - J. Giddey - M. Buzelis,CHI,11,86,61.3,0.136,8.5,24.1,58.8,0.205,10.4,26.4,0,0
2025-26,Regular+Season,K. Durant - S. Adams - A. Sengun - J. Smith Jr. - A. Thompson,HOU,13,85,44.3,0.329,18.1,49.5,52.9,0.221,11.5,32.9,0,0
2025-26,Regular+Season,L. James - D. Ayton - L. Dončić - R. Hachimura - A. Reaves,LAL,7,85,57.3,0.185,17.5,22.1,60.9,0.135,10.4,22.6,0,0
2025-26,Regular+Season,M. Bridges - L. Ball - M. Diabaté - B. Miller - K. Knueppel,CHA,13,84,64.1,0.216,12.2,37.5,48.1,0.215,11.8,22.6,0,0
2025-26,Regular+Season,K. Caldwell-Pope - J. Jackson Jr. - J. Landale - J. Morant - J. Wells,MEM,11,82,50.3,0.175,13.7,26.1,58.5,0.196,14.0,26.3,0,0
2025-26,Regular+Season,M. Smart - D. Ayton - L. Dončić - R. Hachimura - A. Reaves,LAL,10,81,59.2,0.255,15.6,24.7,53.1,0.212,17.6,26.7,0,0
2025-26,Regular+Season,T. Hardaway Jr. - N. Jokić - J. Murray - P. Watson - S. Jones,DEN,12,80,62.9,0.406,10.6,37.3,57.0,0.291,9.2,24.7,0,0
2025-26,Regular+Season,D. Avdija - S. Sharpe - S. Cissoko - T. Camara - D. Clingan,POR,18,78,56.0,0.293,19.0,27.3,55.6,0.191,14.7,33.8,0,0
2025-26,Regular+Season,D. Robinson - I. Stewart - C. Cunningham - J. Duren - A. Thompson,DET,14,78,55.6,0.201,14.4,32.0,53.0,0.139,12.7,32.6,0,0
2025-26,Regular+Season,H. Barnes - D. Fox - D. Vassell - V. Wembanyama - S. Castle,SAS,11,77,56.0,0.268,11.1,19.2,49.0,0.183,12.0,28.3,0,0
2025-26,Regular+Season,W. Carter Jr. - D. Bane - F. Wagner - P. Banchero - A. Black,ORL,11,77,57.0,0.352,19.8,35.3,52.5,0.386,14.1,34.1,0,0
2025-26,Regular+Season,B. Ingram - R. Barrett - I. Quickley - S. Barnes - C. Murray-Boyles,TOR,11,76,50.7,0.206,10.7,19.5,49.0,0.283,11.7,28.9,0,0
2025-26,Regular+Season,N. Vučević - I. Okoro - T. Jones - J. Giddey - M. Buzelis,CHI,10,76,55.6,0.209,19.4,25.0,54.9,0.154,9.0,31.4,0,0
2025-26,Regular+Season,B. Ingram - I. Quickley - O. Agbaji - S. Barnes - S. Mamukelashvili,TOR,11,75,51.7,0.182,8.9,26.7,50.0,0.120,12.7,21.0,0,0
2025-26,Regular+Season,B. Ingram - J. Poeltl - I. Quickley - S. Barnes - J. Walter,TOR,9,75,58.9,0.135,18.2,37.5,51.1,0.279,12.5,24.1,0,0
2025-26,Regular+Season,J. Valančiūnas - T. Hardaway Jr. - J. Murray - B. Brown - P. Watson,DEN,12,75,55.6,0.218,13.7,28.6,55.2,0.378,10.4,32.9,0,0
2025-26,Regular+Season,A. Wiggins - D. Smith - N. Jović - J. Jaquez Jr. - S. Fontecchio,MIA,8,74,53.1,0.294,17.2,38.4,46.8,0.266,12.0,34.0,0,0
2025-26,Regular+Season,D. Booker - R. O'Neale - G. Allen - M. Williams - R. Dunn,PHX,7,74,54.9,0.203,9.8,17.9,45.8,0.167,18.8,26.9,0,0
2025-26,Regular+Season,J. Jackson Jr. - J. Morant - S. Aldama - J. Wells - C. Coward,MEM,11,74,49.3,0.358,18.5,31.3,55.5,0.212,9.4,33.0,0,0
2025-26,Regular+Season,A. Davis - N. Marshall - M. Christie - C. Flagg - R. Nembhard,DAL,11,72,60.0,0.200,12.9,18.0,56.7,0.169,6.6,26.7,0,0
2025-26,Regular+Season,M. Bridges - L. Ball - B. Miller - R. Kalkbrenner - K. Knueppel,CHA,9,72,62.7,0.217,11.4,24.2,57.7,0.268,10.6,28.4,0,0
2025-26,Regular+Season,W. Carter Jr. - D. Bane - P. Banchero - A. Black - T. da Silva,ORL,13,72,59.2,0.246,13.2,24.2,55.2,0.360,16.6,33.3,0,0
2025-26,Regular+Season,P. Washington - D. Gafford - B. Williams - M. Christie - C. Flagg,DAL,12,70,52.9,0.250,9.5,28.8,55.4,0.217,15.9,38.2,0,0
2025-26,Regular+Season,D. Booker - R. O'Neale - D. Brooks - J. Goodwin - M. Williams,PHX,15,69,48.4,0.297,15.8,36.0,58.1,0.315,19.2,41.5,0,0
2025-26,Regular+Season,M. Conley - R. Gobert - J. Randle - D. DiVincenzo - J. McDaniels,MIN,8,69,64.4,0.432,15.5,25.0,52.0,0.276,12.0,22.4,0,0
2025-26,Regular+Season,A. Wiggins - N. Powell - D. Mitchell - J. Jaquez Jr. - K. Ware,MIA,14,68,56.1,0.307,9.3,33.3,49.2,0.433,13.9,34.9,0,0
2025-26,Regular+Season,G. Antetokounmpo - M. Turner - K. Kuzma - R. Rollins - A. Green,MIL,15,68,75.7,0.252,10.8,12.2,47.0,0.297,13.3,25.4,0,0
2025-26,Regular+Season,R. Westbrook - D. DeRozan - Z. LaVine - P. Achiuwa - M. Raynaud,SAC,6,67,58.0,0.345,12.4,23.2,49.2,0.159,15.8,36.5,0,0
2025-26,Regular+Season,T. Hardaway Jr. - N. Jokić - J. Murray - B. Brown - P. Watson,DEN,21,67,58.8,0.479,8.6,26.2,72.7,0.198,11.0,23.1,0,0
2025-26,Regular+Season,J. Harden - K. Dunn - I. Zubac - J. Collins - K. Sanders,LAC,8,66,55.7,0.311,12.1,25.8,52.4,0.309,9.8,24.3,0,0
2025-26,Regular+Season,Z. Williamson - S. Bey - T. Murphy III - J. Fears - D. Queen,NOP,11,66,53.0,0.342,12.0,22.2,59.0,0.273,7.0,18.8,0,0
2025-26,Regular+Season,J. Grant - D. Avdija - S. Cissoko - T. Camara - D. Clingan,POR,8,65,56.0,0.286,11.6,32.4,63.8,0.142,15.1,25.4,0,0
2025-26,Regular+Season,M. Bridges - C. Sexton - R. Kalkbrenner - K. Knueppel - S. James,CHA,14,65,60.4,0.142,14.4,22.4,51.5,0.170,9.1,30.3,0,0
2025-26,Regular+Season,N. Vučević - K. Huerter - I. Okoro - J. Giddey - M. Buzelis,CHI,13,65,51.6,0.238,9.2,21.1,51.2,0.190,9.8,22.7,0,0
2025-26,Regular+Season,S. Curry - J. Butler III - D. Green - J. Kuminga - B. Podziemski,GSW,8,65,58.4,0.328,11.3,19.7,57.1,0.295,18.4,17.5,0,0
2025-26,Regular+Season,J. Butler III - D. Green - M. Moody - B. Podziemski - Q. Post,GSW,12,64,48.6,0.282,14.7,26.9,49.1,0.214,13.1,23.9,0,0
2025-26,Regular+Season,J. Harden - K. Dunn - I. Zubac - D. Jones Jr. - J. Collins,LAC,6,64,51.7,0.227,15.4,32.3,48.4,0.262,12.9,30.1,0,0
2025-26,Regular+Season,M. Bridges - L. Ball - M. Diabaté - K. Knueppel - S. James,CHA,13,64,50.4,0.291,6.7,29.7,51.9,0.324,17.6,27.0,0,0
2025-26,Regular+Season,M. Conley - J. Randle - N. Reid - A. Edwards - J. Clark,MIN,18,64,53.2,0.514,10.6,21.2,53.4,0.345,14.2,34.3,0,0
2025-26,Regular+Season,J. Harden - K. Leonard - B. Beal - I. Zubac - D. Jones Jr.,LAC,4,63,65.7,0.167,18.6,24.5,61.2,0.200,11.6,34.8,0,0
2025-26,Regular+Season,K. Durant - S. Adams - J. Smith Jr. - T. Eason - A. Thompson,HOU,7,62,57.7,0.351,20.0,49.2,55.3,0.150,12.4,22.6,0,0
2025-26,Regular+Season,M. Smart - D. Ayton - L. Dončić - R. Hachimura - J. LaRavia,LAL,11,62,55.7,0.333,19.4,36.8,61.2,0.250,15.9,32.8,0,0
2025-26,Regular+Season,H. Barnes - D. Fox - L. Kornet - J. Champagnie - S. Castle,SAS,11,61,48.4,0.262,9.5,30.7,52.6,0.197,12.4,25.0,0,0
2025-26,Regular+Season,D. Booker - R. O'Neale - D. Brooks - J. Goodwin - O. Ighodaro,PHX,13,59,50.5,0.252,13.4,37.9,51.0,0.184,16.0,26.7,0,0
2025-26,Regular+Season,N. Batum - J. Harden - K. Dunn - I. Zubac - J. Collins,LAC,16,59,46.1,0.282,15.8,34.9,59.6,0.263,12.6,25.5,0,0
2025-26,Regular+Season,J. Brown - D. White - N. Queta - P. Pritchard - H. González,BOS,10,58,54.6,0.193,15.7,28.8,45.4,0.361,19.2,30.9,0,0
2025-26,Regular+Season,N. Vučević - K. Huerter - I. Okoro - T. Jones - M. Buzelis,CHI,11,58,60.9,0.257,14.2,23.4,51.6,0.168,9.4,32.4,0,0
2025-26,Regular+Season,R. Westbrook - D. DeRozan - Z. LaVine - D. Eubanks - K. Murray,SAC,8,58,46.6,0.173,16.7,20.3,54.7,0.169,15.3,40.3,0,0
2025-26,Regular+Season,S. Curry - J. Butler III - D. Green - M. Moody - W. Richard,GSW,8,58,63.2,0.196,22.1,35.8,53.7,0.266,16.0,35.0,0,0
2025-26,Regular+Season,A. Wiggins - N. Powell - B. Adebayo - D. Mitchell - J. Jaquez Jr.,MIA,16,57,57.3,0.282,17.3,30.4,52.1,0.124,12.6,31.4,0,0
2025-26,Regular+Season,D. Booker - R. O'Neale - D. Brooks - C. Gillespie - O. Ighodaro,PHX,13,57,61.2,0.243,12.5,27.6,51.6,0.351,16.8,25.9,0,0
2025-26,Regular+Season,G. Harris - B. Portis - K. Kuzma - G. Trent Jr. - K. Porter Jr.,MIL,8,56,50.5,0.149,12.8,26.7,58.6,0.273,10.3,30.2,0,0
2025-26,Regular+Season,K. Looney - S. Bey - H. Jones - T. Murphy III - J. Fears,NOP,6,56,46.9,0.152,15.8,30.4,57.1,0.202,19.2,21.2,0,0
2025-26,Regular+Season,G. Bitadze - F. Wagner - J. Suggs - A. Black - T. da Silva,ORL,9,55,61.0,0.239,10.9,28.3,46.8,0.316,19.8,15.3,0,0
2025-26,Regular+Season,J. Grant - D. Avdija - S. Sharpe - T. Camara - D. Clingan,POR,9,55,61.2,0.415,19.3,42.9,62.9,0.276,13.0,24.5,0,0
2025-26,Regular+Season,J. Randle - D. DiVincenzo - N. Reid - A. Edwards - J. McDaniels,MIN,16,55,68.8,0.337,15.1,32.6,55.8,0.453,9.1,24.0,0,0
2025-26,Regular+Season,D. Mitchell - J. Allen - D. Hunter - S. Merrill - E. Mobley,CLE,6,54,53.4,0.298,14.2,27.6,55.9,0.307,11.0,23.2,0,0
2025-26,Regular+Season,K. Towns - O. Anunoby - M. Bridges - J. Brunson - L. Shamet,NYK,7,54,49.6,0.196,13.7,36.4,56.6,0.104,12.1,28.6,0,0
2025-26,Regular+Season,M. Porter Jr. - N. Claxton - T. Martin - N. Clowney - E. Dëmin,BKN,9,54,53.3,0.196,8.9,25.8,57.1,0.293,14.2,31.5,0,0
2025-26,Regular+Season,M. Smart - J. Vanderbilt - D. Ayton - L. Dončić - J. LaRavia,LAL,10,54,51.6,0.309,16.9,25.5,59.8,0.309,13.4,25.0,0,0
2025-26,Regular+Season,P. George - A. Drummond - T. Maxey - D. Barlow - V. Edgecombe,PHI,6,53,44.9,0.111,8.3,23.5,65.4,0.253,21.1,36.6,0,0
2025-26,Regular+Season,R. Gobert - D. DiVincenzo - N. Reid - J. McDaniels - B. Hyland,MIN,11,53,45.1,0.133,11.1,27.9,46.9,0.146,20.0,22.8,0,0
2025-26,Regular+Season,W. Carter Jr. - D. Bane - J. Suggs - P. Banchero - A. Black,ORL,5,53,62.2,0.340,14.4,19.6,54.9,0.204,12.6,23.6,0,0
2025-26,Regular+Season,K. Durant - A. Sengun - J. Smith Jr. - T. Eason - A. Thompson,HOU,10,52,61.1,0.283,10.2,43.5,50.0,0.256,15.6,10.2,0,0
2025-26,Regular+Season,A. Wiggins - N. Powell - B. Adebayo - D. Mitchell - P. Larsson,MIA,5,51,69.1,0.360,5.8,14.6,51.8,0.349,22.9,33.3,0,0
2025-26,Regular+Season,D. Ayton - L. Dončić - R. Hachimura - G. Vincent - A. Reaves,LAL,6,51,65.9,0.463,12.8,15.8,66.1,0.311,9.3,25.0,0,0
2025-26,Regular+Season,D. Mitchell - J. Allen - D. Hunter - D. Garland - E. Mobley,CLE,6,51,60.5,0.200,15.4,40.0,50.0,0.198,12.7,20.6,0,0
2025-26,Regular+Season,K. Towns - O. Anunoby - M. Bridges - J. Brunson - M. Robinson,NYK,8,51,50.5,0.162,9.0,37.1,55.9,0.247,17.1,24.4,0,0
2025-26,Regular+Season,L. Markkanen - S. Mykhailiuk - W. Kessler - K. George - K. Filipowski,UTA,5,51,62.9,0.301,19.2,52.1,52.1,0.116,19.4,40.4,0,0
2025-26,Regular+Season,M. Conley - R. Gobert - J. Randle - D. DiVincenzo - A. Edwards,MIN,11,51,58.2,0.363,10.2,24.0,55.7,0.210,15.5,40.4,0,0
2025-26,Regular+Season,M. Porter Jr. - T. Mann - N. Claxton - C. Thomas - B. Saraf,BKN,5,51,59.0,0.140,14.7,22.0,63.5,0.212,15.3,37.5,0,0
2025-26,Regular+Season,J. Clarkson - K. Towns - O. Anunoby - M. Bridges - T. Kolek,NYK,11,50,63.3,0.304,18.1,15.4,51.1,0.322,16.2,24.5,0,0
2025-26,Regular+Season,M. Bridges - L. Ball - R. Kalkbrenner - K. Knueppel - S. James,CHA,11,50,55.5,0.120,17.1,33.3,61.2,0.112,9.1,31.4,0,0
2025-26,Regular+Season,T. Young - N. Alexander-Walker - O. Okongwu - J. Johnson - D. Daniels,ATL,7,50,54.1,0.400,13.9,20.8,62.6,0.379,16.9,31.1,0,0
2025-26,Regular+Season,C. McCollum - M. Bagley III - J. Champagnie - B. Carrington - K. George,WAS,8,49,69.5,0.126,13.3,30.0,53.6,0.208,4.0,24.1,0,0
2025-26,Regular+Season,D. Mitchell - J. Allen - D. Garland - S. Merrill - E. Mobley,CLE,6,49,51.6,0.177,7.6,20.0,62.0,0.239,18.7,43.8,0,0
2025-26,Regular+Season,J. Brown - A. Simons - P. Pritchard - L. Garza - S. Hauser,BOS,15,49,58.0,0.179,4.6,36.7,61.2,0.318,11.5,16.3,0,0
2025-26,Regular+Season,D. Avdija - C. Love - K. Murray - T. Camara - D. Clingan,POR,12,48,53.3,0.278,16.5,41.4,58.8,0.308,8.6,22.4,0,0
2025-26,Regular+Season,I. Hartenstein - S. Gilgeous-Alexander - C. Holmgren - C. Wallace - A. Mitchell,OKC,5,48,63.5,0.236,16.5,30.8,46.0,0.261,12.4,14.0,0,0
2025-26,Regular+Season,L. Kennard - O. Okongwu - V. Krejčí - K. Wallace - M. Gueye,ATL,11,48,58.6,0.198,18.1,21.3,58.9,0.345,16.7,42.9,0,0
2025-26,Regular+Season,M. Turner - B. Portis - K. Kuzma - K. Porter Jr. - A. Green,MIL,3,48,44.8,0.198,15.0,21.4,48.9,0.305,10.0,32.8,0,0
