SEASON,SEASON_TYPE,LINEUP,TEAM_ABB,GROUP_NAME,TEAM_ABBREVIATION,GP,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PLUS_MINUS
2018-19,Playoffs,B. Lopez - E. Bledsoe - K. Middleton - G. Antetokounmpo - M. Brogdon,MIL,6,6.2,14.8,5.3,10.7,50.0,1.7,4.0,41.7,2.5,4.0,62.5,0.8,6.5,7.3,3.7,1.7,1.0,0.8,0.2,3.0,3.7,4.8,0,0
2018-19,Playoffs,J. Dudley - D. Carroll - E. Davis - S. Dinwiddie - C. LeVert,BKN,2,6.2,17.0,5.5,13.5,40.7,2.5,6.0,41.7,3.5,4.0,87.5,1.0,5.5,6.5,2.5,1.0,1.0,1.0,2.5,3.0,2.0,8.0,0,0
2018-19,Playoffs,L. Aldridge - R. Gay - D. DeRozan - P. Mills - B. Forbes,SAS,5,6.2,14.0,5.6,11.0,50.9,1.2,3.0,40.0,1.6,2.0,80.0,0.4,3.4,3.8,3.0,0.2,0.2,0.4,0.6,2.0,1.8,-0.8,0,0
2018-19,Playoffs,L. Williams - D. Gallinari - P. Beverley - M. Harrell - S. Gilgeous-Alexander,LAC,4,6.2,10.0,3.5,11.5,30.4,0.5,2.5,20.0,2.5,3.5,71.4,0.5,4.0,4.5,1.8,1.5,0.0,0.8,1.0,3.3,2.5,-10.3,0,0
2018-19,All+Star,S. Curry - P. George - K. Walker - G. Antetokounmpo - J. Embiid,-,1,14.2,49.0,21.0,40.0,52.5,6.0,17.0,35.3,1.0,2.0,50.0,5.0,13.0,18.0,12.0,3.0,4.0,0.0,3.0,4.0,2.0,-3.0,0,0
2018-19,All+Star,D. Fox - J. Tatum - D. Mitchell - J. Collins - K. Kuzma,-,1,8.6,40.0,18.0,27.0,66.7,4.0,10.0,40.0,0.0,0.0,0.0,2.0,6.0,8.0,13.0,3.0,5.0,1.0,0.0,0.0,0.0,5.0,0,0
2018-19,All+Star,B. Bogdanovic - B. Simmons - L. Markkanen - D. Ayton - L. Doncic,-,1,7.8,24.0,11.0,19.0,57.9,2.0,6.0,33.3,0.0,0.0,0.0,2.0,7.0,9.0,6.0,7.0,2.0,0.0,1.0,1.0,0.0,-9.0,0,0
2018-19,All+Star,L. James - K. Durant - J. Harden - K. Irving - K. Leonard,-,1,7.1,22.0,9.0,18.0,50.0,3.0,11.0,27.3,1.0,1.0,100,1.0,7.0,8.0,5.0,3.0,0.0,0.0,0.0,2.0,1.0,-6.0,0,0
2018-19,All+Star,L. James - K. Durant - J. Harden - K. Irving - D. Lillard,-,1,6.7,23.0,9.0,14.0,64.3,5.0,10.0,50.0,0.0,0.0,0.0,0.0,9.0,9.0,5.0,1.0,2.0,3.0,0.0,1.0,0.0,12.0,0,0
2018-19,All+Star,B. Bogdanovic - B. Simmons - L. Markkanen - J. Okogie - L. Doncic,-,1,6.3,31.0,13.0,19.0,68.4,4.0,7.0,57.1,1.0,1.0,100,1.0,6.0,7.0,12.0,0.0,1.0,0.0,2.0,4.0,4.0,9.0,0,0
2018-19,All+Star,T. J - D. Oz - S. Smith - A. Wilson - J. Williams,-,1,6.2,6.0,2.0,7.0,28.6,1.0,4.0,25.0,1.0,2.0,50.0,2.0,3.0,5.0,1.0,8.0,2.0,2.0,1.0,3.0,2.0,-3.0,0,0
2018-19,All+Star,Q.   - R. 2K - B. Bunny - H. Minhaj - J. Shaw,-,1,6.1,6.0,3.0,8.0,37.5,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,0.0,3.0,1.0,3.0,2.0,6.0,2.0,-7.0,0,0
2018-19,All+Star,A. Seales - Q.   - B. Williams - S. Dolson - R. Allen,-,1,5.8,14.0,7.0,16.0,43.8,0.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,-12.0,0,0
2018-19,All+Star,D. Oz - M. Colter - F. Los - A. Wilson - J. Williams,-,1,5.8,26.0,12.0,16.0,75.0,2.0,4.0,50.0,0.0,0.0,0.0,1.0,6.0,7.0,6.0,0.0,2.0,0.0,0.0,1.0,0.0,12.0,0,0
2018-19,All+Star,K. Lowry - R. Westbrook - B. Griffin - K. Middleton - N. Jokic,-,1,5.7,18.0,8.0,16.0,50.0,2.0,7.0,28.6,0.0,0.0,0.0,3.0,7.0,10.0,5.0,3.0,1.0,0.0,0.0,1.0,0.0,-3.0,0,0
2018-19,All+Star,L. Aldridge - K. Thompson - B. Beal - D. Lillard - B. Simmons,-,1,5.5,26.0,9.0,20.0,45.0,8.0,17.0,47.1,0.0,0.0,0.0,4.0,7.0,11.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,0,0
2018-19,All+Star,K. Thompson - K. Leonard - B. Beal - K. Towns - B. Simmons,-,1,5.3,23.0,9.0,15.0,60.0,5.0,10.0,50.0,0.0,0.0,0.0,2.0,3.0,5.0,7.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0,0
2018-19,All+Star,L. James - D. Wade - K. Durant - J. Harden - K. Irving,-,1,5.1,19.0,5.0,12.0,41.7,3.0,9.0,33.3,6.0,6.0,100,1.0,4.0,5.0,4.0,1.0,1.0,1.0,0.0,1.0,3.0,-4.0,0,0
2018-19,All+Star,C. Osman - O. Anunoby - S. Gilgeous-Alexander - D. Ayton - R. Kurucs,-,1,5.0,23.0,10.0,16.0,62.5,2.0,7.0,28.6,1.0,1.0,100,2.0,7.0,9.0,8.0,3.0,1.0,0.0,0.0,1.0,1.0,2.0,0,0
2018-19,All+Star,D. Fox - J. Tatum - D. Mitchell - K. Kuzma - M. Bagley III,-,1,5.0,21.0,9.0,17.0,52.9,2.0,4.0,50.0,1.0,1.0,100,1.0,2.0,3.0,6.0,1.0,2.0,0.0,0.0,1.0,1.0,-2.0,0,0
2018-19,All+Star,J. Allen - M. Bagley III - J. Jackson Jr. - K. Knox - T. Young,-,1,5.0,16.0,7.0,15.0,46.7,2.0,7.0,28.6,0.0,0.0,0.0,3.0,1.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,-9.0,0,0
2018-19,All+Star,C. Osman - O. Anunoby - S. Gilgeous-Alexander - J. Okogie - R. Kurucs,-,1,4.6,9.0,4.0,13.0,30.8,1.0,8.0,12.5,0.0,0.0,0.0,2.0,5.0,7.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,-7.0,0,0
2018-19,All+Star,D. Wade - J. Harden - K. Irving - K. Towns - B. Simmons,-,1,4.4,20.0,9.0,14.0,64.3,2.0,5.0,40.0,0.0,0.0,0.0,4.0,3.0,7.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,0,0
2018-19,All+Star,A. Buckley - M. Lasry - A. Ray - H. Minhaj - J. Shaw,-,1,4.2,8.0,3.0,8.0,37.5,0.0,3.0,0.0,2.0,4.0,50.0,3.0,3.0,6.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,4.0,0,0
2018-19,All+Star,J. Tatum - D. Mitchell - M. Bagley III - K. Knox - T. Young,-,1,4.2,16.0,6.0,13.0,46.2,4.0,7.0,57.1,0.0,0.0,0.0,1.0,5.0,6.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,0,0
2018-19,All+Star,O. Anunoby - S. Gilgeous-Alexander - J. Okogie - D. Ayton - L. Doncic,-,1,4.2,18.0,8.0,12.0,66.7,2.0,6.0,33.3,0.0,0.0,0.0,0.0,2.0,2.0,7.0,1.0,2.0,0.0,0.0,0.0,0.0,-4.0,0,0
2018-19,All+Star,T. J - R.   - C. Daughtry - J. Smoove - S. Smith,-,1,4.2,4.0,2.0,6.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,-4.0,0,0
2018-19,All+Star,L. James - K. Durant - K. Thompson - K. Leonard - D. Lillard,-,1,4.1,14.0,6.0,12.0,50.0,2.0,5.0,40.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-9.0,0,0
2018-19,All+Star,T. J - D. Oz - J. Smoove - A. Wilson - J. Williams,-,1,4.0,9.0,4.0,8.0,50.0,0.0,0.0,0.0,1.0,3.0,33.3,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,7.0,0,0
2018-19,All+Star,L. Aldridge - K. Thompson - A. Davis - B. Beal - D. Lillard,-,1,3.9,9.0,4.0,12.0,33.3,1.0,8.0,12.5,0.0,0.0,0.0,2.0,4.0,6.0,4.0,1.0,2.0,0.0,0.0,0.0,1.0,-2.0,0,0
2018-19,All+Star,B. Reinhart - M. Colter - F. Los - S. Smith - J. Weinmann,-,1,3.7,11.0,5.0,6.0,83.3,0.0,0.0,0.0,1.0,2.0,50.0,0.0,2.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,6.0,0,0
2018-19,All+Star,B. Griffin - S. Curry - N. Vucevic - K. Middleton - D. Russell,-,1,3.6,17.0,6.0,10.0,60.0,4.0,6.0,66.7,1.0,1.0,100,2.0,2.0,4.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,-1.0,0,0
2018-19,All+Star,R. Westbrook - B. Griffin - K. Walker - K. Middleton - N. Jokic,-,1,3.5,13.0,5.0,13.0,38.5,3.0,9.0,33.3,0.0,0.0,0.0,3.0,4.0,7.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.0,0,0
2018-19,All+Star,B. Bogdanovic - C. Osman - B. Simmons - L. Markkanen - R. Kurucs,-,1,3.3,20.0,8.0,9.0,88.9,4.0,5.0,80.0,0.0,0.0,0.0,0.0,2.0,2.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0,8.0,0,0
2018-19,All+Star,T. J - D. Oz - J. Smoove - S. Smith - A. Wilson,-,1,3.3,2.0,1.0,3.0,33.3,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.0,0,0
2018-19,All+Star,B. Reinhart - M. Colter - F. Los - J. Williams - J. Weinmann,-,1,3.2,7.0,2.0,4.0,50.0,0.0,0.0,0.0,3.0,7.0,42.9,2.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,3.0,0,0
2018-19,All+Star,B. Bogdanovic - O. Anunoby - S. Gilgeous-Alexander - D. Ayton - L. Doncic,-,1,3.0,7.0,3.0,11.0,27.3,1.0,8.0,12.5,0.0,0.0,0.0,2.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-6.0,0,0
2018-19,All+Star,D. Nowitzki - R. Westbrook - P. George - N. Vucevic - D. Russell,-,1,3.0,13.0,5.0,7.0,71.4,3.0,5.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,-1.0,0,0
2018-19,All+Star,M. Lasry - Q.   - R. 2K - R. Allen - J. Shaw,-,1,3.0,2.0,1.0,3.0,33.3,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,-4.0,0,0
2018-19,All+Star,J. Collins - J. Allen - J. Jackson Jr. - K. Knox - T. Young,-,1,2.9,6.0,3.0,7.0,42.9,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,-9.0,0,0
2018-19,All+Star,S. Curry - P. George - K. Middleton - G. Antetokounmpo - J. Embiid,-,1,2.9,6.0,3.0,10.0,30.0,0.0,6.0,0.0,0.0,0.0,0.0,4.0,2.0,6.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,-4.0,0,0
2018-19,All+Star,A. Buckley - A. Ray - B. Williams - B. Bunny - R. Allen,-,1,2.8,5.0,2.0,6.0,33.3,1.0,3.0,33.3,0.0,0.0,0.0,3.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-5.0,0,0
2018-19,All+Star,R.   - B. Reinhart - M. Colter - F. Los - J. Weinmann,-,1,2.8,4.0,2.0,6.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,-2.0,0,0
2018-19,All+Star,S. Curry - P. George - G. Antetokounmpo - J. Embiid - D. Russell,-,1,2.8,7.0,3.0,7.0,42.9,1.0,4.0,25.0,0.0,0.0,0.0,1.0,3.0,4.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,-2.0,0,0
2018-19,All+Star,A. Buckley - A. Seales - H. Minhaj - R. Allen - J. Shaw,-,1,2.7,7.0,3.0,3.0,100,0.0,0.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,-1.0,0,0
2018-19,All+Star,B. Bogdanovic - L. Markkanen - J. Okogie - L. Doncic - R. Kurucs,-,1,2.6,4.0,2.0,5.0,40.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,-7.0,0,0
2018-19,All+Star,D. Fox - J. Tatum - D. Mitchell - K. Kuzma - T. Young,-,1,2.5,10.0,5.0,7.0,71.4,0.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0,0
2018-19,All+Star,D. Fox - J. Tatum - J. Collins - K. Kuzma - J. Jackson Jr.,-,1,2.5,9.0,4.0,7.0,57.1,1.0,3.0,33.3,0.0,0.0,0.0,1.0,3.0,4.0,4.0,1.0,3.0,0.0,0.0,0.0,1.0,6.0,0,0
2018-19,All+Star,K. Lowry - R. Westbrook - B. Griffin - N. Vucevic - K. Middleton,-,1,2.4,4.0,2.0,6.0,33.3,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0
2018-19,All+Star,D. Mitchell - J. Allen - K. Kuzma - J. Jackson Jr. - T. Young,-,1,2.3,9.0,3.0,6.0,50.0,1.0,4.0,25.0,2.0,2.0,100,1.0,5.0,6.0,3.0,2.0,2.0,1.0,0.0,1.0,1.0,5.0,0,0
2018-19,All+Star,M. Lasry - Q.   - R. 2K - H. Minhaj - R. Allen,-,1,2.2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-1.0,0,0
2018-19,All+Star,Q.   - A. Ray - R. 2K - R. Allen - J. Shaw,-,1,2.2,2.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,-1.0,0,0
2018-19,All+Star,D. Fox - J. Allen - J. Jackson Jr. - K. Knox - T. Young,-,1,2.1,13.0,5.0,6.0,83.3,3.0,3.0,100,0.0,0.0,0.0,0.0,3.0,3.0,4.0,0.0,0.0,2.0,0.0,0.0,2.0,5.0,0,0
2018-19,All+Star,L. James - K. Thompson - K. Leonard - B. Beal - D. Lillard,-,1,2.1,8.0,3.0,5.0,60.0,2.0,4.0,50.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0
2018-19,All+Star,R.   - C. Daughtry - B. Reinhart - F. Los - J. Williams,-,1,2.1,8.0,4.0,7.0,57.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-6.0,0,0
2018-19,All+Star,B. Griffin - S. Curry - K. Walker - G. Antetokounmpo - J. Embiid,-,1,1.9,7.0,2.0,5.0,40.0,2.0,5.0,40.0,1.0,2.0,50.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0,0
2018-19,All+Star,K. Lowry - S. Curry - K. Middleton - G. Antetokounmpo - N. Jokic,-,1,1.9,15.0,6.0,7.0,85.7,3.0,4.0,75.0,0.0,0.0,0.0,1.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0,0
2018-19,All+Star,R.   - B. Reinhart - M. Colter - F. Los - J. Smoove,-,1,1.9,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,4.0,0.0,1.0,0.0,2.0,1.0,-10.0,0,0
2018-19,All+Star,A. Buckley - M. Lasry - A. Ray - B. Bunny - H. Minhaj,-,1,1.7,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0,0
2018-19,All+Star,M. Lasry - Q.   - H. Minhaj - R. Allen - J. Shaw,-,1,1.7,9.0,4.0,9.0,44.4,1.0,4.0,25.0,0.0,2.0,0.0,2.0,1.0,3.0,1.0,0.0,3.0,0.0,1.0,1.0,1.0,9.0,0,0
2018-19,All+Star,R.   - C. Daughtry - B. Reinhart - D. Oz - J. Williams,-,1,1.7,2.0,1.0,1.0,100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0
2018-19,All+Star,R. Westbrook - B. Griffin - N. Vucevic - K. Middleton - D. Russell,-,1,1.7,5.0,2.0,7.0,28.6,1.0,4.0,25.0,0.0,0.0,0.0,2.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0
2018-19,All+Star,Q.   - A. Ray - B. Williams - R. 2K - R. Allen,-,1,1.6,3.0,1.0,4.0,25.0,0.0,1.0,0.0,1.0,2.0,50.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,0,0
2018-19,All+Star,K. Lowry - S. Curry - P. George - G. Antetokounmpo - J. Embiid,-,1,1.5,2.0,0.0,5.0,0.0,0.0,3.0,0.0,2.0,2.0,100,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-3.0,0,0
2018-19,All+Star,C. Osman - B. Simmons - L. Markkanen - S. Gilgeous-Alexander - D. Ayton,-,1,1.4,2.0,1.0,4.0,25.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,-7.0,0,0
2018-19,All+Star,D. Fox - J. Tatum - K. Kuzma - M. Bagley III - T. Young,-,1,1.4,5.0,2.0,5.0,40.0,1.0,2.0,50.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0
2018-19,All+Star,D. Mitchell - J. Allen - M. Bagley III - K. Knox - T. Young,-,1,1.4,7.0,3.0,4.0,75.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,0,0
2018-19,All+Star,K. Durant - J. Harden - K. Irving - K. Towns - B. Simmons,-,1,1.4,3.0,1.0,6.0,16.7,1.0,5.0,20.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-1.0,0,0
2018-19,All+Star,M. Lasry - A. Ray - B. Williams - S. Dolson - R. Allen,-,1,1.4,4.0,2.0,3.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0,0
2018-19,All+Star,M. Lasry - Q.   - B. Bunny - R. Allen - J. Shaw,-,1,1.4,5.0,2.0,3.0,66.7,0.0,0.0,0.0,1.0,2.0,50.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0,0
2018-19,All+Star,Q.   - A. Ray - H. Minhaj - R. Allen - J. Shaw,-,1,1.4,7.0,3.0,4.0,75.0,0.0,1.0,0.0,1.0,2.0,50.0,1.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,6.0,0,0
2018-19,All+Star,K. Lowry - R. Westbrook - P. George - G. Antetokounmpo - N. Jokic,-,1,1.3,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,0,0
2018-19,All+Star,A. Seales - Q.   - H. Minhaj - R. Allen - J. Shaw,-,1,1.1,8.0,4.0,4.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0,0
2018-19,All+Star,D. Fox - J. Tatum - D. Mitchell - J. Collins - T. Young,-,1,1.0,6.0,2.0,3.0,66.7,2.0,3.0,66.7,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0
2018-19,All+Star,L. James - K. Durant - J. Harden - K. Thompson - D. Lillard,-,1,1.0,5.0,2.0,3.0,66.7,1.0,2.0,50.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0,0
2018-19,All+Star,B. Bogdanovic - B. Simmons - L. Markkanen - S. Gilgeous-Alexander - J. Okogie,-,1,0.9,2.0,1.0,3.0,33.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0,0
2018-19,All+Star,D. Nowitzki - R. Westbrook - B. Griffin - N. Vucevic - D. Russell,-,1,0.9,6.0,2.0,2.0,100,2.0,2.0,100,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2018-19,All+Star,D. Wade - L. Aldridge - A. Davis - B. Beal - D. Lillard,-,1,0.9,6.0,2.0,3.0,66.7,2.0,3.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2018-19,All+Star,T. J - D. Oz - F. Los - S. Smith - A. Wilson,-,1,0.9,2.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0
2018-19,All+Star,C. Osman - B. Simmons - O. Anunoby - S. Gilgeous-Alexander - D. Ayton,-,1,0.8,4.0,1.0,1.0,100,0.0,0.0,0.0,2.0,2.0,100,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0,0
2018-19,All+Star,J. Tatum - D. Mitchell - J. Allen - J. Jackson Jr. - T. Young,-,1,0.8,2.0,0.0,4.0,0.0,0.0,2.0,0.0,2.0,2.0,100,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-4.0,0,0
2018-19,All+Star,R. Westbrook - S. Curry - K. Walker - G. Antetokounmpo - N. Jokic,-,1,0.8,2.0,1.0,2.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-4.0,0,0
2018-19,All+Star,M. Lasry - A. Ray - B. Williams - R. 2K - R. Allen,-,1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,-2.0,0,0
2018-19,All+Star,J. Tatum - D. Mitchell - J. Allen - K. Knox - T. Young,-,1,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,0,0
2018-19,All+Star,L. James - L. Aldridge - J. Harden - K. Thompson - D. Lillard,-,1,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.0,0,0
2018-19,All+Star,B. Reinhart - D. Oz - M. Colter - S. Smith - J. Williams,-,1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0,0
2018-19,All+Star,B. Reinhart - M. Colter - F. Los - S. Smith - J. Williams,-,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0
2018-19,All+Star,M. Lasry - Q.   - R. 2K - B. Bunny - J. Shaw,-,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2018-19,All+Star,Q.   - R. 2K - H. Minhaj - R. Allen - J. Shaw,-,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2019-20,Playoffs,J. Holiday - V. Oladipo - T. Warren - M. Turner - M. Brogdon,IND,3,21.7,46.0,15.3,35.3,43.4,6.3,17.3,36.5,9.0,10.0,90.0,3.0,14.0,17.0,9.7,6.7,5.3,4.0,1.7,7.0,8.7,4.3,0,0
2019-20,Playoffs,G. Temple - J. Harris - C. LeVert - T. Luwawu-Cabarrot - J. Allen,BKN,2,19.3,49.5,17.0,38.0,44.7,6.5,15.5,41.9,9.0,12.0,75.0,5.5,16.5,22.0,11.5,4.5,1.5,1.5,3.5,9.5,11.5,13.5,0,0
2019-20,Playoffs,P. Millsap - G. Harris - J. Grant - N. Jokic - J. Murray,DEN,12,17.6,38.2,13.7,28.4,48.1,4.6,11.7,39.3,6.3,7.9,78.9,2.7,12.1,14.8,9.0,6.1,3.0,1.6,1.3,7.8,9.2,2.6,0,0
2019-20,Playoffs,M. Conley - R. Gobert - J. Ingles - R. O'Neale - D. Mitchell,UTA,5,17.2,40.2,13.8,28.6,48.3,6.0,11.2,53.6,6.6,8.0,82.5,3.2,11.0,14.2,8.2,3.4,2.2,1.2,1.6,5.2,7.8,3.8,0,0
2019-20,Playoffs,K. Lowry - M. Gasol - P. Siakam - F. VanVleet - O. Anunoby,TOR,11,16.2,36.5,13.4,30.4,44.0,5.2,13.5,38.5,4.5,5.9,76.9,2.3,11.3,13.5,8.0,3.4,2.2,1.8,1.5,7.2,7.2,0.6,0,0
2019-20,Playoffs,K. Walker - M. Smart - J. Brown - J. Tatum - D. Theis,BOS,17,14.9,31.2,11.3,25.4,44.4,3.5,11.2,31.4,5.1,5.9,85.1,2.3,11.6,13.9,6.9,4.1,1.4,1.2,1.7,7.2,6.7,0.5,0,0
2019-20,Playoffs,J. Holiday - T. Warren - M. Turner - M. Brogdon - E. Sumner,IND,1,14.1,24.0,7.0,22.0,31.8,3.0,9.0,33.3,7.0,8.0,87.5,2.0,11.0,13.0,5.0,6.0,1.0,3.0,3.0,9.0,4.0,-11.0,0,0
2019-20,Playoffs,G. Temple - T. Johnson - C. LeVert - T. Luwawu-Cabarrot - J. Allen,BKN,3,14.0,31.7,10.0,27.3,36.6,6.0,15.7,38.3,5.7,6.0,94.4,3.0,10.0,13.0,7.3,4.7,2.0,1.0,2.0,4.7,5.0,-6.7,0,0
2019-20,Playoffs,P. Tucker - R. Westbrook - E. Gordon - J. Harden - R. Covington,HOU,8,13.6,27.3,9.8,23.6,41.3,3.6,10.8,33.7,4.1,5.6,73.3,1.8,9.4,11.1,5.3,4.6,4.0,1.1,2.0,5.3,5.5,-1.5,0,0
