SEASON,SEASON_TYPE,PLAYER_NAME,PLAYER_ID,TEAM_ABB,AGE,GP,W,L,MIN,DEF_RATING,DREB,DREB_PCT,PCT_DREB,STL,PCT_STL,BLK,PCT_BLK,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,DEF_WS
2015-16,Regular+Season,Myles Turner,1626167,IND,20,60,32,28,22.8,101.6,4.4,18.2,27.5,0.4,9.6,1.4,52.8,7.3,6.4,5.5,20.3,0.089
2015-16,Regular+Season,Mario Chalmers,201596,MIA,30,61,38,23,22.5,101.7,2.2,9.7,14.9,1.4,33.2,0.2,10.6,7.2,6.2,6.2,17.1,0.088
2015-16,Regular+Season,Reggie Jackson,202704,DET,26,79,43,36,30.7,104.8,2.5,8.3,11.7,0.7,16.5,0.1,6.3,9.1,6.8,6.7,29.2,0.088
2015-16,Regular+Season,Victor Oladipo,203506,ORL,24,72,32,40,33.0,105.4,4.1,12.1,18.0,1.6,30.5,0.8,20.8,11.4,8.4,9.0,29.8,0.088
2015-16,Regular+Season,Bismack Biyombo,202687,TOR,23,82,56,26,22.0,101.3,5.8,24.9,36.4,0.2,7.3,1.6,58.6,6.6,5.3,4.7,17.6,0.087
2015-16,Regular+Season,Bradley Beal,203078,WAS,23,55,28,27,31.1,105.0,2.7,8.8,12.8,1.0,17.9,0.2,7.9,10.5,7.5,8.3,26.7,0.087
2015-16,Regular+Season,O.J. Mayo,201564,MIL,28,41,17,24,26.6,103.5,2.2,8.2,12.6,1.2,26.7,0.2,5.6,9.3,8.0,7.4,23.5,0.087
2015-16,Regular+Season,Rodney Stuckey,201155,IND,30,58,33,25,22.0,101.2,2.4,10.3,15.2,0.7,19.9,0.1,6.5,7.7,6.2,5.3,19.2,0.087
2015-16,Regular+Season,Shelvin Mack,202714,UTA,26,52,27,25,20.3,100.3,2.2,11.1,15.7,0.7,19.0,0.1,2.9,7.8,4.4,4.7,16.8,0.087
2015-16,Regular+Season,Jared Sullinger,203096,BOS,24,81,47,34,23.6,102.1,5.9,24.3,36.1,0.9,19.7,0.6,29.7,7.0,7.3,5.0,21.0,0.086
2015-16,Regular+Season,Khris Middleton,203114,MIL,24,79,33,46,36.1,106.4,3.3,9.1,14.1,1.7,25.3,0.2,5.6,12.5,10.9,9.5,32.7,0.086
2015-16,Regular+Season,Tim Hardaway Jr.,203501,ATL,24,51,29,22,16.9,97.8,1.5,8.4,12.6,0.4,14.7,0.1,7.0,5.6,4.0,3.2,13.4,0.086
2015-16,Regular+Season,Andre Roberson,203460,OKC,24,70,48,22,22.2,101.7,2.5,10.2,14.7,0.8,20.9,0.6,18.6,7.8,6.4,5.4,20.3,0.085
2015-16,Regular+Season,Brook Lopez,201572,BKN,28,73,21,52,33.7,105.8,5.1,15.3,21.6,0.8,15.1,1.7,66.3,12.4,7.9,10.0,31.5,0.085
2015-16,Regular+Season,Jared Dudley,201162,WAS,30,81,40,41,25.9,103.3,2.9,11.3,16.6,0.9,19.2,0.2,11.6,8.2,6.2,6.1,22.2,0.085
2015-16,Regular+Season,Kristaps Porziņģis,204001,NYK,20,72,28,44,28.4,104.3,5.5,18.4,26.9,0.7,21.8,1.9,51.9,8.8,7.2,6.7,24.7,0.085
2015-16,Regular+Season,CJ Miles,101139,IND,29,64,34,30,22.9,102.5,2.3,9.9,15.1,0.8,19.0,0.5,19.7,8.0,6.5,6.0,20.4,0.084
2015-16,Regular+Season,Dwight Howard,2730,HOU,30,71,34,37,32.1,105.6,8.4,26.1,39.9,1.0,14.6,1.6,50.2,13.6,9.4,9.1,28.5,0.083
2015-16,Regular+Season,Eric Gordon,201569,NOP,27,45,14,31,32.9,105.9,2.0,5.9,8.6,1.0,18.6,0.3,8.9,10.5,8.2,8.7,28.2,0.083
2015-16,Regular+Season,James Harden,201935,HOU,26,82,41,41,38.1,106.9,5.3,14.0,21.4,1.7,21.5,0.6,15.2,15.3,11.3,11.7,34.7,0.083
2015-16,Regular+Season,Langston Galloway,204038,NYK,24,82,32,50,24.8,103.4,3.0,11.5,17.2,0.9,28.7,0.3,10.2,7.5,6.5,6.0,21.5,0.083
2015-16,Regular+Season,Spencer Hawes,201150,CHA,28,57,30,27,18.2,99.3,3.4,17.5,25.2,0.4,15.0,0.5,25.2,5.8,4.1,5.1,13.9,0.083
2015-16,Regular+Season,Wesley Matthews,202083,DAL,29,78,40,38,33.9,106.0,2.7,8.0,11.5,1.0,21.5,0.2,9.8,9.3,9.4,10.5,28.5,0.083
2015-16,Regular+Season,Alan Anderson,101187,WAS,33,13,8,5,14.8,96.3,2.0,13.1,18.7,0.3,12.5,0.1,6.7,3.4,2.8,2.9,9.5,0.082
2015-16,Regular+Season,Amir Johnson,101161,BOS,29,79,45,34,22.8,102.3,4.1,17.3,26.1,0.7,15.1,1.1,47.2,7.2,6.7,4.8,20.1,0.082
2015-16,Regular+Season,Chandler Parsons,202718,DAL,27,61,29,32,29.5,105.0,4.2,14.1,20.9,0.8,18.5,0.3,17.5,8.8,8.0,9.9,25.9,0.082
2015-16,Regular+Season,Kyle Anderson,203937,SAS,22,78,64,14,16.0,97.5,2.8,17.9,26.1,0.8,26.9,0.4,19.7,4.5,3.7,3.9,13.6,0.082
2015-16,Regular+Season,Ronnie Price,101179,PHX,33,62,20,42,19.5,100.6,1.2,6.0,8.6,1.2,34.9,0.2,14.6,7.6,4.3,6.4,16.5,0.082
2015-16,Regular+Season,Zaza Pachulia,2585,DAL,32,76,40,36,26.4,103.8,6.2,23.7,33.9,0.8,23.7,0.3,18.0,7.6,6.8,8.6,22.4,0.082
2015-16,Regular+Season,Dwyane Wade,2548,MIA,34,74,43,31,30.5,105.5,3.0,9.6,14.0,1.1,25.9,0.6,12.5,10.6,8.4,7.8,28.1,0.081
2015-16,Regular+Season,Elfrid Payton,203901,ORL,22,73,32,41,29.4,105.1,2.5,8.7,12.4,1.2,23.4,0.3,9.3,9.8,6.9,8.4,27.1,0.081
2015-16,Regular+Season,Frank Kaminsky,1626163,CHA,23,81,47,34,21.1,101.7,3.3,15.0,21.2,0.5,15.9,0.5,23.8,6.3,5.0,5.7,17.2,0.081
2015-16,Regular+Season,Luc Mbah a Moute,201601,LAC,29,75,49,26,17.0,98.6,1.5,8.1,11.8,0.6,20.5,0.3,16.7,4.6,4.1,4.0,13.8,0.081
2015-16,Regular+Season,Raul Neto,203526,UTA,24,81,40,41,18.5,99.9,1.3,7.1,10.2,0.8,26.7,0.0,1.2,6.1,4.3,4.4,15.1,0.081
2015-16,Regular+Season,Cody Zeller,203469,CHA,23,73,42,31,24.3,103.4,4.3,17.8,25.1,0.8,20.7,0.9,31.2,7.2,5.6,6.0,19.4,0.080
2015-16,Regular+Season,JR Smith,2747,CLE,30,77,53,24,30.7,105.6,2.3,7.6,10.7,1.1,25.0,0.3,12.0,9.7,7.4,7.5,27.1,0.080
2015-16,Regular+Season,Jordan Hill,201941,IND,28,73,40,33,20.7,101.2,4.0,18.6,27.8,0.5,15.9,0.5,26.1,7.2,6.1,5.7,18.1,0.080
2015-16,Regular+Season,Kyrie Irving,202681,CLE,24,53,37,16,31.5,105.8,2.1,7.1,10.0,1.1,24.2,0.3,13.1,9.4,7.2,8.3,29.4,0.080
2015-16,Regular+Season,Omri Casspi,201956,SAC,28,69,27,42,27.3,104.6,5.1,17.6,26.1,0.8,16.5,0.2,10.9,10.5,7.9,8.1,24.6,0.080
2015-16,Regular+Season,Rondae Hollis-Jefferson,1626178,BKN,21,29,7,22,21.2,102.1,4.0,17.9,25.6,1.3,31.7,0.6,23.9,7.6,5.5,6.5,18.8,0.080
2015-16,Regular+Season,Austin Rivers,203085,LAC,23,67,42,25,21.8,102.8,1.6,7.0,11.3,0.7,18.1,0.1,4.9,7.8,7.6,6.0,19.5,0.078
2015-16,Regular+Season,Gerald Green,101123,MIA,30,69,40,29,22.6,102.9,2.0,8.5,12.3,0.6,19.1,0.3,10.4,7.0,6.1,4.2,19.1,0.078
2015-16,Regular+Season,Jeff Green,201145,LAC,29,80,48,32,28.2,104.8,3.2,11.6,17.7,0.7,14.4,0.5,16.9,8.3,7.6,7.4,22.8,0.078
2015-16,Regular+Season,Joe Johnson,2207,MIA,35,81,31,50,33.4,106.5,3.0,9.2,13.1,0.8,15.0,0.0,1.7,11.5,8.7,9.4,31.4,0.078
2015-16,Regular+Season,Michael Carter-Williams,203487,MIL,24,54,21,33,30.5,105.9,4.2,13.8,21.0,1.5,28.0,0.8,19.9,11.6,8.8,8.3,26.1,0.078
2015-16,Regular+Season,Robert Covington,203496,PHI,25,67,10,57,28.4,105.2,5.3,18.7,27.9,1.6,28.4,0.6,17.7,10.9,8.1,8.7,25.3,0.078
2015-16,Regular+Season,Jonas Jerebko,201973,BOS,29,78,47,31,15.1,98.1,2.7,17.0,26.6,0.3,9.7,0.3,23.5,4.9,4.2,3.6,13.4,0.076
2015-16,Regular+Season,Josh Richardson,1626196,MIA,22,52,29,23,21.3,102.5,1.7,7.5,11.1,0.7,22.0,0.5,16.9,7.5,5.9,4.7,17.8,0.076
2015-16,Regular+Season,Nene,2403,WAS,33,57,28,29,19.2,101.4,3.6,19.9,28.7,0.9,23.0,0.5,32.1,6.2,4.1,4.8,16.4,0.076
2015-16,Regular+Season,Nikola Vučević,202696,ORL,25,65,28,37,31.3,106.1,6.2,20.3,28.6,0.8,15.5,1.1,37.2,10.2,6.9,8.7,27.0,0.076
2015-16,Regular+Season,Patrick Beverley,201976,HOU,27,71,35,36,28.7,105.4,2.5,8.7,13.2,1.3,21.5,0.4,11.8,11.2,8.6,8.2,25.5,0.076
2015-16,Regular+Season,Trey Burke,203504,UTA,23,64,31,33,21.3,102.6,1.5,7.0,10.7,0.5,16.5,0.1,4.4,6.9,5.5,5.1,17.4,0.076
2015-16,Regular+Season,Markieff Morris,202693,WAS,26,64,22,42,25.5,104.5,4.4,17.7,24.7,0.9,21.6,0.5,26.8,9.7,5.9,7.9,21.3,0.075
2015-16,Regular+Season,Devin Harris,2734,DAL,33,64,35,29,20.0,102.6,1.9,8.9,13.7,0.9,29.4,0.2,11.8,6.5,5.7,6.9,16.7,0.074
2015-16,Regular+Season,Keith Appling,203951,ORL,24,5,0,5,5.4,72.4,0.2,0.0,4.8,0.2,25.0,0.0,0.0,1.8,0.2,1.2,3.6,0.074
2015-16,Regular+Season,Kevin Garnett,708,MIN,40,38,14,24,14.6,97.4,3.6,23.5,33.5,0.7,28.3,0.3,16.9,3.5,3.7,2.5,12.3,0.074
2015-16,Regular+Season,Lance Thomas,202498,NYK,28,59,25,34,22.3,103.5,1.6,6.9,10.6,0.4,13.3,0.1,4.9,8.0,6.1,6.1,20.9,0.074
2015-16,Regular+Season,Rudy Gay,200752,SAC,29,70,29,41,34.0,107.0,5.0,14.5,21.1,1.4,23.1,0.7,22.6,13.1,9.2,10.8,31.3,0.074
2015-16,Regular+Season,Tyreke Evans,201936,NOP,26,25,11,14,30.6,105.9,4.4,14.2,20.3,1.3,27.1,0.3,9.8,9.2,7.6,6.1,25.0,0.074
2015-16,Regular+Season,Andrew Nicholson,203094,ORL,26,56,22,34,14.7,97.8,3.0,19.1,28.2,0.2,8.2,0.4,23.2,4.3,4.0,3.2,12.1,0.073
2015-16,Regular+Season,Anthony Brown,1626148,LAL,23,29,4,25,20.6,102.6,2.1,10.1,15.1,0.5,16.1,0.2,9.3,6.1,5.0,6.7,19.7,0.073
2015-16,Regular+Season,Brandon Knight,202688,PHX,24,52,16,36,36.0,107.4,3.2,9.0,12.8,1.2,20.2,0.4,12.9,14.8,9.5,12.8,32.7,0.073
2015-16,Regular+Season,Nikola Mirotic,202703,CHI,25,66,37,29,24.9,104.7,4.6,17.4,26.4,0.9,25.6,0.7,23.4,8.3,6.9,6.8,24.7,0.073
2015-16,Regular+Season,Nikola Jokić,203999,DEN,21,80,31,49,21.7,103.1,4.7,22.3,31.1,1.0,27.0,0.6,31.8,7.0,4.5,5.4,17.5,0.072
2015-16,Regular+Season,Aaron Gordon,203932,ORL,20,78,32,46,23.9,104.6,4.5,18.9,27.3,0.8,18.6,0.7,25.2,7.8,5.2,6.7,21.9,0.071
2015-16,Regular+Season,Carmelo Anthony,2546,NYK,32,72,32,40,35.1,107.4,6.4,17.3,25.6,0.9,21.2,0.5,12.7,11.1,9.2,9.6,31.4,0.071
2015-16,Regular+Season,Clint Capela,203991,HOU,22,77,39,38,19.1,102.2,3.9,20.2,30.9,0.8,18.7,1.2,51.7,7.5,5.5,5.4,17.1,0.071
2015-16,Regular+Season,Derrick Rose,201565,CHI,27,66,32,34,31.8,106.9,2.7,7.8,11.8,0.7,17.6,0.2,5.4,10.4,9.9,9.1,30.8,0.071
2015-16,Regular+Season,Elton Brand,1882,PHI,37,17,2,15,13.2,97.1,3.2,22.0,32.1,0.5,25.7,0.5,40.0,3.9,3.6,3.8,12.0,0.071
2015-16,Regular+Season,Stanley Johnson,1626169,DET,20,73,37,36,23.1,104.2,3.4,14.7,20.5,0.8,25.1,0.2,7.9,7.4,5.0,5.2,20.3,0.071
2015-16,Regular+Season,Taj Gibson,201959,CHI,31,73,37,36,26.5,105.3,4.1,14.0,21.1,0.6,20.8,1.1,32.0,8.8,8.2,7.9,23.8,0.071
2015-16,Regular+Season,Allen Crabbe,203459,POR,24,81,43,38,26.0,105.5,2.3,8.6,12.8,0.8,21.3,0.2,8.0,8.7,6.9,6.1,21.6,0.070
2015-16,Regular+Season,Jrue Holiday,201950,NOP,26,65,27,38,28.2,106.1,2.6,9.4,13.3,1.4,27.2,0.3,13.3,8.2,6.6,6.1,24.0,0.070
2015-16,Regular+Season,Nerlens Noel,203457,PHI,22,67,10,57,29.3,106.3,5.8,19.5,30.2,1.8,32.6,1.5,40.3,13.1,8.9,10.6,27.4,0.070
2015-16,Regular+Season,Rajon Rondo,200765,SAC,30,72,29,43,35.2,107.7,5.0,13.6,20.1,2.0,29.8,0.1,4.2,14.5,9.9,11.3,32.1,0.070
2015-16,Regular+Season,Raymond Felton,101109,DAL,32,80,40,40,27.4,105.8,2.8,9.9,14.6,0.9,22.1,0.2,8.9,8.6,7.9,9.5,23.2,0.070
2015-16,Regular+Season,Shaun Livingston,2733,GSW,30,78,69,9,19.5,102.1,1.6,7.8,11.9,0.7,21.7,0.3,15.4,6.2,5.8,5.0,18.4,0.070
2015-16,Regular+Season,Damian Lillard,203081,POR,25,75,40,35,35.7,107.8,3.4,9.3,13.8,0.9,17.3,0.4,10.7,12.2,9.2,8.6,32.5,0.069
2015-16,Regular+Season,Jordan Adams,203919,MEM,21,2,0,2,7.3,88.2,1.0,0.0,22.2,1.5,42.9,0.0,0.0,2.5,1.0,2.5,6.0,0.069
2015-16,Regular+Season,Ramon Sessions,201196,WAS,30,82,41,41,20.3,103.2,2.2,10.8,16.0,0.6,15.2,0.1,3.9,6.1,4.7,5.2,18.2,0.069
2015-16,Regular+Season,Tony Allen,2754,MEM,34,64,34,30,25.3,105.2,3.0,12.8,19.2,1.7,33.6,0.3,13.6,8.1,6.2,7.5,21.3,0.069
2015-16,Regular+Season,Anthony Davis,203076,NOP,23,61,24,37,35.5,107.8,8.1,23.4,33.2,1.3,22.6,2.0,56.8,10.7,8.4,9.0,31.7,0.068
2015-16,Regular+Season,Arron Afflalo,201167,NYK,30,71,27,44,33.4,107.4,3.4,9.8,14.2,0.4,11.0,0.1,3.5,10.1,8.9,8.9,30.6,0.068
2015-16,Regular+Season,Dahntay Jones,2563,CLE,35,1,0,1,42.4,108.6,4.0,9.5,14.3,1.0,33.3,2.0,33.3,14.0,15.0,7.0,24.0,0.068
2015-16,Regular+Season,Darrell Arthur,201589,DEN,28,70,26,44,21.7,104.0,3.0,13.2,20.1,0.8,21.8,0.7,32.7,7.7,5.9,6.2,17.8,0.068
2015-16,Regular+Season,Dion Waiters,203079,OKC,24,78,53,25,27.6,106.0,2.1,7.3,11.0,1.0,24.3,0.2,6.2,10.5,8.1,7.8,26.3,0.068
2015-16,Regular+Season,Ed Davis,202334,POR,27,81,43,38,20.8,103.5,4.6,21.1,31.2,0.7,24.2,0.9,42.4,6.7,5.5,5.0,16.3,0.068
2015-16,Regular+Season,Randy Foye,200751,OKC,32,81,37,44,20.3,103.1,1.6,7.6,11.4,0.5,15.5,0.4,17.1,7.6,5.2,5.8,18.0,0.068
2015-16,Regular+Season,Ryan Kelly,203527,LAL,25,36,3,33,13.1,97.8,2.8,20.2,30.5,0.4,16.7,0.3,21.3,3.6,4.0,3.2,12.7,0.068
2015-16,Regular+Season,Anthony Tolliver,201229,DET,31,72,36,36,18.6,102.4,2.6,14.3,19.8,0.4,14.2,0.2,14.4,4.8,4.0,3.9,16.8,0.067
2015-16,Regular+Season,Chris Johnson,203187,UTA,26,70,38,32,12.2,97.2,1.5,11.8,16.9,0.5,21.9,0.3,19.8,4.0,3.0,2.6,9.6,0.067
2015-16,Regular+Season,Danilo Gallinari,201568,DEN,27,53,22,31,34.7,107.8,4.3,12.7,18.2,0.8,14.3,0.4,11.1,11.8,8.3,9.4,31.2,0.067
2015-16,Regular+Season,Doug McDermott,203926,CHI,24,81,41,40,23.0,104.6,2.0,8.0,11.8,0.2,6.5,0.1,3.1,8.0,6.5,6.9,20.7,0.067
2015-16,Regular+Season,Joe Ingles,204060,UTA,28,81,40,41,15.3,100.3,1.6,10.9,16.0,0.7,28.9,0.0,3.4,5.4,3.6,3.6,12.6,0.067
2015-16,Regular+Season,Mo Williams,2590,CLE,33,41,27,14,18.2,102.3,1.6,8.7,12.6,0.3,14.7,0.1,8.3,6.9,4.0,4.5,15.1,0.067
2015-16,Regular+Season,Richard Jefferson,2210,CLE,36,74,51,23,17.9,102.0,1.5,8.5,12.2,0.4,19.1,0.2,14.4,6.0,4.1,3.6,14.8,0.067
2015-16,Regular+Season,Ricky Rubio,201937,MIN,25,76,28,48,30.6,107.0,3.8,12.4,18.8,2.1,39.1,0.1,4.0,10.2,8.7,7.9,28.5,0.067
2015-16,Regular+Season,Ryan Anderson,201583,NOP,28,66,24,42,30.4,106.9,4.0,13.6,19.6,0.6,11.7,0.4,12.9,9.3,7.6,7.2,28.5,0.067
2015-16,Regular+Season,Al-Farouq Aminu,202329,POR,25,82,44,38,28.5,106.7,4.9,16.8,24.5,0.9,20.2,0.6,23.0,10.0,7.5,6.5,26.2,0.066
2015-16,Regular+Season,Alonzo Gee,202087,NOP,29,73,27,46,22.4,104.7,2.5,11.1,16.0,0.9,22.7,0.2,8.7,6.8,6.1,5.3,21.0,0.066
2015-16,Regular+Season,Andrew Wiggins,203952,MIN,21,81,29,52,35.1,107.9,2.3,6.6,10.0,1.0,16.1,0.6,15.8,12.3,9.5,9.9,33.6,0.066
2015-16,Regular+Season,Corey Brewer,201147,HOU,30,82,41,41,20.4,104.0,1.9,9.0,14.0,1.0,23.8,0.2,10.6,8.4,6.6,5.9,18.5,0.066
2015-16,Regular+Season,Giannis Antetokounmpo,203507,MIL,21,80,32,48,35.3,107.9,6.2,18.0,27.5,1.2,19.3,1.4,32.1,12.5,10.5,9.3,32.1,0.066
2015-16,Regular+Season,P.J. Tucker,200782,PHX,31,82,23,59,31.0,107.1,4.2,13.8,19.6,1.3,26.2,0.2,10.8,13.8,8.0,11.0,26.8,0.066
2015-16,Regular+Season,Dwight Powell,203939,DAL,24,69,35,34,14.4,100.0,2.7,18.8,27.9,0.5,22.4,0.3,34.8,4.6,3.7,4.7,12.7,0.065
2015-16,Regular+Season,Jeff Withey,203481,UTA,26,51,25,26,12.9,97.8,2.3,18.3,27.1,0.4,18.9,1.0,69.7,3.4,3.0,2.5,10.0,0.065
2015-16,Regular+Season,Kirk Hinrich,2550,ATL,35,46,26,20,13.7,98.5,1.3,9.3,14.2,0.3,15.8,0.0,3.0,4.4,4.1,3.2,11.7,0.065
2015-16,Regular+Season,Marcelo Huertas,1626273,LAL,33,53,8,45,16.4,101.1,1.4,8.2,11.9,0.5,18.2,0.1,10.9,5.1,4.2,5.1,14.4,0.065
2015-16,Regular+Season,Metta World Peace,1897,LAL,36,35,6,29,16.9,101.4,2.0,11.2,16.6,0.6,26.8,0.3,21.2,5.5,4.0,5.0,14.3,0.065
2015-16,Regular+Season,Evan Fournier,203095,ORL,23,79,33,46,32.5,107.6,2.4,7.7,11.3,1.2,20.6,0.0,0.8,11.2,7.7,9.4,29.7,0.064
2015-16,Regular+Season,Trevor Ariza,2772,HOU,31,81,40,41,35.3,108.1,3.7,10.6,16.4,2.0,26.4,0.3,9.0,14.6,10.4,10.6,32.7,0.064
2015-16,Regular+Season,Will Barton,203115,DEN,25,82,33,49,28.7,106.8,5.1,17.7,26.2,0.9,21.9,0.5,17.1,10.1,7.5,7.4,26.2,0.064
2015-16,Regular+Season,Zach Randolph,2216,MEM,34,68,37,31,29.7,106.9,5.1,18.7,28.2,0.6,12.7,0.2,8.3,9.1,7.8,9.3,24.9,0.064
2015-16,Regular+Season,Ben McLemore,203463,SAC,23,68,28,40,21.2,104.6,1.7,7.6,11.0,0.8,19.9,0.1,6.3,8.9,5.4,6.7,18.7,0.063
2015-16,Regular+Season,Brandon Jennings,201943,ORL,26,48,20,28,18.1,102.9,1.7,9.2,12.8,0.6,20.0,0.1,8.1,5.6,3.9,4.6,15.8,0.063
2015-16,Regular+Season,Channing Frye,101112,CLE,33,70,35,35,17.1,102.0,2.8,17.2,25.0,0.4,14.2,0.4,28.0,5.5,3.8,4.2,13.7,0.063
2015-16,Regular+Season,Jarrett Jack,101127,BKN,32,32,10,22,32.1,107.7,4.0,12.5,17.9,1.1,19.8,0.2,8.9,12.2,7.7,10.0,29.8,0.063
2015-16,Regular+Season,Josh Smith,2746,HOU,30,55,31,24,16.0,101.5,2.6,15.4,24.0,0.6,18.9,0.9,40.9,6.2,4.5,4.6,14.0,0.063
2015-16,Regular+Season,Mario Hezonja,1626209,ORL,21,79,33,46,17.9,102.7,1.9,10.8,15.6,0.5,17.0,0.2,11.3,5.5,3.9,4.3,16.3,0.063
2015-16,Regular+Season,Robin Lopez,201577,NYK,28,82,32,50,27.1,106.5,4.1,14.5,21.0,0.2,6.8,1.6,45.9,9.0,6.8,7.5,24.7,0.063
2015-16,Regular+Season,Beno Udrih,2757,MEM,33,44,26,18,16.1,101.7,1.5,9.1,12.5,0.3,15.1,0.0,1.1,5.0,3.4,2.9,12.7,0.062
2015-16,Regular+Season,David Lee,101135,DAL,33,55,27,28,16.4,102.4,3.7,21.8,32.2,0.4,13.3,0.5,37.8,6.1,4.5,4.7,13.9,0.062
2015-16,Regular+Season,Gorgui Dieng,203476,MIN,26,82,29,53,27.1,106.5,5.2,19.6,29.9,1.1,24.0,1.2,41.9,9.6,7.3,7.3,25.1,0.062
2015-16,Regular+Season,Jabari Parker,203953,MIL,21,76,32,44,31.7,107.7,3.6,11.4,17.5,0.9,16.8,0.4,10.5,11.7,9.6,8.9,29.7,0.062
2015-16,Regular+Season,Jerami Grant,203924,PHI,22,77,9,68,26.8,106.6,3.4,12.2,18.8,0.7,15.9,1.6,43.1,11.4,8.2,9.0,25.2,0.062
2015-16,Regular+Season,Paul Pierce,1718,LAC,38,68,44,24,18.1,103.0,2.6,13.5,20.6,0.5,16.3,0.3,13.4,5.1,5.0,5.1,15.4,0.062
2015-16,Regular+Season,Steve Blake,2581,DET,36,58,34,24,17.0,102.3,1.4,8.3,11.6,0.4,17.5,0.1,6.8,5.2,3.8,3.6,14.8,0.062
2015-16,Regular+Season,E'Twaun Moore,202734,CHI,27,59,29,30,21.4,105.0,1.9,8.2,12.5,0.6,23.9,0.3,11.9,7.4,6.6,6.6,20.2,0.061
2015-16,Regular+Season,Jonathon Simmons,203613,SAS,26,55,47,8,14.8,101.0,1.5,9.9,14.2,0.4,20.0,0.1,5.7,5.1,3.9,4.1,14.0,0.061
2015-16,Regular+Season,Thaddeus Young,201152,BKN,28,73,21,52,33.0,108.0,6.6,20.8,29.4,1.5,30.2,0.5,21.8,12.3,7.8,10.1,32.9,0.061
2015-16,Regular+Season,Darren Collison,201954,SAC,28,74,29,45,30.0,107.5,1.9,6.2,9.4,1.0,18.2,0.1,2.0,10.2,8.5,8.5,27.1,0.060
2015-16,Regular+Season,Jon Leuer,202720,PHX,27,67,22,45,18.7,103.9,4.4,23.0,33.7,0.6,18.0,0.4,27.0,7.6,4.9,6.1,17.3,0.060
2015-16,Regular+Season,Solomon Hill,203524,IND,25,59,31,28,14.7,101.1,2.2,13.6,20.6,0.6,22.2,0.2,12.5,4.6,4.3,3.6,12.8,0.060
2015-16,Regular+Season,Aaron Brooks,201166,CHI,31,69,36,33,16.1,102.3,1.2,6.8,10.1,0.4,22.6,0.1,8.9,5.2,4.2,4.6,13.8,0.059
2015-16,Regular+Season,Elijah Millsap,202407,UTA,28,20,9,11,8.6,93.2,1.5,15.2,22.5,0.4,25.9,0.2,12.5,2.5,2.2,2.1,5.7,0.059
2015-16,Regular+Season,Emmanuel Mudiay,1626144,DEN,20,68,29,39,30.4,107.9,2.9,9.7,13.6,1.0,19.3,0.5,15.9,10.7,7.2,8.5,27.0,0.059
2015-16,Regular+Season,Jose Calderon,101181,NYK,34,72,29,43,28.1,107.2,2.9,9.8,14.3,0.9,29.6,0.1,2.6,9.5,7.2,8.2,25.3,0.059
2015-16,Regular+Season,Alex Len,203458,PHX,23,78,23,55,23.3,105.9,5.3,22.3,31.9,0.5,13.8,0.8,39.2,10.0,6.3,8.0,20.6,0.058
2015-16,Regular+Season,Alexis Ajinca,201582,NOP,28,59,20,39,14.6,101.4,3.3,22.7,32.8,0.3,13.0,0.6,54.5,4.2,2.8,3.1,11.6,0.058
2015-16,Regular+Season,Cole Aldrich,202332,LAC,27,60,41,19,13.3,99.8,3.4,25.2,40.2,0.8,25.7,1.1,65.4,4.4,4.4,3.5,11.6,0.058
2015-16,Regular+Season,Donatas Motiejunas,202700,HOU,25,37,19,18,14.8,101.5,1.9,12.4,19.1,0.5,15.3,0.1,9.4,6.4,4.7,5.6,14.9,0.058
2015-16,Regular+Season,Gerald Henderson,201945,POR,28,72,39,33,19.9,104.7,2.5,12.1,17.8,0.5,20.1,0.3,13.0,6.6,5.3,4.5,15.7,0.058
2015-16,Regular+Season,Meyers Leonard,203086,POR,24,61,33,28,21.8,105.3,4.3,19.2,27.3,0.1,5.4,0.3,19.1,7.4,5.3,5.0,16.7,0.058
2015-16,Regular+Season,Pablo Prigioni,203143,LAC,39,59,37,22,13.9,100.4,1.3,9.2,14.5,0.9,30.8,0.0,1.0,4.3,5.0,4.1,12.8,0.058
2015-16,Regular+Season,Tarik Black,204028,LAL,24,39,6,33,12.7,99.4,2.9,22.8,32.5,0.4,16.7,0.5,62.1,4.1,3.1,3.3,10.7,0.058
2015-16,Regular+Season,Alex Stepheson,1627293,MEM,28,8,2,6,9.0,94.6,1.1,10.8,15.8,0.1,6.7,0.6,62.5,2.5,2.1,4.9,7.5,0.057
2015-16,Regular+Season,JaMychal Green,203210,MEM,26,78,39,39,18.5,104.5,3.0,17.4,25.4,0.6,15.5,0.4,25.0,6.1,4.1,5.4,14.3,0.057
2015-16,Regular+Season,Larry Nance Jr.,1626204,LAL,23,63,14,49,20.1,104.8,3.3,16.5,24.7,0.9,26.3,0.4,20.2,6.8,5.4,5.8,18.6,0.057
2015-16,Regular+Season,Marcus Thornton,201977,WAS,29,61,32,29,18.2,104.0,1.8,9.9,15.2,0.8,19.4,0.1,3.8,6.7,5.7,6.2,17.8,0.057
2015-16,Regular+Season,Matt Barnes,2440,MEM,36,76,38,38,28.8,107.7,4.4,16.0,23.8,1.0,20.6,0.8,27.3,8.6,7.0,9.1,22.9,0.057
2015-16,Regular+Season,Trey Lyles,1626168,UTA,20,80,38,42,17.3,103.3,3.0,18.0,26.0,0.3,13.5,0.2,14.0,5.4,4.3,4.3,14.9,0.057
