SEASON,SEASON_TYPE,TEAM_ABB,TEAM_NAME,GP,W,L,MIN,OFF_RATING,DEF_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,PACE,PIE
2025-26,IST,BOS,Boston Celtics,4,2,2,9.0,115.8,130.0,-14.2,60.0,1.50,12.5,18.2,50.0,34.8,10.5,50.0,58.8,109.90,39.1
2025-26,IST,LAC,LA Clippers,3,2,1,17.0,110.8,102.9,8.0,41.7,1.00,10.9,25.0,75.0,46.4,13.5,51.9,61.8,102.79,53.5
2025-26,IST,MEM,Memphis Grizzlies,3,2,1,10.0,128.6,60.9,67.7,66.7,2.00,21.4,16.7,73.3,57.1,14.3,71.4,75.2,103.83,95.7
2025-26,IST,NYK,New York Knicks,3,2,1,9.0,106.3,80.0,26.3,40.0,1.00,10.5,12.5,70.0,44.4,12.5,50.0,55.9,81.02,67.7
2025-26,IST,OKC,Oklahoma City Thunder,3,2,1,14.0,122.2,112.1,10.1,55.6,5.00,10.9,33.3,63.2,48.6,2.8,42.3,58.1,116.06,71.2
2025-26,IST,POR,Portland Trail Blazers,2,2,0,10.0,154.5,105.0,49.5,60.0,2.00,18.8,57.1,45.5,50.0,13.6,70.6,77.8,105.00,84.1
2025-26,IST,ATL,Atlanta Hawks,2,1,1,5.0,180.0,108.3,71.7,66.7,0.00,25.0,40.0,100,62.5,0.0,70.0,73.8,100.16,65.1
2025-26,IST,BKN,Brooklyn Nets,2,1,1,6.0,72.7,125.0,-52.3,25.0,0.00,7.7,12.5,50.0,31.3,0.0,33.3,33.3,96.34,23.7
2025-26,IST,CHA,Charlotte Hornets,2,1,1,9.0,109.5,131.3,-21.7,44.4,2.00,15.4,12.5,100,50.0,9.5,61.8,62.8,102.68,46.8
2025-26,IST,CHI,Chicago Bulls,2,1,1,3.0,83.3,77.8,5.6,100,2.00,22.2,33.3,100,75.0,16.7,40.0,42.5,103.40,47.6
2025-26,IST,DAL,Dallas Mavericks,2,1,1,17.0,105.6,105.7,-0.2,23.1,0.43,7.3,20.0,66.7,51.6,19.4,61.4,68.5,98.69,58.7
2025-26,IST,DEN,Denver Nuggets,3,1,2,15.0,110.0,129.4,-19.4,33.3,0.43,7.7,54.5,50.0,51.7,23.3,47.5,60.0,105.66,37.1
2025-26,IST,DET,Detroit Pistons,3,1,2,11.0,143.5,145.5,-2.0,44.4,1.00,11.8,50.0,50.0,50.0,17.4,57.5,63.1,102.37,45.2
2025-26,IST,GSW,Golden State Warriors,3,1,2,14.0,96.8,105.4,-8.6,80.0,1.33,18.6,26.7,60.0,43.3,19.4,52.1,55.4,118.65,38.5
2025-26,IST,HOU,Houston Rockets,3,1,2,12.0,107.1,114.8,-7.7,88.9,2.00,19.5,42.9,66.7,52.2,14.3,50.0,56.4,114.22,48.3
2025-26,IST,LAL,Los Angeles Lakers,1,1,0,0.0,50.0,0.0,50.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,113.6,360.00,0.0
2025-26,IST,MIA,Miami Heat,1,1,0,1.0,66.7,100.0,-33.3,100,0.00,25.0,0.0,66.7,50.0,0.0,50.0,50.0,109.09,85.7
2025-26,IST,MIL,Milwaukee Bucks,3,1,2,13.0,127.3,108.0,19.3,58.3,3.50,22.6,18.2,81.8,50.0,9.1,66.7,62.7,89.41,55.1
2025-26,IST,PHX,Phoenix Suns,2,1,1,9.0,123.5,122.7,0.8,44.4,1.33,18.2,16.7,55.6,40.0,17.6,71.4,68.5,107.30,39.1
2025-26,IST,CLE,Cleveland Cavaliers,2,0,2,7.0,78.6,168.8,-90.2,75.0,0.75,15.8,28.6,71.4,50.0,28.6,45.5,48.1,98.34,11.7
2025-26,IST,IND,Indiana Pacers,1,0,1,5.0,70.0,111.1,-41.1,33.3,0.50,7.7,33.3,66.7,50.0,20.0,37.5,39.4,87.69,15.0
2025-26,IST,MIN,Minnesota Timberwolves,2,0,2,9.0,95.2,126.3,-31.1,66.7,0.57,12.9,54.5,71.4,61.1,33.3,50.0,52.7,105.98,9.5
2025-26,IST,NOP,New Orleans Pelicans,3,0,3,18.0,84.6,126.2,-41.6,60.0,1.50,11.3,30.8,90.0,47.2,10.3,31.9,40.8,108.55,16.9
2025-26,IST,PHI,Philadelphia 76ers,2,0,2,2.0,125.0,116.7,8.3,50.0,0.00,20.0,0.0,100,75.0,0.0,83.3,83.3,108.27,71.4
