SEASON,SEASON_TYPE,TEAM_ABB,TEAM_ID,TEAM_NAME,PLAYER_NAME,PLAYER_ID,GP,W,L,MIN,PASSES_MADE,PASSES_RECEIVED,AST,SECONDARY_AST,POTENTIAL_AST,AST_POINTS_CREATED,AST_ADJ,AST_TO_PASS_PCT,AST_TO_PASS_PCT_ADJ
2021-22,Regular+Season,HOU,1610612745,Houston Rockets,Dennis Schröder,203471,63,32,31,28.7,50.2,56.6,4.7,1.0,8.8,11.9,6.0,9.3,11.9
2021-22,Regular+Season,POR,1610612757,Portland Trail Blazers,Dennis Smith Jr.,1628372,37,15,22,17.3,32.8,34.8,3.6,0.4,8.0,9.6,4.4,10.9,13.4
2021-22,Regular+Season,UTA,1610612762,Utah Jazz,Denzel Valentine,1627756,24,14,10,9.3,10.1,9.8,0.5,0.1,1.5,1.3,0.6,4.5,6.2
2021-22,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Derrick Favors,202324,39,15,24,16.7,19.6,16.3,0.6,0.1,1.2,1.6,0.7,3.3,3.5
2021-22,Regular+Season,CHI,1610612741,Chicago Bulls,Derrick Jones Jr.,1627884,51,28,23,17.6,15.4,9.2,0.6,0.0,1.2,1.4,0.6,3.8,3.9
2021-22,Regular+Season,NYK,1610612752,New York Knicks,Derrick Rose,201565,26,11,15,24.5,39.8,45.3,4.0,0.3,7.8,10.1,4.6,10.0,11.6
2021-22,Regular+Season,DET,1610612765,Detroit Pistons,Derrick Walton Jr.,1628476,3,1,2,36.1,62.7,66.7,7.0,0.3,13.0,18.0,7.7,11.2,12.2
2021-22,Regular+Season,BOS,1610612738,Boston Celtics,Derrick White,1628401,75,40,35,29.3,36.4,42.0,4.9,0.5,8.7,12.3,5.9,13.4,16.1
2021-22,Regular+Season,MEM,1610612763,Memphis Grizzlies,Desmond Bane,1630217,76,53,23,29.8,39.9,40.3,2.7,0.6,5.1,7.3,3.6,6.9,8.9
2021-22,Regular+Season,PHX,1610612756,Phoenix Suns,Devin Booker,1626164,67,55,12,34.5,28.2,47.3,4.9,0.8,8.4,11.8,5.7,17.2,20.2
2021-22,Regular+Season,ORL,1610612753,Orlando Magic,Devin Cannady,1629962,5,2,3,28.9,24.0,24.2,2.0,0.0,3.0,5.2,2.2,8.3,9.2
2021-22,Regular+Season,SAS,1610612759,San Antonio Spurs,Devin Vassell,1630170,71,29,42,27.3,24.0,23.7,1.9,0.4,3.5,5.0,2.4,8.0,10.1
2021-22,Regular+Season,CHI,1610612741,Chicago Bulls,Devon Dotson,1629653,11,5,6,7.7,12.4,12.5,1.4,0.2,2.4,3.6,1.7,11.0,14.0
2021-22,Regular+Season,SAS,1610612759,San Antonio Spurs,Devontae Cacok,1629719,15,5,10,8.1,11.1,5.6,0.4,0.0,0.8,1.1,0.5,3.6,4.8
2021-22,Regular+Season,NOP,1610612740,New Orleans Pelicans,Devonte' Graham,1628984,75,33,42,28.4,46.5,51.1,4.2,0.4,7.7,10.8,5.1,9.0,11.1
2021-22,Regular+Season,MIA,1610612748,Miami Heat,Dewayne Dedmon,203473,67,43,24,15.9,18.8,11.9,0.7,0.2,1.3,1.7,0.9,3.7,4.6
2021-22,Regular+Season,POR,1610612757,Portland Trail Blazers,Didi Louzada,1629712,9,0,9,14.4,12.4,10.3,0.6,0.0,1.4,1.2,0.6,4.5,4.5
2021-22,Regular+Season,MEM,1610612763,Memphis Grizzlies,Dillon Brooks,1628415,31,21,10,27.8,24.2,34.5,2.7,0.3,4.4,6.6,3.3,11.1,13.6
2021-22,Regular+Season,SAC,1610612758,Sacramento Kings,Domantas Sabonis,1627734,62,21,41,34.4,59.5,48.0,5.2,0.3,9.4,13.4,5.8,8.8,9.7
2021-22,Regular+Season,UTA,1610612762,Utah Jazz,Donovan Mitchell,1628378,67,41,26,33.8,41.7,60.9,5.3,0.9,10.1,14.5,6.8,12.8,16.3
2021-22,Regular+Season,SAC,1610612758,Sacramento Kings,Donte DiVincenzo,1628978,42,21,21,23.9,30.3,29.3,2.8,0.5,4.8,7.2,3.9,9.3,12.7
2021-22,Regular+Season,DAL,1610612742,Dallas Mavericks,Dorian Finney-Smith,1627827,80,51,29,33.0,30.7,27.8,1.9,0.3,3.7,4.9,2.4,6.1,7.6
2021-22,Regular+Season,SAS,1610612759,San Antonio Spurs,Doug McDermott,203926,51,21,30,24.0,19.2,20.5,1.3,0.4,2.2,3.2,1.8,6.5,9.2
2021-22,Regular+Season,GSW,1610612744,Golden State Warriors,Draymond Green,203110,46,34,12,28.9,60.2,46.9,7.0,0.5,14.1,18.5,8.3,11.6,13.8
2021-22,Regular+Season,POR,1610612757,Portland Trail Blazers,Drew Eubanks,1629234,71,19,52,17.5,22.5,16.5,1.2,0.1,2.4,3.0,1.3,5.3,5.9
2021-22,Regular+Season,IND,1610612754,Indiana Pacers,Duane Washington Jr.,1630613,48,12,36,20.2,17.1,22.4,1.8,0.3,2.9,4.4,2.3,10.3,13.3
2021-22,Regular+Season,MIA,1610612748,Miami Heat,Duncan Robinson,1629130,79,52,27,25.9,23.1,25.9,1.6,0.4,3.2,4.0,2.2,7.1,9.4
2021-22,Regular+Season,LAL,1610612747,Los Angeles Lakers,Dwight Howard,2730,60,21,39,16.2,17.7,9.8,0.6,0.1,1.0,1.4,0.7,3.3,4.2
2021-22,Regular+Season,DAL,1610612742,Dallas Mavericks,Dwight Powell,203939,82,52,30,21.9,23.2,17.1,1.2,0.2,1.9,3.0,1.5,5.1,6.4
2021-22,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Dylan Windler,1629685,50,28,22,9.2,10.5,7.6,0.7,0.1,1.0,1.7,0.9,6.5,8.2
2021-22,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Ed Davis,202334,31,15,16,6.5,8.3,3.9,0.2,0.0,0.3,0.5,0.3,2.7,3.1
2021-22,Regular+Season,PHX,1610612756,Phoenix Suns,Elfrid Payton,203901,49,38,11,10.9,16.3,17.0,2.0,0.2,4.1,5.1,2.4,12.3,15.0
2021-22,Regular+Season,POR,1610612757,Portland Trail Blazers,Elijah Hughes,1630190,36,15,21,12.1,11.6,9.8,0.6,0.2,1.7,1.8,0.9,5.3,7.9
2021-22,Regular+Season,PHX,1610612756,Phoenix Suns,Emanuel Terry,1629150,3,2,1,6.1,7.3,3.0,0.7,0.0,1.0,1.3,0.7,9.1,9.1
2021-22,Regular+Season,SAC,1610612758,Sacramento Kings,Emmanuel Mudiay,1626144,2,0,2,5.5,11.5,14.0,2.0,0.0,2.5,5.5,2.5,17.4,21.7
2021-22,Regular+Season,BOS,1610612738,Boston Celtics,Enes Freedom,202683,34,20,14,11.8,9.8,6.5,0.2,0.1,0.5,0.6,0.3,2.4,3.0
2021-22,Regular+Season,POR,1610612757,Portland Trail Blazers,Eric Bledsoe,202339,53,27,26,25.0,41.5,43.9,4.2,0.5,8.4,11.1,5.1,10.1,12.4
2021-22,Regular+Season,HOU,1610612745,Houston Rockets,Eric Gordon,201569,57,19,38,29.3,32.1,36.3,2.7,0.4,5.7,7.4,3.5,8.4,10.9
2021-22,Regular+Season,UTA,1610612762,Utah Jazz,Eric Paschall,1629672,58,36,22,12.7,12.9,9.7,0.6,0.1,1.3,1.7,0.8,4.8,5.9
2021-22,Regular+Season,DAL,1610612742,Dallas Mavericks,Eugene Omoruyi,1630647,4,1,3,4.5,6.3,4.3,0.5,0.3,1.0,1.3,1.0,8.0,16.0
2021-22,Regular+Season,NYK,1610612752,New York Knicks,Evan Fournier,203095,79,35,44,29.3,23.9,29.6,2.1,0.3,4.2,5.5,2.7,8.9,11.5
2021-22,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Evan Mobley,1630596,69,40,29,33.8,41.6,32.7,2.5,0.2,5.3,6.7,3.1,6.1,7.5
2021-22,Regular+Season,DEN,1610612743,Denver Nuggets,Facundo Campazzo,1630267,65,38,27,18.2,33.0,33.8,3.4,0.3,6.6,9.3,4.2,10.3,12.6
2021-22,Regular+Season,NYK,1610612752,New York Knicks,Feron Hunt,1630624,2,2,0,4.2,4.0,4.5,0.5,0.0,1.0,1.0,0.5,12.5,12.5
2021-22,Regular+Season,DET,1610612765,Detroit Pistons,Frank Jackson,1628402,53,9,44,22.0,15.3,20.9,1.0,0.2,1.9,2.7,1.3,6.8,8.5
2021-22,Regular+Season,PHX,1610612756,Phoenix Suns,Frank Kaminsky,1626163,9,8,1,20.1,25.9,20.3,1.4,0.3,3.3,3.9,2.0,5.6,7.7
2021-22,Regular+Season,DAL,1610612742,Dallas Mavericks,Frank Ntilikina,1628373,58,34,24,11.8,14.9,15.1,1.2,0.2,2.3,3.0,1.5,8.0,9.9
2021-22,Regular+Season,ORL,1610612753,Orlando Magic,Franz Wagner,1630532,79,21,58,30.7,29.8,33.2,2.9,0.3,5.6,7.5,3.5,9.8,11.8
2021-22,Regular+Season,TOR,1610612761,Toronto Raptors,Fred VanVleet,1627832,65,39,26,37.9,62.3,71.3,6.7,1.0,13.0,16.9,8.3,10.7,13.3
2021-22,Regular+Season,ORL,1610612753,Orlando Magic,Freddie Gillespie,1630273,9,1,8,13.2,13.3,8.7,0.6,0.0,1.6,1.8,0.7,4.2,5.0
2021-22,Regular+Season,PHI,1610612755,Philadelphia 76ers,Furkan Korkmaz,1627788,67,44,23,21.1,22.2,24.8,1.9,0.2,3.4,4.9,2.3,8.6,10.2
2021-22,Regular+Season,MIA,1610612748,Miami Heat,Gabe Vincent,1629216,68,47,21,23.4,35.1,37.9,3.1,0.4,6.1,8.2,3.9,8.8,11.1
2021-22,Regular+Season,IND,1610612754,Indiana Pacers,Gabe York,1628221,2,0,2,10.7,9.5,11.0,2.0,0.0,2.5,5.0,2.5,21.1,26.3
2021-22,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Gabriel Deck,1630466,7,2,5,7.9,5.6,6.1,0.7,0.0,1.0,2.1,0.9,12.8,15.4
2021-22,Regular+Season,PHX,1610612756,Phoenix Suns,Gabriel Lundberg,1630994,4,1,3,11.1,17.0,17.8,2.8,0.0,5.0,7.3,2.8,16.2,16.2
2021-22,Regular+Season,NOP,1610612740,New Orleans Pelicans,Garrett Temple,202066,58,22,36,18.6,17.0,16.3,1.2,0.2,2.4,3.3,1.6,7.3,9.4
2021-22,Regular+Season,HOU,1610612745,Houston Rockets,Garrison Mathews,1629726,65,19,46,26.3,18.4,17.9,1.0,0.2,2.0,2.5,1.2,5.4,6.8
2021-22,Regular+Season,NOP,1610612740,New Orleans Pelicans,Gary Clark,1629109,37,19,18,9.8,9.0,6.4,0.5,0.1,0.8,1.3,0.6,5.4,6.6
2021-22,Regular+Season,ORL,1610612753,Orlando Magic,Gary Harris,203914,61,16,45,28.4,17.8,23.8,1.8,0.3,3.8,4.4,2.1,10.0,11.8
2021-22,Regular+Season,GSW,1610612744,Golden State Warriors,Gary Payton II,1627780,70,47,23,17.6,16.3,13.0,0.9,0.3,2.2,2.4,1.3,5.6,7.8
2021-22,Regular+Season,TOR,1610612761,Toronto Raptors,Gary Trent Jr.,1629018,70,44,26,35.0,23.8,33.9,2.0,0.4,3.9,5.1,2.5,8.5,10.4
2021-22,Regular+Season,MIL,1610612749,Milwaukee Bucks,George Hill,201588,54,36,18,23.2,30.0,28.9,2.2,0.2,4.0,5.9,2.6,7.4,8.6
2021-22,Regular+Season,DAL,1610612742,Dallas Mavericks,George King,1628994,4,2,2,4.8,3.0,3.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0
2021-22,Regular+Season,PHI,1610612755,Philadelphia 76ers,Georges Niang,1627777,76,48,28,22.8,27.8,20.2,1.3,0.2,2.6,3.5,1.7,4.8,6.2
2021-22,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Georgios Kalaitzakis,1630686,13,8,5,16.4,14.2,17.0,0.9,0.1,1.6,2.2,1.0,6.5,7.1
2021-22,Regular+Season,MIL,1610612749,Milwaukee Bucks,Giannis Antetokounmpo,203507,67,45,22,32.9,43.9,49.3,5.8,0.6,11.4,15.8,6.7,13.2,15.2
2021-22,Regular+Season,IND,1610612754,Indiana Pacers,Goga Bitadze,1629048,50,17,33,14.6,17.2,14.6,1.1,0.2,1.8,2.8,1.4,6.4,8.0
2021-22,Regular+Season,BKN,1610612751,Brooklyn Nets,Goran Dragic,201609,21,10,11,23.7,42.5,40.0,4.1,0.6,6.8,10.5,5.1,9.6,12.0
2021-22,Regular+Season,CHA,1610612766,Charlotte Hornets,Gordon Hayward,202330,48,26,22,31.9,37.4,37.6,3.6,0.5,6.8,9.9,4.5,9.7,12.1
2021-22,Regular+Season,ATL,1610612737,Atlanta Hawks,Gorgui Dieng,203476,44,23,21,8.4,11.8,9.2,0.8,0.1,1.3,2.0,0.9,6.6,7.9
2021-22,Regular+Season,BOS,1610612738,Boston Celtics,Grant Williams,1629684,76,49,27,24.5,20.1,16.3,1.0,0.2,2.0,2.6,1.2,5.0,6.2
2021-22,Regular+Season,MIL,1610612749,Milwaukee Bucks,Grayson Allen,1628960,66,43,23,27.3,16.8,19.2,1.5,0.3,3.3,4.1,2.0,9.0,11.6
2021-22,Regular+Season,POR,1610612757,Portland Trail Blazers,Greg Brown III,1630535,48,14,34,13.3,10.6,8.5,0.7,0.0,1.2,1.9,0.9,6.8,8.0
2021-22,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Greg Monroe,202328,14,7,7,13.9,14.1,11.8,1.6,0.1,2.3,4.1,1.8,11.1,12.6
2021-22,Regular+Season,DET,1610612765,Detroit Pistons,Hamidou Diallo,1628977,57,14,43,21.8,24.8,21.9,1.3,0.3,2.8,3.3,1.6,5.1,6.4
2021-22,Regular+Season,SAC,1610612758,Sacramento Kings,Harrison Barnes,203084,76,26,50,33.6,31.3,27.3,2.4,0.3,4.1,5.9,2.8,7.7,8.8
2021-22,Regular+Season,UTA,1610612762,Utah Jazz,Hassan Whiteside,202355,65,40,25,17.9,8.5,7.4,0.4,0.0,0.7,1.2,0.5,4.7,5.6
2021-22,Regular+Season,ORL,1610612753,Orlando Magic,Hassani Gravett,1629755,8,2,6,21.4,33.5,33.0,2.5,0.0,5.8,7.3,3.0,7.5,9.0
2021-22,Regular+Season,MIA,1610612748,Miami Heat,Haywood Highsmith,1629312,19,13,6,8.6,7.2,5.5,0.3,0.0,0.9,0.9,0.4,4.4,5.1
2021-22,Regular+Season,NOP,1610612740,New Orleans Pelicans,Herbert Jones,1630529,77,35,42,29.8,26.6,24.0,2.1,0.3,3.9,5.4,2.6,8.1,9.9
2021-22,Regular+Season,ORL,1610612753,Orlando Magic,Ignas Brazdeikis,1629649,42,9,33,12.8,10.2,10.9,0.9,0.0,2.1,2.3,0.9,8.6,9.1
2021-22,Regular+Season,NYK,1610612752,New York Knicks,Immanuel Quickley,1630193,77,34,43,23.1,33.8,39.5,3.5,0.4,6.4,9.1,4.3,10.5,12.7
2021-22,Regular+Season,TOR,1610612761,Toronto Raptors,Isaac Bonga,1629067,15,9,6,4.6,3.0,2.0,0.3,0.0,0.3,0.3,0.1,8.9,4.4
2021-22,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Isaac Okoro,1630171,67,34,33,29.6,22.3,23.0,1.8,0.2,3.6,4.7,2.1,8.1,9.6
2021-22,Regular+Season,LAC,1610612746,Los Angeles Clippers,Isaiah Hartenstein,1628392,68,37,31,17.9,23.5,20.3,2.4,0.2,4.0,6.0,2.7,10.0,11.5
2021-22,Regular+Season,IND,1610612754,Indiana Pacers,Isaiah Jackson,1630543,36,9,27,15.0,12.3,11.0,0.3,0.1,0.7,0.8,0.4,2.3,3.6
2021-22,Regular+Season,PHI,1610612755,Philadelphia 76ers,Isaiah Joe,1630198,55,35,20,11.1,10.1,10.9,0.6,0.1,1.1,1.6,0.9,6.3,8.6
2021-22,Regular+Season,DET,1610612765,Detroit Pistons,Isaiah Livers,1630587,19,8,11,20.2,20.9,17.5,1.1,0.2,2.4,3.1,1.3,5.3,6.3
2021-22,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Isaiah Roby,1629676,45,10,35,21.1,28.1,23.0,1.6,0.1,2.9,4.0,1.8,5.6,6.5
2021-22,Regular+Season,DET,1610612765,Detroit Pistons,Isaiah Stewart,1630191,70,21,49,25.6,27.3,19.6,1.2,0.1,2.2,3.1,1.4,4.3,5.1
2021-22,Regular+Season,CHA,1610612766,Charlotte Hornets,Isaiah Thomas,202738,22,12,10,15.2,21.1,25.9,1.5,0.0,2.5,4.0,1.9,7.3,9.1
2021-22,Regular+Season,WAS,1610612764,Washington Wizards,Isaiah Todd,1630225,12,1,11,6.2,5.9,5.6,0.3,0.0,0.2,0.8,0.3,5.6,5.6
2021-22,Regular+Season,WAS,1610612764,Washington Wizards,Ish Smith,202397,64,27,37,17.4,32.9,35.0,3.8,0.3,7.2,9.5,4.4,11.5,13.4
2021-22,Regular+Season,PHX,1610612756,Phoenix Suns,Ish Wainright,1630688,44,35,9,7.9,6.5,6.0,0.3,0.0,0.8,0.8,0.3,4.9,5.3
2021-22,Regular+Season,LAC,1610612746,Los Angeles Clippers,Ivica Zubac,1627826,76,40,36,24.4,29.2,19.3,1.6,0.2,2.7,3.9,1.9,5.4,6.4
2021-22,Regular+Season,CHA,1610612766,Charlotte Hornets,JT Thor,1630550,33,18,15,7.9,7.0,5.2,0.6,0.0,1.0,1.6,0.7,8.3,9.6
2021-22,Regular+Season,MEM,1610612763,Memphis Grizzlies,Ja Morant,1629630,56,35,21,33.3,47.6,65.2,6.8,0.9,12.7,16.9,8.3,14.2,17.4
2021-22,Regular+Season,DEN,1610612743,Denver Nuggets,JaMychal Green,203210,67,36,31,16.2,16.2,13.4,0.9,0.1,1.7,2.4,1.0,5.4,6.2
2021-22,Regular+Season,DAL,1610612742,Dallas Mavericks,JaQuori McLaughlin,1630605,4,2,2,2.7,3.3,3.8,0.5,0.0,0.5,1.3,0.5,15.4,15.4
2021-22,Regular+Season,PHX,1610612756,Phoenix Suns,JaVale McGee,201580,74,57,17,15.8,16.9,11.2,0.6,0.1,1.1,1.4,0.7,3.4,4.0
2021-22,Regular+Season,BOS,1610612738,Boston Celtics,Jabari Parker,203953,12,4,8,9.4,8.8,6.8,0.5,0.1,0.7,1.3,0.7,5.7,7.5
2021-22,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Jaden McDaniels,1630183,70,40,30,25.8,24.7,16.5,1.1,0.2,2.3,2.9,1.5,4.6,5.9
2021-22,Regular+Season,PHI,1610612755,Philadelphia 76ers,Jaden Springer,1630531,2,2,0,2.8,2.0,1.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2021-22,Regular+Season,PHX,1610612756,Phoenix Suns,Jae Crowder,203109,67,54,13,28.1,36.5,23.1,1.9,0.2,3.2,4.6,2.3,5.1,6.2
2021-22,Regular+Season,HOU,1610612745,Houston Rockets,Jae'Sean Tate,1630256,78,19,59,26.4,28.6,26.6,2.8,0.2,5.9,7.7,3.3,10.0,11.6
2021-22,Regular+Season,SAC,1610612758,Sacramento Kings,Jahmi'us Ramsey,1630186,19,2,17,7.0,5.6,7.4,0.4,0.2,0.9,0.9,0.6,6.6,10.4
2021-22,Regular+Season,WAS,1610612764,Washington Wizards,Jaime Echenique,1630693,1,1,0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-22,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Jake Layman,1627774,34,20,14,6.8,5.3,5.0,0.3,0.1,0.7,0.7,0.4,5.0,6.7
2021-22,Regular+Season,SAS,1610612759,San Antonio Spurs,Jakob Poeltl,1627751,68,30,38,29.0,44.5,29.8,2.8,0.3,4.7,6.8,3.2,6.3,7.1
2021-22,Regular+Season,DAL,1610612742,Dallas Mavericks,Jalen Brunson,1628973,79,50,29,31.9,49.8,56.2,4.8,0.8,10.1,12.8,5.9,9.6,11.9
2021-22,Regular+Season,HOU,1610612745,Houston Rockets,Jalen Green,1630224,67,12,55,31.9,29.0,38.4,2.6,0.4,5.1,6.9,3.4,9.1,11.6
2021-22,Regular+Season,ATL,1610612737,Atlanta Hawks,Jalen Johnson,1630552,22,14,8,5.5,5.3,4.3,0.1,0.0,0.6,0.5,0.2,2.6,4.3
2021-22,Regular+Season,CHA,1610612766,Charlotte Hornets,Jalen McDaniels,1629667,54,34,20,16.3,18.2,14.1,1.1,0.1,2.0,2.8,1.3,5.9,7.1
2021-22,Regular+Season,IND,1610612754,Indiana Pacers,Jalen Smith,1630188,50,28,22,17.8,17.9,13.9,0.5,0.1,1.0,1.1,0.6,2.6,3.6
2021-22,Regular+Season,ORL,1610612753,Orlando Magic,Jalen Suggs,1630591,48,16,32,27.2,42.6,46.9,4.4,0.3,8.2,11.5,5.1,10.2,11.9
2021-22,Regular+Season,CHA,1610612766,Charlotte Hornets,James Bouknight,1630547,30,15,15,10.0,9.3,11.7,0.9,0.0,1.5,2.2,0.9,9.4,10.1
2021-22,Regular+Season,DEN,1610612743,Denver Nuggets,James Ennis III,203516,7,3,4,7.9,5.4,6.4,0.4,0.1,0.9,1.3,0.7,7.9,13.2
2021-22,Regular+Season,PHI,1610612755,Philadelphia 76ers,James Harden,201935,65,40,25,37.2,64.2,73.8,10.3,1.0,18.4,25.7,12.4,16.0,19.3
2021-22,Regular+Season,BKN,1610612751,Brooklyn Nets,James Johnson,201949,62,30,32,19.2,17.1,15.7,2.1,0.1,3.6,5.1,2.2,12.2,12.8
2021-22,Regular+Season,DET,1610612765,Detroit Pistons,Jamorko Pickett,1630691,13,4,9,13.6,12.5,10.5,0.5,0.2,1.0,1.5,0.8,4.3,6.2
2021-22,Regular+Season,UTA,1610612762,Utah Jazz,Jared Butler,1630215,42,31,11,8.6,10.2,13.0,1.5,0.1,2.6,4.0,1.9,14.7,18.7
2021-22,Regular+Season,NOP,1610612740,New Orleans Pelicans,Jared Harper,1629607,5,2,3,8.6,17.6,21.4,2.8,0.4,5.0,8.2,3.4,15.9,19.3
2021-22,Regular+Season,MEM,1610612763,Memphis Grizzlies,Jaren Jackson Jr.,1628991,77,52,25,27.3,19.4,24.9,1.1,0.2,2.1,2.9,1.5,5.8,7.6
2021-22,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Jarred Vanderbilt,1629020,74,41,33,25.4,24.7,10.8,1.3,0.2,2.5,3.4,1.5,5.1,6.2
2021-22,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Jarrett Allen,1628386,56,35,21,32.3,35.7,26.0,1.6,0.5,3.3,4.3,2.3,4.6,6.4
2021-22,Regular+Season,MEM,1610612763,Memphis Grizzlies,Jarrett Culver,1629633,36,27,9,9.2,10.1,11.2,0.9,0.1,1.9,2.1,1.1,8.5,10.7
2021-22,Regular+Season,POR,1610612757,Portland Trail Blazers,Jarron Cumberland,1629600,3,0,3,4.1,3.0,1.7,0.3,0.0,0.7,0.7,0.3,11.1,11.1
2021-22,Regular+Season,MIL,1610612749,Milwaukee Bucks,Javin DeLaurier,1629602,1,1,0,2.8,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-22,Regular+Season,CHI,1610612741,Chicago Bulls,Javonte Green,1629750,65,38,27,23.4,20.2,12.4,0.9,0.1,1.7,2.3,1.0,4.6,5.2
2021-22,Regular+Season,MIA,1610612748,Miami Heat,Javonte Smart,1630606,17,11,6,11.8,12.6,14.2,0.9,0.2,1.9,2.5,1.2,7.4,9.8
2021-22,Regular+Season,NOP,1610612740,New Orleans Pelicans,Jaxson Hayes,1629637,69,28,41,20.1,16.6,15.5,0.6,0.1,1.4,1.6,0.9,3.8,5.2
2021-22,Regular+Season,LAL,1610612747,Los Angeles Lakers,Jay Huff,1630643,4,0,4,5.1,5.3,4.3,0.3,0.0,2.0,0.8,0.3,4.8,4.8
2021-22,Regular+Season,LAC,1610612746,Los Angeles Clippers,Jay Scrubb,1630206,17,8,9,7.0,5.5,6.4,0.5,0.1,0.8,1.1,0.6,8.5,10.6
2021-22,Regular+Season,BOS,1610612738,Boston Celtics,Jaylen Brown,1627759,65,43,22,33.6,34.9,44.9,3.5,0.8,6.4,8.9,4.4,10.1,12.7
2021-22,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Jaylen Hoard,1629658,7,2,5,34.2,55.6,39.7,2.4,0.3,5.6,7.1,3.3,4.4,5.9
2021-22,Regular+Season,SAS,1610612759,San Antonio Spurs,Jaylen Morris,1628537,3,0,3,5.3,5.7,7.3,0.7,0.0,1.3,3.0,1.0,11.8,17.6
2021-22,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Jaylen Nowell,1629669,62,37,25,15.7,19.3,22.0,2.1,0.2,3.5,5.4,2.5,10.8,12.8
2021-22,Regular+Season,DET,1610612765,Detroit Pistons,Jaysean Paige,1629873,1,1,0,6.6,9.0,11.0,1.0,0.0,1.0,3.0,1.0,11.1,11.1
2021-22,Regular+Season,BOS,1610612738,Boston Celtics,Jayson Tatum,1628369,75,49,26,35.9,45.7,52.8,4.3,0.9,8.7,11.3,5.5,9.5,12.1
2021-22,Regular+Season,ORL,1610612753,Orlando Magic,Jeff Dowtin Jr.,1630288,9,4,5,12.0,16.1,17.0,1.1,0.2,2.4,3.0,1.3,6.9,8.3
2021-22,Regular+Season,DEN,1610612743,Denver Nuggets,Jeff Green,201145,75,44,31,24.7,19.3,20.6,1.3,0.2,2.3,3.0,1.5,6.6,7.7
2021-22,Regular+Season,LAL,1610612747,Los Angeles Lakers,Jemerrio Jones,1629203,2,0,2,7.4,7.0,3.0,0.0,0.5,0.5,0.0,0.5,0.0,7.1
2021-22,Regular+Season,DET,1610612765,Detroit Pistons,Jerami Grant,203924,47,11,36,31.9,38.6,43.8,2.4,0.6,5.3,6.2,3.0,6.1,7.8
2021-22,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Jeremiah Robinson-Earl,1630526,49,15,34,22.2,26.7,21.8,1.0,0.2,2.3,2.7,1.2,3.8,4.4
2021-22,Regular+Season,SAC,1610612758,Sacramento Kings,Jeremy Lamb,203087,56,23,33,16.7,21.4,21.2,1.4,0.1,2.7,3.5,1.6,6.8,7.7
2021-22,Regular+Season,NYK,1610612752,New York Knicks,Jericho Sims,1630579,41,19,22,13.5,13.7,6.0,0.5,0.1,0.9,1.7,0.7,3.8,5.4
2021-22,Regular+Season,MIL,1610612749,Milwaukee Bucks,Jevon Carter,1628975,66,39,27,13.7,17.4,16.4,1.5,0.2,2.2,3.7,1.8,8.3,10.3
2021-22,Regular+Season,MIA,1610612748,Miami Heat,Jimmy Butler III,202710,57,38,19,33.9,45.9,54.0,5.5,0.6,10.7,14.6,6.5,11.9,14.2
2021-22,Regular+Season,SAS,1610612759,San Antonio Spurs,Jock Landale,1629111,54,24,30,10.9,14.0,10.9,0.8,0.1,1.4,2.1,0.9,5.9,6.7
2021-22,Regular+Season,BKN,1610612751,Brooklyn Nets,Joe Harris,203925,14,10,4,30.2,23.6,21.4,1.0,0.1,2.1,2.4,1.1,4.2,4.5
2021-22,Regular+Season,POR,1610612757,Portland Trail Blazers,Joe Ingles,204060,45,28,17,24.9,35.6,33.2,3.5,0.3,6.9,9.7,4.4,9.9,12.3
2021-22,Regular+Season,BOS,1610612738,Boston Celtics,Joe Johnson,2207,1,1,0,2.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-22,Regular+Season,SAS,1610612759,San Antonio Spurs,Joe Wieskamp,1630580,29,11,18,7.1,4.9,5.4,0.3,0.1,0.7,0.8,0.4,6.4,7.8
2021-22,Regular+Season,WAS,1610612764,Washington Wizards,Joel Ayayi,1630555,7,1,6,2.9,4.0,3.7,0.6,0.0,1.1,1.9,0.9,14.3,21.4
2021-22,Regular+Season,PHI,1610612755,Philadelphia 76ers,Joel Embiid,203954,68,45,23,33.8,46.2,54.5,4.2,0.6,7.0,10.6,4.9,9.0,10.5
