SEASON,SEASON_TYPE,TEAM_ABB,TEAM_ID,TEAM_NAME,PLAYER_NAME,PLAYER_ID,GP,W,L,MIN,REB,REB_CONTEST,REB_CONTEST_PCT,REB_CHANCES,REB_CHANCE_PCT,REB_CHANCE_DEFER,REB_CHANCE_PCT_ADJ,AVG_REB_DIST
2025-26,Regular+Season,BOS,1610612738,Boston Celtics,Payton Pritchard,1630202,39,24,15,32.9,4.5,0.8,17.7,8.7,51.6,0.8,57.0,9.2
2025-26,Regular+Season,MIA,1610612748,Miami Heat,Pelle Larsson,1641796,26,17,9,23.5,3.2,1.1,35.4,6.1,51.6,0.5,55.8,7.9
2025-26,Regular+Season,MIL,1610612749,Milwaukee Bucks,Pete Nance,1631250,5,1,4,4.5,1.4,0.2,14.3,2.0,70.0,0.0,70.0,4.8
2025-26,Regular+Season,DEN,1610612743,Denver Nuggets,Peyton Watson,1631212,37,25,12,30.0,5.2,1.4,27.2,8.8,58.4,0.8,64.3,6.4
2025-26,Regular+Season,SAC,1610612758,Sacramento Kings,Precious Achiuwa,1630173,32,8,24,20.7,5.4,2.8,50.6,10.6,51.3,1.0,56.7,5.4
2025-26,Regular+Season,PHI,1610612755,Philadelphia 76ers,Quentin Grimes,1629656,35,21,14,31.8,4.0,1.1,27.3,7.8,50.7,0.7,55.4,8.0
2025-26,Regular+Season,IND,1610612754,Indiana Pacers,Quenton Jackson,1631245,11,2,9,18.1,2.8,0.5,19.4,5.7,49.2,0.5,54.4,10.4
2025-26,Regular+Season,GSW,1610612744,Golden State Warriors,Quinten Post,1642366,37,18,19,19.3,4.2,1.6,36.9,8.6,49.4,1.0,55.9,5.9
2025-26,Regular+Season,TOR,1610612761,Toronto Raptors,RJ Barrett,1629628,23,16,7,30.4,5.0,1.3,25.9,9.3,54.5,0.6,58.3,6.4
2025-26,Regular+Season,PHX,1610612756,Phoenix Suns,Rasheer Fleming,1642853,13,10,3,7.9,2.1,1.2,59.3,3.2,64.3,0.2,67.5,7.1
2025-26,Regular+Season,ATL,1610612737,Atlanta Hawks,RayJ Dennis,1642484,10,1,9,14.3,2.3,0.3,13.0,4.3,53.5,0.7,63.9,10.3
2025-26,Regular+Season,POR,1610612757,Portland Trail Blazers,Rayan Rupert,1641712,23,13,10,13.2,2.4,0.6,25.0,4.6,53.3,0.4,58.9,7.5
2025-26,Regular+Season,HOU,1610612745,Houston Rockets,Reed Sheppard,1642263,31,21,10,25.6,3.2,0.6,19.4,5.6,56.0,0.4,59.8,9.7
2025-26,Regular+Season,SAS,1610612759,San Antonio Spurs,Riley Minix,1642434,2,1,1,3.1,1.0,0.0,0.0,1.5,66.7,0.0,66.7,2.3
2025-26,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Rob Dillingham,1642265,21,13,8,10.1,1.9,0.2,10.3,2.9,63.9,0.4,73.6,10.7
2025-26,Regular+Season,POR,1610612757,Portland Trail Blazers,Robert Williams III,1629057,28,13,15,15.7,6.0,2.7,45.2,9.1,65.9,0.7,71.2,5.3
2025-26,Regular+Season,BOS,1610612738,Boston Celtics,Ron Harper Jr.,1631199,1,0,1,9.8,3.0,1.0,33.3,5.0,60.0,1.0,75.0,10.8
2025-26,Regular+Season,DET,1610612765,Detroit Pistons,Ronald Holland II,1641842,34,25,9,21.3,4.5,1.3,28.3,7.7,58.2,0.4,61.8,7.9
2025-26,Regular+Season,PHX,1610612756,Phoenix Suns,Royce O'Neale,1626220,40,24,16,29.5,5.1,1.3,25.1,8.5,59.7,0.7,65.1,7.0
2025-26,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Rudy Gobert,203497,39,25,14,31.6,11.3,4.5,40.1,20.3,55.8,1.5,60.2,4.6
2025-26,Regular+Season,LAL,1610612747,Los Angeles Lakers,Rui Hachimura,1629060,28,20,8,32.0,3.7,1.0,27.9,6.6,55.9,0.5,60.1,8.6
2025-26,Regular+Season,SAC,1610612758,Sacramento Kings,Russell Westbrook,201566,39,10,29,29.6,6.6,1.7,26.3,9.8,67.6,0.4,70.8,6.9
2025-26,Regular+Season,PHX,1610612756,Phoenix Suns,Ryan Dunn,1642346,33,20,13,21.6,4.7,1.5,32.1,8.9,53.2,0.7,58.0,5.8
2025-26,Regular+Season,CHA,1610612766,Charlotte Hornets,Ryan Kalkbrenner,1641750,27,10,17,25.5,6.5,3.8,58.5,14.6,44.6,1.5,49.7,5.2
2025-26,Regular+Season,DAL,1610612742,Dallas Mavericks,Ryan Nembhard,1642948,20,9,11,23.0,2.4,0.4,14.9,5.1,46.5,0.4,50.5,10.1
2025-26,Regular+Season,MIL,1610612749,Milwaukee Bucks,Ryan Rollins,1631157,38,17,21,31.6,4.6,0.9,20.8,8.6,52.7,0.7,57.3,8.2
2025-26,Regular+Season,NOP,1610612740,New Orleans Pelicans,Saddiq Bey,1630180,35,8,27,29.9,5.8,1.8,31.0,9.2,63.0,0.6,67.2,7.5
2025-26,Regular+Season,BOS,1610612738,Boston Celtics,Sam Hauser,1630573,37,24,13,23.0,3.7,0.6,16.2,6.5,56.7,0.4,60.2,7.8
2025-26,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Sam Merrill,1630241,19,12,7,26.6,2.7,0.7,25.0,5.9,46.4,0.7,52.5,9.6
2025-26,Regular+Season,TOR,1610612761,Toronto Raptors,Sandro Mamukelashvili,1630572,39,23,16,21.4,5.0,1.7,34.4,9.7,51.7,0.8,56.4,6.2
2025-26,Regular+Season,MEM,1610612763,Memphis Grizzlies,Santi Aldama,1630583,39,17,22,28.0,6.8,2.0,29.5,11.4,59.3,1.0,65.2,5.9
2025-26,Regular+Season,TOR,1610612761,Toronto Raptors,Scottie Barnes,1630567,40,24,16,34.3,8.3,2.8,34.0,13.8,60.4,1.0,65.0,6.1
2025-26,Regular+Season,GSW,1610612744,Golden State Warriors,Seth Curry,203552,2,0,2,16.0,2.0,1.0,50.0,3.5,57.1,0.5,66.7,15.0
2025-26,Regular+Season,POR,1610612757,Portland Trail Blazers,Shaedon Sharpe,1631101,36,16,20,29.7,4.5,1.0,22.2,8.2,54.9,0.3,57.2,8.1
2025-26,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Shai Gilgeous-Alexander,1628983,38,32,6,33.2,4.6,1.1,24.0,7.7,60.1,0.5,64.3,9.3
2025-26,Regular+Season,POR,1610612757,Portland Trail Blazers,Sidy Cissoko,1631321,30,11,19,21.5,2.6,0.8,32.1,5.2,49.7,0.4,53.8,10.4
2025-26,Regular+Season,MIA,1610612748,Miami Heat,Simone Fontecchio,1631323,32,15,17,17.5,3.0,0.8,26.8,5.6,54.2,0.6,60.6,7.2
2025-26,Regular+Season,CHA,1610612766,Charlotte Hornets,Sion James,1642883,39,13,26,25.7,3.5,0.9,26.7,7.3,47.4,0.6,51.9,8.3
2025-26,Regular+Season,DEN,1610612743,Denver Nuggets,Spencer Jones,1642461,27,18,9,26.1,3.7,1.3,34.3,7.9,46.7,0.8,51.8,7.7
2025-26,Regular+Season,GSW,1610612744,Golden State Warriors,Stephen Curry,201939,29,17,12,32.0,4.1,0.9,22.9,7.3,55.4,0.4,58.7,8.8
2025-26,Regular+Season,SAS,1610612759,San Antonio Spurs,Stephon Castle,1642264,29,19,10,31.6,5.5,1.8,32.7,9.9,55.6,0.5,58.7,7.4
2025-26,Regular+Season,HOU,1610612745,Houston Rockets,Steven Adams,203500,29,20,9,22.8,8.8,4.7,53.3,16.4,53.5,1.0,56.8,4.8
2025-26,Regular+Season,UTA,1610612762,Utah Jazz,Svi Mykhailiuk,1629004,34,11,23,24.7,2.7,0.8,30.8,4.4,61.1,0.5,68.4,9.3
2025-26,Regular+Season,IND,1610612754,Indiana Pacers,T.J. McConnell,204456,26,7,19,17.4,2.5,0.3,10.8,4.8,51.6,0.5,57.0,9.5
2025-26,Regular+Season,IND,1610612754,Indiana Pacers,Taelon Peter,1643007,11,0,11,7.5,1.7,0.4,21.1,2.6,65.5,0.2,70.4,10.2
2025-26,Regular+Season,HOU,1610612745,Houston Rockets,Tari Eason,1631106,21,13,8,23.7,6.0,1.4,23.2,8.4,71.0,0.5,75.3,7.8
2025-26,Regular+Season,MIL,1610612749,Milwaukee Bucks,Taurean Prince,1627752,5,3,2,21.7,2.6,0.4,15.4,4.8,54.2,0.0,54.2,7.6
2025-26,Regular+Season,UTA,1610612762,Utah Jazz,Taylor Hendricks,1641707,24,7,17,16.8,3.5,1.4,39.3,5.8,60.9,0.3,63.6,6.7
2025-26,Regular+Season,BKN,1610612751,Brooklyn Nets,Terance Mann,1629611,31,9,22,26.4,3.7,1.2,31.3,7.0,52.8,0.6,58.1,7.3
2025-26,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Terrence Shannon Jr.,1630545,13,6,7,14.9,2.2,0.8,35.7,3.9,54.9,0.2,58.3,10.1
2025-26,Regular+Season,MIL,1610612749,Milwaukee Bucks,Thanasis Antetokounmpo,203648,5,0,5,4.5,1.2,0.8,66.7,2.2,54.5,0.0,54.5,7.7
2025-26,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Thomas Bryant,1628418,22,11,11,11.5,3.5,1.6,46.8,6.8,51.3,0.5,55.8,4.6
2025-26,Regular+Season,CHA,1610612766,Charlotte Hornets,Tidjane Salaün,1642275,24,9,15,17.3,4.4,1.5,33.0,7.4,59.6,0.3,62.0,5.5
2025-26,Regular+Season,DEN,1610612743,Denver Nuggets,Tim Hardaway Jr.,203501,37,24,13,27.3,2.5,0.9,37.0,4.4,56.4,0.4,61.3,8.2
2025-26,Regular+Season,DET,1610612765,Detroit Pistons,Tobias Harris,202699,20,13,7,28.7,5.1,1.7,32.7,8.9,56.7,0.6,60.5,7.2
2025-26,Regular+Season,DET,1610612765,Detroit Pistons,Tolu Smith,1642449,5,3,2,10.9,5.6,2.0,35.7,7.8,71.8,0.4,75.7,4.4
2025-26,Regular+Season,IND,1610612754,Indiana Pacers,Tony Bradley,1628396,26,5,21,11.6,3.1,1.6,51.9,5.7,54.4,0.4,58.3,4.2
2025-26,Regular+Season,NYK,1610612752,New York Knicks,Tosan Evbuomwan,1641787,2,2,0,2.3,1.0,0.5,50.0,1.5,66.7,0.0,66.7,8.4
2025-26,Regular+Season,POR,1610612757,Portland Trail Blazers,Toumani Camara,1641739,41,19,22,33.8,5.1,1.6,31.8,10.0,51.6,0.8,56.3,7.7
2025-26,Regular+Season,WAS,1610612764,Washington Wizards,Trae Young,1629027,9,2,7,27.6,1.7,0.1,6.7,3.2,51.7,0.3,57.7,10.3
2025-26,Regular+Season,GSW,1610612744,Golden State Warriors,Trayce Jackson-Davis,1631218,23,12,11,14.1,4.6,2.1,45.3,9.0,51.5,1.0,57.6,4.9
2025-26,Regular+Season,WAS,1610612764,Washington Wizards,Tre Johnson,1642848,29,7,22,24.3,3.2,0.4,14.1,5.1,61.7,0.4,67.6,8.9
2025-26,Regular+Season,CHI,1610612741,Chicago Bulls,Tre Jones,1630200,32,15,17,26.8,3.0,0.5,15.5,5.6,54.5,0.4,58.4,9.5
2025-26,Regular+Season,CHA,1610612766,Charlotte Hornets,Tre Mann,1630544,24,9,15,18.8,2.7,0.6,23.1,5.3,51.2,0.5,56.5,8.4
2025-26,Regular+Season,PHI,1610612755,Philadelphia 76ers,Trendon Watford,1630570,15,7,8,18.5,4.5,1.1,23.5,6.8,66.7,0.4,70.8,7.7
2025-26,Regular+Season,CHI,1610612741,Chicago Bulls,Trentyn Flowers,1642280,1,0,1,4.4,1.0,1.0,100,1.0,100,0.0,100,5.6
2025-26,Regular+Season,NOP,1610612740,New Orleans Pelicans,Trey Alexander,1641725,2,0,2,16.4,2.0,0.0,0.0,4.5,44.4,1.0,57.1,4.4
2025-26,Regular+Season,NYK,1610612752,New York Knicks,Trey Jemison III,1641998,5,4,1,7.1,2.0,1.0,50.0,4.0,50.0,0.6,58.8,6.8
2025-26,Regular+Season,NOP,1610612740,New Orleans Pelicans,Trey Murphy III,1630530,38,9,29,35.6,6.2,1.8,29.9,10.4,59.2,0.8,63.9,6.8
2025-26,Regular+Season,WAS,1610612764,Washington Wizards,Tristan Vukcevic,1641774,23,5,18,13.5,3.0,1.0,31.4,5.9,51.9,0.7,59.3,5.9
2025-26,Regular+Season,ORL,1610612753,Orlando Magic,Tristan da Silva,1641783,33,18,15,23.2,3.8,1.2,32.8,7.1,53.2,0.6,58.4,7.4
2025-26,Regular+Season,MIA,1610612748,Miami Heat,Tyler Herro,1629639,8,3,5,31.6,5.1,0.5,9.8,8.9,57.7,0.6,62.1,7.5
2025-26,Regular+Season,NYK,1610612752,New York Knicks,Tyler Kolek,1642278,25,13,12,15.1,2.6,0.5,18.2,4.6,57.4,0.2,60.6,10.6
2025-26,Regular+Season,BKN,1610612751,Brooklyn Nets,Tyrese Martin,1631213,30,8,22,19.6,3.1,1.0,31.5,5.3,58.2,0.5,64.3,9.5
2025-26,Regular+Season,PHI,1610612755,Philadelphia 76ers,Tyrese Maxey,1630178,36,21,15,39.6,4.5,0.6,13.0,7.9,56.9,0.4,60.3,9.8
2025-26,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Tyrese Proctor,1642878,17,10,7,13.7,2.0,0.4,20.6,3.3,60.7,0.2,64.2,10.9
2025-26,Regular+Season,ORL,1610612753,Orlando Magic,Tyus Jones,1626145,25,15,10,18.8,1.8,0.1,6.8,2.9,60.3,0.2,65.7,12.0
2025-26,Regular+Season,PHI,1610612755,Philadelphia 76ers,VJ Edgecombe,1642845,34,21,13,36.1,5.4,1.9,35.0,10.4,51.7,0.8,55.8,7.6
2025-26,Regular+Season,SAS,1610612759,San Antonio Spurs,Victor Wembanyama,1641705,26,17,9,29.0,11.0,4.0,36.1,16.8,65.2,1.3,70.7,5.3
2025-26,Regular+Season,MEM,1610612763,Memphis Grizzlies,Vince Williams Jr.,1631246,25,12,13,21.9,4.3,1.0,24.3,7.7,55.7,0.6,60.5,8.4
2025-26,Regular+Season,ATL,1610612737,Atlanta Hawks,Vít Krejčí,1630249,34,17,17,23.9,2.6,0.7,28.4,4.9,53.0,0.5,59.5,8.5
2025-26,Regular+Season,UTA,1610612762,Utah Jazz,Walker Kessler,1631117,5,2,3,30.8,10.8,5.0,46.3,21.8,49.5,2.2,55.1,4.8
2025-26,Regular+Season,UTA,1610612762,Utah Jazz,Walter Clayton Jr.,1642383,26,10,16,17.8,2.5,0.5,18.2,4.4,57.9,0.4,64.1,10.7
2025-26,Regular+Season,ORL,1610612753,Orlando Magic,Wendell Carter Jr.,1628976,38,21,17,30.3,7.7,3.9,50.2,15.7,49.2,1.5,54.5,4.9
2025-26,Regular+Season,DET,1610612765,Detroit Pistons,Wendell Moore Jr.,1631111,2,2,0,16.6,2.0,0.5,25.0,5.0,40.0,1.5,57.1,8.6
2025-26,Regular+Season,GSW,1610612744,Golden State Warriors,Will Richard,1642954,30,19,11,19.4,3.1,0.9,30.4,5.6,54.8,0.5,60.5,6.7
2025-26,Regular+Season,WAS,1610612764,Washington Wizards,Will Riley,1642860,26,8,18,14.3,2.3,0.4,18.3,3.9,58.8,0.2,61.9,9.3
2025-26,Regular+Season,BOS,1610612738,Boston Celtics,Xavier Tillman,1630214,7,4,3,12.4,3.4,1.4,41.7,5.6,61.5,0.0,61.5,8.4
2025-26,Regular+Season,POR,1610612757,Portland Trail Blazers,Yang Hansen,1642905,18,7,11,9.8,2.3,0.8,36.6,5.8,39.4,0.8,46.1,6.0
2025-26,Regular+Season,LAC,1610612746,Los Angeles Clippers,Yanic Konan Niederhäuser,1642949,18,8,10,8.8,2.3,1.0,43.9,5.8,39.0,0.5,42.7,4.7
2025-26,Regular+Season,NOP,1610612740,New Orleans Pelicans,Yves Missi,1642274,32,6,26,18.5,5.7,3.3,57.5,11.1,51.1,0.6,54.0,4.6
2025-26,Regular+Season,ATL,1610612737,Atlanta Hawks,Zaccharie Risacher,1642258,34,17,17,24.9,3.5,1.2,35.3,6.4,54.8,0.5,59.8,7.0
2025-26,Regular+Season,CHI,1610612741,Chicago Bulls,Zach Collins,1628380,10,6,4,18.4,5.6,2.7,48.2,10.5,53.3,1.1,59.6,4.5
2025-26,Regular+Season,MEM,1610612763,Memphis Grizzlies,Zach Edey,1641744,11,7,4,25.8,11.1,5.1,45.9,19.9,55.7,1.7,61.0,4.6
2025-26,Regular+Season,SAC,1610612758,Sacramento Kings,Zach LaVine,203897,28,7,21,32.7,3.0,0.6,20.0,5.8,52.1,0.6,58.2,7.6
2025-26,Regular+Season,DEN,1610612743,Denver Nuggets,Zeke Nnaji,1630192,19,15,4,15.0,3.2,0.8,26.2,5.8,55.0,0.4,58.7,6.2
2025-26,Regular+Season,BKN,1610612751,Brooklyn Nets,Ziaire Williams,1630533,26,8,18,22.8,2.7,0.5,20.0,4.5,59.8,0.2,63.1,8.6
2025-26,Regular+Season,NOP,1610612740,New Orleans Pelicans,Zion Williamson,1629627,25,6,19,29.2,6.0,3.0,51.0,11.4,52.3,0.8,56.2,5.8
