SEASON,SEASON_TYPE,TEAM_ABB,GP,WIN,LOSE,W_PCT,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PLUS_MINUS
2023-24,ist,WAS,2,0,2,0.0,4.4,8.5,3.5,9.0,38.9,1.0,4.0,25.0,0.5,1.5,33.3,1.5,2.0,3.5,2.0,1.0,0.0,1.5,0.0,3.5,1.0,-8.0
2024-25,pre-season,GSW,2,2,0,100,4.6,11.5,3.5,6.0,58.3,1.5,3.0,50.0,3.0,4.0,75.0,0.5,4.0,4.5,2.5,1.5,0.5,0.5,0.0,1.5,3.0,4.0
2024-25,pre-season,WAS,1,1,0,100,5.1,16.0,6.0,10.0,60.0,2.0,4.0,50.0,2.0,2.0,100,1.0,3.0,4.0,4.0,0.0,2.0,0.0,1.0,3.0,1.0,3.0
2024-25,pre-season,MEM,4,3,1,75.0,3.2,9.3,2.5,5.8,43.5,1.0,2.8,36.4,3.3,4.8,68.4,1.0,3.3,4.3,1.8,0.8,1.0,0.0,0.3,1.5,2.5,2.0
2024-25,pre-season,MIA,4,3,1,75.0,3.9,10.5,3.0,7.5,40.0,1.5,3.8,40.0,3.0,3.5,85.7,1.3,3.0,4.3,2.5,2.0,1.8,0.3,0.8,2.3,2.0,3.0
2024-25,pre-season,NYK,4,3,1,75.0,3.4,7.8,2.3,5.3,42.9,0.5,2.0,25.0,2.8,3.0,91.7,0.5,2.0,2.5,0.8,1.8,0.3,0.3,0.0,1.5,1.8,-0.5
2024-25,pre-season,UTA,4,3,1,75.0,2.2,6.0,1.3,2.5,50.0,0.3,1.0,25.0,3.3,3.8,86.7,0.3,1.3,1.5,1.0,0.5,0.5,0.3,0.3,0.3,2.0,-0.8
2024-25,pre-season,BOS,3,2,1,66.7,2.7,8.7,2.0,4.3,46.2,1.3,2.3,57.1,3.3,3.7,90.9,0.0,2.3,2.3,1.7,0.7,0.7,0.7,0.0,2.0,2.7,2.7
2024-25,pre-season,LAL,3,2,1,66.7,4.7,11.3,3.7,7.0,52.4,2.0,4.0,50.0,2.0,2.7,75.0,0.3,4.0,4.3,2.3,2.0,0.7,1.7,0.7,2.3,3.0,-2.0
2024-25,pre-season,OKC,3,2,1,66.7,3.9,7.3,2.3,6.0,38.9,0.3,1.7,20.0,2.3,3.7,63.6,0.3,3.7,4.0,0.7,1.3,0.7,0.0,0.3,2.7,3.0,-0.3
2024-25,pre-season,PHX,3,2,1,66.7,4.7,15.0,5.0,10.3,48.4,2.0,3.7,54.5,3.0,3.3,90.0,1.0,4.0,5.0,4.3,1.3,0.7,0.7,1.3,2.0,2.3,6.3
2024-25,pre-season,TOR,3,2,1,66.7,1.6,5.0,1.0,2.3,42.9,0.3,1.0,33.3,2.7,2.7,100,0.3,1.0,1.3,0.7,0.7,0.0,0.0,0.3,2.0,1.7,-1.0
2024-25,pre-season,CHI,5,3,2,60.0,5.7,15.0,4.8,12.0,40.0,1.8,5.4,33.3,3.6,5.0,72.0,1.6,4.0,5.6,2.4,2.0,1.8,0.6,0.8,3.4,3.8,0.6
2024-25,pre-season,ATL,2,1,1,50.0,5.0,11.0,4.0,10.0,40.0,1.5,5.5,27.3,1.5,2.5,60.0,2.5,3.5,6.0,3.0,2.0,1.5,1.5,0.5,5.5,2.0,0.0
2024-25,pre-season,HOU,2,1,1,50.0,3.2,8.0,2.5,6.0,41.7,0.5,3.5,14.3,2.5,4.5,55.6,1.5,3.5,5.0,1.0,0.5,0.5,0.0,0.0,1.0,3.5,3.0
2024-25,pre-season,LAC,2,1,1,50.0,4.8,9.5,4.0,10.0,40.0,1.0,5.0,20.0,0.5,1.0,50.0,1.5,2.5,4.0,2.5,0.5,0.5,0.0,0.5,1.5,1.5,-1.5
2024-25,pre-season,MIL,2,1,1,50.0,3.6,7.5,2.5,7.5,33.3,1.0,3.0,33.3,1.5,2.0,75.0,2.0,2.5,4.5,1.0,2.0,2.5,0.0,0.5,2.5,1.5,-1.0
2024-25,pre-season,NOP,2,1,1,50.0,4.4,12.5,4.0,8.0,50.0,1.0,3.5,28.6,3.5,6.5,53.8,1.0,3.5,4.5,3.0,2.0,1.0,0.5,0.0,3.0,4.0,3.0
2024-25,pre-season,SAS,4,2,2,50.0,2.3,6.8,2.8,5.0,55.0,0.8,2.3,33.3,0.5,1.5,33.3,1.0,2.0,3.0,1.5,1.0,0.0,0.3,0.0,2.0,0.8,-0.5
2024-25,pre-season,DEN,3,1,2,33.3,2.5,4.7,1.3,3.3,40.0,0.3,1.3,25.0,1.7,3.3,50.0,0.3,2.3,2.7,1.0,1.0,0.3,0.3,0.3,1.3,1.7,-3.3
2024-25,pre-season,IND,3,1,2,33.3,3.6,9.7,3.0,6.3,47.4,0.7,2.0,33.3,3.0,4.0,75.0,1.3,2.0,3.3,1.3,0.3,1.7,0.7,0.7,2.0,2.7,-0.3
2024-25,pre-season,CHA,4,1,3,25.0,4.5,9.8,3.0,7.3,41.4,1.5,3.8,40.0,2.3,4.3,52.9,1.3,3.3,4.5,2.0,2.5,1.0,0.5,0.5,2.5,2.0,-1.0
2024-25,pre-season,MIN,4,1,3,25.0,2.6,5.8,2.0,5.0,40.0,0.5,2.3,22.2,1.3,1.3,100,0.3,2.0,2.3,1.8,0.5,0.5,0.8,0.5,1.5,1.8,-0.3
2024-25,pre-season,BKN,1,0,1,0.0,1.1,7.0,3.0,5.0,60.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0
2024-25,pre-season,CLE,2,0,2,0.0,6.6,15.5,4.5,13.5,33.3,1.5,5.5,27.3,5.0,6.5,76.9,3.0,5.5,8.5,2.5,3.0,1.5,1.0,1.5,5.5,4.0,-3.5
2024-25,pre-season,DAL,2,0,2,0.0,2.7,4.5,1.0,4.0,25.0,0.0,2.5,0.0,2.5,3.5,71.4,0.5,2.0,2.5,1.0,0.5,0.0,0.5,0.0,2.5,1.5,-4.0
2024-25,pre-season,ORL,2,0,2,0.0,3.1,7.5,2.5,6.5,38.5,0.5,3.0,16.7,2.0,2.5,80.0,0.0,3.5,3.5,1.5,0.0,0.5,0.0,0.0,2.0,3.0,-2.0
2024-25,pre-season,PHI,1,0,1,0.0,3.6,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,3.0,0.0,1.0,1.0,3.0,0.0,-10.0
2024-25,pre-season,POR,1,0,1,0.0,4.4,11.0,3.0,6.0,50.0,2.0,5.0,40.0,3.0,4.0,75.0,0.0,4.0,4.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
2024-25,pre-season,SAC,2,0,2,0.0,4.5,9.5,4.0,11.0,36.4,1.5,6.5,23.1,0.0,0.0,0.0,2.5,1.0,3.5,2.0,1.5,1.0,0.0,0.5,4.0,1.0,-3.5
2024-25,regular-season,BOS,35,24,11,68.6,4.0,10.4,3.4,7.0,48.0,1.4,3.8,37.9,2.3,3.0,76.0,0.9,2.4,3.3,1.9,0.9,0.5,0.6,0.2,2.0,2.4,1.7
2024-25,regular-season,CLE,38,26,12,68.4,3.6,9.4,2.8,6.4,44.2,1.1,2.9,36.4,2.8,3.6,76.1,1.2,2.5,3.7,1.5,0.9,0.5,0.4,0.5,2.0,2.6,1.7
2024-25,regular-season,OKC,24,16,8,66.7,2.8,6.9,2.0,4.6,44.5,0.9,2.1,42.0,2.0,2.5,77.0,0.6,1.7,2.3,1.3,0.5,0.5,0.4,0.4,1.6,1.8,1.1
2024-25,regular-season,IND,38,24,14,63.2,4.4,11.2,3.6,7.4,47.9,1.2,3.1,37.9,3.0,3.7,80.7,0.7,3.1,3.8,1.9,1.0,0.8,0.5,0.3,2.5,2.8,1.9
2024-25,regular-season,NYK,31,19,12,61.3,5.2,11.6,4.3,9.1,47.2,0.8,3.1,27.1,2.2,2.7,81.9,1.1,3.1,4.2,2.0,1.0,0.9,0.6,0.4,2.7,2.3,0.4
2024-25,regular-season,HOU,44,26,18,59.1,3.6,8.0,2.4,6.2,38.1,0.7,2.6,27.4,2.6,3.4,76.2,1.0,2.1,3.1,1.2,1.0,0.4,0.4,0.5,2.0,2.6,0.3
2024-25,regular-season,LAL,39,23,16,59.0,3.0,7.7,2.5,5.1,48.7,0.9,2.4,38.3,1.8,2.3,76.7,0.5,1.7,2.3,1.5,0.7,0.4,0.4,0.2,1.4,1.7,0.8
2024-25,regular-season,MIL,41,24,17,58.5,3.9,8.7,2.7,6.6,41.1,0.9,2.7,32.4,2.4,3.0,80.3,0.7,3.3,4.0,1.5,1.1,0.6,0.5,0.4,1.9,2.2,0.9
2024-25,regular-season,DEN,37,21,16,56.8,4.0,10.5,3.6,6.7,53.2,0.9,2.1,44.3,2.4,3.3,74.4,1.0,2.4,3.4,2.5,1.0,0.8,0.4,0.4,1.8,2.3,1.4
2024-25,regular-season,GSW,45,25,20,55.6,3.2,7.8,2.3,5.8,39.4,0.8,2.5,30.7,2.5,3.1,82.0,1.2,2.3,3.4,1.3,0.9,0.4,0.3,0.6,1.8,2.0,0.4
2024-25,regular-season,PHX,40,21,19,52.5,3.5,8.2,2.4,5.7,42.9,0.9,2.6,32.7,2.5,3.0,84.2,0.8,2.1,2.9,1.6,0.8,0.5,0.4,0.3,2.1,2.1,-0.6
2024-25,regular-season,ORL,35,18,17,51.4,3.4,7.4,2.2,5.5,40.8,0.6,2.5,23.3,2.4,3.0,80.0,0.5,2.4,2.9,1.1,0.7,0.5,0.3,0.2,1.9,2.1,0.5
2024-25,regular-season,LAC,37,19,18,51.4,3.7,8.0,2.4,5.6,43.5,0.6,2.2,30.0,2.5,3.4,74.2,0.9,2.4,3.3,1.4,1.3,0.5,0.6,0.4,2.2,2.2,-0.2
2024-25,regular-season,MEM,37,19,18,51.4,3.6,8.3,2.8,6.3,44.4,0.6,2.2,29.6,2.1,2.7,76.2,0.9,2.0,2.8,1.4,0.9,0.8,0.5,0.4,1.9,1.7,0.6
2024-25,regular-season,ATL,41,21,20,51.2,3.9,9.8,3.0,6.8,45.1,0.9,2.7,33.9,2.8,3.4,81.6,1.0,2.7,3.6,1.9,1.0,0.5,0.4,0.4,2.0,2.4,0.7
2024-25,regular-season,CHI,34,17,17,50.0,3.5,8.3,2.7,5.9,45.8,1.0,2.6,37.9,1.9,2.5,78.6,0.9,2.4,3.3,1.7,1.1,0.6,0.4,0.4,1.1,1.7,0.6
2024-25,regular-season,DAL,40,20,20,50.0,3.5,8.8,2.7,6.3,43.1,0.9,3.1,28.7,2.5,3.1,80.6,1.0,2.1,3.0,1.7,1.0,0.6,0.6,0.4,2.1,2.1,0.5
2024-25,regular-season,DET,44,21,23,47.7,3.4,7.9,2.5,5.5,45.7,0.8,2.2,36.8,2.0,2.9,69.5,0.8,2.1,3.0,1.4,1.2,0.4,0.5,0.5,2.0,1.9,-1.0
2024-25,regular-season,SAS,37,17,20,45.9,3.7,8.2,2.8,6.4,43.3,0.9,2.8,33.7,1.7,2.1,81.0,0.8,2.5,3.3,1.6,1.2,0.7,0.3,0.3,1.5,1.6,-0.2
2024-25,regular-season,POR,33,15,18,45.5,3.7,9.0,3.0,6.7,44.1,0.8,2.6,31.8,2.2,2.8,80.4,1.2,2.4,3.6,1.3,1.0,0.5,0.4,0.7,2.3,2.1,-0.8
2024-25,regular-season,SAC,42,19,23,45.2,4.3,10.5,3.6,7.7,47.2,0.7,2.5,29.8,2.5,3.0,84.1,1.0,2.9,3.9,1.4,0.8,0.5,0.4,0.4,2.4,2.2,0.4
2024-25,regular-season,WAS,29,13,16,44.8,2.9,6.5,2.3,5.2,44.0,0.7,2.0,33.9,1.2,1.7,73.5,0.4,1.8,2.2,1.3,0.7,0.4,0.3,0.2,1.9,1.4,-0.9
2024-25,regular-season,BKN,38,17,21,44.7,3.8,8.0,2.6,6.2,41.9,1.0,2.9,35.1,1.8,2.3,80.2,0.9,2.5,3.4,1.6,1.4,0.4,0.3,0.5,2.8,1.7,-1.3
2024-25,regular-season,MIN,46,20,26,43.5,3.8,8.3,2.6,6.3,41.4,0.9,3.0,29.5,2.1,2.8,75.2,1.1,2.8,3.8,1.3,1.1,0.5,0.3,0.3,2.3,2.0,-1.2
2024-25,regular-season,PHI,36,15,21,41.7,3.7,8.3,2.4,6.2,38.1,0.9,2.7,34.0,2.7,3.5,77.0,0.8,2.0,2.8,1.1,0.9,0.6,0.2,0.5,2.2,2.3,-1.2
2024-25,regular-season,NOP,34,14,20,41.2,3.8,8.6,3.0,6.6,45.3,0.7,2.1,33.3,2.0,2.8,70.5,0.9,2.6,3.5,1.7,0.9,0.6,0.4,0.2,2.1,2.0,0.4
2024-25,regular-season,CHA,38,14,24,36.8,4.0,8.9,2.7,6.9,39.4,1.0,3.2,30.6,2.5,3.1,79.7,1.4,2.9,4.3,1.6,1.4,0.5,0.5,0.6,2.7,2.3,-1.0
2024-25,regular-season,MIA,42,14,28,33.3,4.7,8.9,3.2,8.0,39.9,1.0,3.7,25.6,1.5,2.2,69.9,1.0,2.6,3.6,1.7,1.1,0.9,0.3,0.6,2.0,1.8,-1.5
2024-25,regular-season,TOR,32,10,22,31.3,4.0,8.1,2.9,6.6,44.1,0.7,2.2,31.4,1.6,2.4,67.5,0.8,2.5,3.3,1.6,1.1,0.3,0.3,0.6,2.5,1.7,-1.9
2024-25,regular-season,UTA,33,8,25,24.2,4.1,8.7,2.8,6.8,40.6,0.8,2.7,30.0,2.4,3.0,78.0,1.5,2.5,4.0,1.3,1.4,0.4,0.4,0.5,2.4,2.0,-2.5
2024-25,playoffs,IND,11,9,2,81.8,3.5,9.9,3.3,7.1,46.2,1.0,2.7,36.7,2.4,2.8,83.9,1.1,2.0,3.1,1.2,0.4,0.8,0.7,0.5,1.8,1.8,1.9
2024-25,playoffs,MIN,5,4,1,80.0,3.5,11.2,3.4,6.2,54.8,1.8,3.0,60.0,2.6,2.8,92.9,1.2,3.0,4.2,2.8,1.0,0.4,0.2,0.8,2.4,2.4,4.4
2024-25,playoffs,GSW,4,3,1,75.0,2.5,6.0,1.8,5.3,33.3,0.8,2.3,33.3,1.8,1.8,100,1.0,1.5,2.5,1.5,0.3,0.0,0.5,0.5,1.5,1.5,0.8
2024-25,playoffs,NYK,11,7,4,63.6,4.5,10.8,3.4,7.5,44.6,0.9,2.7,33.3,3.2,3.9,81.4,1.1,3.0,4.1,1.2,1.3,0.9,0.3,0.6,2.0,2.5,1.7
2024-25,playoffs,OKC,10,6,4,60.0,3.6,9.5,2.8,6.2,45.2,0.7,2.0,35.0,3.2,4.1,78.0,0.7,2.4,3.1,1.3,0.7,0.5,1.1,0.2,2.0,2.7,1.5
2024-25,playoffs,DEN,8,4,4,50.0,4.4,9.5,2.9,7.8,37.1,1.3,4.0,31.3,2.5,3.5,71.4,1.8,2.9,4.6,1.1,1.1,0.6,0.1,1.0,1.8,2.4,-0.3
2024-25,playoffs,LAC,4,2,2,50.0,4.7,9.5,3.8,6.8,55.6,1.3,3.0,41.7,0.8,1.0,75.0,0.8,2.0,2.8,1.8,1.8,1.5,0.8,0.0,2.8,1.5,-0.3
2024-25,playoffs,ORL,2,1,1,50.0,3.2,4.5,1.5,6.0,25.0,0.0,2.0,0.0,1.5,1.5,100,0.5,1.5,2.0,0.0,0.0,0.5,0.0,0.5,1.5,0.5,-2.5
2024-25,playoffs,DET,5,2,3,40.0,4.3,9.6,3.4,6.2,54.8,0.8,1.6,50.0,2.0,2.8,71.4,0.6,3.2,3.8,1.8,2.0,0.4,0.6,0.2,2.0,2.0,-1.6
2024-25,playoffs,CLE,4,1,3,25.0,2.1,6.3,2.0,3.3,61.5,0.8,1.0,75.0,1.5,1.5,100,0.0,0.8,0.8,0.8,0.5,0.3,0.3,0.5,1.0,1.3,0.0
2024-25,playoffs,BOS,5,1,4,20.0,4.1,5.2,1.4,6.4,21.9,0.2,2.6,7.7,2.2,2.6,84.6,1.0,3.0,4.0,0.6,1.0,0.0,0.4,0.2,1.8,1.8,-3.0
2024-25,playoffs,HOU,3,0,3,0.0,2.3,3.3,1.0,3.0,33.3,0.7,1.3,50.0,0.7,0.7,100,0.0,1.3,1.3,0.7,0.3,0.0,0.3,0.7,1.0,1.0,-4.0
2024-25,playoffs,LAL,3,0,3,0.0,3.5,4.7,1.7,5.3,31.3,1.3,4.0,33.3,0.0,0.3,0.0,0.3,1.7,2.0,1.3,0.7,0.0,0.7,0.0,2.0,1.3,-6.7
2024-25,playoffs,MEM,2,0,2,0.0,3.5,6.0,2.0,6.0,33.3,1.5,3.5,42.9,0.5,1.0,50.0,0.5,2.5,3.0,1.5,2.0,0.5,0.0,0.5,4.0,1.5,-3.0
2024-25,playoffs,MIA,1,0,1,0.0,4.2,6.0,3.0,7.0,42.9,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,-7.0
2024-25,playoffs,MIL,2,0,2,0.0,6.1,13.0,4.5,10.0,45.0,3.5,6.0,58.3,0.5,1.5,33.3,1.5,3.5,5.0,3.0,2.0,0.0,0.5,1.0,2.0,1.0,-2.0
2024-25,play-in,GSW,1,1,0,100,5.0,12.0,3.0,7.0,42.9,2.0,3.0,66.7,4.0,4.0,100,0.0,4.0,4.0,1.0,3.0,2.0,0.0,0.0,4.0,3.0,2.0
2024-25,play-in,MIA,1,1,0,100,7.0,23.0,9.0,14.0,64.3,4.0,5.0,80.0,1.0,2.0,50.0,1.0,6.0,7.0,4.0,1.0,0.0,1.0,0.0,2.0,2.0,13.0
2024-25,play-in,ATL,1,0,1,0.0,7.0,10.0,5.0,11.0,45.5,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,2.0,1.0,0.0,1.0,2.0,2.0,-13.0
2024-25,play-in,MEM,1,0,1,0.0,5.0,10.0,2.0,7.0,28.6,1.0,2.0,50.0,5.0,7.0,71.4,3.0,3.0,6.0,0.0,3.0,3.0,0.0,0.0,3.0,4.0,-2.0
2025-26,pre-season,HOU,2,2,0,100,2.1,6.5,2.5,5.0,50.0,1.0,2.0,50.0,0.5,1.0,50.0,1.0,0.5,1.5,1.0,0.5,0.0,1.0,0.0,0.5,1.5,3.0
2025-26,pre-season,IND,1,1,0,100,6.3,11.0,3.0,14.0,21.4,2.0,9.0,22.2,3.0,5.0,60.0,3.0,4.0,7.0,2.0,1.0,0.0,0.0,0.0,3.0,3.0,-4.0
2025-26,pre-season,NYK,2,2,0,100,4.4,8.0,3.0,8.0,37.5,2.0,4.5,44.4,0.0,1.0,0.0,1.0,3.5,4.5,2.5,0.5,0.0,1.0,0.5,2.0,2.0,4.5
2025-26,pre-season,OKC,3,3,0,100,4.6,11.7,3.3,7.7,43.5,1.7,4.3,38.5,3.3,4.0,83.3,1.0,4.0,5.0,2.3,1.0,1.3,0.7,0.3,2.3,2.7,5.7
2025-26,pre-season,ORL,1,1,0,100,3.7,13.0,5.0,8.0,62.5,0.0,2.0,0.0,3.0,3.0,100,2.0,3.0,5.0,2.0,2.0,0.0,0.0,0.0,1.0,4.0,6.0
2025-26,pre-season,SAS,2,2,0,100,7.3,18.5,6.0,11.5,52.2,1.0,4.0,25.0,5.5,6.0,91.7,2.0,7.5,9.5,2.5,3.0,1.0,1.0,0.0,1.5,3.0,7.5
2025-26,pre-season,CHI,4,3,1,75.0,4.0,11.0,4.0,10.0,40.0,1.3,5.5,22.7,1.8,3.3,53.8,2.8,3.0,5.8,2.3,0.5,1.0,0.3,0.3,2.0,2.3,3.3
2025-26,pre-season,MIL,4,3,1,75.0,4.5,9.0,3.3,5.5,59.1,0.5,2.0,25.0,2.0,3.0,66.7,0.0,3.5,3.5,1.8,2.0,0.8,0.5,0.3,3.0,1.8,2.0
2025-26,pre-season,ATL,3,2,1,66.7,4.1,10.7,2.7,9.0,29.6,1.3,3.3,40.0,4.0,5.0,80.0,2.3,1.0,3.3,2.0,0.3,1.3,1.3,1.0,2.0,3.0,0.3
2025-26,pre-season,DEN,3,2,1,66.7,4.7,10.0,3.0,8.0,37.5,1.7,4.7,35.7,2.3,3.7,63.6,1.0,4.0,5.0,2.0,1.3,1.0,1.0,0.3,1.3,2.7,2.7
2025-26,pre-season,GSW,3,2,1,66.7,2.9,11.0,3.0,5.7,52.9,0.7,3.0,22.2,4.3,4.3,100,1.3,1.3,2.7,1.0,0.7,0.3,0.0,0.0,2.3,3.7,3.3
2025-26,pre-season,PHX,3,2,1,66.7,4.6,9.3,3.3,7.7,43.5,0.7,3.0,22.2,2.0,3.3,60.0,0.7,3.0,3.7,1.7,1.3,1.7,0.7,0.3,2.7,3.0,-1.0
2025-26,pre-season,TOR,5,3,2,60.0,3.4,6.8,2.4,6.2,38.7,0.6,2.8,21.4,1.4,1.6,87.5,1.2,1.4,2.6,2.0,1.4,1.2,0.0,0.6,2.0,1.4,-1.4
2025-26,pre-season,BOS,2,1,1,50.0,2.6,8.0,2.0,3.5,57.1,1.0,2.0,50.0,3.0,3.0,100,0.0,2.0,2.0,1.5,2.5,0.5,0.0,0.0,1.0,1.5,2.0
2025-26,pre-season,LAC,2,1,1,50.0,4.0,8.5,2.5,6.5,38.5,0.0,2.0,0.0,3.5,4.5,77.8,2.0,2.5,4.5,1.5,1.0,0.0,0.0,0.0,1.0,2.5,-3.0
2025-26,pre-season,NOP,2,1,1,50.0,2.1,4.5,1.0,3.0,33.3,0.5,1.5,33.3,2.0,2.0,100,1.0,1.5,2.5,0.5,0.5,0.0,0.0,0.5,1.0,1.0,0.5
2025-26,pre-season,SAC,2,1,1,50.0,4.9,14.0,5.5,10.0,55.0,0.0,0.5,0.0,3.0,5.0,60.0,2.5,2.5,5.0,3.0,1.0,1.5,0.0,0.0,3.0,3.5,2.5
2025-26,pre-season,UTA,2,1,1,50.0,7.2,15.0,5.0,14.0,35.7,1.0,5.5,18.2,4.0,4.5,88.9,2.0,4.5,6.5,2.0,1.5,1.0,0.5,1.5,2.0,3.5,-3.0
2025-26,pre-season,BKN,3,1,2,33.3,6.0,13.0,4.0,8.3,48.0,1.3,4.0,33.3,3.7,5.0,73.3,0.3,3.7,4.0,3.3,3.7,1.0,0.3,0.7,4.3,3.3,-0.3
2025-26,pre-season,CHA,3,1,2,33.3,1.4,1.7,0.3,1.3,25.0,0.0,0.7,0.0,1.0,1.7,60.0,0.7,0.7,1.3,0.0,0.3,0.0,0.0,0.0,1.0,1.0,-3.0
2025-26,pre-season,POR,4,1,3,25.0,3.8,8.5,2.5,6.8,37.0,0.5,3.0,16.7,3.0,4.0,75.0,1.0,1.5,2.5,1.5,1.8,0.8,0.3,0.3,4.3,2.3,-4.3
2025-26,pre-season,CLE,2,0,2,0.0,4.6,9.0,3.0,9.5,31.6,1.0,4.5,22.2,2.0,3.5,57.1,1.0,3.0,4.0,2.0,1.5,0.5,0.0,0.5,3.0,3.0,-4.5
2025-26,pre-season,DAL,1,0,1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,pre-season,DET,1,0,1,0.0,5.0,9.0,2.0,10.0,20.0,0.0,4.0,0.0,5.0,5.0,100,3.0,1.0,4.0,1.0,2.0,0.0,0.0,1.0,4.0,3.0,-4.0
2025-26,pre-season,LAL,2,0,2,0.0,2.9,6.0,2.0,5.5,36.4,0.5,2.5,20.0,1.5,2.0,75.0,0.5,1.0,1.5,1.5,1.0,0.0,0.0,0.0,2.0,1.0,-3.0
2025-26,pre-season,-,1,0,1,0.0,1.2,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.0
2025-26,pre-season,MEM,1,0,1,0.0,2.3,4.0,1.0,2.0,50.0,0.0,0.0,0.0,2.0,3.0,66.7,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,-6.0
2025-26,pre-season,MIA,4,0,4,0.0,5.1,9.5,3.8,9.5,39.5,0.8,3.5,21.4,1.3,2.0,62.5,2.5,3.3,5.8,2.0,2.5,1.0,0.5,0.8,3.5,1.5,-3.3
2025-26,pre-season,MIN,3,0,3,0.0,5.6,8.7,3.3,8.7,38.5,0.7,2.7,25.0,1.3,2.3,57.1,1.3,4.7,6.0,1.7,1.0,0.0,0.3,0.7,2.3,2.3,-4.7
2025-26,pre-season,WAS,1,0,1,0.0,2.0,6.0,1.0,3.0,33.3,0.0,0.0,0.0,4.0,4.0,100,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0
2025-26,regular-season,LAL,10,10,0,100,2.4,6.6,1.9,3.9,48.7,0.5,1.5,33.3,2.3,2.8,82.1,0.5,1.8,2.3,1.1,0.7,0.3,0.3,0.2,0.8,2.0,2.2
2025-26,regular-season,OKC,13,10,3,76.9,5.0,15.1,4.5,10.2,44.7,1.6,4.6,35.0,4.4,5.4,81.4,1.8,3.0,4.8,1.9,0.3,1.1,0.4,0.6,2.8,3.8,5.1
2025-26,regular-season,SAS,17,13,4,76.5,3.6,11.0,3.1,6.5,48.2,1.1,2.7,41.3,3.6,4.6,79.5,1.2,2.5,3.7,1.6,0.9,0.3,0.5,0.4,1.5,2.6,2.7
2025-26,regular-season,DET,22,15,7,68.2,3.7,10.1,3.3,7.5,44.5,0.6,2.4,26.9,2.9,3.6,78.8,1.4,2.8,4.2,1.5,1.0,0.6,0.6,0.6,2.2,2.5,2.3
2025-26,regular-season,TOR,18,12,6,66.7,3.4,6.6,2.3,6.2,36.9,0.6,2.4,22.7,1.5,2.1,73.0,1.2,2.2,3.4,1.3,0.6,0.4,0.6,0.3,1.1,1.7,0.6
2025-26,regular-season,ORL,17,11,6,64.7,4.7,11.1,3.6,9.4,39.0,0.5,3.0,17.6,3.3,4.2,77.8,1.4,3.3,4.6,2.0,0.6,0.6,0.5,0.7,2.9,3.2,0.4
2025-26,regular-season,UTA,15,9,6,60.0,4.2,11.1,3.3,7.2,46.3,1.0,2.8,35.7,3.5,4.1,83.9,1.1,3.1,4.1,1.7,1.4,0.7,0.7,0.3,2.7,2.8,2.2
2025-26,regular-season,PHI,22,13,9,59.1,4.6,10.7,3.6,8.0,44.6,1.1,3.3,34.7,2.4,3.1,77.9,1.2,3.2,4.4,2.1,1.0,0.6,0.7,0.3,1.9,2.6,1.5
2025-26,regular-season,CHI,21,12,9,57.1,4.3,10.3,3.3,7.4,45.2,1.0,2.7,36.8,2.6,3.4,76.4,1.0,3.0,4.0,2.1,1.1,0.5,0.3,0.7,2.0,2.2,-0.1
2025-26,regular-season,PHX,14,8,6,57.1,3.7,10.8,3.4,6.4,52.8,0.8,2.6,29.7,3.3,4.1,79.3,0.6,2.5,3.1,1.6,0.8,1.0,0.3,0.4,3.0,2.7,1.0
2025-26,regular-season,MIA,16,9,7,56.3,2.8,6.6,2.0,4.4,45.7,0.3,1.0,31.3,2.3,2.6,88.1,0.3,1.8,2.1,1.3,0.6,0.5,0.3,0.2,1.4,1.8,-0.3
2025-26,regular-season,MIN,16,9,7,56.3,4.2,11.1,3.6,7.0,50.9,1.1,2.8,37.8,2.9,3.6,79.3,0.8,2.8,3.5,1.8,1.8,0.8,0.3,0.2,3.8,2.4,1.1
2025-26,regular-season,NYK,15,8,7,53.3,3.1,7.4,2.5,5.7,43.5,1.2,2.8,42.9,1.3,1.9,67.9,0.9,2.1,3.0,1.4,0.7,0.4,0.1,0.2,1.9,1.4,-0.5
