SEASON,SEASON_TYPE,TEAM_ABB,TEAM_ID,TEAM_NAME,PLAYER_NAME,PLAYER_ID,GP,W,L,MIN,DIST_FEET,DIST_MILES,DIST_MILES_OFF,DIST_MILES_DEF,AVG_SPEED,AVG_SPEED_OFF,AVG_SPEED_DEF
2024-25,Regular+Season,ORL,1610612753,Orlando Magic,Tristan da Silva,1641783,74,35,39,22.0,9089.1,1.70,0.90,0.80,4.37,4.61,4.11
2024-25,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Tristen Newton,1641803,8,2,6,2.0,960.6,0.20,0.10,0.10,4.36,4.37,4.35
2024-25,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Ty Jerome,1629660,70,55,15,19.9,7948.7,1.50,0.80,0.70,4.23,4.75,3.74
2024-25,Regular+Season,PHX,1610612756,Phoenix Suns,TyTy Washington Jr.,1631102,16,4,12,7.4,2922.8,0.60,0.30,0.30,4.19,4.56,3.73
2024-25,Regular+Season,MIA,1610612748,Miami Heat,Tyler Herro,1629639,77,37,40,35.4,14659.7,2.80,1.50,1.20,4.40,4.85,3.94
2024-25,Regular+Season,NYK,1610612752,New York Knicks,Tyler Kolek,1642278,41,27,14,7.2,2938.0,0.60,0.30,0.20,4.28,4.71,3.83
2024-25,Regular+Season,MIL,1610612749,Milwaukee Bucks,Tyler Smith,1641890,23,12,11,5.3,2223.3,0.40,0.20,0.20,4.32,4.74,3.94
2024-25,Regular+Season,IND,1610612754,Indiana Pacers,Tyrese Haliburton,1630169,73,46,27,33.6,13763.3,2.60,1.40,1.20,4.36,4.88,3.86
2024-25,Regular+Season,BKN,1610612751,Brooklyn Nets,Tyrese Martin,1631213,60,16,44,21.9,9470.1,1.80,1.00,0.80,4.55,4.83,4.25
2024-25,Regular+Season,PHI,1610612755,Philadelphia 76ers,Tyrese Maxey,1630178,52,20,32,37.7,15273.3,2.90,1.70,1.20,4.28,4.76,3.76
2024-25,Regular+Season,BKN,1610612751,Brooklyn Nets,Tyson Etienne,1630623,7,1,6,21.6,10025.3,1.90,1.00,0.90,4.88,5.14,4.63
2024-25,Regular+Season,PHX,1610612756,Phoenix Suns,Tyus Jones,1626145,81,36,45,26.8,10823.7,2.00,1.10,0.90,4.30,4.59,4.00
2024-25,Regular+Season,TOR,1610612761,Toronto Raptors,Ulrich Chomche,1642279,7,3,4,4.6,1846.1,0.30,0.20,0.20,4.10,4.54,3.69
2024-25,Regular+Season,PHX,1610612756,Phoenix Suns,Vasilije Micic,203995,41,8,33,19.1,7559.4,1.40,0.80,0.60,4.19,4.62,3.75
2024-25,Regular+Season,SAS,1610612759,San Antonio Spurs,Victor Wembanyama,1641705,46,21,25,33.2,12792.5,2.40,1.30,1.20,4.09,4.33,3.86
2024-25,Regular+Season,MEM,1610612763,Memphis Grizzlies,Vince Williams Jr.,1631246,27,10,17,18.5,7809.9,1.50,0.80,0.70,4.66,4.94,4.42
2024-25,Regular+Season,DEN,1610612743,Denver Nuggets,Vlatko Čančar,1628427,13,2,11,10.4,3991.9,0.80,0.40,0.40,4.01,4.34,3.77
2024-25,Regular+Season,ATL,1610612737,Atlanta Hawks,Vít Krejčí,1630249,57,28,29,20.2,8467.6,1.60,0.90,0.70,4.45,4.98,3.96
2024-25,Regular+Season,UTA,1610612762,Utah Jazz,Walker Kessler,1631117,58,14,44,30.0,12112.2,2.30,1.20,1.10,4.28,4.41,4.14
2024-25,Regular+Season,ORL,1610612753,Orlando Magic,Wendell Carter Jr.,1628976,68,31,37,25.9,9596.7,1.80,1.00,0.90,3.93,4.00,3.86
2024-25,Regular+Season,CHA,1610612766,Charlotte Hornets,Wendell Moore Jr.,1631111,36,11,25,13.9,5884.7,1.10,0.60,0.50,4.46,4.64,4.27
2024-25,Regular+Season,BOS,1610612738,Boston Celtics,Xavier Tillman,1630214,33,26,7,7.0,2690.1,0.50,0.30,0.20,4.02,4.12,3.91
2024-25,Regular+Season,MEM,1610612763,Memphis Grizzlies,Yuki Kawamura,1642530,22,17,5,4.2,1803.5,0.30,0.20,0.20,4.42,4.65,4.18
2024-25,Regular+Season,GSW,1610612744,Golden State Warriors,Yuri Collins,1641879,2,2,0,8.2,3269.5,0.60,0.40,0.30,4.08,4.46,3.64
2024-25,Regular+Season,NOP,1610612740,New Orleans Pelicans,Yves Missi,1642274,73,19,54,26.8,10701.1,2.00,1.10,1.00,4.26,4.43,4.07
2024-25,Regular+Season,ATL,1610612737,Atlanta Hawks,Zaccharie Risacher,1642258,75,38,37,24.6,10940.2,2.10,1.10,1.00,4.79,5.19,4.43
2024-25,Regular+Season,CHI,1610612741,Chicago Bulls,Zach Collins,1628380,64,34,30,15.3,6076.5,1.20,0.60,0.50,4.24,4.57,3.92
2024-25,Regular+Season,MEM,1610612763,Memphis Grizzlies,Zach Edey,1641744,66,35,31,21.5,8564.8,1.60,0.80,0.80,4.32,4.58,4.06
2024-25,Regular+Season,SAC,1610612758,Sacramento Kings,Zach LaVine,203897,74,32,42,35.2,14064.6,2.70,1.40,1.20,4.26,4.64,3.88
2024-25,Regular+Season,DEN,1610612743,Denver Nuggets,Zeke Nnaji,1630192,57,36,21,10.7,4341.1,0.80,0.40,0.40,4.32,4.50,4.15
2024-25,Regular+Season,BKN,1610612751,Brooklyn Nets,Ziaire Williams,1630533,63,22,41,24.5,10069.3,1.90,1.00,0.90,4.34,4.34,4.35
2024-25,Regular+Season,NOP,1610612740,New Orleans Pelicans,Zion Williamson,1629627,30,10,20,28.6,11492.2,2.20,1.20,1.00,4.25,4.68,3.84
2024-25,Regular+Season,MEM,1610612763,Memphis Grizzlies,Zyon Pullin,1642389,3,1,2,0.9,367.7,0.10,0.00,0.00,4.19,4.42,4.00
2024-25,Playoffs,MIL,1610612749,Milwaukee Bucks,AJ Green,1631260,5,1,4,27.0,11339.8,2.10,1.10,1.00,4.48,5.03,3.98
2024-25,Playoffs,DEN,1610612743,Denver Nuggets,Aaron Gordon,203932,14,7,7,37.3,13728.7,2.60,1.40,1.20,3.91,4.05,3.77
2024-25,Playoffs,HOU,1610612745,Houston Rockets,Aaron Holiday,1628988,3,3,0,9.1,3679.0,0.70,0.40,0.30,4.22,4.41,4.01
2024-25,Playoffs,IND,1610612754,Indiana Pacers,Aaron Nesmith,1630174,23,15,8,28.3,11971.0,2.30,1.10,1.10,4.48,4.59,4.36
2024-25,Playoffs,OKC,1610612760,Oklahoma City Thunder,Aaron Wiggins,1630598,22,15,7,13.8,6117.0,1.20,0.60,0.50,4.70,5.22,4.22
2024-25,Playoffs,OKC,1610612760,Oklahoma City Thunder,Ajay Mitchell,1642349,12,8,4,7.0,3130.3,0.60,0.30,0.30,4.70,5.04,4.37
2024-25,Playoffs,BOS,1610612738,Boston Celtics,Al Horford,201143,11,6,5,31.6,11618.4,2.20,1.10,1.10,3.90,4.02,3.78
2024-25,Playoffs,MIA,1610612748,Miami Heat,Alec Burks,202692,1,0,1,15.2,5771.0,1.10,0.60,0.50,4.10,4.24,3.95
2024-25,Playoffs,OKC,1610612760,Oklahoma City Thunder,Alex Caruso,1627936,23,16,7,24.4,10257.2,1.90,1.00,0.90,4.41,4.74,4.10
2024-25,Playoffs,LAL,1610612747,Los Angeles Lakers,Alex Len,203458,2,0,2,1.8,667.5,0.10,0.10,0.10,4.47,2.82,3.15
2024-25,Playoffs,HOU,1610612745,Houston Rockets,Alperen Sengun,1630578,7,3,4,36.6,13543.0,2.60,1.30,1.30,3.93,3.96,3.87
2024-25,Playoffs,HOU,1610612745,Houston Rockets,Amen Thompson,1641708,7,3,4,33.1,13179.9,2.50,1.30,1.20,4.24,4.44,4.05
2024-25,Playoffs,MIL,1610612749,Milwaukee Bucks,Andre Jackson Jr.,1641748,2,0,2,2.4,911.0,0.20,0.10,0.10,3.46,5.44,4.02
2024-25,Playoffs,IND,1610612754,Indiana Pacers,Andrew Nembhard,1629614,23,15,8,33.4,13995.5,2.70,1.30,1.30,4.42,4.57,4.26
2024-25,Playoffs,MIA,1610612748,Miami Heat,Andrew Wiggins,203952,4,0,4,30.6,11627.8,2.20,1.20,1.00,4.07,4.26,3.85
2024-25,Playoffs,ORL,1610612753,Orlando Magic,Anthony Black,1641710,5,1,4,17.7,6892.2,1.30,0.70,0.60,4.10,4.33,3.87
2024-25,Playoffs,MIN,1610612750,Minnesota Timberwolves,Anthony Edwards,1630162,15,9,6,39.0,13954.5,2.60,1.40,1.20,3.77,4.07,3.50
2024-25,Playoffs,NYK,1610612752,New York Knicks,Ariel Hukporti,1630574,3,1,2,1.5,617.3,0.10,0.10,0.10,3.86,3.41,4.46
2024-25,Playoffs,DET,1610612765,Detroit Pistons,Ausar Thompson,1641709,6,2,4,22.5,9644.7,1.80,0.90,1.00,4.45,4.57,4.28
2024-25,Playoffs,LAL,1610612747,Los Angeles Lakers,Austin Reaves,1630559,5,1,4,39.3,14813.6,2.80,1.50,1.30,4.01,4.40,3.63
2024-25,Playoffs,MIA,1610612748,Miami Heat,Bam Adebayo,1628389,4,0,4,38.4,14315.5,2.70,1.50,1.20,3.95,4.15,3.81
2024-25,Playoffs,BOS,1610612738,Boston Celtics,Baylor Scheierman,1631248,4,3,1,5.6,2089.8,0.40,0.20,0.20,3.97,4.24,3.66
2024-25,Playoffs,IND,1610612754,Indiana Pacers,Ben Sheppard,1641767,21,13,8,13.9,6284.4,1.20,0.60,0.60,4.73,4.87,4.59
2024-25,Playoffs,LAC,1610612746,Los Angeles Clippers,Ben Simmons,1627732,5,2,3,8.3,3205.8,0.60,0.30,0.30,3.92,4.01,3.82
2024-25,Playoffs,IND,1610612754,Indiana Pacers,Bennedict Mathurin,1631097,22,14,8,17.5,7335.0,1.40,0.70,0.70,4.40,4.60,4.18
2024-25,Playoffs,MIL,1610612749,Milwaukee Bucks,Bobby Portis,1626171,5,1,4,31.7,12658.0,2.40,1.20,1.20,4.27,4.58,3.99
2024-25,Playoffs,LAC,1610612746,Los Angeles Clippers,Bogdan Bogdanović,203992,7,3,4,16.8,6659.1,1.30,0.70,0.60,4.17,4.60,3.77
2024-25,Playoffs,GSW,1610612744,Golden State Warriors,Brandin Podziemski,1641764,12,5,7,32.1,13334.5,2.50,1.40,1.10,4.38,4.77,3.99
2024-25,Playoffs,GSW,1610612744,Golden State Warriors,Braxton Key,1630296,5,0,5,4.5,1994.2,0.40,0.20,0.20,4.51,4.86,4.22
2024-25,Playoffs,LAL,1610612747,Los Angeles Lakers,Bronny James,1642355,2,0,2,1.8,624.5,0.10,0.10,0.00,2.98,2.83,3.15
2024-25,Playoffs,MIL,1610612749,Milwaukee Bucks,Brook Lopez,201572,5,1,4,14.8,5687.2,1.10,0.50,0.50,4.11,4.05,4.17
2024-25,Playoffs,GSW,1610612744,Golden State Warriors,Buddy Hield,1627741,12,5,7,27.3,11614.0,2.20,1.20,1.00,4.48,4.78,4.16
2024-25,Playoffs,DET,1610612765,Detroit Pistons,Cade Cunningham,1630595,6,2,4,41.3,15899.0,3.00,1.70,1.30,4.00,4.76,3.30
2024-25,Playoffs,ORL,1610612753,Orlando Magic,Caleb Houstan,1631216,5,1,4,9.5,3966.8,0.80,0.40,0.40,4.49,4.77,4.22
2024-25,Playoffs,LAC,1610612746,Los Angeles Clippers,Cam Christie,1642353,3,1,2,4.3,1662.3,0.30,0.20,0.20,3.73,4.71,3.69
2024-25,Playoffs,HOU,1610612745,Houston Rockets,Cam Whitmore,1641715,3,3,0,1.8,716.0,0.10,0.10,0.00,3.89,4.13,3.34
2024-25,Playoffs,NYK,1610612752,New York Knicks,Cameron Payne,1626166,14,8,6,7.3,2939.6,0.60,0.30,0.20,4.25,4.62,3.87
2024-25,Playoffs,OKC,1610612760,Oklahoma City Thunder,Cason Wallace,1641717,23,16,7,22.4,9298.6,1.80,0.90,0.90,4.37,4.48,4.27
2024-25,Playoffs,OKC,1610612760,Oklahoma City Thunder,Chet Holmgren,1631096,23,16,7,29.8,11966.8,2.30,1.20,1.10,4.25,4.58,3.94
2024-25,Playoffs,MIL,1610612749,Milwaukee Bucks,Chris Livingston,1641753,2,0,2,2.4,866.5,0.20,0.10,0.10,3.59,5.91,4.02
2024-25,Playoffs,DEN,1610612743,Denver Nuggets,Christian Braun,1631128,14,7,7,38.9,15453.3,2.90,1.60,1.30,4.20,4.38,4.00
2024-25,Playoffs,CLE,1610612739,Cleveland Cavaliers,Chuma Okeke,1629643,3,2,1,4.3,1673.0,0.30,0.20,0.10,4.27,4.34,3.36
2024-25,Playoffs,MEM,1610612763,Memphis Grizzlies,Cole Anthony,1630175,5,1,4,10.1,4209.8,0.80,0.50,0.30,4.36,4.79,3.88
2024-25,Playoffs,ORL,1610612753,Orlando Magic,Cory Joseph,202709,5,1,4,24.9,9966.2,1.90,1.00,0.90,4.49,4.72,4.35
2024-25,Playoffs,CLE,1610612739,Cleveland Cavaliers,Craig Porter Jr.,1641854,6,4,2,5.9,2468.7,0.50,0.20,0.20,4.44,4.54,4.35
2024-25,Playoffs,LAL,1610612747,Los Angeles Lakers,Dalton Knecht,1642261,2,0,2,1.8,547.5,0.10,0.10,0.00,2.98,2.82,3.16
2024-25,Playoffs,MIL,1610612749,Milwaukee Bucks,Damian Lillard,203081,3,1,2,24.9,9321.7,1.80,0.90,0.80,3.98,4.35,3.63
2024-25,Playoffs,CLE,1610612739,Cleveland Cavaliers,Darius Garland,1629636,5,3,2,29.6,11930.2,2.30,1.20,1.00,4.27,4.69,3.85
2024-25,Playoffs,MIA,1610612748,Miami Heat,Davion Mitchell,1630558,4,0,4,35.5,14090.3,2.70,1.40,1.20,4.24,4.43,3.98
2024-25,Playoffs,CLE,1610612739,Cleveland Cavaliers,De'Andre Hunter,1629631,8,5,3,23.2,9136.1,1.70,0.90,0.90,4.10,4.49,3.76
2024-25,Playoffs,DEN,1610612743,Denver Nuggets,DeAndre Jordan,201599,7,3,4,5.1,1715.4,0.30,0.20,0.10,3.62,3.79,3.43
2024-25,Playoffs,CLE,1610612739,Cleveland Cavaliers,Dean Wade,1629731,9,5,4,15.7,6862.9,1.30,0.70,0.60,4.60,4.84,4.37
2024-25,Playoffs,NYK,1610612752,New York Knicks,Delon Wright,1626153,6,2,4,8.0,3539.2,0.70,0.40,0.30,4.56,4.84,4.26
2024-25,Playoffs,DET,1610612765,Detroit Pistons,Dennis Schröder,203471,6,2,4,27.4,10972.8,2.10,1.00,1.10,4.15,4.34,3.98
2024-25,Playoffs,LAC,1610612746,Los Angeles Clippers,Derrick Jones Jr.,1627884,7,3,4,18.5,7134.0,1.40,0.70,0.70,4.06,4.10,3.94
2024-25,Playoffs,BOS,1610612738,Boston Celtics,Derrick White,1628401,11,6,5,37.8,14086.5,2.70,1.40,1.20,3.95,4.32,3.60
2024-25,Playoffs,ORL,1610612753,Orlando Magic,Desmond Bane,1630217,4,0,4,34.8,14135.0,2.70,1.50,1.20,4.28,4.47,4.15
2024-25,Playoffs,HOU,1610612745,Houston Rockets,Dillon Brooks,1628415,7,3,4,29.4,11193.6,2.10,1.00,1.10,4.05,4.02,4.13
2024-25,Playoffs,OKC,1610612760,Oklahoma City Thunder,Dillon Jones,1641794,10,7,3,4.6,1873.8,0.40,0.20,0.20,4.14,4.53,3.75
2024-25,Playoffs,CLE,1610612739,Cleveland Cavaliers,Donovan Mitchell,1628378,9,5,4,32.0,12377.8,2.30,1.30,1.00,4.07,4.62,3.53
2024-25,Playoffs,MIN,1610612750,Minnesota Timberwolves,Donte DiVincenzo,1628978,15,9,6,25.2,10102.8,1.90,1.00,0.90,4.20,4.46,3.94
2024-25,Playoffs,LAL,1610612747,Los Angeles Lakers,Dorian Finney-Smith,1627827,5,1,4,33.9,12780.8,2.40,1.30,1.10,4.00,4.26,3.74
2024-25,Playoffs,GSW,1610612744,Golden State Warriors,Draymond Green,203110,12,5,7,32.4,11572.1,2.20,1.20,1.00,3.78,4.07,3.49
2024-25,Playoffs,LAC,1610612746,Los Angeles Clippers,Drew Eubanks,1629234,3,1,2,4.4,1758.0,0.30,0.20,0.20,4.07,4.53,3.69
2024-25,Playoffs,MIA,1610612748,Miami Heat,Duncan Robinson,1629130,4,0,4,14.7,6154.0,1.20,0.70,0.50,4.44,4.77,3.88
2024-25,Playoffs,CLE,1610612739,Cleveland Cavaliers,Evan Mobley,1630596,8,5,3,32.1,12847.0,2.40,1.30,1.10,4.23,4.62,3.86
2024-25,Playoffs,ORL,1610612753,Orlando Magic,Franz Wagner,1630532,5,1,4,38.9,15926.4,3.00,1.70,1.30,4.36,4.96,3.75
2024-25,Playoffs,HOU,1610612745,Houston Rockets,Fred VanVleet,1627832,7,3,4,40.0,15088.7,2.90,1.50,1.30,3.99,4.30,3.67
2024-25,Playoffs,LAL,1610612747,Los Angeles Lakers,Gabe Vincent,1629216,5,1,4,19.7,7839.2,1.50,0.80,0.70,4.16,4.28,4.04
2024-25,Playoffs,ORL,1610612753,Orlando Magic,Gary Harris,203914,5,1,4,16.5,6981.2,1.30,0.70,0.60,4.18,4.37,4.00
2024-25,Playoffs,GSW,1610612744,Golden State Warriors,Gary Payton II,1627780,11,4,7,16.4,7067.6,1.30,0.70,0.60,4.49,4.67,4.32
2024-25,Playoffs,MIL,1610612749,Milwaukee Bucks,Gary Trent Jr.,1629018,5,1,4,34.2,12706.6,2.40,1.20,1.20,3.96,4.10,3.83
2024-25,Playoffs,MIL,1610612749,Milwaukee Bucks,Giannis Antetokounmpo,203507,5,1,4,37.6,14209.0,2.70,1.40,1.30,4.05,4.46,3.61
2024-25,Playoffs,ORL,1610612753,Orlando Magic,Goga Bitadze,1629048,3,0,3,3.8,1400.3,0.30,0.10,0.10,3.96,4.41,3.59
2024-25,Playoffs,GSW,1610612744,Golden State Warriors,Gui Santos,1630611,10,4,6,7.2,3166.5,0.60,0.30,0.30,4.58,5.05,4.14
2024-25,Playoffs,MIA,1610612748,Miami Heat,Haywood Highsmith,1629312,4,0,4,20.9,8734.0,1.70,0.90,0.80,4.41,4.56,4.27
2024-25,Playoffs,DEN,1610612743,Denver Nuggets,Hunter Tyson,1641816,5,2,3,6.0,2443.6,0.50,0.30,0.20,4.22,4.47,3.93
2024-25,Playoffs,CLE,1610612739,Cleveland Cavaliers,Isaac Okoro,1630171,9,5,4,14.2,6145.9,1.20,0.60,0.60,4.59,4.73,4.46
2024-25,Playoffs,OKC,1610612760,Oklahoma City Thunder,Isaiah Hartenstein,1628392,23,16,7,22.4,9303.8,1.80,0.90,0.90,4.41,4.74,4.13
2024-25,Playoffs,OKC,1610612760,Oklahoma City Thunder,Isaiah Joe,1630198,21,14,7,10.0,4296.2,0.80,0.40,0.40,4.47,4.85,4.10
2024-25,Playoffs,DET,1610612765,Detroit Pistons,Isaiah Stewart,1630191,1,0,1,18.9,7215.0,1.40,0.70,0.70,4.00,4.08,3.92
2024-25,Playoffs,LAC,1610612746,Los Angeles Clippers,Ivica Zubac,1627826,7,3,4,36.6,12915.6,2.40,1.30,1.20,3.75,3.98,3.53
2024-25,Playoffs,BOS,1610612738,Boston Celtics,JD Davison,1631120,4,3,1,3.3,1330.0,0.30,0.20,0.10,4.14,4.24,4.00
2024-25,Playoffs,MEM,1610612763,Memphis Grizzlies,Ja Morant,1629630,3,0,3,27.3,10676.3,2.00,1.10,0.90,4.21,4.46,3.80
2024-25,Playoffs,HOU,1610612745,Houston Rockets,Jabari Smith Jr.,1631095,7,3,4,20.5,7898.1,1.50,0.80,0.70,4.08,4.17,3.99
2024-25,Playoffs,MIN,1610612750,Minnesota Timberwolves,Jaden McDaniels,1630183,15,9,6,33.1,13194.5,2.50,1.30,1.20,4.22,4.32,4.12
2024-25,Playoffs,MIA,1610612748,Miami Heat,Jaime Jaquez Jr.,1631170,3,0,3,6.5,2619.0,0.50,0.30,0.20,4.32,5.02,3.73
2024-25,Playoffs,NYK,1610612752,New York Knicks,Jalen Brunson,1628973,18,10,8,37.8,15345.1,2.90,1.70,1.20,4.26,4.60,3.86
2024-25,Playoffs,DET,1610612765,Detroit Pistons,Jalen Duren,1631105,6,2,4,33.9,13078.2,2.50,1.30,1.20,4.03,4.34,3.75
2024-25,Playoffs,HOU,1610612745,Houston Rockets,Jalen Green,1630224,7,3,4,31.3,12530.0,2.40,1.30,1.10,4.23,4.51,4.00
2024-25,Playoffs,DEN,1610612743,Denver Nuggets,Jalen Pickett,1629618,8,4,4,7.2,2822.3,0.50,0.30,0.20,4.13,4.35,3.68
2024-25,Playoffs,OKC,1610612760,Oklahoma City Thunder,Jalen Williams,1631114,23,16,7,34.6,14077.1,2.70,1.50,1.20,4.31,4.89,3.76
2024-25,Playoffs,DEN,1610612743,Denver Nuggets,Jamal Murray,1627750,14,7,7,41.3,15482.4,2.90,1.70,1.30,3.98,4.29,3.62
2024-25,Playoffs,LAC,1610612746,Los Angeles Clippers,James Harden,201935,7,3,4,39.4,12466.3,2.40,1.30,1.10,3.34,3.62,3.12
2024-25,Playoffs,IND,1610612754,Indiana Pacers,James Johnson,201949,5,3,2,3.7,1498.0,0.30,0.10,0.10,4.22,4.09,4.36
2024-25,Playoffs,IND,1610612754,Indiana Pacers,Jarace Walker,1641716,12,9,3,9.7,3882.9,0.70,0.40,0.30,4.23,4.41,4.05
2024-25,Playoffs,MEM,1610612763,Memphis Grizzlies,Jaren Jackson Jr.,1628991,4,0,4,34.2,13470.0,2.60,1.40,1.20,4.14,4.25,4.02
2024-25,Playoffs,LAL,1610612747,Los Angeles Lakers,Jarred Vanderbilt,1629020,5,1,4,12.0,4959.6,0.90,0.50,0.50,4.31,4.59,4.04
2024-25,Playoffs,CLE,1610612739,Cleveland Cavaliers,Jarrett Allen,1628386,9,5,4,29.0,11478.7,2.20,1.10,1.10,4.21,4.25,4.17
2024-25,Playoffs,CLE,1610612739,Cleveland Cavaliers,Javonte Green,1629750,6,4,2,6.6,2768.2,0.50,0.30,0.30,4.39,4.58,4.21
2024-25,Playoffs,LAL,1610612747,Los Angeles Lakers,Jaxson Hayes,1629637,4,1,3,7.6,2780.3,0.50,0.30,0.30,3.91,4.26,3.59
2024-25,Playoffs,MEM,1610612763,Memphis Grizzlies,Jay Huff,1630643,2,0,2,9.0,3585.5,0.70,0.40,0.30,4.24,4.29,3.60
2024-25,Playoffs,BOS,1610612738,Boston Celtics,Jaylen Brown,1627759,11,6,5,36.6,13196.0,2.50,1.30,1.20,3.82,4.08,3.56
2024-25,Playoffs,MIN,1610612750,Minnesota Timberwolves,Jaylen Clark,1641740,5,3,2,5.7,2258.2,0.40,0.20,0.20,4.05,3.80,4.31
2024-25,Playoffs,OKC,1610612760,Oklahoma City Thunder,Jaylin Williams,1631119,17,11,6,8.3,3028.0,0.60,0.30,0.30,3.82,4.17,3.58
2024-25,Playoffs,CLE,1610612739,Cleveland Cavaliers,Jaylon Tyson,1642281,4,3,1,7.7,3140.0,0.60,0.30,0.30,4.38,4.86,3.92
2024-25,Playoffs,BOS,1610612738,Boston Celtics,Jayson Tatum,1628369,8,4,4,40.2,13492.9,2.60,1.40,1.20,3.56,3.94,3.20
2024-25,Playoffs,HOU,1610612745,Houston Rockets,Jeff Green,201145,3,3,0,1.8,727.3,0.10,0.10,0.10,3.90,2.75,6.67
2024-25,Playoffs,MIL,1610612749,Milwaukee Bucks,Jericho Sims,1630579,5,1,4,11.5,4736.2,0.90,0.50,0.40,4.39,4.54,4.24
2024-25,Playoffs,ORL,1610612753,Orlando Magic,Jett Howard,1641724,1,0,1,3.8,1424.0,0.30,0.10,0.10,4.26,3.56,2.37
2024-25,Playoffs,GSW,1610612744,Golden State Warriors,Jimmy Butler III,202710,11,4,7,36.0,14309.0,2.70,1.50,1.20,4.19,4.58,3.78
2024-25,Playoffs,HOU,1610612745,Houston Rockets,Jock Landale,1629111,1,1,0,4.9,2064.0,0.40,0.20,0.20,4.40,4.40,4.41
2024-25,Playoffs,MEM,1610612763,Memphis Grizzlies,John Konchar,1629723,4,0,4,17.2,7706.5,1.50,0.80,0.70,4.70,4.67,4.92
2024-25,Playoffs,IND,1610612754,Indiana Pacers,Johnny Furphy,1642277,11,5,6,3.2,1392.7,0.30,0.10,0.10,4.59,4.80,4.39
2024-25,Playoffs,ORL,1610612753,Orlando Magic,Jonathan Isaac,1628371,5,1,4,13.8,5292.0,1.00,0.60,0.40,4.06,4.48,3.62
2024-25,Playoffs,GSW,1610612744,Golden State Warriors,Jonathan Kuminga,1630228,8,3,5,23.4,9707.4,1.80,1.00,0.90,4.35,4.71,4.01
2024-25,Playoffs,LAL,1610612747,Los Angeles Lakers,Jordan Goodwin,1630692,4,1,3,7.8,3454.5,0.70,0.30,0.30,4.62,4.77,4.48
2024-25,Playoffs,LAC,1610612746,Los Angeles Clippers,Jordan Miller,1641757,3,1,2,4.4,1729.0,0.30,0.20,0.20,4.07,4.53,3.69
2024-25,Playoffs,BOS,1610612738,Boston Celtics,Jordan Walsh,1641775,5,4,1,3.1,1121.6,0.20,0.10,0.10,3.93,3.69,4.27
2024-25,Playoffs,NYK,1610612752,New York Knicks,Josh Hart,1628404,18,10,8,35.7,14097.9,2.70,1.50,1.20,4.13,4.38,3.84
2024-25,Playoffs,MIN,1610612750,Minnesota Timberwolves,Josh Minott,1631169,5,3,2,4.5,1858.8,0.40,0.20,0.20,4.35,4.45,4.25
2024-25,Playoffs,BOS,1610612738,Boston Celtics,Jrue Holiday,201950,8,4,4,33.0,12559.1,2.40,1.20,1.20,4.03,4.28,3.79
2024-25,Playoffs,DEN,1610612743,Denver Nuggets,Julian Strawther,1631124,9,4,5,9.7,4051.4,0.80,0.40,0.30,4.35,4.46,4.23
2024-25,Playoffs,MIN,1610612750,Minnesota Timberwolves,Julius Randle,203944,15,9,6,35.6,12810.7,2.40,1.30,1.20,3.81,3.98,3.62
2024-25,Playoffs,NYK,1610612752,New York Knicks,Karl-Anthony Towns,1626157,18,10,8,35.5,12547.4,2.40,1.20,1.10,3.70,3.64,3.78
2024-25,Playoffs,LAC,1610612746,Los Angeles Clippers,Kawhi Leonard,202695,7,3,4,37.8,13841.9,2.60,1.40,1.20,3.91,4.32,3.51
2024-25,Playoffs,MIA,1610612748,Miami Heat,Kel'el Ware,1642276,4,0,4,18.2,6906.0,1.30,0.70,0.60,4.07,4.20,3.93
2024-25,Playoffs,OKC,1610612760,Oklahoma City Thunder,Kenrich Williams,1629026,16,12,4,8.6,3415.4,0.60,0.30,0.30,4.19,4.38,4.01
2024-25,Playoffs,MEM,1610612763,Memphis Grizzlies,Kentavious Caldwell-Pope,203484,5,1,4,32.7,11975.6,2.30,1.20,1.10,3.90,4.11,3.69
2024-25,Playoffs,MIA,1610612748,Miami Heat,Keshad Johnson,1642352,2,0,2,4.1,1525.0,0.30,0.10,0.10,4.06,4.35,3.80
2024-25,Playoffs,GSW,1610612744,Golden State Warriors,Kevin Knox II,1628995,5,0,5,7.5,3153.0,0.60,0.30,0.30,4.28,4.92,3.72
2024-25,Playoffs,MIL,1610612749,Milwaukee Bucks,Kevin Porter Jr.,1629645,5,1,4,30.2,13008.6,2.50,1.30,1.20,4.58,4.86,4.33
2024-25,Playoffs,GSW,1610612744,Golden State Warriors,Kevon Looney,1626172,12,5,7,10.0,3982.6,0.80,0.40,0.40,4.19,4.24,4.05
2024-25,Playoffs,LAC,1610612746,Los Angeles Clippers,Kobe Brown,1641738,3,1,2,4.8,1791.3,0.30,0.20,0.20,3.71,4.32,3.25
2024-25,Playoffs,LAC,1610612746,Los Angeles Clippers,Kris Dunn,1627739,7,3,4,21.9,8719.3,1.70,0.80,0.80,4.26,4.38,4.14
2024-25,Playoffs,BOS,1610612738,Boston Celtics,Kristaps Porziņģis,204001,11,6,5,21.0,7596.5,1.40,0.80,0.70,3.84,4.12,3.56
