SEASON,SEASON_TYPE,PLAYER_NAME,PLAYER_ID,TEAM_ABB,AGE,GP,W,L,MIN,OREB,OREB_CONTEST,OREB_CONTEST_PCT,OREB_CHANCES,OREB_CHANCE_PCT,OREB_CHANCE_DEFER,OREB_CHANCE_PCT_ADJ,AVG_OREB_DIST
2023-24,IST,HOU,,4,2,2,18.9,1.5,1.3,83.3,3.5,42.9,0.3,46.2,4.5,0,0
2023-24,IST,LAL,,4,4,0,31.0,0.3,0.0,0.0,1.0,25.0,0.0,25.0,14.8,0,0
2023-24,IST,LAC,,4,1,3,25.6,2.0,1.3,62.5,4.0,50.0,0.3,53.3,8.0,0,0
2023-24,IST,MIA,,1,0,1,32.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0
2023-24,IST,MIL,,1,1,0,2.5,1.0,1.0,100,1.0,100,0.0,100,7.2,0,0
2023-24,IST,PHX,,2,1,1,19.3,0.5,0.0,0.0,1.5,33.3,0.0,33.3,22.0,0,0
2023-24,IST,MIA,,2,2,0,10.7,1.5,1.5,100,3.5,42.9,0.0,42.9,5.3,0,0
2023-24,IST,DAL,,3,2,1,25.1,0.3,0.0,0.0,1.3,25.0,0.0,25.0,21.0,0,0
2023-24,IST,PHI,,4,2,2,38.9,0.5,0.5,100,3.3,15.4,0.0,15.4,3.2,0,0
2023-24,IST,CHI,,4,0,4,20.5,0.5,0.5,100,4.5,11.1,0.0,11.1,6.9,0,0
2023-24,IST,POR,,4,1,3,32.9,1.8,0.3,14.3,5.0,35.0,0.0,35.0,7.2,0,0
2023-24,IST,ATL,,3,0,3,36.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0,0
2023-24,IST,GSW,,1,0,1,11.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2023-24,IST,SAS,,2,0,2,21.4,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0,0
2023-24,IST,CHA,,1,1,0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2023-24,IST,BKN,,2,1,1,19.3,1.5,1.0,66.7,4.0,37.5,0.5,42.9,17.7,0,0
2023-24,IST,ATL,,1,1,0,13.1,1.0,1.0,100,1.0,100,0.0,100,5.6,0,0
2023-24,IST,SAC,,3,2,1,19.9,1.3,0.7,50.0,2.3,57.1,0.0,57.1,9.4,0,0
2023-24,IST,NOP,,1,1,0,29.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0
2023-24,IST,CLE,,2,1,1,8.8,0.5,0.0,0.0,2.0,25.0,0.0,25.0,3.0,0,0
2023-24,IST,DET,,3,2,1,18.6,1.3,0.0,0.0,2.3,57.1,0.0,57.1,17.1,0,0
2023-24,IST,MIA,,1,1,0,36.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0
2023-24,IST,IND,,6,6,0,36.7,1.3,0.5,37.5,2.8,47.1,0.0,47.1,10.5,0,0
2023-24,IST,PHI,,4,2,2,41.2,0.0,0.0,0.0,2.0,0.0,0.3,0.0,0.0,0,0
2023-24,IST,WAS,,4,0,4,29.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2023-24,IST,CHA,,2,1,1,15.6,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,0
2023-24,IST,SAS,,4,0,4,32.2,1.8,1.5,85.7,3.0,58.3,0.0,58.3,8.7,0,0
2023-24,IST,MEM,,3,0,3,9.6,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0,0
2023-24,IST,ATL,,2,0,2,12.5,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0,0
2023-24,IST,BOS,,2,0,2,23.2,1.0,1.0,100,4.5,22.2,0.5,25.0,5.5,0,0
2023-24,IST,MEM,,2,1,1,12.2,1.0,0.5,50.0,1.0,100,0.0,100,25.5,0,0
2023-24,IST,SAS,,4,0,4,29.9,2.8,2.0,72.7,9.0,30.6,0.8,33.3,3.4,0,0
2023-24,IST,CHI,,4,0,4,35.5,0.5,0.3,50.0,1.8,28.6,0.0,28.6,10.9,0,0
2023-24,IST,DEN,,2,2,0,11.9,1.0,1.0,100,3.5,28.6,0.0,28.6,2.5,0,0
2023-24,IST,MEM,,2,0,2,26.4,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0,0
2023-24,IST,NOP,,5,4,1,31.0,1.6,1.2,75.0,4.8,33.3,0.6,38.1,3.7,0,0
2024-25,Regular+Season,TOR,,22,12,10,20.2,0.9,0.5,50.0,1.8,50.0,0.1,52.6,8.0,0,0
2024-25,Regular+Season,MIL,,65,40,25,23.8,0.3,0.0,11.1,0.8,35.3,0.0,36.7,15.6,0,0
2024-25,Regular+Season,WAS,,23,6,17,25.4,0.3,0.3,75.0,1.3,26.7,0.0,27.6,6.7,0,0
2024-25,Regular+Season,DEN,,49,31,18,29.0,1.6,1.2,73.8,2.8,58.0,0.1,59.3,6.0,0,0
2024-25,Regular+Season,HOU,,41,26,15,14.9,0.3,0.1,46.2,0.8,38.2,0.0,40.6,19.0,0,0
2024-25,Regular+Season,IND,,42,29,13,25.5,0.9,0.4,43.2,1.9,46.8,0.1,48.7,9.9,0,0
2024-25,Regular+Season,OKC,,72,58,14,23.6,1.1,0.6,53.1,2.5,44.5,0.1,45.5,8.3,0,0
2024-25,Regular+Season,OKC,,15,14,1,9.1,0.5,0.1,28.6,0.7,63.6,0.0,63.6,14.6,0,0
2024-25,Regular+Season,CHI,,3,2,1,7.0,1.7,0.3,20.0,2.7,62.5,0.0,62.5,5.0,0,0
2024-25,Regular+Season,PHI,,50,11,39,17.5,1.8,1.5,81.5,4.8,38.0,0.2,39.3,4.4,0,0
2024-25,Regular+Season,OKC,,29,26,3,17.0,0.6,0.4,61.1,1.4,43.9,0.0,45.0,11.7,0,0
2024-25,Regular+Season,BOS,,59,43,16,27.5,1.3,0.7,54.5,2.3,57.0,0.1,58.8,10.0,0,0
2024-25,Regular+Season,MIA,,39,21,18,19.5,0.4,0.1,13.3,0.9,42.9,0.0,44.1,14.0,0,0
2024-25,Regular+Season,OKC,,51,42,9,19.6,0.7,0.2,31.6,2.0,37.3,0.1,38.4,12.0,0,0
2024-25,Regular+Season,OKC,,10,10,0,8.7,0.9,0.5,55.6,2.0,45.0,0.0,45.0,11.0,0,0
2024-25,Regular+Season,LAL,,36,19,17,9.6,1.1,0.6,52.6,2.6,40.4,0.1,42.7,5.7,0,0
2024-25,Regular+Season,PHI,,14,4,10,15.1,0.6,0.4,66.7,1.4,45.0,0.0,45.0,7.8,0,0
2024-25,Regular+Season,WAS,,67,13,54,27.1,1.9,1.1,61.3,4.2,44.1,0.1,44.9,7.5,0,0
2024-25,Regular+Season,HOU,,76,52,24,31.5,3.4,2.2,64.5,7.5,46.0,0.2,47.4,5.3,0,0
2024-25,Regular+Season,HOU,,69,43,26,32.3,2.8,1.9,67.2,5.6,50.0,0.2,51.6,6.6,0,0
2024-25,Regular+Season,LAC,,65,38,27,24.0,0.5,0.2,40.6,1.3,37.6,0.1,40.0,9.1,0,0
2024-25,Regular+Season,PHI,,40,12,28,18.8,2.7,1.9,68.8,5.3,51.4,0.1,51.9,4.9,0,0
2024-25,Regular+Season,MIL,,56,32,24,16.2,1.2,0.7,60.0,2.4,49.2,0.0,50.0,8.4,0,0
2024-25,Regular+Season,IND,,60,41,19,29.9,0.6,0.1,20.6,1.4,41.0,0.1,43.0,14.9,0,0
2024-25,Regular+Season,MIA,,59,27,32,30.9,1.5,0.9,61.8,3.6,42.2,0.2,44.5,8.0,0,0
2024-25,Regular+Season,POR,,66,28,38,33.0,0.4,0.1,28.0,1.4,27.8,0.0,28.4,15.2,0,0
2024-25,Regular+Season,ORL,,73,38,35,24.3,0.7,0.3,48.1,2.0,35.1,0.0,35.9,10.7,0,0
2024-25,Regular+Season,DAL,,51,30,21,33.4,2.6,2.0,74.6,5.2,50.4,0.1,51.3,4.5,0,0
2024-25,Regular+Season,MIN,,78,48,30,36.3,0.8,0.3,36.1,1.9,40.1,0.1,41.5,12.8,0,0
2024-25,Regular+Season,WAS,,25,2,23,12.6,0.7,0.5,72.2,1.9,37.5,0.1,39.1,6.2,0,0
2024-25,Regular+Season,NYK,,3,1,2,2.3,0.3,0.0,0.0,0.3,100,0.0,100,4.7,0,0
2024-25,Regular+Season,NOP,,26,3,23,19.2,0.7,0.3,44.4,1.4,48.6,0.1,51.4,8.5,0,0
2024-25,Regular+Season,NYK,,20,14,6,10.2,0.7,0.4,57.1,2.0,35.9,0.1,37.8,5.5,0,0
2024-25,Regular+Season,LAL,,7,3,4,8.1,0.3,0.1,50.0,1.1,25.0,0.0,25.0,4.3,0,0
2024-25,Regular+Season,DET,,59,34,25,22.5,1.9,1.2,64.9,3.9,48.5,0.1,50.0,6.2,0,0
2024-25,Regular+Season,LAL,,70,44,26,35.2,0.9,0.4,44.3,2.1,41.2,0.1,43.0,10.5,0,0
2024-25,Regular+Season,CHI,,45,17,28,30.2,0.6,0.2,42.3,1.4,41.3,0.1,43.3,11.8,0,0
2024-25,Regular+Season,MIA,,78,36,42,34.3,2.4,1.5,64.9,5.0,47.8,0.2,49.5,6.6,0,0
2024-25,Regular+Season,BOS,,22,20,2,14.7,0.9,0.5,52.6,1.8,48.7,0.1,52.8,10.0,0,0
2024-25,Regular+Season,IND,,57,37,20,20.3,0.8,0.4,45.5,1.7,45.4,0.1,47.3,9.7,0,0
2024-25,Regular+Season,LAC,,50,25,25,22.1,0.9,0.5,53.2,2.2,43.5,0.1,45.2,7.2,0,0
2024-25,Regular+Season,IND,,71,43,28,29.8,1.2,0.6,47.1,3.1,39.2,0.1,40.5,9.4,0,0
2024-25,Regular+Season,WAS,,59,13,46,33.0,1.5,1.0,63.7,3.3,46.7,0.1,47.4,8.8,0,0
2024-25,Regular+Season,SAS,,27,10,17,19.5,1.6,0.9,58.1,3.6,43.9,0.1,45.3,5.5,0,0
2024-25,Regular+Season,SAS,,33,15,18,15.7,0.5,0.2,29.4,1.0,53.1,0.0,54.8,9.5,0,0
2024-25,Regular+Season,MIL,,49,30,19,25.4,1.8,1.4,75.6,4.0,45.9,0.1,47.1,5.3,0,0
2024-25,Regular+Season,DET,,4,2,2,8.5,0.3,0.3,100,1.0,25.0,0.0,25.0,18.8,0,0
2024-25,Regular+Season,LAC,,48,29,19,25.3,0.5,0.3,62.5,1.3,39.3,0.0,40.7,7.3,0,0
2024-25,Regular+Season,PHX,,31,10,21,13.3,0.6,0.3,45.0,1.2,54.1,0.0,54.1,9.2,0,0
2024-25,Regular+Season,MIN,,16,7,9,10.9,0.3,0.1,20.0,0.6,50.0,0.1,55.6,19.0,0,0
2024-25,Regular+Season,PHX,,49,22,27,32.2,0.7,0.4,61.8,1.9,36.2,0.0,36.2,9.9,0,0
2024-25,Regular+Season,OKC,,18,16,2,12.0,0.9,0.8,82.4,2.0,47.2,0.1,48.6,4.2,0,0
2024-25,Regular+Season,GSW,,63,37,26,27.2,1.0,0.5,50.8,2.8,37.4,0.1,38.5,8.3,0,0
2024-25,Regular+Season,NOP,,39,7,32,24.9,0.7,0.2,28.6,1.7,42.4,0.1,45.9,12.0,0,0
2024-25,Regular+Season,MEM,,61,40,21,19.2,2.0,1.4,69.9,4.2,47.9,0.1,49.4,4.6,0,0
2024-25,Regular+Season,TOR,,18,5,13,33.1,0.9,0.2,23.5,2.4,39.5,0.0,39.5,13.9,0,0
2024-25,Regular+Season,CHA,,27,8,19,34.2,0.9,0.4,48.0,2.5,37.3,0.2,41.0,9.3,0,0
2024-25,Regular+Season,DAL,,24,12,12,19.1,0.5,0.2,33.3,1.7,30.0,0.1,32.4,12.4,0,0
2024-25,Regular+Season,GSW,,2,2,0,5.0,0.5,0.0,0.0,1.0,50.0,0.5,100,12.1,0,0
2024-25,Regular+Season,UTA,,66,12,54,20.3,0.6,0.2,23.8,1.3,47.7,0.0,48.8,11.1,0,0
2024-25,Regular+Season,LAL,,10,6,4,12.7,0.4,0.3,75.0,0.9,44.4,0.1,50.0,8.5,0,0
2024-25,Regular+Season,MIL,,79,46,33,31.8,1.4,0.9,65.5,3.0,47.1,0.0,47.5,5.9,0,0
2024-25,Regular+Season,NOP,,38,14,24,23.0,1.1,0.4,40.0,2.6,41.2,0.1,43.5,11.3,0,0
2024-25,Regular+Season,TOR,,14,2,12,9.4,1.5,0.9,61.9,3.4,44.7,0.1,46.7,5.9,0,0
2024-25,Regular+Season,POR,,3,2,1,3.5,0.7,0.0,0.0,0.7,100,0.0,100,11.8,0,0
2024-25,Regular+Season,WAS,,81,17,64,30.2,0.4,0.1,33.3,1.1,36.7,0.0,38.4,10.1,0,0
2024-25,Regular+Season,GSW,,78,47,31,22.9,0.7,0.3,41.2,1.6,40.8,0.1,42.5,11.9,0,0
2024-25,Regular+Season,NOP,,55,16,39,32.7,0.8,0.2,26.2,1.8,42.9,0.1,44.2,14.5,0,0
2024-25,Regular+Season,DET,,70,38,32,35.0,0.8,0.3,41.1,2.7,29.3,0.1,30.6,9.5,0,0
2024-25,Regular+Season,ORL,,35,20,15,17.4,0.5,0.2,42.1,1.4,39.6,0.1,43.2,11.7,0,0
2024-25,Regular+Season,DAL,,43,16,27,27.1,1.2,0.4,32.1,2.4,52.0,0.0,53.0,12.3,0,0
2024-25,Regular+Season,LAC,,7,4,3,6.3,0.4,0.3,66.7,0.4,100,0.0,100,3.0,0,0
2024-25,Regular+Season,LAL,,22,10,12,19.7,0.8,0.4,47.1,1.5,53.1,0.0,54.8,10.0,0,0
2024-25,Regular+Season,MEM,,13,10,3,16.2,0.9,0.6,66.7,1.8,50.0,0.1,52.2,8.9,0,0
2024-25,Regular+Season,BKN,,24,7,17,31.2,0.6,0.2,33.3,1.9,33.3,0.1,34.9,12.8,0,0
2024-25,Regular+Season,HOU,,44,24,20,18.0,0.8,0.5,55.6,2.0,41.9,0.2,45.6,9.3,0,0
2024-25,Regular+Season,BKN,,56,21,35,31.8,1.0,0.4,46.3,2.3,41.9,0.1,43.9,8.9,0,0
2024-25,Regular+Season,NYK,,54,35,19,16.0,0.3,0.1,21.4,0.6,42.4,0.0,45.2,15.6,0,0
2024-25,Regular+Season,ATL,,60,42,18,25.2,0.7,0.3,48.8,1.9,35.7,0.0,36.3,11.2,0,0
2024-25,Regular+Season,OKC,,65,52,13,28.0,1.1,0.4,38.0,2.9,37.6,0.2,40.8,9.9,0,0
2024-25,Regular+Season,SAS,,31,10,21,11.9,1.8,1.1,60.7,4.0,45.2,0.1,46.3,4.5,0,0
2024-25,Regular+Season,OKC,,32,26,6,27.4,1.5,1.1,75.0,4.3,35.0,0.1,35.6,5.4,0,0
2024-25,Regular+Season,TOR,,49,18,31,17.5,1.4,0.9,61.4,3.3,43.8,0.1,44.6,6.5,0,0
2024-25,Regular+Season,CHI,,9,2,7,6.1,0.6,0.2,40.0,0.7,83.3,0.0,83.3,13.6,0,0
2024-25,Regular+Season,MIL,,13,11,2,6.6,0.8,0.8,100,2.3,33.3,0.2,35.7,2.9,0,0
2024-25,Regular+Season,SAS,,75,32,43,28.1,0.4,0.1,33.3,0.7,61.1,0.0,62.3,18.2,0,0
2024-25,Regular+Season,DEN,,78,48,30,33.9,1.2,0.7,56.3,3.3,37.4,0.2,39.2,9.3,0,0
2024-25,Regular+Season,LAL,,29,17,12,10.2,1.2,0.9,77.1,3.0,40.2,0.1,41.2,5.5,0,0
2024-25,Regular+Season,CLE,,8,1,7,24.2,2.6,1.4,52.4,4.3,61.8,0.1,63.6,8.6,0,0
2024-25,Regular+Season,ATL,,55,27,28,21.4,3.2,2.3,73.6,5.9,53.2,0.1,54.0,5.0,0,0
2024-25,Regular+Season,CHI,,69,34,35,33.3,0.4,0.0,12.0,1.4,25.0,0.1,26.9,18.8,0,0
2024-25,Regular+Season,PHX,,52,16,36,22.5,1.0,0.5,50.9,2.3,45.3,0.1,46.5,8.6,0,0
2024-25,Regular+Season,UTA,,41,7,34,21.8,0.6,0.2,26.9,1.3,47.3,0.0,48.1,13.5,0,0
2024-25,Regular+Season,WAS,,23,3,20,20.7,0.9,0.5,52.4,1.9,48.8,0.1,51.2,9.8,0,0
2024-25,Regular+Season,MEM,,58,30,28,20.0,0.8,0.2,26.1,1.8,44.7,0.1,46.5,10.4,0,0
2024-25,Regular+Season,IND,,8,4,4,17.1,0.6,0.4,60.0,1.5,41.7,0.0,41.7,8.5,0,0
2024-25,Regular+Season,TOR,,21,10,11,20.3,2.5,1.5,60.4,5.3,47.3,0.2,49.5,6.3,0,0
2024-25,Regular+Season,PHX,,28,10,18,16.0,0.8,0.3,40.9,1.9,42.3,0.0,43.1,9.8,0,0
2024-25,Regular+Season,UTA,,59,13,46,28.2,1.0,0.5,45.0,2.6,39.7,0.1,40.8,10.2,0,0
2024-25,Regular+Season,WAS,,60,14,46,26.3,0.6,0.2,38.9,1.7,34.6,0.0,35.3,11.4,0,0
2024-25,Regular+Season,ORL,,32,17,15,15.6,0.5,0.2,29.4,1.3,39.5,0.1,41.5,11.6,0,0
2024-25,Regular+Season,CLE,,28,22,6,14.1,0.7,0.2,31.6,1.7,40.4,0.0,41.3,12.2,0,0
2024-25,Regular+Season,BKN,,1,0,1,5.7,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0
2024-25,Regular+Season,BKN,,53,26,27,26.3,0.4,0.1,25.0,1.0,39.2,0.0,39.2,14.4,0,0
2024-25,Regular+Season,TOR,,2,1,1,12.6,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0,0
2024-25,Regular+Season,CHA,,40,7,33,23.7,0.9,0.3,32.4,2.0,46.8,0.1,48.7,9.6,0,0
2024-25,Regular+Season,ATL,,4,2,2,17.2,1.0,0.5,50.0,2.0,50.0,0.0,50.0,7.4,0,0
2024-25,Regular+Season,MIN,,2,2,0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2024-25,Regular+Season,POR,,56,24,32,18.3,0.5,0.3,50.0,1.3,41.1,0.0,41.7,8.2,0,0
2024-25,Regular+Season,CHI,,57,29,28,15.4,0.7,0.3,42.1,1.5,45.2,0.1,48.7,9.8,0,0
2024-25,Regular+Season,LAL,,67,40,27,20.8,0.6,0.2,32.4,1.5,36.6,0.1,38.5,11.7,0,0
2024-25,Regular+Season,MIL,,58,32,26,36.1,0.5,0.2,37.9,1.2,40.3,0.0,41.4,15.8,0,0
2024-25,Regular+Season,CHA,,14,1,13,24.2,1.0,0.4,42.9,2.1,46.7,0.0,46.7,11.4,0,0
2024-25,Regular+Season,PHX,,14,5,9,5.8,0.2,0.1,33.3,0.6,37.5,0.0,37.5,10.0,0,0
2024-25,Regular+Season,DAL,,56,28,28,21.7,2.8,2.1,76.8,6.5,42.7,0.2,44.2,4.2,0,0
2024-25,Regular+Season,NOP,,36,10,26,16.9,1.2,0.9,72.7,2.9,42.3,0.1,43.6,5.6,0,0
2024-25,Regular+Season,DET,,1,0,1,10.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0
2024-25,Regular+Season,DAL,,16,6,10,19.0,0.3,0.1,50.0,1.3,20.0,0.1,21.1,13.0,0,0
2024-25,Regular+Season,DEN,,14,6,8,13.6,1.0,0.8,78.6,2.5,40.0,0.1,41.2,3.6,0,0
2024-25,Regular+Season,BKN,,14,5,9,16.4,0.3,0.0,0.0,1.1,26.7,0.0,26.7,17.9,0,0
2024-25,Regular+Season,CLE,,71,56,15,31.1,0.7,0.1,19.1,1.6,40.2,0.1,42.0,14.6,0,0
2024-25,Regular+Season,SAS,,4,0,4,5.5,0.3,0.0,0.0,0.8,33.3,0.0,33.3,20.0,0,0
2024-25,Regular+Season,HOU,,25,5,20,15.0,0.5,0.2,46.2,1.2,43.3,0.0,44.8,12.7,0,0
2024-25,Regular+Season,MIA,,61,19,42,28.1,0.6,0.1,17.1,1.2,46.1,0.1,49.3,16.2,0,0
2024-25,Regular+Season,BKN,,50,14,36,18.1,3.0,2.3,76.5,6.9,43.4,0.3,45.2,3.8,0,0
2024-25,Regular+Season,SAS,,62,27,35,36.1,0.9,0.3,38.9,2.1,41.5,0.0,42.5,11.4,0,0
2024-25,Regular+Season,CLE,,60,36,24,27.2,0.7,0.3,43.2,2.1,35.8,0.1,37.3,11.9,0,0
2024-25,Regular+Season,BKN,,6,4,2,20.2,1.0,0.0,0.0,2.0,50.0,0.0,50.0,12.1,0,0
2024-25,Regular+Season,DEN,,54,36,18,12.3,1.5,1.2,76.8,3.1,49.1,0.0,49.4,4.3,0,0
2024-25,Regular+Season,SAC,,72,35,37,36.1,0.7,0.2,32.0,1.9,37.0,0.1,39.7,12.4,0,0
2024-25,Regular+Season,CLE,,56,46,10,21.8,0.9,0.3,35.3,2.1,42.5,0.1,45.1,10.0,0,0
2024-25,Regular+Season,POR,,39,17,22,30.4,3.2,1.7,54.0,5.7,55.6,0.1,56.4,5.9,0,0
2024-25,Regular+Season,NOP,,31,9,22,32.7,0.5,0.1,11.8,2.1,26.6,0.1,28.3,9.5,0,0
2024-25,Regular+Season,NYK,,26,16,10,20.1,1.0,0.3,33.3,1.7,62.8,0.0,64.3,8.5,0,0
2024-25,Regular+Season,POR,,72,33,39,30.0,1.5,0.8,53.6,3.6,42.3,0.2,44.5,8.7,0,0
2024-25,Regular+Season,DET,,68,34,34,28.3,0.4,0.1,22.2,1.3,30.0,0.1,31.4,15.6,0,0
2024-25,Regular+Season,DAL,,34,21,13,23.9,3.1,2.0,65.4,6.6,46.2,0.2,47.9,5.3,0,0
2024-25,Regular+Season,LAC,,74,47,27,24.7,1.3,0.6,51.6,2.2,58.1,0.0,59.2,7.9,0,0
2024-25,Regular+Season,BOS,,75,58,17,34.0,0.9,0.4,40.3,2.1,43.2,0.1,45.9,12.7,0,0
2024-25,Regular+Season,ORL,,67,37,30,31.9,0.9,0.3,39.7,2.9,30.4,0.1,32.0,9.7,0,0
2024-25,Regular+Season,PHX,,73,34,39,37.2,1.0,0.4,38.2,2.4,42.9,0.1,45.0,12.3,0,0
2024-25,Regular+Season,SAC,,28,15,13,13.0,0.7,0.3,42.1,1.4,47.5,0.0,48.7,8.7,0,0
2024-25,Regular+Season,SAS,,61,23,38,31.3,0.6,0.2,38.2,1.4,40.5,0.1,42.5,11.9,0,0
2024-25,Regular+Season,HOU,,71,47,24,32.1,1.1,0.4,38.7,2.7,38.9,0.1,40.1,11.1,0,0
2024-25,Regular+Season,OKC,,37,30,7,12.7,0.8,0.5,60.0,1.7,46.9,0.0,47.6,8.8,0,0
2024-25,Regular+Season,SAC,,69,35,34,35.2,3.9,2.9,76.0,8.7,44.4,0.2,45.6,4.6,0,0
2024-25,Regular+Season,ATL,,29,11,18,12.2,1.2,0.9,74.3,2.2,55.6,0.1,58.3,6.3,0,0
2024-25,Regular+Season,POR,,67,29,38,19.8,3.2,2.6,79.3,6.7,48.5,0.2,50.1,4.3,0,0
2024-25,Regular+Season,CLE,,70,54,16,31.5,0.8,0.2,24.6,2.0,41.0,0.1,43.2,11.9,0,0
2024-25,Regular+Season,MIN,,61,36,25,26.0,0.5,0.3,53.1,1.6,32.0,0.1,33.7,10.6,0,0
2024-25,Regular+Season,LAL,,62,35,27,28.8,1.3,0.7,53.8,3.0,43.7,0.2,47.6,7.4,0,0
2024-25,Regular+Season,SAC,,17,8,9,10.3,0.2,0.1,33.3,0.5,33.3,0.0,33.3,17.7,0,0
2024-25,Regular+Season,GSW,,67,42,25,29.3,1.1,0.6,55.4,2.9,38.7,0.1,40.9,9.2,0,0
2024-25,Regular+Season,LAC,,52,19,33,13.6,1.2,0.7,61.7,3.0,38.7,0.1,39.5,5.3,0,0
2024-25,Regular+Season,BOS,,16,12,4,10.3,0.6,0.1,11.1,1.4,40.9,0.2,47.4,11.0,0,0
2024-25,Regular+Season,BKN,,9,3,6,28.2,1.9,1.2,64.7,5.0,37.8,0.2,39.5,5.8,0,0
2024-25,Regular+Season,MIA,,12,8,4,17.3,1.0,0.7,66.7,2.0,50.0,0.0,50.0,10.6,0,0
2024-25,Regular+Season,MIA,,66,27,39,24.6,0.3,0.1,22.2,0.7,40.0,0.0,40.9,16.2,0,0
2024-25,Regular+Season,POR,,33,14,19,12.9,1.3,0.9,65.9,2.7,50.0,0.1,51.2,5.7,0,0
2024-25,Regular+Season,DAL,,40,17,23,12.1,1.2,0.7,59.6,2.7,43.1,0.1,45.2,6.2,0,0
2024-25,Regular+Season,ATL,,76,37,39,33.8,1.6,0.8,46.0,3.3,49.2,0.1,51.0,7.4,0,0
2024-25,Regular+Season,CHI,,4,2,2,8.5,0.8,0.8,100,1.3,60.0,0.0,60.0,3.3,0,0
2024-25,Regular+Season,NOP,,21,3,18,22.5,0.7,0.3,40.0,1.9,37.5,0.0,37.5,11.4,0,0
2024-25,Regular+Season,UTA,,9,1,8,15.0,1.0,0.4,44.4,1.4,69.2,0.1,75.0,13.3,0,0
2024-25,Regular+Season,CHI,,3,2,1,6.1,1.3,1.0,75.0,2.3,57.1,0.3,66.7,7.9,0,0
2024-25,Regular+Season,CLE,,2,1,1,22.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0,0
2024-25,Regular+Season,IND,,13,3,10,11.3,0.8,0.6,72.7,3.0,28.2,0.1,28.9,5.6,0,0
2024-25,Regular+Season,PHI,,29,9,20,20.7,0.3,0.1,25.0,1.0,27.6,0.1,29.6,15.7,0,0
2024-25,Regular+Season,CLE,,71,58,13,30.5,2.3,1.4,61.6,4.9,46.9,0.1,48.1,6.4,0,0
2024-25,Regular+Season,ORL,,60,33,27,33.7,0.9,0.3,32.1,2.9,31.8,0.1,33.3,12.7,0,0
2024-25,Regular+Season,HOU,,56,39,17,35.6,0.6,0.1,21.9,1.4,39.5,0.1,42.1,16.9,0,0
2024-25,Regular+Season,MEM,,26,17,9,16.6,1.0,0.5,44.4,2.3,44.3,0.1,45.8,8.1,0,0
2024-25,Regular+Season,LAL,,50,34,16,22.0,0.4,0.0,10.0,1.0,40.0,0.0,41.7,17.4,0,0
2024-25,Regular+Season,TOR,,13,5,8,13.4,0.7,0.4,55.6,1.7,40.9,0.1,42.9,6.7,0,0
2024-25,Regular+Season,ATL,,37,18,19,19.3,0.4,0.2,46.2,0.7,50.0,0.0,52.0,14.9,0,0
2024-25,Regular+Season,ORL,,37,23,14,15.7,0.5,0.2,30.0,0.9,57.1,0.0,58.8,11.1,0,0
2024-25,Regular+Season,GSW,,57,31,26,15.3,0.9,0.5,58.5,2.1,43.4,0.1,44.9,5.4,0,0
2024-25,Regular+Season,MIL,,63,36,27,25.9,0.3,0.1,40.0,0.7,43.5,0.0,46.5,15.5,0,0
2024-25,Regular+Season,ATL,,72,52,20,21.8,0.7,0.3,40.4,1.6,41.6,0.1,43.9,11.4,0,0
2024-25,Regular+Season,MIL,,67,40,27,34.2,2.2,1.4,62.6,5.0,44.1,0.2,45.7,5.1,0,0
2024-25,Regular+Season,ORL,,68,36,32,20.9,2.5,1.6,65.3,5.0,49.6,0.1,50.9,5.0,0,0
2024-25,Regular+Season,TOR,,53,15,38,29.3,0.8,0.5,54.5,1.6,50.6,0.0,51.8,9.0,0,0
2024-25,Regular+Season,CHA,,16,6,10,29.9,1.1,0.6,55.6,3.1,36.0,0.4,40.9,7.6,0,0
2024-25,Regular+Season,PHX,,61,29,32,24.2,0.6,0.1,17.6,1.2,47.9,0.0,50.0,14.5,0,0
2024-25,Regular+Season,PHI,,70,23,47,27.1,1.9,1.1,56.7,4.7,40.7,0.1,41.7,6.5,0,0
2024-25,Regular+Season,GSW,,47,30,17,15.2,1.5,0.7,43.1,3.2,47.7,0.1,50.0,8.9,0,0
2024-25,Regular+Season,SAS,,79,32,47,27.2,1.2,0.5,39.2,2.4,52.2,0.1,53.3,10.5,0,0
