SEASON,SEASON_TYPE,TEAM_ABB,TEAM_NAME,GP,G,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
2025-26,IST,MEM,Memphis Grizzlies,4,4,100,42.3,88.0,48.0,55.7,54.5,28.8,48.0,59.9,45.5,13.5,40.0,33.8
2025-26,IST,LAL,Los Angeles Lakers,5,5,100,41.8,88.0,47.5,55.5,58.2,27.8,51.2,54.3,41.8,14.0,36.8,38.0
2025-26,IST,ORL,Orlando Magic,6,6,100,41.3,87.8,47.1,52.6,65.5,31.7,57.5,55.1,34.5,9.7,30.3,31.9
2025-26,IST,CLE,Cleveland Cavaliers,4,4,100,41.5,87.5,47.4,55.3,57.1,27.8,50.0,55.5,42.9,13.8,37.5,36.7
2025-26,IST,NYK,New York Knicks,6,6,100,40.8,87.0,46.9,55.7,53.1,25.7,46.2,55.6,46.9,15.2,40.8,37.1
2025-26,IST,MIN,Minnesota Timberwolves,4,4,100,38.3,87.0,44.0,50.0,62.9,27.8,54.8,50.7,37.1,10.5,32.3,32.6
2025-26,IST,DAL,Dallas Mavericks,4,4,100,43.3,86.8,49.9,57.2,59.9,30.5,52.0,58.7,40.1,12.8,34.8,36.7
2025-26,IST,OKC,Oklahoma City Thunder,6,6,100,36.8,86.2,42.7,51.1,55.1,22.5,47.5,47.4,44.9,14.3,38.7,37.1
2025-26,IST,TOR,Toronto Raptors,5,5,100,36.6,85.6,42.8,49.9,55.1,24.4,47.2,51.7,44.9,12.2,38.4,31.8
2025-26,IST,PHX,Phoenix Suns,5,5,100,40.6,85.4,47.5,56.1,57.8,26.0,49.4,52.6,42.2,14.6,36.0,40.6
2025-26,IST,BKN,Brooklyn Nets,4,4,100,42.5,85.3,49.9,56.2,60.1,31.8,51.3,62.0,39.9,10.8,34.0,31.6
2025-26,IST,BOS,Boston Celtics,4,4,100,39.5,83.8,47.2,55.2,58.5,26.0,49.0,53.1,41.5,13.5,34.8,38.8
2025-26,IST,HOU,Houston Rockets,4,4,100,39.3,83.5,47.0,55.1,54.2,25.8,45.3,56.9,45.8,13.5,38.3,35.3
